Gene = ZBTB40
index = 1590
Annotated 5SS: [  154  1096 38795 39683 49834 50591 54391 56287 56881 57383 59497 60284
 61280 65614 68425 69808 70613 72594]
Annotated 3SS: [  807 38028 39548 49640 50447 54197 56149 56678 57248 59327 59824 61072
 65448 68209 69644 70525 72366 74350]
SMsplice 5SS: [  154  1096  4790 17612 23963 37399 38795 39683 50591 54391 56287 56881
 57383 57639 61280 66016 68425 70613 71985 72594]
SMsplice 3SS: [ 1004  4713 17527 23871 37251 38674 39548 50489 54197 56149 56772 57248
 57520 61072 65851 68265 70499 71869 72366 74350]
top_k =  1000
Partition function (log Z): -37.1342306848882

Sorted 5' Splice Sites (High to Low Probability):
Position 4790: 0.9746460213598672
Position 154: 0.9719537227222508
Position 1096: 0.6352361055582727
Position 17612: 0.5586486887984059
Position 2043: 0.2798568589251714
Position 13263: 0.23875518823852215
Position 1644: 0.15601657234560548
Position 4556: 0.08722025348698502
Position 11675: 0.08473882206947006
Position 8376: 0.0753917731008737
Position 593: 0.039510818617246576
Position 7193: 0.020471363943864923
Position 1041: 0.01838725394065136
Position 214: 0.017281149723161058
Position 12676: 0.012860945612807758
Position 4582: 0.011495622562802295
Position 4357: 0.011079013478407894
Position 3989: 0.010032121602725272
Position 3317: 0.00882859305708822
Position 1105: 0.008389939258387099
Position 4961: 0.008273977124000187
Position 2761: 0.008242384978005456
Position 2466: 0.006668106451694016
Position 3315: 0.006200151281315856
Position 2054: 0.005427050468504427
Position 1734: 0.004517894206132666
Position 3725: 0.0044776044449582305
Position 143: 0.004129548427073574
Position 4178: 0.0036753774612015883
Position 615: 0.003528839574135324
Position 326: 0.0031247426066579533
Position 1100: 0.0030921945339820772
Position 1636: 0.0030103788431599643
Position 11320: 0.0026613263548881717
Position 9433: 0.0021673805807032173
Position 10820: 0.0018926250470055544
Position 5795: 0.0017350513993231098
Position 878: 0.0016604490142536992
Position 5039: 0.0016450927157873395
Position 904: 0.001644546047731278
Position 882: 0.001529297119017433
Position 3978: 0.0013218267135158214
Position 95: 0.0011065222544296895
Position 7896: 0.0008883758574688561
Position 5904: 0.0008650687405335625
Position 690: 0.0006133290477607708
Position 1316: 0.0005043955750709493
Position 570: 0.0004456717650087812
Position 5479: 0.000405324750037855
Position 498: 0.0004010529762531097
Position 5946: 0.0002969961203045265
Position 1863: 0.00017029719217107885
Position 9056: 0.00016336454317857839
Position 1484: 0.00015516789260678983
Position 5806: 0.000134886165443504
Position 732: 0.0001249643280883889
Position 5227: 0.0001235635621314668
Position 1010: 0.00010755367941745115
Position 6651: 0.000101775910098366
Position 643: 7.874963614470512e-05
Position 1297: 7.84286552239687e-05
Position 893: 7.553440526101512e-05
Position 937: 6.571051587138102e-05
Position 7467: 5.1145429222790386e-05
Position 1311: 4.847477276999935e-05
Position 5939: 4.81573497567973e-05
Position 1147: 3.39741773367523e-05
Position 4808: 3.0285497207483016e-05
Position 813: 3.0071009658504598e-05
Position 735: 2.7342154923384637e-05
Position 6119: 2.625456068885549e-05
Position 797: 2.592205053224186e-05
Position 628: 2.5579425139327748e-05
Position 684: 2.490945517702403e-05
Position 455: 1.9329263910177356e-05
Position 3731: 1.9086886202180476e-05
Position 1856: 1.7858108655050137e-05
Position 677: 1.7187698731888287e-05
Position 513: 1.3275865437367125e-05
Position 1568: 1.3037535811282296e-05
Position 42: 1.0075851594011264e-05
Position 3804: 9.812867310056285e-06
Position 656: 9.185452918258205e-06
Position 2068: 7.812080657418923e-06
Position 1277: 6.378863570343833e-06
Position 583: 6.1995764352065855e-06
Position 2979: 4.688169661980922e-06
Position 99: 3.7488529168142944e-06
Position 353: 3.7192879064482283e-06
Position 232: 3.6419069008177695e-06
Position 1672: 2.398946396295061e-06
Position 184: 2.3233621359535203e-06
Position 133: 2.167790316956811e-06
Position 308: 1.7652727440939902e-06
Position 792: 1.4313585475619558e-06
Position 234: 1.3270408544971843e-06
Position 470: 1.1834345219062612e-06
Position 576: 8.50612195937145e-07
Position 858: 5.866044795039372e-07
Position 855: 5.304730245110143e-07
Position 5256: 1.832848299243493e-07
Position 1172: 1.8181903619798839e-07
Position 1163: 1.7851080027791452e-07
Position 966: 1.6482684579742365e-07
Position 5090: 1.3487215645257677e-07
Position 695: 9.802019691348799e-08
Position 76: 7.177674775710927e-08
Position 101: 7.046470504078947e-08
Position 429: 2.7450086387532375e-08
Position 476: 2.6323672651769892e-08
Position 5897: 2.460954081827496e-08
Position 4993: 2.2733229216686016e-08
Position 54: 1.6304916301693875e-08
Position 93: 1.1265547288709388e-08
Position 1157: 7.972553709983304e-09
Position 1064: 5.7397656732709524e-09
Position 1165: 3.667280272575749e-09
Position 116: 1.0347608340222071e-09
Position 252: 1.9582732050544157e-10
Position 1144: 9.022775804509216e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4713: 0.8477784892864005
Position 17527: 0.665547731273237
Position 1004: 0.47724412043331454
Position 19199: 0.2907242944730225
Position 13182: 0.24799752848237885
Position 22524: 0.24669349795223555
Position 1957: 0.21227016380294803
Position 807: 0.15462462847918626
Position 11588: 0.0992441385408971
Position 4392: 0.09607032717437101
Position 20350: 0.08532429086815549
Position 4690: 0.07333429728626316
Position 8300: 0.05675721567035341
Position 2008: 0.053776716652914
Position 1538: 0.04966736938579399
Position 1510: 0.04657558774939613
Position 4719: 0.042955451948304454
Position 497: 0.04245729876654848
Position 1469: 0.03081051440917283
Position 8908: 0.019377239391454637
Position 9126: 0.01690247257321873
Position 15648: 0.01568586758225464
Position 11989: 0.014888810556694743
Position 16649: 0.014478060455416969
Position 13110: 0.014394525954266513
Position 983: 0.013684834028512873
Position 1421: 0.013454965867993078
Position 8078: 0.012871992238226129
Position 1829: 0.012364741884842993
Position 3889: 0.012338496905778623
Position 6058: 0.011208933307709832
Position 19121: 0.010125420287257558
Position 12554: 0.00957613236379442
Position 7809: 0.009525063451743056
Position 4894: 0.009501655491693479
Position 3148: 0.008482147862241612
Position 5694: 0.008377948531566362
Position 14539: 0.00816612361059704
Position 4241: 0.008142673063183174
Position 6924: 0.008042655029708847
Position 8319: 0.00779336299646058
Position 12482: 0.007092781856618876
Position 5067: 0.00701580627942951
Position 866: 0.006908971011861267
Position 8127: 0.006902444910709959
Position 1424: 0.006641954684080265
Position 7061: 0.006622629798042593
Position 11130: 0.006577319126733227
Position 6950: 0.0058030288863776805
Position 1020: 0.005487210145182128
Position 1565: 0.005353638697827761
Position 5371: 0.005164730058723167
Position 13918: 0.004924349298904522
Position 3179: 0.004740230986192897
Position 1363: 0.004675007711886666
Position 840: 0.004626393261730232
Position 6448: 0.004608940295602424
Position 3600: 0.0044029113788024415
Position 11516: 0.004355866394385752
Position 15008: 0.004194119298297723
Position 4622: 0.0038197060432450004
Position 1733: 0.0036185621689819166
Position 4176: 0.003421809851468074
Position 1540: 0.0032712687808315126
Position 9318: 0.003244637805791501
Position 16645: 0.003216833737181623
Position 4694: 0.0031805196277216435
Position 12960: 0.003124188389077678
Position 1962: 0.003023692026753531
Position 4932: 0.0028524918505297365
Position 10891: 0.002810077182967245
Position 10691: 0.002753025114585258
Position 4860: 0.0026356870596243825
Position 2652: 0.002628337703828854
Position 4200: 0.0025623332537851144
Position 9270: 0.0023858068560590816
Position 13427: 0.0023216275178932714
Position 4580: 0.002265370591295994
Position 10950: 0.002259965196343371
Position 2631: 0.0022391656851184685
Position 3874: 0.0020509072361690225
Position 583: 0.002033156069735492
Position 9984: 0.0019399532790523898
Position 2283: 0.0017947058930514088
Position 13776: 0.0017940632535048114
Position 11465: 0.0017181141714216826
Position 3230: 0.0017122126372113068
Position 1258: 0.001671727522272209
Position 8226: 0.0016071477688980105
Position 15294: 0.0015550217452282677
Position 2123: 0.0015283480281958214
Position 12751: 0.0014774222435908453
Position 11759: 0.0013495165379607188
Position 4173: 0.001322378619540474
Position 6743: 0.0013205338398003053
Position 6139: 0.0012832697234734752
Position 6272: 0.0012302112853294132
Position 1040: 0.0011755633993689794
Position 2286: 0.0011535027637959848
Position 7399: 0.0011412910002184026
Position 241: 0.0011096683758080813
Position 8809: 0.0010848820408760763
Position 2568: 0.0010829045349758162
Position 5289: 0.0010815974153443317
Position 2656: 0.001052460177070938
Position 3907: 0.0009044118909461919
Position 11363: 0.0009004645269054974
Position 9714: 0.0008946153353900407
Position 320: 0.000893565956746438
Position 1304: 0.0008636912901543867
Position 10363: 0.0008469072177957792
Position 2312: 0.0008160225785026346
Position 9633: 0.0008144722190382401
Position 2648: 0.0008073434710536928
Position 7272: 0.0007821547274105669
Position 11887: 0.0007587198136653399
Position 1831: 0.0007258191799798746
Position 4601: 0.0007199096605556275
Position 1162: 0.0006776191444985367
Position 13448: 0.0006547311909247896
Position 1064: 0.0006516227756433888
Position 6499: 0.0006250252122687595
Position 2355: 0.0006058420598126907
Position 7532: 0.0006041079167579215
Position 9595: 0.000584477629367429
Position 7461: 0.0005802337600588072
Position 11210: 0.0005558764119967698
Position 356: 0.0005424771602447829
Position 6593: 0.0005377427065311041
Position 9052: 0.0005051426051197814
Position 8876: 0.00046827562707541615
Position 5717: 0.00045094706389059495
Position 6926: 0.0004171042876505964
Position 4984: 0.0003967782804198508
Position 9929: 0.0003943869841521702
Position 718: 0.0003853480348446575
Position 391: 0.00037780722138662965
Position 944: 0.0003425152087343201
Position 5666: 0.0003165836046282854
Position 7504: 0.0003124524512591739
Position 7672: 0.0003094918232757974
Position 7933: 0.0003093087307966093
Position 7979: 0.00030325036054982163
Position 2379: 0.00029260803488728157
Position 5980: 0.0002903047568605924
Position 6570: 0.0002771026974250133
Position 985: 0.00026343123913369966
Position 462: 0.00023598062023252807
Position 7243: 0.00023592664954346604
Position 9164: 0.00023355757764678236
Position 4361: 0.0002307749562460339
Position 3255: 0.0002289560341367648
Position 5025: 0.00022622102727841252
Position 1521: 0.00021894093655538805
Position 5498: 0.0002154311899183994
Position 7357: 0.0002073011862572568
Position 2143: 0.00020030877028251551
Position 2448: 0.00019102537200954981
Position 3624: 0.000190858848150038
Position 5988: 0.00018975340159687197
Position 1024: 0.00018965702900864128
Position 1803: 0.0001852001032826459
Position 4089: 0.0001614796494765708
Position 10269: 0.00016051074831316278
Position 7908: 0.00015948664818010857
Position 2500: 0.00015018665959719093
Position 2684: 0.00014754341720155502
Position 10064: 0.00014630525961789581
Position 3793: 0.00013091638568730088
Position 5540: 0.00012624053734462885
Position 4048: 0.00012535623188996705
Position 853: 0.0001241434864154422
Position 6814: 0.000109428415873929
Position 1437: 0.00010244982442710567
Position 7339: 9.681790837868156e-05
Position 7293: 8.274005709350851e-05
Position 3152: 7.647823090573032e-05
Position 6210: 7.295778345182133e-05
Position 6561: 6.311857443991312e-05
Position 8029: 5.251955605000744e-05
Position 7631: 5.017136541232742e-05
Position 4956: 4.610097219312214e-05
Position 5632: 4.444951374633716e-05
Position 5638: 3.821832427810044e-05
Position 7192: 3.30066639049629e-05
Position 1669: 3.030185001232844e-05
Position 229: 2.5970790493116583e-05
Position 643: 2.5779678067910934e-05
Position 893: 2.532467480780227e-05
Position 4366: 2.2621951907293623e-05
Position 628: 2.1044561108645825e-05
Position 1171: 2.0357191479223748e-05
Position 902: 1.8401744037589002e-05
Position 5930: 1.725959655099435e-05
Position 1448: 1.6957040543565186e-05
Position 720: 1.6216903260178406e-05
Position 777: 1.5059165341054596e-05
Position 1643: 1.3289197915443458e-05
Position 1178: 1.1703188052741188e-05
Position 517: 1.0581149997519397e-05
Position 1343: 1.0428932433315158e-05
Position 3724: 9.899424156220488e-06
Position 813: 9.221352646554321e-06
Position 3627: 7.7376329176316e-06
Position 937: 5.775615279522635e-06
Position 2119: 5.24759569216672e-06
Position 399: 4.958480652661291e-06
Position 1207: 4.604951853737662e-06
Position 725: 4.2472850018205844e-06
Position 1126: 4.1848292100531e-06
Position 1633: 4.093068717593599e-06
Position 1701: 4.004762295008411e-06
Position 1325: 3.277950000507436e-06
Position 843: 3.076375698411154e-06
Position 2830: 2.6917580970312353e-06
Position 927: 2.6002970802970404e-06
Position 904: 2.3634246462638787e-06
Position 929: 2.230485770703077e-06
Position 656: 2.101544301088896e-06
Position 1800: 2.058638358640426e-06
Position 2746: 1.8243468339682243e-06
Position 202: 1.750674416198148e-06
Position 2200: 1.4798543559468631e-06
Position 2849: 1.4294654449625058e-06
Position 1979: 1.334949055090596e-06
Position 2506: 1.2321718260358245e-06
Position 781: 1.1115175767204588e-06
Position 2580: 1.0966972996704688e-06
Position 2464: 9.980472139565794e-07
Position 3088: 9.13894613272562e-07
Position 6838: 7.444497721022165e-07
Position 2325: 6.448557742603959e-07
Position 2936: 5.669461199871788e-07
Position 727: 5.098193264384318e-07
Position 1851: 4.845240268645482e-07
Position 125: 4.231368775548411e-07
Position 2418: 3.2104360211021604e-07
Position 1193: 1.959464958045099e-07
Position 2241: 1.5454946189280316e-07
Position 597: 1.0921331716807533e-07
Position 604: 8.693561592575934e-08
Position 743: 8.548868520934889e-08
Position 2365: 4.10389463454979e-08
Position 2015: 3.809254035462098e-08
Position 2042: 3.130635785330666e-08
Position 372: 3.094774891588403e-08
Position 133: 1.9437924713431963e-08
Position 153: 1.7678810234472466e-08
Position 365: 3.731036936256484e-09
Position 189: 2.256249786438655e-09
Position 163: 1.6191821569051251e-09
Position 370: 6.472425045038192e-10
Position 1096: 3.521890577637791e-12
