Gene = SDCCAG8
index = 1233
Annotated 5SS: [   185  14202  15008  18601  30342  37164  48722  52122  60838  74637
  85118  88276 122808 159774 162021 170503 233085]
Annotated 3SS: [ 14048  14921  18486  30215  37034  48656  51932  60698  74483  84982
  88158 122664 159645 161911 170370 232957 243699]
SMsplice 5SS: [   185    752  14202  15008  18601  30342  36951  37164  48722  51828
  52122  56885  60537  60838  74637  75049  85118  88276 115846 122808
 138440 159774 168435 170503 170781 177094 198496 216581 227090 233085]
SMsplice 3SS: [   638  14048  14921  18486  30215  36824  37034  48656  51730  51932
  56751  60445  60698  74483  74933  84982  88158 115725 122664 138330
 159645 168354 170370 170668 177029 198436 216425 226983 232957 234760]
top_k =  1000
Partition function (log Z): -79.7149938089169

Sorted 5' Splice Sites (High to Low Probability):
Position 18601: 0.997784587001405
Position 15008: 0.9954913942819323
Position 14202: 0.9891992858030109
Position 52122: 0.9884098722720299
Position 30342: 0.9872865477049755
Position 48722: 0.9725916183773309
Position 185: 0.9479352072232916
Position 37164: 0.9143300195633177
Position 36951: 0.8182692220565855
Position 56885: 0.7447314735851583
Position 60537: 0.6428227628665498
Position 4664: 0.5854539752608677
Position 23287: 0.5583281723306691
Position 5000: 0.5513128776100622
Position 752: 0.534421113488942
Position 51828: 0.5068998323673246
Position 28158: 0.4242034553368757
Position 26750: 0.41698072026932986
Position 11863: 0.38395773143673356
Position 769: 0.3605186693584707
Position 60787: 0.35856954036122335
Position 5333: 0.3402284672206323
Position 11868: 0.31928230720705947
Position 11417: 0.29950758480374545
Position 27229: 0.2923288194479271
Position 37439: 0.27795765208537704
Position 18393: 0.2773911429172855
Position 26723: 0.2598311763523202
Position 6538: 0.24899214109134477
Position 57626: 0.24204172006569266
Position 21136: 0.2147516654843603
Position 12464: 0.12067008892986905
Position 38416: 0.10721270953641429
Position 20352: 0.09695827416760343
Position 51802: 0.09399607362597684
Position 58309: 0.08544898147376692
Position 37147: 0.08521818237690966
Position 4400: 0.07492829851743919
Position 1108: 0.07412718878134458
Position 15960: 0.0638925710330174
