Gene = ZCCHC10
index = 1596
Annotated 5SS: [  108 19846 26473]
Annotated 3SS: [19683 26430 27753]
SMsplice 5SS: [  108 19846 26473]
SMsplice 3SS: [19683 26402 27932]
top_k =  1000
Partition function (log Z): -11.403880759061003

Sorted 5' Splice Sites (High to Low Probability):
Position 19846: 0.9995627121727779
Position 108: 0.9702630213473427
Position 26473: 0.7706172718855121
Position 20288: 0.46608447334124725
Position 20145: 0.3677310875164878
Position 28104: 0.18313127315018116
Position 786: 0.17765080502313207
Position 3794: 0.17431282022253464
Position 20302: 0.10985108712938538
Position 3764: 0.09340408606475512
Position 10991: 0.08477529100225759
Position 20047: 0.06599987077885355
Position 27131: 0.017190674676857712
Position 28374: 0.014040754310771479
Position 112: 0.01244727349370001
Position 28065: 0.008862212061843244
Position 123: 0.004113154395937774
Position 447: 0.0010301835258272954
Position 206: 0.0009800173083171892
Position 1683: 0.0008385607125672215
Position 331: 0.0006886796071030788
Position 275: 0.0006719089009698622
Position 379: 0.0006593240253133374
Position 2606: 0.000490525236562785
Position 826: 0.0004039577195904697
Position 1645: 0.00031646061860120755
Position 20873: 0.00021194690074924567
Position 20473: 0.0001597848029343309
Position 265: 0.00013394435438602456
Position 129: 0.0001262098935842952
Position 302: 0.00011150080209208177
Position 3226: 9.18240125953784e-05
Position 1743: 7.329655178626057e-05
Position 3048: 7.29053943385953e-05
Position 3090: 5.55332038902842e-05
Position 176: 4.857223729826777e-05
Position 174: 4.7484985159316004e-05
Position 3429: 4.2679793089706215e-05
Position 2338: 3.983140465671197e-05
Position 765: 2.8686363934923365e-05
Position 383: 2.5037381977176893e-05
Position 307: 2.117311835499339e-05
Position 1654: 1.9243623708319138e-05
Position 391: 1.7622815088448405e-05
Position 483: 1.7008608566251395e-05
Position 2495: 1.4343451591034866e-05
Position 2722: 1.2708027977632363e-05
Position 1674: 1.254353664625794e-05
Position 472: 8.955517328143936e-06
Position 2020: 8.541279521903931e-06
Position 1509: 8.047863664063375e-06
Position 752: 7.904003874088403e-06
Position 355: 7.876990175846114e-06
Position 2595: 7.366417876497032e-06
Position 3436: 7.358084541618126e-06
Position 1617: 6.987441659087485e-06
Position 345: 6.913726632538293e-06
Position 497: 2.3441205918438023e-06
Position 162: 1.6990474706139375e-06
Position 495: 1.3600324447431376e-06
Position 260: 8.248882542178371e-07
Position 7483: 7.131127610146472e-07
Position 26: 4.867548152078879e-07
Position 350: 4.6451460279623054e-07
Position 667: 4.35509803469303e-07
Position 421: 4.061104386975685e-07
Position 1362: 1.8410822275563122e-07
Position 679: 1.7107477974850126e-07
Position 858: 8.761845773571833e-08
Position 1513: 3.9279464369637515e-08
Position 1503: 1.9860151742743494e-08
Position 1485: 1.670429693234966e-08
Position 830: 9.192430028135323e-09
Position 796: 7.747053042412626e-09
Position 7234: 7.1316978966079625e-09
Position 6933: 6.271737340300473e-09
Position 7312: 5.830683135336875e-09
Position 722: 5.5260878967589385e-09
Position 793: 5.284165584084619e-09
Position 7319: 4.808946880152497e-09
Position 1142: 3.916496332415995e-09
Position 2447: 3.826903573981696e-09
Position 1050: 1.900401086490764e-09
Position 6910: 1.4785082377509436e-09
Position 1948: 1.2622175933208407e-09
Position 2151: 1.0736514110883112e-09
Position 1642: 1.0420974679006175e-09
Position 1636: 5.53375271995023e-10
Position 1178: 5.989659443888148e-11
Position 1210: 5.741191182020638e-11
Position 1265: 3.4346544096740845e-11
Position 1249: 2.5312051860572407e-11
Position 1345: 1.3099453210256412e-11
Position 210: 6.178070955500158e-12
Position 681: 4.3039293685860956e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 19683: 0.999783543826884
Position 26402: 0.7481834130432008
Position 27932: 0.5116541148605072
Position 27753: 0.22340002400937306
Position 20176: 0.21995791560539746
Position 3697: 0.21471086992077149
Position 20046: 0.21380740155837824
Position 19967: 0.204411975135897
Position 20246: 0.1580922877023314
Position 20128: 0.15184208875831348
Position 28253: 0.11732761650525375
Position 10898: 0.08477529100225759
Position 706: 0.07593429836035329
Position 659: 0.05761464671244488
Position 29516: 0.0482529005261613
Position 28633: 0.04252971917796689
Position 27030: 0.040770728907496376
Position 21005: 0.0354521837555322
Position 20082: 0.03408403386287789
Position 25220: 0.032721944278884904
Position 26430: 0.0312833508428724
Position 19935: 0.029635703483371717
Position 3574: 0.022170045769711343
Position 29054: 0.021989151731612696
Position 26983: 0.020535299611644263
Position 28508: 0.01973621316396237
Position 29238: 0.018022510196600786
Position 3708: 0.0139195983660744
Position 27851: 0.013708742272671465
Position 3655: 0.012393508182426433
Position 28569: 0.012026801594785754
Position 639: 0.01136875887889864
Position 581: 0.00965165156006636
Position 26590: 0.009364143319041248
Position 534: 0.007312675061212956
Position 24106: 0.006270402713215302
Position 27415: 0.0052661570518988225
Position 27818: 0.005028585497815256
Position 26553: 0.003914804987922925
Position 27292: 0.003622917605228184
Position 22628: 0.0032584815132663363
Position 27233: 0.003229294335322847
Position 28534: 0.0029564049198221756
Position 28344: 0.0025583604996793395
Position 21315: 0.0021695719447289725
Position 3396: 0.0020108126245340276
Position 3746: 0.0016559417390985835
Position 21385: 0.0016396737905573348
Position 676: 0.0015855163819835686
Position 25697: 0.0015796311274254994
Position 722: 0.0015518413763535718
Position 21001: 0.0014330717815636924
Position 1591: 0.0013363030665747126
Position 546: 0.0011926624635900075
Position 761: 0.0008460249985392961
Position 24337: 0.0007532793472422921
Position 428: 0.0006508026177288088
Position 23416: 0.000551577307671774
Position 3716: 0.0004887675305861498
Position 466: 0.00046855772119777596
Position 2444: 0.0004544096382420037
Position 3763: 0.00039719966113419995
Position 495: 0.00029233480389648865
Position 20677: 0.0002709116234902569
Position 367: 0.00025791158655829574
Position 483: 0.00019826643086458555
Position 708: 0.00017133846728190319
Position 710: 0.0001484855186117302
Position 678: 0.0001418711869128506
Position 734: 0.00013569701423515578
Position 21705: 0.00012500727637037256
Position 2860: 0.0001098943052433187
Position 3047: 5.696001785588692e-05
Position 2290: 4.430739542063753e-05
Position 2835: 2.708212083701404e-05
Position 20351: 2.475150024629386e-05
Position 7596: 1.9890025477667123e-05
Position 7400: 1.741870375583268e-05
Position 3327: 1.6977960400689135e-05
Position 2447: 1.619177225992826e-05
Position 2539: 1.1637811049968124e-05
Position 13322: 1.1027269599033607e-05
Position 6045: 1.100887701796912e-05
Position 7701: 9.91247249157342e-06
Position 2141: 9.881696166494327e-06
Position 4983: 7.886548872012707e-06
Position 3368: 7.0388691634508796e-06
Position 2602: 6.968355103771667e-06
Position 8466: 6.782788174763912e-06
Position 3089: 6.728752353323468e-06
Position 10315: 6.446337864531885e-06
Position 2996: 6.269936330161896e-06
Position 2120: 6.223771115464048e-06
Position 10340: 6.115274945471809e-06
Position 2178: 6.019946067202519e-06
Position 3022: 5.610027497522381e-06
Position 2562: 5.14129066575458e-06
Position 2910: 3.866819534373696e-06
Position 14139: 3.406426311745049e-06
Position 12909: 3.3829460940533236e-06
Position 6167: 3.33853540040616e-06
Position 972: 3.3065567830784796e-06
Position 3205: 2.992139004770215e-06
Position 2208: 2.982167534911869e-06
Position 2993: 2.5323138978562163e-06
Position 2521: 2.4841611288733586e-06
Position 13349: 2.3436294037586937e-06
Position 10507: 2.2385693667046604e-06
Position 1398: 2.1016009850229144e-06
Position 5985: 2.082344910728354e-06
Position 7059: 2.013391429226921e-06
Position 1414: 1.9026295112129318e-06
Position 9360: 1.8338491044582096e-06
Position 13556: 1.7972700072208468e-06
Position 7012: 1.5735383295913983e-06
Position 7028: 1.4476352643197193e-06
Position 5058: 1.3190107061371476e-06
Position 11625: 1.3056597531644807e-06
Position 379: 1.2073288768006534e-06
Position 3159: 1.1997978629326455e-06
Position 5989: 1.175157561362866e-06
Position 5003: 1.166622778968996e-06
Position 6009: 1.1516447216147539e-06
Position 1345: 1.063194094569523e-06
Position 687: 1.0402571273443164e-06
Position 6655: 1.0268004752753903e-06
Position 279: 9.485831823451026e-07
Position 1127: 8.839536292443765e-07
Position 2270: 8.742146674233086e-07
Position 3310: 8.654122306206509e-07
Position 2396: 7.577198605369258e-07
Position 5032: 7.473007576749225e-07
Position 774: 7.339908185907137e-07
Position 7892: 7.209116788191422e-07
Position 1704: 7.173573739253721e-07
Position 5267: 6.914279321510358e-07
Position 1488: 6.305536906406215e-07
Position 5016: 6.071916433308944e-07
Position 7842: 6.023028495743131e-07
Position 4341: 5.713930841153028e-07
Position 3065: 5.645427997033255e-07
Position 2361: 5.25061142641081e-07
Position 1359: 4.841871754387594e-07
Position 4873: 4.660558010515315e-07
Position 4542: 4.6085119049428007e-07
Position 2255: 4.595296876096046e-07
Position 1265: 4.095749373852931e-07
Position 297: 4.065459102001578e-07
Position 6305: 3.7031393253549275e-07
Position 6005: 3.491342146854734e-07
Position 3887: 3.323409374422055e-07
Position 1268: 3.20926306280931e-07
Position 782: 2.975336452574858e-07
Position 502: 2.7145551943580583e-07
Position 7402: 2.63595469773779e-07
Position 8462: 2.6069425165608753e-07
Position 7406: 2.0872144564570323e-07
Position 8486: 1.8223737367785068e-07
Position 260: 1.7968398751495346e-07
Position 293: 1.6441985184243602e-07
Position 6187: 1.370565941575799e-07
Position 1103: 1.259195074954529e-07
Position 6582: 1.1564488361442595e-07
Position 3793: 1.085828105895356e-07
Position 6223: 9.83894513622954e-08
Position 5160: 9.332606741530934e-08
Position 4249: 9.224135774181407e-08
Position 7207: 9.157561514701226e-08
Position 6334: 9.086086953967498e-08
Position 5309: 8.87083335010541e-08
Position 6679: 8.828049795300426e-08
Position 6163: 8.527278072919142e-08
Position 6082: 7.761889659116791e-08
Position 3853: 5.124416302395841e-08
Position 5181: 4.328435104923253e-08
Position 5224: 3.970070054326146e-08
Position 1728: 3.893456855068011e-08
Position 5184: 3.693765695525599e-08
Position 872: 3.3431255617228186e-08
Position 4215: 2.894711284916275e-08
Position 4284: 2.4011230976778628e-08
Position 3829: 2.357102209528913e-08
Position 2778: 2.1864675414668258e-08
Position 3615: 2.1838212177341427e-08
Position 825: 2.0417350764654317e-08
Position 391: 1.7984440732648168e-08
Position 1626: 1.7819730119829768e-08
Position 3661: 1.7204686140099402e-08
Position 920: 1.5677320212275878e-08
Position 1866: 1.5095951622823756e-08
Position 1201: 1.3129352852703146e-08
Position 1938: 1.2665819414006722e-08
Position 1802: 8.094068957240508e-09
Position 1869: 7.187498412980147e-09
Position 1429: 5.878642520749751e-09
Position 6814: 3.298076317004735e-09
Position 2841: 2.6558165045296995e-09
Position 3578: 2.081640655625228e-09
Position 6817: 1.6104346605400175e-09
Position 1290: 1.3385737871808971e-09
Position 324: 1.2253488794118128e-09
Position 1320: 1.1386797979297985e-09
Position 202: 5.303351345433826e-10
Position 507: 3.603354278716857e-10
Position 2226: 3.0922610004958056e-10
Position 1270: 1.0694940928587604e-10
Position 2587: 7.62788356054769e-11
Position 2503: 6.694661505733967e-11
Position 441: 5.730969834234629e-11
Position 2055: 4.7297243272954124e-11
Position 338: 1.7103349326700746e-11
Position 307: 1.3315835105494447e-11
Position 326: 1.184084704430563e-11
Position 433: 4.430096903713764e-12
Position 806: 4.112997844844421e-12
Position 1989: 2.9143737753934504e-12
Position 790: 2.2505877292401475e-12
Position 808: 1.0109540107268474e-12
Position 786: 7.687299909504692e-13
Position 1109: 1.7388332081736838e-14
Position 94: 2.555825892314822e-15
Position 139: 1.4443595032078411e-15
Position 101: 1.8599697793965345e-17
Position 148: 4.01258083717971e-18
Position 106: 2.7140484092579735e-18
Position 116: 5.393029150821533e-19
Position 112: 5.0531156737172034e-20
