Gene = CCDC18
index = 297
Annotated 5SS: [  500  3577  4228  6585 12188 13826 22070 25713 27480 31008 32343 35048
 36828 37951 41825 42018 46531 52675 56472 59555 59978 66286 67036 74696
 76620 78967 84983 90896]
Annotated 3SS: [ 3440  4058  6425 12080 13696 21972 25590 27187 30882 32181 34826 36716
 37818 41689 41939 46413 52506 56328 59390 59763 66185 66918 74551 76415
 78828 84781 90427 98543]
SMsplice 5SS: [   70  1524  3577  6585 12188 13826 22130 25713 27304 27480 29677 31008
 32343 35048 36828 37951 41825 42022 46332 46531 56472 57462 59555 59978
 67036 74696 78967]
SMsplice 3SS: [ 1305  3440  6425 12080 13696 21972 25590 27187 27387 29518 30882 32181
 34826 36716 37818 41689 41939 46201 46413 56328 57342 59390 59763 66918
 74551 78828 90427]
top_k =  1000
Partition function (log Z): 16.965321513855542

Sorted 5' Splice Sites (High to Low Probability):
Position 13826: 0.99876554476869
Position 46531: 0.9981588255110175
Position 12188: 0.9829736984466767
Position 74696: 0.9805490361759266
Position 41825: 0.9736062143437915
Position 6585: 0.9384294792957457
Position 59555: 0.9149958315556527
Position 42022: 0.8936938789398828
Position 25713: 0.8908968902522912
Position 59978: 0.8900123326163901
Position 36828: 0.8790425875523014
Position 57462: 0.8385685588184852
Position 56472: 0.8311982182014861
Position 78967: 0.819149390673904
Position 32343: 0.8029184382663691
Position 67036: 0.7882352476454667
Position 35048: 0.7658709231668158
Position 31008: 0.7636646532762104
Position 1524: 0.7419186247018358
Position 50990: 0.7327269691745383
Position 27480: 0.7088973858407904
Position 27304: 0.6814293412282255
Position 52675: 0.650504329855796
Position 46332: 0.6421614991563153
Position 3577: 0.6349755130136941
Position 37951: 0.6321711841675396
Position 29677: 0.6248426900539283
Position 22130: 0.5602421213391834
Position 53387: 0.5467825143422754
Position 70: 0.49675902504047065
Position 13469: 0.450175245357666
Position 22070: 0.438936841737563
Position 361: 0.38416503821656595
Position 2564: 0.36629826324514575
Position 66286: 0.3373264475936345
Position 11475: 0.2783133550492462
Position 4228: 0.22090132803478357
Position 11265: 0.1980551304700801
Position 79208: 0.19272015032699416
Position 42581: 0.18032643902458484
Position 67288: 0.1766556246521296
Position 3581: 0.17562851846352867
