Gene = RPS14
index = 1208
Annotated 5SS: [  45 2163 2946 4139]
Annotated 3SS: [2011 2783 4061 5393]
SMsplice 5SS: [ 262 2274 2571 2946 4139 5269]
SMsplice 3SS: [2011 2412 2783 4061 5169 5393]
top_k =  1000
Partition function (log Z): 1.7495092414333933

Sorted 5' Splice Sites (High to Low Probability):
Position 4139: 0.9644121249664601
Position 2946: 0.7409454493886
Position 2571: 0.7360833174355013
Position 2274: 0.5659792573137303
Position 5269: 0.5568296294200575
Position 262: 0.52466063492935
Position 45: 0.3413001871923503
Position 2163: 0.2761326079313344
Position 2818: 0.18637397490580637
Position 256: 0.12612086475466747
Position 5195: 0.07860786316669341
Position 2074: 0.04673164660895668
Position 3292: 0.03322248322662758
Position 4377: 0.030233247494857854
Position 1570: 0.030144951836976352
Position 4915: 0.028550341189402615
Position 2461: 0.016859254609188096
Position 2455: 0.016583252891319844
Position 3903: 0.016430913520239995
Position 2886: 0.015120540684200847
Position 2900: 0.014951905711366127
Position 4118: 0.01419556256018923
Position 2481: 0.013114105378261883
Position 3252: 0.011349830211481664
Position 3020: 0.010867212793010995
Position 203: 0.008633233784034626
Position 3149: 0.0063189026433689
Position 5505: 0.0047264192465215895
Position 2444: 0.0044540396253455045
Position 2092: 0.004419071976356023
Position 2546: 0.0037674810622013275
Position 146: 0.003081260261505954
Position 479: 0.002971690886698253
Position 4547: 0.0024543365192764267
Position 1349: 0.0021447082239068713
Position 5832: 0.0020190166090291064
Position 2807: 0.0016564074096516363
Position 4857: 0.0015887013655912468
Position 2731: 0.0015830799448735132
Position 3918: 0.0014224683723686948
Position 2053: 0.0012742403968913326
Position 2532: 0.001235546612849377
Position 3418: 0.001204051345681703
Position 1284: 0.0010948983019334587
Position 2975: 0.0008635839498620519
Position 622: 0.0008634510327728378
Position 1200: 0.0008605879892357282
Position 5264: 0.0008461581366082865
Position 1804: 0.0008457270230630894
Position 3214: 0.0008406781042554337
Position 1316: 0.0008236223502428187
Position 402: 0.0008150905808788854
Position 1524: 0.0008099457347016324
Position 1339: 0.0007876771998678305
Position 214: 0.0007651303023569815
Position 4649: 0.0007423293816537428
Position 4248: 0.0006692880904421291
Position 1156: 0.0006268294380565731
Position 1887: 0.0005692822576344663
Position 2565: 0.0005637133938029471
Position 1863: 0.0005402698612029742
Position 3462: 0.0005369740350148676
