Gene = FXN
index = 569
Annotated 5SS: [  689 11224 18002 29777]
Annotated 3SS: [11125 17880 29678 37352]
SMsplice 5SS: [  689  4661 11224 18002 29777 33453]
SMsplice 3SS: [ 4525 11125 17880 29678 33210 37352]
top_k =  1000
Partition function (log Z): -6.685824898089548

Sorted 5' Splice Sites (High to Low Probability):
Position 18002: 0.9999696510504356
Position 11224: 0.9860442912448483
Position 29777: 0.8492836052064529
Position 4661: 0.8356496464620559
Position 33453: 0.6400957794221178
Position 689: 0.5766591261343645
Position 30618: 0.44543517721332854
Position 25750: 0.4162949528762639
Position 6346: 0.40095664314275636
Position 787: 0.37367043463534333
Position 36883: 0.33738459975939317
Position 37572: 0.2420841877344945
Position 12013: 0.17493028838944993
Position 30451: 0.15987780484386813
Position 29785: 0.1459579993734603
Position 14143: 0.09349793965469232
Position 7537: 0.09259831321947301
Position 8303: 0.07126852150146719
Position 13918: 0.057933863653456846
Position 38075: 0.05561966840569452
Position 6248: 0.04693820737546762
Position 1385: 0.044685531325981145
Position 34201: 0.04301023095286514
Position 1060: 0.03902306860105225
Position 36396: 0.03724439230813838
Position 1583: 0.03515920348593574
Position 5995: 0.033684269894510364
Position 13962: 0.031082541795116637
Position 36990: 0.030523252170298477
Position 1696: 0.029724823548151886
Position 10559: 0.02574353156214476
Position 10014: 0.024174044698956995
Position 6570: 0.02160356723702137
Position 31885: 0.020335436262679606
Position 37118: 0.019687463387081352
Position 37986: 0.019612224457284166
Position 10481: 0.018494005553314544
Position 35211: 0.014426280518043563
Position 31002: 0.014146400076660714
Position 995: 0.01182035562788457
Position 36902: 0.00995949477538126
Position 14160: 0.009408031853905336
Position 316: 0.009120082619974487
Position 35421: 0.0091045908908811
Position 6466: 0.008450261222171261
Position 17717: 0.008000517843922365
Position 44: 0.007822271287451043
Position 10193: 0.007121092660253684
Position 32812: 0.007111807596149757
Position 30865: 0.006891738726650658
Position 1484: 0.006869841394749582
Position 37951: 0.006805626419413631
Position 4863: 0.006763550273646091
Position 5033: 0.006626422579100038
Position 89: 0.006481282598163527
Position 32854: 0.006341955458811969
Position 5763: 0.005804658954560154
Position 11252: 0.005361373918909918
Position 36853: 0.005255983691069928
Position 9530: 0.005226537311711501
Position 38296: 0.00520105631665261
Position 33892: 0.005094775460257909
Position 6708: 0.004575485526541602
Position 14171: 0.004305588526289454
Position 1215: 0.003912859767076471
Position 32808: 0.003829224109471601
Position 693: 0.0034403563725404268
Position 4553: 0.0034329107382492677
Position 3426: 0.0033885413755488053
Position 929: 0.003311999533084683
Position 985: 0.00288048248382477
Position 6753: 0.0027770666185360014
Position 10395: 0.0027645338583938807
Position 9128: 0.002690921216284732
Position 6120: 0.0026627748033835144
Position 12934: 0.0026573278177287637
Position 9514: 0.0026462040430448117
Position 4687: 0.0025481180353931865
Position 11434: 0.0023372645229466004
Position 32123: 0.002307723567258989
Position 32971: 0.002132034635535781
Position 6574: 0.001965385553739836
Position 16239: 0.0018999551634526519
Position 33609: 0.0018365065716674804
Position 29781: 0.0018283703677034915
Position 5685: 0.0018164166389023641
Position 14215: 0.001800325343296889
Position 13323: 0.0016947351541550235
Position 5183: 0.0016500151683565012
Position 11343: 0.0016310237296884495
Position 11794: 0.0016295985818857526
Position 15180: 0.0015539869841095983
Position 6051: 0.0014859409607696338
Position 1044: 0.0014530973415125118
Position 1408: 0.0013703816315852638
Position 7288: 0.0013318618539198946
Position 13490: 0.0012942884928961054
Position 1410: 0.0012623029119352225
Position 7470: 0.0012603115671593378
Position 7494: 0.0012354714425320897
Position 13115: 0.001175800899953853
Position 9592: 0.0011057265063527646
Position 3386: 0.0010734359923245443
Position 30647: 0.001010074324266015
Position 2749: 0.0009862730180070416
Position 32181: 0.0008936673678124399
Position 5681: 0.0008690068364174544
Position 997: 0.000850991298296114
Position 33309: 0.0007177118962651389
Position 7902: 0.0006287044782934447
Position 13556: 0.0006006091046202285
Position 34670: 0.0005616833270482562
Position 11759: 0.000421840497947544
Position 5824: 0.0003105909704958703
Position 548: 0.00011282240259693383
Position 323: 0.00011030172950451494
Position 413: 9.665547210541145e-05
Position 125: 9.441501101721566e-05
Position 185: 9.287051351305734e-05
Position 157: 5.770749268103289e-05
Position 1089: 4.721854021250901e-05
Position 134: 3.2933814047795655e-05
Position 268: 3.1466359404711714e-05
Position 305: 2.679384792787136e-05
Position 526: 2.5177622325023612e-05
Position 972: 2.426918806911079e-05
Position 941: 2.3371401673119943e-05
Position 4617: 2.27783761336851e-05
Position 220: 2.247054179381049e-05
Position 109: 1.3551087799312618e-05
Position 777: 1.0021708801024441e-05
Position 1070: 9.56465161476804e-06
Position 259: 9.427311062594053e-06
Position 1005: 8.520334759662092e-06
Position 1091: 8.050820795153788e-06
Position 329: 8.033648646856829e-06
Position 1103: 6.401515611919238e-06
Position 602: 5.61439558992049e-06
Position 1118: 4.139106597320426e-06
Position 1120: 4.0025411316543326e-06
Position 1099: 3.3369325535039495e-06
Position 470: 3.072119021872083e-06
Position 401: 2.7604602975209663e-06
Position 873: 1.4329181973092211e-06
Position 864: 1.1786533488966591e-06
Position 370: 1.0759778450427965e-06
Position 1506: 9.006651659195972e-07
Position 1129: 7.877488158690071e-07
Position 1131: 4.5164805118288343e-07
Position 1133: 4.119643615591175e-07
Position 386: 3.5226325340077253e-07
Position 1095: 2.3820119731106462e-07
Position 619: 1.2205551367520752e-07
Position 457: 9.541788023436846e-08
Position 339: 5.227814933593067e-08
Position 17990: 4.290770926429081e-08
Position 444: 4.283530931265605e-08
Position 1017: 3.423349042370193e-08
Position 565: 3.0714571176561046e-08
Position 1127: 1.9769402809336288e-08
Position 1109: 1.2819215912680368e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 17880: 0.996953145227791
Position 29678: 0.9951320131270048
Position 11125: 0.9912237006976149
Position 37352: 0.8364110467519295
Position 4525: 0.7337153078511423
Position 33210: 0.5532515043011765
Position 25576: 0.41629685556369495
Position 6184: 0.3594181661332943
Position 36793: 0.33728783666393375
Position 30546: 0.29167581908164436
Position 38171: 0.23120893835905182
Position 30350: 0.194634818641699
Position 37872: 0.15436300723969212
Position 11932: 0.13411317482355342
Position 30480: 0.07603247558636198
Position 4582: 0.073773816441865
Position 1371: 0.06887713602521978
Position 8181: 0.06395809271708967
Position 33165: 0.05943344526168652
Position 36759: 0.05853914355511804
Position 36217: 0.04471011296386624
Position 6234: 0.043575628824270914
Position 10394: 0.042835889886672966
Position 34089: 0.039564284208053836
Position 14040: 0.03912091908323033
Position 13876: 0.03852681742810723
Position 14071: 0.03636919544351181
Position 7343: 0.03230581210095674
Position 6447: 0.031816750859140264
Position 7375: 0.031678641252056064
Position 37250: 0.031251722022329224
Position 904: 0.029212276206817277
Position 1311: 0.02743149509191735
Position 33117: 0.02595560313458072
Position 13785: 0.025329562804819634
Position 31753: 0.021976733787654287
Position 36989: 0.021613081239332553
Position 32616: 0.018873458953267187
Position 6163: 0.017860401765585305
Position 30525: 0.017693252647275174
Position 38611: 0.01736000346099701
Position 30747: 0.015679298633439736
Position 7222: 0.015019977267272918
Position 35147: 0.014606228787212497
Position 13917: 0.014370742333512461
Position 11948: 0.01397592719548329
Position 11902: 0.013682298422735132
Position 6247: 0.013585193427628352
Position 7403: 0.013241346404934599
Position 5897: 0.012906966888705124
Position 6153: 0.012408950792551506
Position 4404: 0.011953564656306303
Position 5823: 0.010336324368581219
Position 5856: 0.010271919289988583
Position 30369: 0.01025543287298471
Position 9610: 0.010100956364968569
Position 33692: 0.009950265963447408
Position 10062: 0.009885626518647564
Position 11864: 0.009391169905346324
Position 13747: 0.00937239180209589
Position 35358: 0.009286409749175752
Position 13961: 0.009010969830808381
Position 33412: 0.00874843492447444
Position 30577: 0.008679361938734184
Position 4631: 0.008428815829277873
Position 33181: 0.008363479307080349
Position 1292: 0.00832438668057749
Position 17308: 0.008000629240505278
Position 30528: 0.00776235620477422
Position 13814: 0.007747081337851847
Position 5611: 0.007323594453857857
Position 13750: 0.007263215412442863
Position 35622: 0.006747698155886473
Position 824: 0.00655631023085129
Position 8201: 0.006500604480761122
Position 4974: 0.0064768437484241746
Position 9358: 0.0061445651648178385
Position 9713: 0.005632272562717229
Position 9510: 0.004543645053437446
Position 5943: 0.0044913833162712495
Position 617: 0.004352029036136844
Position 14117: 0.004255385995073403
Position 9841: 0.004158036723569675
Position 439: 0.0035105116032712103
Position 3318: 0.0034889937072426084
Position 4501: 0.0034338436151939798
Position 4469: 0.0033352406714879873
Position 14004: 0.0030938830625667404
Position 32049: 0.0030595654796108443
Position 17888: 0.0030459477439320646
Position 37711: 0.003007980477392353
Position 4180: 0.0027710392379758386
Position 30839: 0.0027652297026043993
Position 7458: 0.002679801365383861
Position 37686: 0.0026745503824616703
Position 12823: 0.002657327817728762
Position 11287: 0.0026305781791114875
Position 9777: 0.002573036690555293
Position 1116: 0.0024147918169779912
Position 4372: 0.002409181277721242
Position 32836: 0.0022014679015406003
Position 4710: 0.0021674526131479186
Position 910: 0.002163505252484607
Position 1176: 0.002072434888095667
Position 11564: 0.002000154833737742
Position 29317: 0.0019678586177487487
Position 13097: 0.0019188483002283699
Position 16086: 0.0018999551634526519
Position 13403: 0.0018949035466908062
Position 30842: 0.0018641179437771476
Position 33755: 0.0018413299138569958
Position 5595: 0.0018164227600734684
Position 11839: 0.0017146414524734266
Position 6260: 0.0016761470714903302
Position 30700: 0.0016246658974305704
Position 6237: 0.001571432978441337
Position 8986: 0.0015320707292098797
Position 4777: 0.0015306473412039048
Position 4465: 0.0015015693713078544
Position 31992: 0.001429373474700169
Position 10516: 0.0014016472287863714
Position 11987: 0.0012889042014566632
Position 13658: 0.0012834255174527997
Position 5076: 0.0012809812540194568
Position 13720: 0.0012756535476846462
Position 8937: 0.0011588504870748506
Position 7287: 0.0011271256045572334
Position 14964: 0.0010165983412545303
Position 13898: 0.0009236471164284065
Position 6371: 0.0008774665741623529
Position 4793: 0.0008300683306939192
Position 8086: 0.0008093917007225622
Position 1350: 0.0007777582081225964
Position 4806: 0.0007561135568983979
Position 4772: 0.0007230414111475147
Position 2628: 0.0006920561621772258
Position 11310: 0.0006868426702150468
Position 6077: 0.0006695005101100651
Position 1604: 0.0006428654140747209
Position 7844: 0.0006287044782934457
Position 6562: 0.0006191695592471357
Position 11152: 0.0006147531728617748
Position 34287: 0.000595152066788842
Position 6387: 0.0005936110982811743
Position 1506: 0.0005822927996345647
Position 5784: 0.0005705949690519816
Position 6632: 0.0005667661398114827
Position 34553: 0.0005616833270482552
Position 14981: 0.0005374223167838564
Position 11641: 0.0005317278654707107
Position 13002: 0.0005101508260627903
Position 4368: 0.0004943746635563382
Position 1525: 0.000493536608737831
Position 3278: 0.00043349464476514495
Position 1528: 0.0004317806680218574
Position 4947: 0.00041324107839210185
Position 1227: 0.00039613029746496343
Position 6315: 0.00037775990003470093
Position 755: 0.0003545513575328608
Position 5651: 0.00033702995217234214
Position 4301: 0.00032623749699124086
Position 7120: 0.00031419144067984853
Position 30646: 0.0002821839239548858
Position 1491: 0.00024648619791787856
Position 425: 0.00023608907251618371
Position 12999: 0.00023230262637409494
Position 1461: 0.0002210430746692066
Position 12913: 0.0002092399069506652
Position 11006: 0.000204142923231583
Position 11787: 0.00019852968171088996
Position 3005: 0.00018923376145979314
Position 689: 0.00018319249601784967
Position 3227: 0.00018107973426006102
Position 1561: 0.00017097610921258256
Position 3263: 0.00016883829990834654
Position 467: 0.0001674388129642612
Position 32552: 0.0001581666310218384
Position 31115: 0.00014184340229645077
Position 4320: 0.00013321291803508286
Position 5715: 0.00012534161539656116
Position 442: 0.00012177673437897604
Position 2437: 0.00011774639188214857
Position 4297: 9.438439506768637e-05
Position 35486: 7.891700650026168e-05
Position 5994: 7.53142543591362e-05
Position 32055: 7.485676272232402e-05
Position 946: 6.381147009424961e-05
Position 13851: 5.8019311686900303e-05
Position 4197: 5.7830556876658644e-05
Position 5019: 5.7744728443986624e-05
Position 2656: 5.722535705703089e-05
Position 31309: 5.662861702078549e-05
Position 1594: 5.644993395544323e-05
Position 1378: 5.4107362505205773e-05
Position 30790: 5.3299677441221743e-05
Position 479: 5.017503689115751e-05
Position 2458: 4.983756489169542e-05
Position 11871: 4.837833430521297e-05
Position 2603: 4.1809839699094016e-05
Position 1235: 4.11464656535649e-05
Position 31473: 3.733667549111676e-05
Position 7189: 3.522232853972665e-05
Position 11883: 3.156866119033783e-05
Position 619: 3.149968969380007e-05
Position 1214: 2.931856068712449e-05
Position 2578: 2.7597702299847617e-05
Position 13518: 2.7413987924733092e-05
Position 4912: 2.5697068934215664e-05
Position 33065: 2.5162425962670485e-05
Position 1539: 2.4420906981137784e-05
Position 7049: 2.3840318703328768e-05
Position 1435: 2.2615464702398347e-05
Position 1313: 2.168222862924458e-05
Position 573: 2.054563992249264e-05
Position 444: 1.788343931737865e-05
Position 6345: 1.4455618292664803e-05
Position 10916: 1.399260620796617e-05
Position 31722: 1.3418739602036676e-05
Position 548: 1.2973152598994951e-05
Position 589: 1.294215250209186e-05
Position 457: 1.2824600457222738e-05
Position 19277: 7.259494687048215e-06
Position 6462: 6.83688943160362e-06
Position 11955: 5.334518596334788e-06
Position 6452: 5.286253767033165e-06
Position 1044: 2.217694175177757e-06
Position 5626: 1.8596608541989569e-06
Position 23151: 1.7369441726081989e-06
Position 4331: 1.1387346507189932e-06
Position 4150: 1.0873665081325266e-06
Position 22559: 1.0204600806995457e-06
Position 22785: 1.0140238334665056e-06
Position 20019: 7.516316891716235e-07
Position 578: 6.904298088852716e-07
Position 20132: 5.894244517135989e-07
Position 4234: 5.406296427878888e-07
Position 486: 5.37825332460812e-07
Position 19273: 5.158363929589845e-07
Position 386: 4.930978321190635e-07
Position 24602: 4.594491015589687e-07
Position 8177: 4.3260289389949193e-07
Position 583: 4.3103746511003635e-07
Position 4842: 4.2505786937291157e-07
Position 18641: 4.1604504427708453e-07
Position 711: 4.1537789109081054e-07
Position 1056: 3.5444497120012553e-07
Position 20669: 3.538756299638619e-07
Position 992: 2.8352339097692974e-07
Position 551: 2.2469733716377593e-07
Position 693: 2.1927009052022753e-07
Position 3179: 2.127818416307607e-07
Position 962: 1.937948671107372e-07
Position 356: 1.8566884396286815e-07
Position 522: 1.6879093768221405e-07
Position 958: 1.4005702748970716e-07
Position 21504: 1.2683549742950157e-07
Position 3285: 1.2443839576346184e-07
Position 353: 1.1878867421759574e-07
Position 18394: 1.1163539383600876e-07
Position 967: 9.528727733086807e-08
Position 840: 9.382109252275257e-08
Position 16633: 8.884089612321663e-08
Position 117: 8.631685704913892e-08
Position 804: 8.515576221129934e-08
Position 412: 8.048777115334045e-08
Position 1070: 7.949431830851447e-08
Position 18082: 7.734062170637164e-08
Position 18769: 7.503916423909241e-08
Position 20084: 6.962538792764611e-08
Position 240: 6.539200260851514e-08
Position 759: 6.077204199592055e-08
Position 273: 5.175742963267529e-08
Position 511: 5.1394976170203055e-08
Position 14261: 4.381867767089674e-08
Position 501: 3.8107693709935805e-08
Position 18079: 2.627022128700212e-08
Position 16608: 2.542639495173674e-08
Position 494: 2.4505406543474723e-08
Position 15566: 2.1020377865871592e-08
Position 15541: 1.7464470674599715e-08
Position 14280: 1.6452761502050243e-08
Position 281: 1.5372663864132832e-08
Position 11433: 7.306935508840413e-09
