Gene = NCKIPSD
index = 918
Annotated 5SS: [ 291 3025 3580 3883 4641 5869 6127 6353 6551 6873 7051 7364]
Annotated 3SS: [ 2914  3374  3770  4146  5697  6039  6213  6469  6743  6957  7190 11179]
SMsplice 5SS: [ 291 3025 3580 3883 5869 6127 6353 6551 6873 7051 7364]
SMsplice 3SS: [ 2914  3374  3791  5697  6039  6213  6469  6743  6957  7190 11179]
top_k =  1000
Partition function (log Z): 23.549017194906316

Sorted 5' Splice Sites (High to Low Probability):
Position 5869: 0.9898699442768286
Position 291: 0.9835352574241352
Position 3883: 0.9824283816502506
Position 6873: 0.9812341879623706
Position 6127: 0.9710229968720443
Position 6551: 0.8875810319102456
Position 6353: 0.8051658866247333
Position 7364: 0.7253989280497238
Position 7051: 0.7128084351030294
Position 3025: 0.6767637632570566
Position 3580: 0.43460465544875493
Position 2573: 0.38554189926839705
Position 3059: 0.31828688400947464
Position 3611: 0.25370913121037003
Position 7075: 0.23565609171405036
Position 7475: 0.15667235132130297
Position 10646: 0.150247818366921
Position 5651: 0.1357117482306347
Position 3502: 0.11888106686591855
Position 11360: 0.04714534731450589
Position 6584: 0.041247519592364425
Position 7374: 0.04074976494804247
Position 3516: 0.03887399125968106
Position 4641: 0.0363242174196757
Position 4384: 0.030535363908585033
Position 6371: 0.02982416154574006
Position 10796: 0.02840254441918173
Position 2314: 0.028194874586950237
Position 10856: 0.027257975329372613
Position 1224: 0.026142376906963825
Position 7985: 0.023041659318826617
Position 5126: 0.021636281502038862
Position 10723: 0.020090835570054404
Position 4420: 0.016487732929494143
Position 4506: 0.01634862158629461
Position 10031: 0.015079628071634845
Position 11416: 0.011008591581305826
Position 11766: 0.01070661789601222
Position 10133: 0.01048943101487549
Position 8296: 0.009211625930589908
Position 10803: 0.009019531967643941
Position 1604: 0.008682711796177332
Position 11039: 0.00846769115112996
Position 247: 0.008408371980176202
Position 9989: 0.008083116815174225
Position 9530: 0.007474085723682388
Position 833: 0.007174309847045287
Position 3896: 0.007082538897153998
Position 6878: 0.006732371994984859
Position 4940: 0.006492840569252862
Position 5028: 0.006078533722885016
Position 4614: 0.005551356938707123
Position 7420: 0.005352594639688224
Position 4724: 0.005188553328609541
Position 7328: 0.004663823867506022
Position 1115: 0.004625961525954597
Position 11333: 0.004580892717477306
Position 2154: 0.0044089959747423395
Position 4174: 0.004321509270984061
Position 2671: 0.004272131352578191
Position 6151: 0.004263989194349082
Position 6562: 0.003737724645932784
Position 3911: 0.003526447135071209
Position 4956: 0.003118271030741365
Position 10871: 0.0028558887228371617
Position 10566: 0.0028097680759104605
Position 4563: 0.0025136341234103772
Position 9714: 0.0024466414930918805
Position 6836: 0.002301303899886537
Position 903: 0.0022300053103134643
Position 295: 0.0022247107966761027
Position 11815: 0.0019431670710719615
Position 11729: 0.0018119319724484249
Position 5875: 0.0017450292472744014
Position 2995: 0.0015389607142415498
Position 7122: 0.0015305705413261176
Position 573: 0.0013390632037542844
Position 11733: 0.0012963589589344339
Position 11344: 0.0011930240205823837
Position 3104: 0.001170052330313318
Position 3068: 0.0011203452311541406
Position 8115: 0.0010123161935255316
Position 6683: 0.001000050383726921
Position 4913: 0.0009964078178766934
Position 5057: 0.000984486300296606
Position 10528: 0.0009341738655970265
Position 5538: 0.0008972758632417332
Position 4584: 0.0008690963882325727
Position 2161: 0.0006338836676521349
Position 3506: 0.0006154970128632219
Position 4320: 0.0006139758238718917
