Gene = UBLCP1
index = 1521
Annotated 5SS: [  280  5989  6919  7365  7563  9041 11542 12166 15274 20259]
Annotated 3SS: [ 5788  6826  7278  7446  8941 11503 12066 15156 20130 21822]
SMsplice 5SS: [  280  3478  5989  6919  7365  7563 15274 20259]
SMsplice 3SS: [ 3254  5788  6826  7278  7446 15156 20130 21822]
top_k =  1000
Partition function (log Z): 10.94080010538621

Sorted 5' Splice Sites (High to Low Probability):
Position 5989: 0.9971989174534942
Position 280: 0.987154157415822
Position 15274: 0.9857908452233249
Position 7365: 0.9835044003567709
Position 20259: 0.9828505950377223
Position 7563: 0.9453647865936204
Position 11542: 0.7347361205150988
Position 6919: 0.6308417640681059
Position 3478: 0.6207161196280535
Position 11332: 0.46986741021192924
Position 4610: 0.46720975411800114
Position 14533: 0.33295613817457964
Position 18713: 0.2823598648187521
Position 20554: 0.2103154717648148
Position 9041: 0.20922106770861626
Position 9704: 0.1995207441304057
Position 21692: 0.18340052996787806
Position 18626: 0.17256748989025153
Position 16684: 0.16659639022228817
Position 12166: 0.15822765850363352
Position 2531: 0.14345546094953618
Position 6459: 0.14294880858832923
Position 18666: 0.1261798539791208
Position 1606: 0.09579872567344988
Position 1103: 0.09443535181339523
Position 18500: 0.05835397764564591
Position 13792: 0.05559812057929467
Position 16254: 0.05143389627195026
Position 18527: 0.04674341487916665
Position 6368: 0.043493835101420186
Position 9754: 0.03561193861309105
Position 10439: 0.03483538047069764
Position 6905: 0.03317546006519852
Position 16690: 0.033157323041552236
Position 14592: 0.0323213974707474
Position 17064: 0.030017161204872966
Position 4484: 0.02830847556830179
Position 5465: 0.027846654553824204
Position 5394: 0.025571437858799874
Position 4522: 0.024774262260138468
Position 3337: 0.022478099139175096
Position 16181: 0.022234016086825265
Position 16786: 0.022017039021332088
Position 4838: 0.021925432538031926
Position 6164: 0.021646937407092767
Position 20884: 0.021374986486233996
Position 7107: 0.021072260655394047
Position 8248: 0.018929917950045488
Position 5556: 0.018356026540428783
Position 18428: 0.017015504177581388
Position 18486: 0.015092425065361367
Position 15157: 0.013579921443804106
Position 1112: 0.01350255473071162
Position 18671: 0.012141271222612264
Position 8361: 0.010799054211305281
Position 263: 0.01045237154624587
Position 4252: 0.010366694704482827
Position 3346: 0.00992407347044022
Position 721: 0.00897084424551425
Position 5524: 0.00867467829568708
Position 2941: 0.008500859570682369
Position 21154: 0.008228143556686641
Position 3013: 0.008140352839770576
Position 19429: 0.007961540550717773
Position 1687: 0.006487195049537085
Position 2722: 0.0063907139850388995
Position 3026: 0.0061469294979154465
Position 3796: 0.005395425922948185
Position 2907: 0.004933242743884927
Position 1362: 0.004682320708634146
Position 6693: 0.004508127173897431
Position 747: 0.004457838782040898
Position 685: 0.004433532087121684
Position 10671: 0.004161548832710979
Position 6229: 0.003969906671776486
Position 6476: 0.003841256997744327
Position 5157: 0.0037563909621515503
Position 7003: 0.0030953848255170406
Position 3226: 0.0030822896037010186
Position 11855: 0.0029324674876066315
Position 6749: 0.0027845293844852154
Position 9080: 0.0027503956006346923
Position 6578: 0.0027343982397522344
Position 19654: 0.002728712321198775
Position 6320: 0.0026297895689392425
Position 2662: 0.0023793412158846024
Position 758: 0.002323901991343525
Position 3600: 0.0020578822055251664
Position 1858: 0.0020520610459707146
Position 1076: 0.0020164891984138463
Position 6158: 0.0019488765425640833
Position 17030: 0.0018866716139905033
Position 5340: 0.0017175861478923057
Position 21669: 0.0016498103573173975
Position 822: 0.0015857168289297745
Position 16237: 0.001562244670950584
Position 10666: 0.0015357672671299
Position 996: 0.0015137437961015594
Position 3659: 0.001484396448969066
Position 9931: 0.0013963307778743295
Position 3294: 0.0013933022404501371
Position 18180: 0.001316848127410709
Position 7193: 0.0012977873070594051
Position 14345: 0.001153675526090132
Position 21128: 0.0011526097539223347
Position 17230: 0.0011373590247900386
Position 637: 0.0011179156944821258
Position 5982: 0.0010633640046230515
Position 21985: 0.0009751113139506902
Position 3142: 0.0009362335962763095
Position 16154: 0.0009171936464031732
Position 4739: 0.0008594210304295867
Position 8600: 0.0007710006579390791
Position 7693: 0.0007569129415609296
Position 6100: 0.000755030048883126
Position 1282: 0.0007403968662534958
Position 4969: 0.0006789445276401998
Position 7567: 0.0006530324533891167
Position 4171: 0.0006499498763329018
Position 21108: 0.0005875676884584602
Position 17707: 0.0005864295242750067
Position 1189: 0.0005767069999711804
Position 9267: 0.0005738594071508303
Position 6592: 0.0005383155794852099
Position 20532: 0.0005288161181800502
Position 4334: 0.0005136002411650139
Position 4900: 0.00050165196841751
Position 7571: 0.0004964715186598124
Position 8855: 0.00046802950732021504
Position 4989: 0.00046748553090335927
Position 5578: 0.0004575287212215039
Position 3066: 0.0004361606558466855
Position 17981: 0.00041745476649567156
Position 7161: 0.00040563211311740803
Position 8284: 0.0003992095114119767
Position 44: 0.0003587984807791627
Position 7402: 0.00034555613968873623
Position 4456: 0.00034535380477241647
Position 7011: 0.00033087723513538836
Position 21242: 0.00032963482479806175
Position 1477: 0.0003220036103625721
Position 8149: 0.0003153226559080012
Position 3871: 0.0002848685430190145
Position 20371: 0.00027414623206146625
Position 2304: 0.0002681248887828118
Position 7535: 0.0002616801217840608
Position 7345: 0.00025919361986455466
Position 1367: 0.0002534504006082385
Position 3773: 0.0002332098921181524
Position 6796: 0.00023225047544100973
Position 8319: 0.0002288563408257363
Position 3769: 0.00022829754124231987
Position 7775: 0.00021771584776503512
Position 38: 0.00020949916621106895
Position 6528: 0.00020740343976778346
Position 3154: 0.00020497258988841827
Position 21248: 0.00019501169852173439
Position 7387: 0.00018631866467933082
Position 2364: 0.00016616834267320306
Position 3482: 0.0001569495858508742
Position 21472: 0.00015577334401601145
Position 3744: 0.00014543589637822882
Position 20520: 0.0001430744749537366
Position 7805: 0.0001268966708047821
Position 20605: 0.00012226395822186812
Position 1334: 0.00011376515689114521
Position 191: 0.00010952395290421654
Position 888: 0.00010250006788000064
Position 7369: 0.0001004937843818448
Position 6312: 9.959343982405303e-05
Position 7354: 9.631697987027587e-05
Position 504: 9.180782122025392e-05
Position 16093: 9.141171692969318e-05
Position 687: 7.242779255394427e-05
Position 692: 5.764856485663897e-05
Position 241: 3.831032909709865e-05
Position 20549: 3.785567020273225e-05
Position 740: 3.63714888136788e-05
Position 902: 3.575691118173796e-05
Position 10568: 3.4978130678305426e-05
Position 8806: 3.406640811225627e-05
Position 7801: 3.382171646266594e-05
Position 8105: 3.262770013345203e-05
Position 924: 3.242676771783454e-05
Position 892: 2.6008618767203287e-05
Position 711: 2.5492159738477507e-05
Position 8666: 2.4466933264052782e-05
Position 960: 2.2891595015548255e-05
Position 984: 2.2057428464985025e-05
Position 1484: 2.0329323173641498e-05
Position 226: 2.0032812533569552e-05
Position 6129: 1.9962909168594023e-05
Position 1692: 1.900833334219485e-05
Position 76: 1.7476592219280892e-05
Position 1926: 1.616205913256356e-05
Position 1107: 1.6067877358767377e-05
Position 641: 1.5125365586343442e-05
Position 1343: 1.488625577751107e-05
Position 1094: 1.4219371463053844e-05
Position 1149: 1.278051591083048e-05
Position 975: 8.024145938571376e-06
Position 287: 7.673861424480325e-06
Position 197: 7.189522898978384e-06
Position 2043: 7.161551159016751e-06
Position 179: 7.152751890486612e-06
Position 1644: 6.578921425481412e-06
Position 6433: 5.851406820220242e-06
Position 1701: 5.516218073849706e-06
Position 6233: 5.3464493412508364e-06
Position 133: 5.1353382442288675e-06
Position 395: 5.130539675021943e-06
Position 7857: 4.763746487482963e-06
Position 5966: 4.587973048459559e-06
Position 1289: 4.562070225677354e-06
Position 216: 3.557898911093257e-06
Position 599: 3.4270933643771565e-06
Position 1030: 3.2924319694873834e-06
Position 10954: 3.2412267238845942e-06
Position 1166: 3.157159345843526e-06
Position 7893: 2.4880247240142946e-06
Position 249: 2.223454104231339e-06
Position 704: 2.0644089150949807e-06
Position 2031: 1.9791549036817184e-06
Position 325: 1.2533529694605097e-06
Position 771: 1.2098143039101224e-06
Position 675: 8.297689873300397e-07
Position 7707: 7.345827248212972e-07
Position 136: 6.200624426711101e-07
Position 868: 3.446552409782341e-07
Position 840: 3.0205785517649233e-07
Position 508: 1.6925713025035249e-07
Position 1053: 1.2026468675428578e-07
Position 68: 1.0654519542342415e-07
Position 141: 9.34927134461816e-08
Position 6470: 7.192871367054188e-08
Position 1040: 6.739843449864606e-08
Position 7544: 3.8727459272952255e-08
Position 440: 3.5910399694539806e-08
Position 496: 3.166000928157829e-08
Position 393: 2.372332812281093e-08
Position 7412: 2.3129637725900035e-08
Position 773: 1.7410607082075137e-08
Position 678: 1.1959844183045596e-08
Position 7486: 8.663686224390807e-09
Position 575: 6.083162346071938e-09
Position 6031: 5.7799789829056255e-09
Position 399: 5.07916600710069e-09
Position 5853: 4.687741394484724e-09
Position 342: 4.452246003883535e-09
Position 405: 2.8390081838136487e-09
Position 158: 8.569398032977834e-10
Position 550: 1.5588747000268207e-10
Position 471: 1.5468052103665678e-10
Position 364: 1.2468044254523035e-10
Position 455: 9.223457448725179e-11
Position 515: 5.8235051850853905e-12
Position 829: 2.1096492557172074e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 20130: 0.9865753679641519
Position 7278: 0.9659025297431499
Position 5788: 0.9616189065207161
Position 7446: 0.8990730230646969
Position 21822: 0.8402022489429032
Position 15156: 0.7153415405781123
Position 6826: 0.5849213994962479
Position 3254: 0.5410592281718077
Position 4360: 0.4958883048783562
Position 11246: 0.43359128673938474
Position 18593: 0.4058032347028164
Position 18339: 0.3175137010362756
Position 11503: 0.3085609502775701
Position 14509: 0.29781665906212135
Position 11442: 0.2446661581810563
Position 15044: 0.21386830979423874
Position 20370: 0.20764497478985663
Position 8941: 0.17273801040086306
Position 9546: 0.1396920452825996
Position 11415: 0.12775839382346466
Position 16643: 0.1083728554893335
Position 12066: 0.10568446257944475
Position 6225: 0.10332350965284239
Position 16504: 0.10030175967445455
Position 21598: 0.09076975497999411
Position 2409: 0.08737302704884072
Position 5311: 0.08266024822577289
Position 6659: 0.07191178179833249
Position 975: 0.0703962578300615
Position 15997: 0.0659682339946866
Position 13688: 0.05559812057929458
Position 21532: 0.05555111670897908
Position 15076: 0.05151655162343022
Position 1440: 0.04987695536321449
Position 6305: 0.04750410941112434
Position 11817: 0.04668710325539638
Position 2197: 0.04632448497722199
Position 7476: 0.04385080411173358
Position 21017: 0.0424162900550911
Position 1548: 0.03911393631057372
Position 21549: 0.03872583460827639
Position 8948: 0.03822826161621418
Position 3220: 0.033834988448067586
Position 14474: 0.03268932441395439
Position 14204: 0.03255240631724954
Position 10285: 0.031973897125423714
Position 9631: 0.030219273066149674
Position 11455: 0.029762083000978216
Position 6260: 0.028158107918779283
Position 3357: 0.027321302302927664
Position 8099: 0.02699068771717983
Position 11287: 0.025237400401916465
Position 20996: 0.024236254148008434
Position 20488: 0.02376104692172121
Position 6095: 0.022896151214252144
Position 821: 0.021511453420517985
Position 20748: 0.021365479124264345
Position 10987: 0.019006402594063863
Position 9612: 0.01846825828608584
Position 9567: 0.018348554268419113
Position 4393: 0.018303335211046334
Position 3279: 0.016720476030000157
Position 7240: 0.014694048081762945
Position 545: 0.014600947409994878
Position 2495: 0.014152139664583237
Position 856: 0.013835156857738494
Position 4692: 0.01364073989023143
Position 16973: 0.013481355591184836
Position 3256: 0.013376435189386814
Position 2920: 0.012983653388350587
Position 5833: 0.012849456782716833
Position 5806: 0.012820019703388743
Position 22401: 0.01273689449344543
Position 4158: 0.011549680154382772
Position 22912: 0.011073773369418824
Position 15235: 0.01074732139500775
Position 6753: 0.010516319414503565
Position 9588: 0.010436034993299082
Position 6155: 0.010218627607078715
Position 11133: 0.009703342423313303
Position 16180: 0.009219785921627643
Position 16927: 0.009203932050161004
Position 16953: 0.009125464877378205
Position 22712: 0.008556839344565444
Position 1232: 0.0080395083556625
Position 6991: 0.007921392943272673
Position 3405: 0.007695906941038474
Position 21737: 0.00706016934602041
Position 21783: 0.006654121442902239
Position 15203: 0.006623591319113834
Position 6696: 0.006532158688879587
Position 11936: 0.006385950753407592
Position 11321: 0.006317513285280183
Position 19301: 0.005938860840460112
Position 9511: 0.005924153855935191
Position 16545: 0.0058623934969040505
Position 9349: 0.005815366604477989
Position 1517: 0.005762390778439289
Position 6393: 0.005734027913842847
Position 2784: 0.005703657505578013
Position 2917: 0.005612712628627463
Position 10560: 0.0054807688296483375
Position 4488: 0.0053503539951855385
Position 16683: 0.004713576244748935
Position 995: 0.0045458042686097105
Position 4831: 0.004466660681834443
Position 6577: 0.004438436258931407
Position 20399: 0.004326281725423998
Position 9655: 0.004311924904609453
Position 6796: 0.0042966909869658395
Position 3408: 0.004042357128329505
Position 22429: 0.003983031776081774
Position 3639: 0.0038643965043703103
Position 5895: 0.0037625775544297673
Position 7015: 0.0036229215883936358
Position 2787: 0.0034307439236202233
Position 1476: 0.0034053462610988956
Position 14249: 0.003372821378091699
Position 2615: 0.0032127091135115645
Position 20553: 0.003040720536223108
Position 675: 0.003024849821223948
Position 22011: 0.0028124471640416197
Position 5898: 0.0027537600548448284
Position 19525: 0.002728712321198773
Position 3511: 0.0026604238613561386
Position 3424: 0.0025592031521155124
Position 4743: 0.002401028750515678
Position 18497: 0.0022495131422687865
Position 5924: 0.00220805139018029
Position 504: 0.0021972566826073316
Position 12119: 0.0020586725114472857
Position 19330: 0.0020226797102576607
Position 20777: 0.001916556744574148
Position 3125: 0.0018014559852516975
Position 7161: 0.0017854622148650316
Position 10113: 0.0016829587032437163
Position 6229: 0.0016762917692933106
Position 7120: 0.0016559394330738603
Position 8142: 0.001603374516386677
Position 18500: 0.0015794309897610827
Position 3321: 0.0015682858960283201
Position 6838: 0.0015682741295305802
Position 4855: 0.0015608913014851565
Position 6132: 0.0015605927638122016
Position 20416: 0.0015324514947109695
Position 1738: 0.001513303635479201
Position 18665: 0.0014780020208238422
Position 22517: 0.0014718412286874407
Position 21915: 0.0014520970840240603
Position 5870: 0.0014506005627164759
Position 20825: 0.0014356869860945119
Position 3019: 0.001370371062277731
Position 18475: 0.0013688184887442906
Position 4330: 0.001358986660961856
Position 581: 0.0013314972194622572
Position 21433: 0.0013171216199561638
Position 4994: 0.001303086210089243
Position 18403: 0.0012836175191882563
