Gene = PFDN1
index = 1017
Annotated 5SS: [   81  2706 21673]
Annotated 3SS: [ 2538 21587 57063]
SMsplice 5SS: [   81  2706 21673 50191 56901]
SMsplice 3SS: [ 2538 21587 50077 56833 57063]
top_k =  1000
Partition function (log Z): -21.041581266208354

Sorted 5' Splice Sites (High to Low Probability):
Position 21673: 0.9993662390099446
Position 2706: 0.9892032226517048
Position 81: 0.7722636249503684
Position 10223: 0.46011378493440286
Position 1750: 0.2727284692094542
Position 10591: 0.16670829232536466
Position 296: 0.13750701641312013
Position 17613: 0.12685510151820617
Position 22229: 0.069024175888479
Position 12670: 0.060211616126499085
Position 152: 0.059091906200003035
Position 22223: 0.05440506081638934
Position 713: 0.03449489219397969
Position 29113: 0.03296010318499993
Position 24814: 0.02373559593936841
Position 10711: 0.016584081583731133
Position 26467: 0.01642224524989306
Position 12913: 0.013463737359358671
Position 1781: 0.010938733752284407
Position 108: 0.010591609701585557
Position 1756: 0.007914843885430478
Position 24841: 0.006845364841496496
Position 389: 0.006432871651191364
Position 1720: 0.004749586383114089
Position 22450: 0.004140229659420462
Position 1597: 0.0040828111025149405
Position 7248: 0.003693811280961851
Position 271: 0.003660032012036351
Position 1372: 0.0030362537391734885
Position 8727: 0.00276961817985948
Position 2668: 0.002506743693368245
Position 281: 0.0024847101536539084
Position 690: 0.0023589036284799056
Position 2483: 0.0022741578227236663
Position 2685: 0.002004475611227639
Position 2423: 0.0019606051809398614
Position 1412: 0.0019399272486574943
Position 3858: 0.0014744112852677605
Position 843: 0.0014564404270314324
Position 2693: 0.0014002361519058746
Position 1745: 0.001376618157278131
Position 7273: 0.0013265565083045495
Position 4659: 0.0012720995884069315
Position 9960: 0.001194363722585327
Position 9009: 0.0011643760782163281
Position 9467: 0.001106677475249968
Position 28706: 0.0010241427233621612
Position 1926: 0.0009447536056008326
Position 1612: 0.0009440404935973525
Position 10256: 0.0009429702782507534
Position 829: 0.0008399102070002399
Position 23654: 0.0008201925306382102
Position 22043: 0.0007440738389978827
Position 1601: 0.0006594847429533802
Position 8389: 0.0005577384759450179
Position 2584: 0.0005373570090196719
Position 7434: 0.0005270016011488852
Position 1574: 0.000515721928619448
Position 4706: 0.0004891743370768109
Position 8408: 0.00046157230016423536
Position 5644: 0.00044069265875367885
Position 2198: 0.0004148087753117218
Position 22881: 0.0004048684136979464
Position 6389: 0.00040423351192707445
Position 3089: 0.0003287162078732065
Position 3390: 0.0002964472268179931
Position 91: 0.00029193799163706893
Position 5639: 0.0002882864704591297
Position 9915: 0.0002661339334731907
Position 7156: 0.0002609030617296678
Position 22924: 0.00024280900063850842
Position 4609: 0.00024207476300540216
Position 183: 0.00023123579219993818
Position 246: 0.00017076921173029815
Position 1096: 0.0001307530310168619
Position 921: 0.00011845868190686794
Position 1820: 0.0001145991290657624
Position 520: 0.00010574024083628691
Position 2156: 0.00010321855465387432
Position 1105: 0.00010202613790916833
Position 1766: 8.826652114537581e-05
Position 1329: 8.478729656736431e-05
Position 1852: 6.910175539895434e-05
Position 1492: 5.4562035564853394e-05
Position 730: 5.105642259882016e-05
Position 838: 5.0357354092715075e-05
Position 203: 4.551568414979702e-05
Position 695: 3.9204369367207826e-05
Position 2379: 3.430461465263322e-05
Position 291: 3.415549358964617e-05
Position 231: 3.2319238001649096e-05
Position 1967: 2.9984499701027806e-05
Position 6952: 2.9630551784544518e-05
Position 1869: 2.612236976521284e-05
Position 1219: 2.5041636712291428e-05
Position 932: 1.996524716892755e-05
Position 2027: 1.7515117169423833e-05
Position 3938: 3.9005826453074e-06
Position 3848: 2.5588186094051007e-06
Position 4122: 2.358606834321295e-06
Position 3779: 1.3227338695078113e-06
Position 3942: 6.683019717691723e-07
Position 2695: 6.249534216214037e-07
Position 551: 6.128868485267707e-07
Position 2710: 5.57839515596914e-07
Position 420: 3.7006850391732864e-07
Position 3396: 2.910076637557448e-07
Position 285: 2.8459093324366833e-07
Position 455: 2.8386873623554137e-07
Position 525: 2.6099962022290563e-07
Position 489: 1.877597394491688e-07
Position 213: 1.8637255027168156e-07
Position 1016: 1.7684007069468182e-07
Position 848: 1.614622239120316e-07
Position 60: 1.4891562597406115e-07
Position 5782: 1.471008618321694e-07
Position 2717: 1.0402422779969211e-07
Position 925: 1.0016766303521325e-07
Position 581: 9.53541453044731e-08
Position 3469: 9.16987318168108e-08
Position 1347: 6.304334794417937e-08
Position 1158: 5.635799593874989e-08
Position 1042: 5.2637654225787816e-08
Position 760: 5.250152126299564e-08
Position 300: 3.8056470530296734e-08
Position 570: 3.582328744018917e-08
Position 188: 2.712505329609246e-08
Position 1632: 2.5471081800476866e-08
Position 38: 2.131982343459578e-08
Position 1629: 1.816975422142971e-08
Position 323: 8.215921199420109e-09
Position 312: 7.46446323414121e-09
