Gene = MZB1
index = 904
Annotated 5SS: [ 235 1454 1894]
Annotated 3SS: [1328 1782 1992]
SMsplice 5SS: [ 235  588 1454 1894]
SMsplice 3SS: [ 493 1328 1782 1992]
top_k =  1000
Partition function (log Z): -4.589870830550423

Sorted 5' Splice Sites (High to Low Probability):
Position 235: 0.9869935308540094
Position 1454: 0.7700547501834932
Position 588: 0.6982816746861129
Position 1894: 0.3912255511831216
Position 1503: 0.05224075303341925
Position 658: 0.039878727895692634
Position 653: 0.011861213030985043
Position 2123: 0.007795413127398332
Position 592: 0.007363860696624594
Position 574: 0.004578623106142816
Position 885: 0.0017599009788303276
Position 1202: 0.0017499563505669188
Position 1642: 0.0015470031795462734
Position 1862: 0.0011561104822962799
Position 598: 0.0010092174901121654
Position 1015: 0.0006816069284978254
Position 844: 0.0005803579140453494
Position 1868: 0.00046735957712512686
Position 1075: 0.0002015062389350687
Position 2091: 0.00017639521634968131
Position 1403: 0.00011679031818735664
Position 2125: 0.00011096575596533622
Position 1614: 0.00010195798307347163
Position 968: 9.996796689335816e-05
Position 600: 8.610320754626506e-05
Position 1939: 8.108869781122584e-05
Position 1808: 7.934995190994421e-05
Position 1407: 6.738342655969515e-05
Position 1650: 6.002662043431046e-05
Position 558: 4.321378971211632e-05
Position 672: 4.024346843028681e-05
Position 572: 3.938919146998494e-05
Position 2197: 3.2565721049559366e-05
Position 174: 2.9583901234724657e-05
Position 206: 2.723758239592027e-05
Position 239: 2.6692653939200216e-05
Position 602: 2.2400672717333515e-05
Position 956: 1.9719621324409286e-05
Position 1507: 1.7116070270189316e-05
Position 564: 1.6207820781877054e-05
Position 390: 1.509393564632107e-05
Position 647: 1.3157555025025857e-05
Position 1815: 1.1793037845438907e-05
Position 551: 1.0284407411678577e-05
Position 1419: 7.0454741892539845e-06
Position 680: 6.074404395601012e-06
Position 1458: 4.701599028571339e-06
Position 645: 4.2887052255116815e-06
Position 1951: 2.632464950967428e-06
Position 439: 1.865727262795847e-06
Position 890: 1.6941566403230688e-06
Position 223: 1.4272373537158726e-06
Position 678: 9.770936705544655e-07
Position 819: 9.29963461416055e-07
Position 1702: 9.028917927499652e-07
Position 1561: 7.818947064423173e-07
Position 1589: 6.525939427949467e-07
Position 887: 6.255620010946315e-07
Position 506: 4.3961733770765684e-07
Position 903: 4.2825350454573347e-07
Position 767: 2.778621938944687e-07
Position 252: 6.498215344168645e-08
Position 1724: 1.681209526941125e-08
Position 66: 7.470580034188886e-09
Position 549: 3.2690259864643363e-10
Position 639: 1.3392317644159687e-10
Position 701: 4.759386176872911e-11
Position 754: 4.174726705926231e-11
Position 470: 1.6541554572575526e-11
Position 721: 5.785196449053561e-13
Position 724: 5.103657108140067e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1328: 0.7980022956174884
Position 493: 0.6088418767521975
Position 1782: 0.6064769226970749
Position 1992: 0.5863857045467086
Position 477: 0.13851857859083558
Position 1246: 0.058726486347022336
Position 2216: 0.04562379637449983
Position 1553: 0.03840590299195375
Position 2104: 0.015689868367229933
Position 1312: 0.010189319688646344
Position 2274: 0.009770265289159428
Position 2001: 0.008616081162565405
Position 2178: 0.004513054013383362
Position 414: 0.004300693907272859
Position 1288: 0.004295282069769822
Position 776: 0.003789122314029066
Position 1893: 0.0034139109564585344
Position 1664: 0.0032283852772763996
Position 2175: 0.002950101740412867
Position 1349: 0.002434204902805981
Position 1963: 0.0022979277950350343
Position 1157: 0.002196149517562586
Position 1719: 0.002162428213948506
Position 417: 0.0020166681382645345
Position 1074: 0.001980323235702526
Position 1567: 0.0019404048628590394
Position 390: 0.0014611026619106903
Position 455: 0.001290869714483999
Position 2117: 0.0011100274719887159
Position 1698: 0.0010450750241188472
Position 1823: 0.0009838477729592074
Position 1291: 0.0008452722775908645
Position 1917: 0.000715635909916037
Position 1353: 0.0005628435193782265
Position 1707: 0.0005322826978828818
Position 2063: 0.0005158160802322675
Position 2280: 0.0004953477812189163
Position 2220: 0.0003774982137090409
Position 1248: 0.0003201141542030867
Position 1451: 0.0002725417254768371
Position 1125: 0.0002700687955820258
Position 1355: 0.00024635437611479123
Position 701: 0.0002354653623521718
Position 2036: 0.00023476925049371669
Position 1201: 0.00022580263267286103
Position 1492: 0.0001922535956057019
Position 506: 0.0001529142407581879
Position 1589: 0.00015200267624432037
Position 1874: 0.00015189522886187973
Position 1790: 0.0001455657149717194
Position 1829: 0.00014521418071129015
Position 439: 0.00013068938619088672
Position 1285: 0.00012238208693888522
Position 354: 0.00011575453624302864
Position 880: 0.00011442525626415656
Position 448: 8.396062424191596e-05
Position 564: 7.228749177172476e-05
Position 360: 6.946924504875786e-05
Position 1099: 6.102812079552519e-05
Position 1497: 3.682813298544086e-05
Position 1394: 3.6623404390165524e-05
Position 1524: 3.4768565088593767e-05
Position 1432: 3.460467577206601e-05
Position 2080: 3.2327483025889154e-05
Position 1799: 3.1711315133063736e-05
Position 1603: 3.086576166537323e-05
Position 2051: 3.0359453612633744e-05
Position 2122: 2.951565889402785e-05
Position 2338: 2.5951196317345e-05
Position 961: 2.5325546497359477e-05
Position 2069: 2.3752795703440243e-05
Position 2026: 2.3169010342462534e-05
Position 2033: 2.1211430672677446e-05
Position 955: 1.8214142112268637e-05
Position 793: 1.6742937767226895e-05
Position 1193: 1.3884327751516427e-05
Position 1298: 1.16860903535601e-05
Position 1161: 1.0781977094676554e-05
Position 816: 1.030882297538446e-05
Position 1106: 1.0066377842090335e-05
Position 906: 9.28132606757181e-06
Position 1625: 9.16064019830354e-06
Position 2119: 8.520501467226474e-06
Position 997: 7.492254509174011e-06
Position 366: 7.381063021707003e-06
Position 1571: 6.893696207877009e-06
Position 787: 5.333542354364004e-06
Position 1608: 4.6417696917797705e-06
Position 1796: 3.8329478219014556e-06
Position 657: 3.8003497003614926e-06
Position 1610: 3.0743463683385506e-06
Position 936: 2.9162886248616986e-06
Position 645: 2.7154712165828123e-06
Position 1090: 1.9178114486374763e-06
Position 912: 1.45042182252506e-06
Position 929: 9.72575542108919e-07
Position 1159: 9.381922941742915e-07
Position 968: 4.574143961612525e-07
Position 592: 3.724500224494783e-07
Position 1403: 2.2839067901910244e-07
Position 923: 2.2375344139058493e-07
Position 283: 2.191955745719019e-07
Position 819: 2.0699791544096026e-07
Position 287: 1.7778247898514303e-07
Position 830: 1.3139584951885064e-07
Position 578: 1.1937896869603131e-07
Position 429: 9.536008591541146e-08
Position 825: 8.591925163031184e-08
Position 1179: 2.1239881674674345e-09
Position 629: 1.9954902063504762e-09
Position 1019: 1.2125681828235254e-09
Position 933: 9.92774681090564e-10
Position 1614: 9.779951990451758e-10
Position 672: 1.826038239221977e-11
Position 142: 2.2707154800361676e-12
Position 148: 6.056556049880761e-13
Position 218: 5.376213779847606e-13
Position 128: 4.907587636226225e-13
Position 239: 8.646166690725924e-14
Position 181: 1.8599518553443246e-14
Position 171: 9.368830473150767e-15
Position 234: 6.326304478951324e-15
Position 168: 2.609871305241888e-15
Position 220: 1.612301266437348e-16
