Gene = CDC23
index = 334
Annotated 5SS: [  192   353  6797 11231 12001 12237 14739 14918 15145 20840 21075 21482
 21870 23516 23711]
Annotated 3SS: [  279  6658 11187 11894 12103 14560 14819 15062 20685 20954 21405 21807
 23436 23590 24194]
SMsplice 5SS: [  192   353  6797 12001 12237 14739 14918 15145 21075 21482 21870 23711
 24270]
SMsplice 3SS: [  279  6658 11894 12103 14560 14819 15062 20954 21405 21807 23590 24194
 24475]
top_k =  1000
Partition function (log Z): 17.280766821394433

Sorted 5' Splice Sites (High to Low Probability):
Position 12001: 0.9944066296265883
Position 6797: 0.9530318676012236
Position 353: 0.9154727106360412
Position 192: 0.9151305681305085
Position 21075: 0.9136473338577836
Position 14918: 0.905103941111013
Position 23711: 0.887419518250312
Position 21870: 0.8673495409081562
Position 21482: 0.8348684728492431
Position 15145: 0.8333373475471779
Position 12237: 0.8083378046490257
Position 24270: 0.7186120668692679
Position 14739: 0.7179767933484723
Position 23516: 0.5654175909182383
Position 20857: 0.41251120863889384
Position 11231: 0.3191430604215293
Position 11306: 0.29452743629397476
Position 20862: 0.2072972237418667
Position 5913: 0.18505401673422017
Position 15431: 0.16489909338536712
Position 12383: 0.14764972345271782
Position 14399: 0.13591896738114012
Position 7463: 0.10986918581495381
Position 21537: 0.0969806455127803
Position 20840: 0.09417624863957087
Position 5670: 0.08498553769177522
Position 21923: 0.06719851103826911
Position 23736: 0.06552740144811371
Position 4901: 0.0603948075072728
Position 12200: 0.04228974989895264
Position 5161: 0.040960064752843195
Position 24208: 0.03811279180303609
Position 6028: 0.03590904565957147
Position 2048: 0.02369109196617017
Position 5132: 0.02200202872461707
Position 13538: 0.0209410360784517
Position 13053: 0.020759488637531482
Position 7590: 0.017317255092396653
Position 25337: 0.016344879208242118
Position 10811: 0.014906950981668167
Position 12442: 0.011346123496373534
Position 10409: 0.010703685579797421
Position 6093: 0.010425347002006358
Position 10205: 0.010220293789528096
Position 7199: 0.010166927619543386
Position 21654: 0.009154000687889699
Position 370: 0.009105328265941173
Position 7074: 0.008674733326518448
Position 6010: 0.007297503498070539
Position 1826: 0.007210799257139252
Position 21639: 0.006284617689522004
Position 21296: 0.006250508783653423
Position 5908: 0.006147987290240575
Position 10020: 0.005154314162458873
Position 3779: 0.0048221360563427485
Position 10128: 0.0044404188657350225
Position 6718: 0.004035250551535914
Position 12013: 0.003990003509012243
Position 3078: 0.0036137578733227566
Position 5969: 0.00352548694077661
Position 1597: 0.0034864605849775038
Position 12601: 0.0034476439041786944
Position 21685: 0.0034284846980786373
Position 20994: 0.003352137482601134
Position 23968: 0.003073202959289877
Position 21191: 0.003051654083174498
Position 7419: 0.003037495642283328
Position 20762: 0.0028598499440642736
Position 395: 0.00278060930741578
Position 6170: 0.0027805323225345803
Position 12742: 0.0027312415296036788
Position 12963: 0.00248152574037512
Position 4867: 0.0024730961551292134
Position 11413: 0.002286334266963282
Position 1412: 0.002184827041985866
Position 20010: 0.002092746862105432
Position 22840: 0.002049528129129612
Position 23923: 0.0019607364154375895
Position 12211: 0.0016943088674475336
Position 24571: 0.0015179048273367473
Position 5012: 0.0014556472996286372
Position 21580: 0.0014505019116274167
Position 21658: 0.0014019076100473971
Position 5184: 0.0013819494017161043
Position 6431: 0.0013666133410047709
Position 2354: 0.001337404501874521
Position 20854: 0.0012646881759295226
Position 23715: 0.0012019970757824216
Position 24054: 0.0011912743751666074
Position 1400: 0.001128802982432107
Position 22054: 0.0011212709655480343
Position 21856: 0.0011148265159476975
Position 21272: 0.0010528595537027264
Position 1388: 0.0010508939076991045
Position 14656: 0.0010276205285347092
Position 11417: 0.0009877626040812452
Position 21229: 0.0008695026495114912
Position 11372: 0.000841405174542696
Position 21215: 0.0007390028812763892
Position 24764: 0.0007266265128425544
Position 11032: 0.0007028152297072145
Position 20442: 0.0006978509999513935
Position 21662: 0.000667456808702503
Position 22117: 0.0006532407215800395
Position 14781: 0.0006314987130633805
Position 7175: 0.0006252707997197277
Position 14972: 0.0006103246752590816
Position 7043: 0.0006101311225704121
Position 1900: 0.0005999313166735892
Position 25270: 0.000593032467028607
Position 5496: 0.0005026685076439018
Position 6388: 0.0004758679418471136
Position 2266: 0.00044388547539473994
Position 15814: 0.0004330633190464307
Position 10132: 0.00041678290653803115
Position 10005: 0.00035964824141729063
Position 5294: 0.0003391643106802949
Position 10105: 0.00032595517612374846
Position 7231: 0.00030519306277295414
Position 280: 0.0002927766683989514
Position 23694: 0.0002907077113019463
Position 779: 0.00028174122028185787
Position 21991: 0.00027379987254435385
Position 24011: 0.0002535320809620299
Position 21246: 0.00025333340281057245
Position 949: 0.00024896545587208463
Position 24564: 0.00023654736579224188
Position 3253: 0.00023428658827619284
