Gene = SLC22A14
index = 1263
Annotated 5SS: [   42 24245 25060 25423 26825 30822 31188 31644 33414 34227]
Annotated 3SS: [23728 24955 25267 26655 30700 31089 31428 33259 34025 35899]
SMsplice 5SS: [  232 24245 31188 33414 34227]
SMsplice 3SS: [24005 31089 33259 34138 35524]
top_k =  1000
Partition function (log Z): -23.623220517042782

Sorted 5' Splice Sites (High to Low Probability):
Position 232: 0.617587147452313
Position 42: 0.45582312413712983
Position 2029: 0.08297286543659366
Position 13795: 0.07650732662359916
Position 6701: 0.04736764996961151
Position 9333: 0.04655573755662636
Position 244: 0.038659145366105076
Position 156: 0.026021728212167954
Position 391: 0.020891615202988434
Position 273: 0.013271376533872645
Position 1862: 0.012182263595993502
Position 3525: 0.011852292391078875
Position 2433: 0.010990599349299074
Position 3533: 0.004361495332155971
Position 5573: 0.004337470918333126
Position 2560: 0.0024293639234239032
Position 6140: 0.0016897717443483274
Position 5823: 0.0016532303807405774
Position 991: 0.0016100526919412927
Position 665: 0.0006855122855587545
Position 704: 0.0006332101851710622
Position 15: 0.00047136994880985183
Position 37: 0.0004167512347313549
Position 5864: 0.0003424053014759734
Position 938: 0.0002799375544134014
Position 950: 0.0002774656965815524
Position 405: 0.0002441845275957307
Position 420: 0.00020203614519262718
Position 96: 0.00015586241151416012
Position 464: 0.00013501065462694854
Position 65: 7.711938160582828e-05
Position 2383: 4.151413529155607e-05
Position 413: 2.9084176588294963e-05
Position 1474: 2.756189801278433e-05
Position 1319: 1.8519736076075004e-05
Position 947: 1.3961471747235203e-05
Position 870: 1.3892540950079681e-05
Position 1722: 1.2679660958928404e-05
Position 968: 1.1877570528831352e-05
Position 531: 9.744038729607266e-06
Position 1351: 9.131774688160798e-06
Position 2247: 7.576376294045207e-06
Position 1855: 7.1507022208612885e-06
Position 190: 1.808063868510057e-06
Position 1201: 1.8060766787704496e-06
Position 34: 1.7951901467275262e-06
Position 382: 8.283669403861781e-07
Position 182: 7.676484679711637e-07
Position 1946: 5.478674976267488e-07
Position 105: 2.7834591928458774e-07
Position 1965: 2.5718110005614997e-07
Position 2437: 2.488171890189609e-07
Position 236: 1.0938656417036435e-07
Position 580: 9.104728267569705e-08
Position 423: 3.798715979597097e-08
Position 395: 3.537766867769381e-08
Position 479: 2.962639276073508e-08
Position 278: 2.408405374886722e-08
Position 312: 2.4078129128063514e-08
Position 656: 1.1583600873194372e-08
Position 586: 8.449979799443286e-09
Position 201: 7.623917307937588e-09
Position 444: 7.2015189137117175e-09
Position 98: 6.147489672237203e-09
Position 158: 5.7217401810610255e-09
Position 246: 8.572044035483217e-10
Position 251: 4.909217405729949e-11
Position 143: 3.804796396769548e-12
Position 353: 7.2847088182768e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 15915: 0.38946237734140293
Position 13545: 0.16694577441206596
Position 150: 0.11498334701403547
Position 1781: 0.09809291030453822
Position 6579: 0.0722722799482929
Position 155: 0.057817446726661614
Position 9253: 0.053984700961083605
Position 773: 0.04695961070409782
Position 6198: 0.04587866929048209
Position 5980: 0.04254439347794519
Position 7074: 0.04083380812222001
Position 3424: 0.02304496224968608
Position 7129: 0.01728444124520727
Position 11020: 0.016489327018891203
Position 2333: 0.01643862770459491
Position 15180: 0.014991315630679762
Position 13110: 0.014296876393403306
Position 11347: 0.013954082765115852
Position 2126: 0.013785344885811904
Position 1763: 0.013718015558406842
Position 6490: 0.010113675552076548
Position 7897: 0.009460289753261488
Position 3136: 0.008934810128172752
Position 5493: 0.008259321304565716
Position 5374: 0.007160444625617183
Position 13035: 0.006998355506603794
Position 10416: 0.0065966733822434365
Position 7269: 0.00652107596090871
Position 272: 0.006150567459208453
Position 5680: 0.006015101197257108
Position 6951: 0.005937084379649421
Position 2141: 0.005300847319873865
Position 7146: 0.005140443008815313
Position 12355: 0.005104041863733268
Position 8807: 0.004570001855138681
Position 4139: 0.0045350062937325525
Position 5233: 0.0043336920940268645
Position 5474: 0.00420598163745415
Position 5061: 0.0042037148775918316
Position 7734: 0.003968835724400263
Position 8226: 0.0036803686810204786
