Gene = FAM166B
index = 525
Annotated 5SS: [ 133  734 1025 1251 1520]
Annotated 3SS: [ 509  818 1198 1324 1803]
SMsplice 5SS: [ 133 1251 1520]
SMsplice 3SS: [1149 1370 1803]
top_k =  1000
Partition function (log Z): -5.975508923954878

Sorted 5' Splice Sites (High to Low Probability):
Position 133: 0.8455293602939894
Position 1251: 0.7143048087109278
Position 1520: 0.6880444822634406
Position 1025: 0.3447099764435809
Position 485: 0.2526235150067546
Position 1057: 0.13165215209461706
Position 746: 0.08917099871430545
Position 1042: 0.07486219427412931
Position 734: 0.06425182455460737
Position 565: 0.031138222213089952
Position 1572: 0.02294791009727796
Position 971: 0.021875448367850388
Position 228: 0.01740503943497808
Position 510: 0.016174218561666367
Position 1013: 0.011412844534679546
Position 756: 0.007656420755692594
Position 866: 0.004600766978853214
Position 1579: 0.004433262635978854
Position 572: 0.003651953409757557
Position 178: 0.0032230643217421658
Position 13: 0.003117256048919069
Position 342: 0.002977783266771566
Position 441: 0.0029620974327366524
Position 1265: 0.0026366365413928337
Position 726: 0.0024939504960072452
Position 288: 0.001161875370626352
Position 661: 0.001135511384844982
Position 1675: 0.001096347545111909
Position 738: 0.0005649847996358463
Position 1079: 0.0004943933129923285
Position 300: 0.00032419614670308887
Position 172: 0.00024297313034818977
Position 537: 0.00019525431843374607
Position 1558: 0.00018643999474748897
Position 1566: 0.00016854434737602586
Position 1591: 0.00015072597495133274
Position 1246: 0.00011315303821572643
Position 1727: 9.988636969740942e-05
Position 247: 9.583369523398853e-05
Position 416: 7.256261405900418e-05
Position 819: 5.0612811791393136e-05
Position 1805: 4.744447481345076e-05
Position 232: 4.434699399087875e-05
Position 544: 3.494040395961337e-05
Position 256: 2.4858494147968273e-05
Position 689: 1.9353419618036467e-05
Position 1083: 1.589670147303978e-05
Position 1583: 1.4999643048214109e-05
Position 497: 1.4273493646440201e-05
Position 1118: 1.4035199984082092e-05
Position 1081: 1.2147893150240033e-05
Position 682: 1.0342038395457519e-05
Position 185: 6.573877251596001e-06
Position 489: 4.519138586459001e-06
Position 259: 2.0372561160467787e-06
Position 77: 5.840733314026787e-07
Position 319: 1.9737600784282546e-08
Position 501: 4.7120630660987004e-09
Position 674: 3.4347822883469144e-09
Position 1065: 1.4153624030410252e-09
Position 1059: 1.3956918829755768e-09
Position 317: 2.7881516797783484e-10
Position 322: 1.6508307640311397e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1803: 0.5502274369426363
Position 1370: 0.5430743044779232
Position 818: 0.5061354227649936
Position 1149: 0.4173028509614024
Position 1198: 0.2516160438387497
Position 340: 0.24081164675476024
Position 1324: 0.16385045477372967
Position 1466: 0.12353829390819036
Position 1392: 0.08329480728467885
Position 1656: 0.08048281818056667
Position 542: 0.0751681989641342
Position 838: 0.03919680712133413
Position 910: 0.035535814447609254
Position 1785: 0.028355510151663172
Position 509: 0.02790907666338104
Position 1935: 0.024621536743557226
Position 1127: 0.024147475761173112
Position 1864: 0.020629811011508972
Position 312: 0.02058238315264331
Position 1092: 0.019494046205705138
Position 1644: 0.01624809595718754
Position 1614: 0.01277141921978897
Position 650: 0.007083085188202316
Position 1630: 0.006966179313128545
Position 1660: 0.005572920108683124
Position 601: 0.004209116178624783
Position 1166: 0.004073892602119854
Position 1401: 0.004029863495494159
Position 1178: 0.003516103196843888
Position 853: 0.003179948769079914
Position 1224: 0.0031156905053665532
Position 914: 0.002775117160668906
Position 1699: 0.0018580357617661535
Position 1688: 0.0017472367769492286
Position 733: 0.0016538131411509025
Position 564: 0.001640052092407314
Position 861: 0.00157986047861056
Position 1892: 0.0011952297415477862
Position 1874: 0.0010027628845299015
Position 1183: 0.0008907182483780783
Position 1101: 0.0008807510126248719
Position 943: 0.0008742535108077424
Position 668: 0.0006499235998261474
Position 768: 0.0006010168818614995
Position 1479: 0.0005662359211777293
Position 1877: 0.000484171926137
Position 474: 0.0004304150227624674
Position 576: 0.00042121890526790486
Position 937: 0.0004084722370708096
Position 745: 0.00037042403940762154
Position 755: 0.0002429915187617024
Position 1250: 0.00023916011398797266
Position 227: 0.00023478059052349086
Position 959: 0.00021183538669259733
Position 348: 0.00019989387869914917
Position 1732: 0.00019775424720723902
Position 686: 0.00019612428385823655
Position 1880: 0.00018875516418335656
Position 1817: 0.00015023451443658517
Position 586: 0.00013089989650439085
Position 552: 0.00012956890338052153
Position 1519: 0.00011022109060681223
Position 421: 8.955545990721609e-05
Position 246: 8.812980881976008e-05
Position 1413: 8.53689580260005e-05
Position 1416: 7.196847898535194e-05
Position 923: 6.8967233448832e-05
Position 1309: 6.448421826351145e-05
Position 1674: 5.717334770182221e-05
Position 934: 5.710726593929531e-05
Position 271: 4.992480110726651e-05
Position 918: 4.464248896966185e-05
Position 970: 4.1198073288362766e-05
Position 1237: 3.800746363748586e-05
Position 1426: 3.7877105826096275e-05
Position 1294: 3.534193500883606e-05
Position 1908: 3.4231477600410695e-05
Position 948: 2.8232478585477024e-05
Position 964: 2.6244010008274925e-05
Position 865: 2.605479831801876e-05
Position 991: 2.5209287205645428e-05
Position 1726: 2.5115300304033803e-05
Position 351: 2.470441436750005e-05
Position 416: 2.260714333293448e-05
Position 425: 2.246144251048724e-05
Position 771: 2.1583722760747603e-05
Position 674: 2.127475302172572e-05
Position 1430: 1.5781433826479396e-05
Position 277: 1.2684907842420416e-05
Position 952: 1.118149611977397e-05
Position 240: 1.0732933843019504e-05
Position 274: 9.989517378875187e-06
Position 375: 8.795761053180658e-06
Position 84: 8.373763401549826e-06
Position 701: 8.184752559012386e-06
Position 131: 6.83259279333345e-06
Position 660: 6.447328361169257e-06
Position 877: 5.8217043003864025e-06
Position 672: 5.247340329399845e-06
Position 495: 5.016814931974666e-06
Position 377: 4.780196682039202e-06
Position 220: 4.457382159700235e-06
Position 206: 4.270509924940448e-06
Position 98: 3.623326768183422e-06
Position 977: 3.614599104626843e-06
Position 497: 3.45345487397206e-06
Position 112: 3.0309357279993186e-06
Position 438: 2.9547751405685443e-06
Position 384: 2.6843927898406917e-06
Position 366: 2.6078006489892642e-06
Position 885: 2.5626287512087284e-06
Position 371: 2.5546019974240683e-06
Position 288: 1.6703831350657294e-06
Position 198: 1.6437424491369578e-06
Position 707: 1.1230068280924827e-06
Position 489: 9.82873029760409e-07
Position 794: 9.113288020008168e-07
Position 430: 8.697432527560823e-07
Position 281: 6.18328381580575e-07
Position 353: 5.524947723906338e-07
Position 357: 4.0972382125939636e-07
Position 713: 3.648691945385963e-07
Position 697: 3.5060484225344546e-07
Position 961: 8.810661603902902e-08
Position 440: 7.227684016372081e-08
Position 292: 3.2206087622145424e-08
Position 208: 2.317491766815224e-08
Position 175: 1.0021171137291473e-08
