Gene = ADGRB2
index = 29
Annotated 5SS: [   59  1261 12612 13067 14422 15207 15460 15636 15887 16913 17150 17334
 17952 18428 18673 19060 19608 19831 20687 20939 21433 21680 24288 24743
 25145 26460 28662 29078 29235]
Annotated 3SS: [  443 12527 12901 14256 15041 15291 15533 15779 16717 17080 17224 17623
 18321 18628 18932 19503 19727 20535 20868 21365 21593 24115 24646 25104
 25839 28625 28981 29177 29653]
SMsplice 5SS: [   59   687 12612 13067 15207 15460 15636 15887 16913 17150 17530 17749
 17952 18428 18673 19060 19608 19835 20687 20939 21433 21680 24743 26460
 28662 29078 29235]
SMsplice 3SS: [  587 12527 12901 15041 15291 15533 15779 16717 17080 17224 17623 17845
 18321 18628 18932 19503 19727 20535 20868 21365 21593 24646 26327 28625
 28978 29177 29653]
top_k =  1000
Partition function (log Z): 86.9425331761774

Sorted 5' Splice Sites (High to Low Probability):
Position 21680: 0.9991226370955343
Position 29078: 0.9987429952193795
Position 15636: 0.9983368243901327
Position 17150: 0.996583454455538
Position 24743: 0.9950234092549685
Position 19608: 0.9887398160931465
Position 12612: 0.9875777319585609
Position 21433: 0.9615976387590919
Position 17952: 0.9569222725750143
Position 29235: 0.9403516992161469
Position 18428: 0.9394725579107432
Position 15207: 0.9226701035294891
Position 13067: 0.9051397296358868
Position 26460: 0.8963117241316797
Position 15887: 0.8862140761201381
Position 687: 0.8790669269620988
Position 20687: 0.862819271012267
Position 15460: 0.8173659222058636
Position 19060: 0.7627488244737876
Position 28662: 0.6781722130918019
Position 16913: 0.6267854287188549
Position 18673: 0.6183235059500264
Position 19835: 0.6004506427494299
Position 1261: 0.5978766669351337
Position 14422: 0.5739185184320388
Position 59: 0.5641895312798321
Position 17530: 0.4974104809220017
Position 12790: 0.4862128997850929
Position 7026: 0.4784755155933735
Position 25145: 0.45380420839223984
Position 17749: 0.44489813379957366
Position 5086: 0.44376325283237517
Position 263: 0.43907440363485384
Position 2149: 0.40743891520952585
Position 17334: 0.4058850027141569
Position 2695: 0.4032776635011129
Position 9120: 0.36499390583690094
Position 20939: 0.3511981556782429
Position 24288: 0.34664666687908463
Position 22279: 0.3401241549872732
Position 3877: 0.3256925243570554
Position 29510: 0.3225096580489741
Position 19862: 0.30548960493644917
Position 17710: 0.27379469898804454
Position 18695: 0.26918303094091345
Position 20957: 0.23122043250902902
Position 29836: 0.20051805858349145
Position 20926: 0.1788868962702894
Position 27619: 0.17581440741374277
Position 9179: 0.14094849816600427
Position 19245: 0.13744143892172622
Position 18150: 0.13738209447180685
Position 27613: 0.1309082600505364
Position 15429: 0.1296853499545921
Position 3687: 0.12466363736403686
Position 19413: 0.11987852704928319
Position 27834: 0.11313593630200929
Position 16225: 0.10471082223269704
Position 51: 0.10438763253690578
Position 14181: 0.10108123319674743
Position 19172: 0.09672224925233155
Position 29834: 0.09408784794176184
Position 12970: 0.09365800993710562
Position 2174: 0.08490671290602367
Position 14788: 0.08126617876227137
Position 12313: 0.07343066658654927
Position 20434: 0.07131541860410935
Position 795: 0.06880340634304653
Position 22107: 0.062408849177371904
Position 19188: 0.0611032380031528
Position 7919: 0.05276533885150292
Position 23377: 0.05076727216044242
Position 17279: 0.0507564368223006
Position 18797: 0.04916911806450728
Position 19317: 0.03794471493221851
Position 2484: 0.03615329814103156
Position 23340: 0.036146683812302224
Position 20971: 0.036110708102608476
Position 21816: 0.034095064785205124
Position 14206: 0.033019158792318336
Position 29387: 0.03210105939150626
Position 20263: 0.0314010228089512
Position 22101: 0.031117786761053323
Position 24530: 0.030347600612667367
Position 3671: 0.030183231789860335
Position 19075: 0.029977180144311086
Position 22077: 0.029235284488672488
Position 18004: 0.02874575557488847
Position 19879: 0.028231246737065195
Position 1741: 0.027961624244426476
