Gene = TEX264
index = 1391
Annotated 5SS: [  114  1218  3388 13460 28400]
Annotated 3SS: [ 1165  3095 13237 28230 32548]
SMsplice 5SS: [  114   373  3388 10640 13460 13859 28400]
SMsplice 3SS: [  261  3095 10566 13237 13639 28230 31024]
top_k =  1000
Partition function (log Z): -3.6512313223667534

Sorted 5' Splice Sites (High to Low Probability):
Position 13460: 0.9721893498033339
Position 114: 0.9187116424063773
Position 373: 0.8364917652851206
Position 3388: 0.7505236583036206
Position 4078: 0.7268982213821072
Position 10640: 0.6093651735445786
Position 1127: 0.4855103551328716
Position 13859: 0.4608218373708605
Position 13287: 0.384443006646033
Position 19068: 0.2667919563056288
Position 13710: 0.2601130909634602
Position 21801: 0.18402716175231712
Position 4552: 0.16397830268751476
Position 4477: 0.15385834757085418
Position 6331: 0.1422489998751949
Position 3235: 0.1363093746313469
Position 15726: 0.12940973829913743
Position 7992: 0.11679930933753677
Position 2475: 0.11175891455713446
Position 4835: 0.10145465293642483
Position 21507: 0.08800084386081909
Position 21486: 0.08541782682192715
Position 1218: 0.07691311518218491
Position 6656: 0.07625317397534032
Position 7899: 0.0756319132465677
Position 7904: 0.07338156547658532
Position 153: 0.06715698122764463
Position 8521: 0.0656381499058145
Position 1797: 0.05511271105298723
Position 18657: 0.05434204663689654
Position 3302: 0.0512545837025461
Position 3595: 0.04409378552900715
Position 14269: 0.04011018245323179
Position 11616: 0.035292531990147015
Position 3207: 0.033735671512247795
Position 17556: 0.03199934836374103
Position 10730: 0.02973722187071182
Position 498: 0.02732759205123164
Position 16468: 0.02658788652019857
Position 10256: 0.0257410011371752
Position 805: 0.025185671190273356
Position 6380: 0.023563064451330155
Position 2605: 0.023258519421686663
Position 21233: 0.022830732776402487
Position 1336: 0.022562782695692486
Position 21278: 0.021492803206139513
Position 2709: 0.01984658267386203
Position 1109: 0.01883688735554742
Position 7570: 0.017384070803324672
Position 20996: 0.017191275396208638
Position 2941: 0.01473926405486771
Position 476: 0.013159984429135185
Position 14316: 0.013122450914928075
Position 1278: 0.012225176826138535
Position 13071: 0.010772340382211991
Position 4645: 0.01074699257425919
Position 970: 0.010242476129023416
Position 541: 0.009605596882900838
Position 21271: 0.008378901926792508
Position 13081: 0.008310650573210617
Position 22031: 0.008249016496816163
Position 13478: 0.007802546281358282
Position 276: 0.0067067511927191336
Position 345: 0.006292516011913928
Position 9564: 0.005786813558330692
Position 157: 0.005136793888650424
Position 21580: 0.0051022624265439015
Position 3002: 0.004625075766661123
Position 6368: 0.004517087401082292
Position 2149: 0.004495104871899394
Position 6392: 0.003749339330677696
Position 2601: 0.0031481236791997343
