Gene = WBSCR28
index = 1559
Annotated 5SS: [ 108 4263]
Annotated 3SS: [3833 4417]
SMsplice 5SS: [108]
SMsplice 3SS: [3833]
top_k =  1000
Partition function (log Z): -4.901621891820383

Sorted 5' Splice Sites (High to Low Probability):
Position 108: 0.7667561691471915
Position 4263: 0.3692309910585081
Position 2772: 0.32361672699952276
Position 1999: 0.30997490285418267
Position 125: 0.22367504479183054
Position 4017: 0.08235288422353639
Position 2580: 0.07029960186942526
Position 3934: 0.05511593160904596
Position 4215: 0.044818223316805655
Position 2066: 0.040946091027225094
Position 433: 0.03870439085412796
Position 2843: 0.0303787662947271
Position 4258: 0.027453148049087356
Position 2754: 0.02061241056767667
Position 4278: 0.019416447668213335
Position 218: 0.014367218561770359
Position 417: 0.01034205678576048
Position 4023: 0.009590886582788541
Position 4032: 0.009288454231303703
Position 2723: 0.008851026659535424
Position 4439: 0.00823276494721784
Position 3902: 0.0076123633747248705
Position 551: 0.007604064288636822
Position 3929: 0.0075075965101207365
Position 2509: 0.005961139266796778
Position 87: 0.005814804667238937
Position 4477: 0.0057603622888944845
Position 566: 0.005744576552993195
Position 2732: 0.0045092754064950885
Position 1225: 0.004323900118865593
Position 2686: 0.0033174137232141443
Position 3603: 0.003131597324386285
Position 3531: 0.002884769227385988
Position 568: 0.0027899897701157994
Position 3420: 0.0024433304488811194
Position 3900: 0.0024030971768733912
Position 2032: 0.002054536032902068
Position 2764: 0.00204898081536702
Position 1643: 0.001958378731068139
Position 4200: 0.001954385770178673
Position 4055: 0.0011419799079070859
Position 4454: 0.0010004874680380358
Position 4178: 0.0007316513039231022
Position 1900: 0.0006041731081072154
Position 3451: 0.0005667147394430607
Position 16: 0.0005036017106568446
Position 3445: 0.000496928524263104
Position 3686: 0.000494192193226095
Position 1008: 0.0004148611918529956
Position 3255: 0.0003625192891994703
Position 1043: 0.00034788617549241004
Position 2811: 0.00034647608945055473
Position 4067: 0.0002872595483794302
Position 619: 0.00027623322612648404
Position 20: 0.00025372708988057095
Position 3563: 0.00023508606221794528
Position 2511: 0.00015218469730198455
Position 1489: 0.00013493840477164394
Position 4309: 0.00012739048665371528
Position 317: 0.00010663824476882212
Position 1227: 0.00010184232969265503
Position 277: 9.656222139137228e-05
Position 1317: 7.710156358166329e-05
Position 2179: 4.443474686556291e-05
Position 4197: 4.341116916470433e-05
Position 385: 4.1056351363584794e-05
Position 350: 3.940237160641207e-05
Position 1861: 3.697649372222969e-05
Position 1847: 3.0106133295160235e-05
Position 767: 1.887979317364291e-05
Position 134: 1.5479165014152254e-05
Position 2467: 1.5060107188756423e-05
Position 606: 1.4642331069380117e-05
Position 1121: 1.2916462664778745e-05
Position 1002: 1.1692834304592964e-05
Position 1075: 1.1101691218821066e-05
Position 478: 9.766565519765442e-06
Position 112: 3.4151694862494444e-06
Position 102: 1.3713464377056463e-06
Position 129: 8.595489093507466e-07
Position 855: 1.2798998315056772e-07
Position 54: 8.55660456705656e-08
Position 503: 4.542774838880288e-08
Position 699: 4.2571840995498574e-08
Position 901: 3.175537045937647e-08
Position 831: 2.7830072085964968e-08
Position 435: 2.4668456263008858e-08
Position 469: 2.106267592682911e-08
Position 842: 1.5565553253591816e-08
Position 462: 1.4897988357940847e-08
Position 735: 1.0242474351218842e-08
Position 1093: 2.0297458721784173e-09
Position 327: 1.600181654734135e-09
Position 80: 9.500895955671069e-10
Position 347: 8.923350441488855e-10
Position 208: 5.440848115568952e-10
Position 822: 2.5326803968718656e-10
Position 874: 2.4326286903198807e-10
Position 198: 6.518674228427502e-11
Position 480: 1.126660111467583e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4417: 0.6846425796226724
Position 3833: 0.5916549864419408
Position 2660: 0.27317590103431727
Position 4146: 0.22060288255972205
Position 1826: 0.1894208618140207
Position 2657: 0.11525262697587517
Position 208: 0.07852160244820691
Position 1770: 0.07127459116462843
Position 2466: 0.058494810378606474
Position 4016: 0.052292871958082535
Position 1883: 0.037230711228829524
Position 1913: 0.02138062330708917
Position 4105: 0.021370401486527364
Position 4564: 0.018694728869602883
Position 1955: 0.018407157212463325
Position 2492: 0.016414979024720482
Position 3339: 0.012863085843930228
Position 309: 0.010282911439883531
Position 1860: 0.008623005925278962
Position 2579: 0.006650159060086683
Position 4040: 0.006201269935368281
Position 2675: 0.005623642462460947
Position 1981: 0.005563565349201745
Position 969: 0.005050034641187472
Position 4118: 0.003929140312592441
Position 472: 0.0033565940416541173
Position 4343: 0.003264355217781775
Position 315: 0.002939883526688655
Position 1960: 0.0023867057838976905
Position 2251: 0.0020312937778228517
Position 335: 0.002010540257632107
Position 2412: 0.0018181810325069488
Position 2106: 0.0017462525905065293
Position 2415: 0.0016614803769579717
Position 2160: 0.0016613192984863765
Position 664: 0.001431682483384646
Position 1453: 0.0012121310067006678
Position 311: 0.0011959586182784913
Position 3986: 0.0009786080701328856
Position 3878: 0.0009015891030106926
Position 1042: 0.0008230814851646485
Position 236: 0.0007432857429730131
Position 4670: 0.0006215006962691763
Position 2508: 0.0006209560002913158
Position 3495: 0.0006202452059957201
Position 4386: 0.0006196944137286586
Position 3842: 0.0006139886318222096
Position 3156: 0.000496653009298411
Position 1995: 0.00047076598693065243
Position 3342: 0.00044306559349394445
Position 1587: 0.0003790502679615804
Position 3788: 0.00033281228099566216
Position 993: 0.00031958772991409713
Position 2870: 0.0002781065431120521
Position 2018: 0.0002643603796810558
Position 498: 0.00024521563297496673
Position 2089: 0.0002396069045090269
Position 2126: 0.00020790109534828873
Position 2215: 0.0002031032052797919
Position 831: 0.00018737389173677522
Position 891: 0.00017500751931819725
Position 2117: 0.0001727741213821377
Position 2432: 0.0001472008285267953
Position 1899: 0.0001417224566369831
Position 3969: 0.00013065163410141045
Position 2275: 0.00011764612096987517
Position 2842: 9.048599852278338e-05
Position 3241: 8.704283484268578e-05
Position 474: 7.827096267906259e-05
Position 1130: 7.54433791109433e-05
Position 3467: 7.218150013881561e-05
Position 1133: 6.97466320356398e-05
Position 684: 6.735562748026765e-05
Position 834: 5.6517058905514345e-05
Position 1470: 5.603211090220978e-05
Position 541: 4.393226721064465e-05
Position 86: 3.785557378475742e-05
Position 660: 3.7129224650882915e-05
Position 1224: 3.6957532557620594e-05
Position 1555: 3.6471391961144704e-05
Position 371: 3.249077067401057e-05
Position 1502: 2.8588697602389735e-05
Position 277: 2.483361855740602e-05
Position 1210: 2.3542069256609348e-05
Position 189: 2.2785953541285576e-05
Position 2168: 2.09909609366323e-05
Position 2837: 1.937669415834229e-05
Position 2417: 1.869427195377108e-05
Position 173: 1.5312288618172105e-05
Position 1428: 1.5307830963676e-05
Position 361: 1.2821833434846246e-05
Position 259: 1.2226507099956728e-05
Position 256: 1.2007967016025583e-05
Position 1523: 1.1295080677790137e-05
Position 1636: 1.0785918382760642e-05
Position 409: 8.743173318459794e-06
Position 1066: 7.411015058933523e-06
Position 1376: 7.148309077160117e-06
Position 1307: 6.487723750499391e-06
Position 2179: 6.432774474803615e-06
Position 162: 6.172360774231378e-06
Position 1406: 5.830612854917549e-06
Position 1672: 5.209987873292602e-06
Position 1348: 4.415615547165076e-06
Position 1478: 4.081983812089596e-06
Position 347: 3.586398467485999e-06
Position 1159: 3.466345757694631e-06
Position 1297: 3.427058850339205e-06
Position 1110: 3.4119521943805708e-06
Position 741: 3.2027216166089294e-06
Position 565: 3.189725941990338e-06
Position 392: 2.8523691132015596e-06
Position 1596: 2.419431166809456e-06
Position 975: 2.3670815322350013e-06
Position 915: 2.2725022006744227e-06
Position 4356: 1.910737291972334e-06
Position 1392: 1.6994513578393108e-06
Position 1464: 1.4129898001840329e-06
Position 1383: 1.2728968400597235e-06
Position 1713: 7.165637783459187e-07
Position 1630: 6.5951446989734e-07
Position 151: 6.195051036508462e-07
Position 1807: 5.256902304574245e-07
Position 901: 4.793848227792552e-07
Position 2028: 4.2931974209452877e-07
Position 1139: 3.5559022497802843e-07
Position 217: 3.1209504427674283e-07
Position 1090: 7.205455886404998e-08
Position 432: 5.222985603540899e-09
Position 420: 4.129002602755979e-09
Position 2691: 2.8690947332977766e-09
Position 175: 1.8995402946423164e-09
Position 342: 1.6662929873049065e-09
Position 1135: 9.240370200809233e-10
Position 1078: 8.909118208595806e-10
Position 164: 8.298577252683064e-10
Position 1049: 6.511597646261716e-10
Position 758: 5.688359428245403e-10
Position 102: 3.467908659389468e-10
Position 550: 3.372288944334957e-10
Position 588: 2.8504492149043205e-10
Position 129: 2.1036068338296712e-10
Position 417: 2.0167133410034122e-10
Position 94: 2.653438403354354e-11
Position 112: 3.6296142364375854e-12
Position 604: 5.979706175964215e-13
Position 666: 5.458023278379968e-13
