Gene = EXOSC3
index = 519
Annotated 5SS: [ 337 1144 3072]
Annotated 3SS: [ 993 2919 4176]
SMsplice 5SS: [ 337 3072]
SMsplice 3SS: [2919 3180]
top_k =  1000
Partition function (log Z): -4.721948912115526

Sorted 5' Splice Sites (High to Low Probability):
Position 3072: 0.9522779818514296
Position 337: 0.623786971921935
Position 558: 0.523809860625135
Position 4400: 0.4816404949836603
Position 1144: 0.44149532962548016
Position 4783: 0.25883885599549894
Position 674: 0.19963434708968342
Position 199: 0.09061112637291266
Position 104: 0.05973823164356826
Position 3286: 0.05549120324946219
Position 2826: 0.040511874217482986
Position 1924: 0.039063630170904466
Position 934: 0.023020698220121403
Position 2182: 0.01790839313161033
Position 258: 0.015846574121970252
Position 1112: 0.012681078124186871
Position 2630: 0.011612164191699246
Position 2283: 0.011067177879065365
Position 3035: 0.0097688478692513
Position 361: 0.00956808985935763
Position 1076: 0.00949918321036054
Position 910: 0.008135853872632978
Position 91: 0.007093465434539842
Position 86: 0.0069330601220742374
Position 2849: 0.006797124544251373
Position 4434: 0.006679281889918078
Position 2287: 0.006350760284832117
Position 947: 0.0051916867154774855
Position 1592: 0.005142953376431789
Position 1527: 0.004922499073248484
Position 3798: 0.004338035098183567
Position 369: 0.0029405799831447956
Position 3193: 0.0025163050126294157
Position 3770: 0.0019201983909634972
Position 3494: 0.0017655825448779478
Position 2380: 0.0016393544867561313
Position 305: 0.0011977265039817447
Position 215: 0.0011281399094824481
Position 2372: 0.0009726293366634205
Position 3049: 0.0008486144330531184
Position 1861: 0.0007201755255566115
Position 378: 0.0006627985134147233
Position 2803: 0.0006142742552267216
Position 1485: 0.0005701046192010035
Position 2980: 0.000543737911768257
Position 208: 0.0005202373681865855
Position 853: 0.00048497962397962754
Position 2401: 0.00046543526749482674
Position 4404: 0.000429615733633623
Position 724: 0.00032811489047062894
Position 5195: 0.0002914087300755804
Position 4469: 0.0002664057220262324
Position 993: 0.0002644108320667301
Position 3276: 0.0002480951023268062
Position 2548: 0.00023231947406970185
Position 4477: 0.00022705814338694222
Position 4577: 0.00022024790206029166
Position 2465: 0.0002167045589214869
Position 2087: 0.00020872697249787136
Position 79: 0.00018322983270335655
Position 3660: 0.0001747627609963048
Position 152: 0.00015367397070482295
Position 3551: 0.00012390902419358993
Position 316: 0.00011988172711580318
Position 775: 0.0001170682037424509
Position 168: 0.00011590791853845283
Position 4384: 0.00010827903031866869
Position 358: 4.7394574652964307e-05
Position 781: 4.7047295409761376e-05
Position 94: 4.4212994346025666e-05
Position 3645: 4.391654115848467e-05
Position 27: 4.3715488889490676e-05
Position 654: 3.654451834616373e-05
Position 250: 3.499638994092904e-05
Position 1531: 1.2599840367499776e-05
Position 1018: 9.885808271032132e-06
Position 233: 6.707136736281555e-06
Position 375: 4.856293613528928e-06
Position 307: 4.203684246117804e-06
Position 31: 2.7782389297864557e-06
Position 609: 2.746329197109192e-06
Position 3017: 2.527492181975139e-06
Position 3076: 2.0994179991180573e-06
Position 873: 1.8495671905950292e-06
Position 2916: 1.175573116515272e-06
Position 3264: 4.786106971834622e-07
Position 1003: 4.64043737664382e-07
Position 272: 3.137626377553476e-07
Position 157: 2.0068538375389052e-07
Position 1138: 1.9362097377369778e-07
Position 499: 1.8160521621235035e-07
Position 3128: 1.070329250296043e-07
Position 459: 9.622876163208567e-08
Position 436: 9.502500131913452e-08
Position 3266: 7.604290759874428e-08
Position 467: 6.563834835573573e-08
Position 189: 5.71576430983117e-08
Position 574: 5.661110996703241e-08
Position 290: 5.39031093145606e-08
Position 205: 2.0470115946826717e-08
Position 562: 1.4785154620764235e-08
Position 721: 1.4036973347629344e-08
Position 547: 1.3618999112077935e-08
Position 644: 7.759031964992883e-09
Position 602: 7.341682201126363e-09
Position 638: 7.638159221942783e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2919: 0.9442458309590995
Position 4176: 0.5448504627180162
Position 993: 0.44303656888946846
Position 491: 0.34243758045149686
Position 5042: 0.28720875055944645
Position 4698: 0.21771887580027563
Position 441: 0.1828243738069917
Position 3180: 0.17669957343798368
Position 4863: 0.1577867910469645
Position 5241: 0.050414699893355966
Position 3342: 0.047267054931298874
Position 4076: 0.046552409668766066
Position 4999: 0.04193215566279662
Position 4646: 0.03949781311107123
Position 4313: 0.02510142715998071
Position 1833: 0.02403325960957028
Position 3994: 0.023798080583247404
Position 2695: 0.022144098827062857
Position 818: 0.02168490631868263
Position 2764: 0.020962222360663904
Position 5136: 0.01649369945629862
Position 2084: 0.015192436752907318
Position 1752: 0.014495956796814992
Position 2154: 0.014250792843450736
Position 3586: 0.01339263485948891
Position 2962: 0.012669667316559843
Position 4490: 0.012608633541613977
Position 1111: 0.012114140075206191
Position 5192: 0.009214854753190045
Position 2667: 0.009185998077728758
Position 4009: 0.009055233141022728
Position 2484: 0.008338964725083031
Position 668: 0.0076475514332492835
Position 5171: 0.006928593833048041
Position 2260: 0.00652438401752376
Position 4665: 0.006296974336995929
Position 5338: 0.005284822095888394
Position 594: 0.005119736336077859
Position 4238: 0.005030426327992674
Position 4866: 0.004957730464103975
Position 728: 0.004779396641936471
Position 2943: 0.004156965677528625
Position 509: 0.004125221345179222
Position 3634: 0.004080882225994273
Position 1467: 0.004061256066252161
Position 3364: 0.003898508672102399
Position 3968: 0.003561417701121144
Position 3143: 0.0031435449088158644
Position 4947: 0.0030719827899966033
Position 4207: 0.002961313977665761
Position 1785: 0.0028994645842710352
Position 5022: 0.0025850844192098544
Position 3689: 0.0025175274151720485
Position 760: 0.0024889547769670482
Position 591: 0.002401375364057763
Position 1003: 0.00216145353500153
Position 2993: 0.0020786342489345056
Position 2514: 0.0020756314536195734
Position 1234: 0.001925663655938466
Position 4399: 0.0019013151722006483
Position 1403: 0.0018995468950334699
Position 853: 0.001797372770394
Position 4288: 0.0017519736536451872
Position 451: 0.0017374442458639938
Position 4030: 0.001723540013977489
Position 673: 0.0016963892267269458
Position 2634: 0.0016460584995106598
Position 4670: 0.0015086602352887418
Position 873: 0.0014941880269236688
Position 4602: 0.001478976165447082
Position 4587: 0.0014337869038226433
Position 5266: 0.0013896815720055643
Position 279: 0.0013496528289334447
Position 4779: 0.001346164053261487
Position 2341: 0.0013423538277410204
Position 4608: 0.0012688265824514842
Position 4433: 0.0012249289314458882
Position 3619: 0.0011531562852835561
Position 4316: 0.001138625542508026
Position 4702: 0.0011252098932033367
Position 1396: 0.0011083128112783914
Position 4337: 0.0010727046482626827
Position 4821: 0.0010442435257575424
Position 789: 0.0010256253931783053
Position 4234: 0.0009698993382363637
Position 493: 0.0009494190245650588
Position 4634: 0.0009209345508967066
Position 1453: 0.0009111153330936748
Position 4766: 0.0008619232779714162
Position 4512: 0.0008596946599943282
Position 185: 0.0008435590783507592
Position 3493: 0.0008330440653756395
Position 1030: 0.000808696777304297
Position 5288: 0.0007994845798231597
Position 1960: 0.0007770402191242191
Position 4034: 0.0007664966891913988
Position 650: 0.0006588365456435849
Position 4037: 0.0006511651534198007
Position 258: 0.0006065941028062839
Position 1530: 0.0005970944012242795
Position 3279: 0.0005628985636266701
Position 3916: 0.0004885696862431989
Position 1757: 0.00045510290459216987
Position 3864: 0.0004405276413769426
Position 1923: 0.00043467133709312834
Position 2090: 0.00041315686613653286
Position 3604: 0.00040369266412545714
Position 1623: 0.0003929559892398364
Position 3182: 0.00038197188016044316
Position 887: 0.00033913156527810753
Position 4184: 0.0003305389766185746
Position 4746: 0.00031307541193866526
Position 4285: 0.0002941994491444774
Position 411: 0.000277817297964776
Position 3261: 0.0002742586439785056
Position 330: 0.0002657557548343871
Position 764: 0.00024828398791734604
Position 3150: 0.0002363348353661175
Position 1273: 0.00022658537166085163
Position 396: 0.00021923475003533612
Position 3310: 0.00021647935940313822
Position 4460: 0.00020687338759786762
Position 3740: 0.00020528566704115748
Position 4016: 0.00019950446395821804
Position 3473: 0.00018945770789593255
Position 574: 0.00018392535819311467
Position 2798: 0.0001803580406287898
Position 1036: 0.0001753187199231619
Position 791: 0.0001495370854285785
Position 3049: 0.00014835517746048554
Position 415: 0.00014498038069575282
Position 615: 0.00014495382973292567
Position 1060: 0.00014469118685549648
Position 327: 0.00013428585142559612
Position 517: 0.00013320983531875142
Position 3400: 0.0001323388176001857
Position 3974: 0.00011496564881900156
Position 2216: 9.511564802953147e-05
Position 408: 9.398541741050235e-05
Position 3778: 9.11357246757491e-05
Position 1591: 8.799642414885782e-05
Position 462: 7.832108517656449e-05
Position 4463: 6.951299307297586e-05
Position 826: 6.827508065571157e-05
Position 1192: 6.772991294254502e-05
Position 1678: 6.620382114009929e-05
Position 3737: 4.188935087530698e-05
Position 3030: 4.013757113339555e-05
Position 157: 3.8533036454291854e-05
Position 3414: 3.530838814000043e-05
Position 3756: 3.2673126435617276e-05
Position 282: 2.6244988419704962e-05
Position 766: 2.1279874590044474e-05
Position 296: 1.8199223058580195e-05
Position 290: 1.693169162109596e-05
Position 3068: 1.1914455182506357e-05
Position 369: 7.639538010856642e-06
Position 690: 7.466242038612273e-06
Position 1507: 6.540550846506245e-06
Position 129: 6.26821108230525e-06
Position 829: 6.076009434622476e-06
Position 933: 5.695363406967169e-06
Position 453: 4.982872500464119e-06
Position 393: 4.724320822312912e-06
Position 535: 4.633075885521338e-06
Position 1877: 4.310423620255912e-06
Position 526: 4.152046570177159e-06
Position 1009: 3.965825042920743e-06
Position 910: 3.848565700003323e-06
Position 1473: 2.8779946204002567e-06
Position 333: 2.3879770042273897e-06
Position 413: 2.231573501057679e-06
Position 628: 2.1867393572835304e-06
Position 187: 2.1069812941629234e-06
Position 1900: 2.0876499973541078e-06
Position 425: 1.57987815748254e-06
Position 562: 1.5566651158858587e-06
Position 538: 1.3969291715970303e-06
Position 2678: 1.290013585143573e-06
Position 609: 1.1007672741669328e-06
Position 622: 1.0576828121385119e-06
Position 1130: 9.47203377011766e-07
Position 554: 6.695381606225845e-07
Position 381: 5.226513417340833e-07
Position 523: 4.1252621000319984e-07
Position 654: 3.9399204956549266e-07
Position 1244: 3.3530985086784093e-07
Position 173: 2.7726728715453883e-07
Position 132: 2.0749782186817834e-07
Position 373: 1.9836848152196837e-07
Position 355: 1.463419113425517e-07
Position 162: 8.953351955141081e-08
Position 921: 5.025947537741599e-08
Position 1048: 1.1932503160984265e-08
Position 540: 7.946048707386024e-09
Position 142: 5.206315068178124e-09
Position 617: 5.175154963434389e-09
Position 111: 3.5540090607585054e-09
Position 108: 1.5780610428737825e-09
Position 90: 9.97694415770653e-10
Position 375: 2.7784385731247894e-10
Position 341: 7.558411973607207e-12
