Gene = RPS23
index = 1209
Annotated 5SS: [ 258  885 2180]
Annotated 3SS: [ 724 2058 2321]
SMsplice 5SS: [ 647  885 2180]
SMsplice 3SS: [ 724 2058 2321]
top_k =  1000
Partition function (log Z): -3.308906116550369

Sorted 5' Splice Sites (High to Low Probability):
Position 2180: 0.9897664709979018
Position 885: 0.8586606629513376
Position 647: 0.6608192813330813
Position 258: 0.32461337236876064
Position 2400: 0.31673441946241776
Position 3369: 0.29164691196627307
Position 1952: 0.16495851644999301
Position 3101: 0.07873955956319317
Position 2362: 0.043957486021130934
Position 135: 0.03714899283571336
Position 1864: 0.030040956325822273
Position 2478: 0.027008853800317006
Position 3345: 0.026969966751375703
Position 1502: 0.024166983019990235
Position 1222: 0.0213058131710326
Position 2409: 0.018696201448383548
Position 848: 0.01324734290625083
Position 1172: 0.009968686088425346
Position 455: 0.00824785441951113
Position 449: 0.006567643460083312
Position 1656: 0.005300374813398024
Position 2374: 0.005045110294482039
Position 563: 0.004698027192164129
Position 3505: 0.0036437986523645
Position 962: 0.0031400997236967552
Position 3320: 0.0024526910371042163
Position 972: 0.00234172927591048
Position 3141: 0.002311998402348578
Position 1257: 0.0020256010683244335
Position 2489: 0.0019258006675684231
Position 3373: 0.0019202531959761385
Position 1008: 0.0017813592365142302
Position 2370: 0.0017306899413521283
Position 612: 0.0017227292234208826
Position 3236: 0.001318939627044648
Position 1857: 0.001269555444671738
Position 1611: 0.0012304565438275878
Position 1470: 0.0008170146722872593
Position 215: 0.0007867237095126945
Position 2898: 0.0007053970041581321
Position 275: 0.0006492299453320604
Position 164: 0.0005523487228291624
Position 2388: 0.0005453492104074345
Position 336: 0.00047080951254797264
Position 559: 0.0004438743339847395
Position 2519: 0.00043803228124595825
Position 2492: 0.0004105770943948349
Position 1807: 0.0003533280874172276
Position 3587: 0.0003329937666260786
Position 2102: 0.0003046180265189961
Position 2997: 0.00029156999128499407
Position 1132: 0.0002831744188099904
Position 1185: 0.0002646861193936139
Position 2922: 0.00021949296604057705
Position 2160: 0.00021694502296679404
Position 2184: 0.00020336103541025865
Position 636: 0.00019721198770969345
Position 889: 0.00018802019010792152
Position 2523: 0.00018527082827549959
Position 2684: 0.00017869707695832582
Position 551: 0.00017650293389501754
Position 1156: 0.00016968059137529136
Position 2671: 0.00016948230061654258
Position 2809: 0.00016830310325484341
Position 304: 0.00016280483990485962
Position 3126: 0.00014168640768898871
Position 798: 0.00013283807879303485
Position 91: 0.00011685234509467002
Position 1232: 0.00010653568313253617
Position 1668: 0.0001031524391907525
Position 265: 8.343183987700171e-05
Position 588: 7.959718939982554e-05
Position 1666: 7.836261814205944e-05
Position 2147: 6.51577855242506e-05
Position 1044: 5.508477561431902e-05
Position 1352: 5.029562425527528e-05
Position 1917: 4.581829565017485e-05
Position 3379: 4.425899295902977e-05
Position 3076: 3.2954807340641175e-05
Position 679: 3.294387454499635e-05
Position 2098: 3.224994919705152e-05
Position 3173: 3.153115885046774e-05
Position 907: 2.8679114558782658e-05
Position 1994: 2.8168588864559435e-05
Position 192: 2.4295386763925818e-05
Position 1291: 2.2789604157193683e-05
Position 1794: 1.5017453149738123e-05
Position 980: 1.3225565191784168e-05
Position 913: 1.1600043308589966e-05
Position 2200: 9.957682037961227e-06
Position 1302: 9.545715760619202e-06
Position 1556: 8.895018412773393e-06
Position 407: 8.751846373977014e-06
Position 404: 7.492428372993637e-06
Position 656: 6.055709419834216e-06
Position 268: 5.8768999804058185e-06
Position 2621: 3.5672153020246403e-06
Position 2218: 2.4066654201933807e-06
Position 2108: 1.7302155659217556e-06
Position 199: 8.723056237831061e-07
Position 2340: 3.464882042195347e-07
Position 883: 2.730490661889399e-07
Position 2650: 2.726565453870756e-07
Position 2353: 2.6023623918275135e-07
Position 2334: 2.356880333370976e-07
Position 1077: 2.043030877194566e-07
Position 1068: 1.962868284039057e-07
Position 3196: 1.761470719176287e-07
Position 1183: 1.6889935068183924e-07
Position 983: 1.619057301050692e-07
Position 1162: 1.5506190047878593e-07
Position 2253: 1.5220102416135783e-07
Position 986: 9.793588999003137e-08
Position 658: 9.791985526184772e-08
Position 871: 9.574526710031341e-08
Position 2418: 6.482511139282746e-08
Position 729: 4.4718506630635464e-08
Position 2835: 3.5701672373999e-08
Position 1003: 1.9502464338267287e-08
Position 743: 1.8261262520120824e-08
Position 434: 3.987649499492246e-09
Position 104: 3.2048034710191935e-09
Position 107: 1.404852503398698e-09
Position 240: 7.703504967095639e-10
Position 511: 2.686708557143429e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2058: 0.9849940313629252
Position 724: 0.7908893124010978
Position 2321: 0.6659583979006387
Position 3463: 0.5611646863574415
Position 3281: 0.22600251880362718
Position 1777: 0.08274608137081954
Position 1738: 0.07846009770192597
Position 3231: 0.07806715085902044
Position 2996: 0.07087191450119927
Position 2936: 0.04842477072564759
Position 752: 0.04708202709851638
Position 600: 0.04654257216873154
Position 1067: 0.030257279647647763
Position 2554: 0.02313084144071441
Position 1755: 0.022701536499801143
Position 1405: 0.02102779824822151
Position 559: 0.017509503896833308
Position 396: 0.01695695301085813
Position 3040: 0.01647630398135371
Position 5080: 0.014274600835998371
Position 3697: 0.014246249452584427
Position 3421: 0.01377407278410402
Position 5110: 0.011908853015593076
Position 2296: 0.009955049125014817
Position 4287: 0.009183395683009089
Position 1734: 0.008828778352955096
Position 3298: 0.0084721877593872
Position 1401: 0.008187500331954005
Position 4884: 0.007252177401674111
Position 2094: 0.005031256205124974
Position 235: 0.0036791940910702
Position 3066: 0.00367750090338837
Position 4122: 0.003666779221894946
Position 3572: 0.0026225873920322127
Position 4146: 0.0026091506409909315
Position 1610: 0.0025830764840130862
Position 4598: 0.002524654069846609
Position 3235: 0.0023966899006403943
Position 2887: 0.0023177642561313253
Position 5026: 0.0022273952127617
Position 4228: 0.0021098116937011365
Position 4167: 0.001961776635616094
Position 3168: 0.0019373505334995887
Position 1102: 0.001870458490942105
Position 3778: 0.0018658002315580055
Position 3795: 0.0018024339174242808
Position 2269: 0.0015931092233358903
Position 2249: 0.001285504174685231
Position 1556: 0.0012158567171847948
Position 4897: 0.0012034884162597694
Position 1040: 0.0011924044202618659
Position 4099: 0.0010570396414775758
Position 1783: 0.000912803291215942
Position 3494: 0.0008224102573011324
Position 3126: 0.0008032935182051203
Position 2021: 0.000725465289607844
Position 2606: 0.0007002995614031963
Position 702: 0.0006701993098080001
Position 3283: 0.0006457794446799282
Position 823: 0.0006338081774659283
Position 4748: 0.0005693671855612504
Position 420: 0.0005627174712250179
Position 1863: 0.0005496661992815941
Position 399: 0.0005470998531614457
Position 470: 0.0005444210900494973
Position 2060: 0.0004895867033192972
Position 2361: 0.0004788419420250202
Position 3838: 0.00046560844376442
Position 501: 0.00046402029330571787
Position 1585: 0.00045394137559217815
Position 2809: 0.0004364678365614334
Position 1841: 0.00040767502306267035
Position 2253: 0.00038412123031770134
Position 1900: 0.00036726005354076146
Position 1699: 0.0003421617808380151
Position 3679: 0.00033933720127134176
Position 4436: 0.0003249985772979489
Position 1929: 0.00031063814894558966
Position 4170: 0.0002995915413553319
Position 3620: 0.00029898275127201215
Position 729: 0.000267756525521881
Position 568: 0.00026239019336313625
Position 4716: 0.00022211913799799644
Position 2697: 0.00021129596435080634
Position 2442: 0.0002075108384211748
Position 4942: 0.00020455552495049788
Position 2399: 0.00019140598928534805
Position 252: 0.00018756026995014308
Position 462: 0.00018589372967479123
Position 646: 0.00017561977437794644
Position 2063: 0.0001743445470321284
Position 1559: 0.00016978761917797874
Position 798: 0.00016863673295070548
Position 3317: 0.00016330783904991946
Position 3531: 0.0001549956551677632
Position 756: 0.00015182714964463218
Position 4315: 0.00014567174255412078
Position 385: 0.00014039980510065122
Position 431: 0.00013601827064280627
Position 3915: 0.0001314482582177107
Position 3827: 0.00011021630539433702
Position 5151: 0.00010982298326539351
Position 3003: 0.00010539256817235214
Position 865: 0.00010391807658454179
Position 971: 0.00010240269328262738
Position 1355: 9.966834305680178e-05
Position 3148: 9.594681469081423e-05
Position 2864: 9.520428655468094e-05
Position 3043: 9.336108350503966e-05
Position 3086: 9.154696464382067e-05
Position 1423: 8.619633531396292e-05
Position 1798: 8.395367009408606e-05
Position 2633: 7.645315064536213e-05
Position 3497: 6.839279374329569e-05
Position 1994: 6.731769281523547e-05
Position 3401: 6.724103542978713e-05
Position 764: 6.159514744784801e-05
Position 522: 5.993144403039512e-05
Position 667: 5.986821247877661e-05
Position 1221: 4.922944433578907e-05
Position 1053: 4.7279374639617844e-05
Position 1869: 4.001873429897775e-05
Position 1334: 3.8180438493753464e-05
Position 847: 3.814531153034637e-05
Position 780: 3.7050377000646466e-05
Position 3050: 3.480173426986164e-05
Position 783: 3.3560690007662244e-05
Position 538: 3.3458947570158105e-05
Position 1493: 2.992992287001057e-05
Position 2771: 2.977171389811461e-05
Position 962: 2.9699682988378213e-05
Position 2492: 2.9351743030090103e-05
Position 1071: 2.8132960218074725e-05
