Gene = PRELID2
index = 1071
Annotated 5SS: [  109 12209 15341 17392 38844 70355]
Annotated 3SS: [12150 15266 17230 38737 70284 74808]
SMsplice 5SS: [  109  4308  5674  9430 15341 17392 30099 30362 38844 52944 57436 70355]
SMsplice 3SS: [ 4214  5549  9287 15266 17230 29997 30187 38737 52889 57312 70284 74759]
top_k =  1000
Partition function (log Z): -17.309446209817366

Sorted 5' Splice Sites (High to Low Probability):
Position 15341: 0.9991861523856007
Position 22841: 0.9915017237983005
Position 30099: 0.9717281228128771
Position 17392: 0.9533001747301694
Position 4308: 0.8547016555068419
Position 30362: 0.8430079418616441
Position 5674: 0.8195657495213886
Position 109: 0.6780367647026857
Position 38844: 0.6665924564178722
Position 15907: 0.656724274584307
Position 7908: 0.6059848049285744
Position 20125: 0.5091064892103364
Position 9288: 0.5066019009532982
Position 9430: 0.43276576916299675
Position 4071: 0.38938313890068565
Position 11070: 0.3405052326661311
Position 12209: 0.2990855650952658
Position 8155: 0.28335942790860574
Position 31042: 0.2793683945699376
Position 132: 0.17624499691641815
Position 22703: 0.16838846366343407
Position 35262: 0.1647115969094778
Position 9583: 0.15857225063413813
Position 15788: 0.1508056088729386
Position 22336: 0.12522815326568149
Position 19859: 0.12491098299959597
Position 16887: 0.09003293424762861
Position 423: 0.08408797402824099
Position 16279: 0.07954519581436768
Position 8254: 0.07488903304545283
Position 546: 0.07388799748628562
Position 640: 0.0682754540285332
Position 15654: 0.05853355818370256
Position 986: 0.05640257838507994
Position 5429: 0.05265575238662745
Position 14632: 0.050761185756885846
Position 4041: 0.04851064030370406
Position 22707: 0.048492950209596805
Position 795: 0.04628264683326122
Position 21729: 0.04620408608988487
Position 14643: 0.043836781747015795
Position 11231: 0.04242956404619749
Position 16988: 0.03910099454447342
Position 22481: 0.0382916108755647
Position 4166: 0.036981050044685576
Position 21964: 0.034811826635797176
Position 757: 0.0316355765637909
Position 6771: 0.03145827876764145
Position 2146: 0.028876616204770156
Position 13216: 0.028841844772171558
Position 2771: 0.02744785765091929
Position 3325: 0.02658812540688781
Position 2066: 0.026537705160892676
Position 1329: 0.024548808280063
Position 5660: 0.022767824500538297
Position 17373: 0.02236720733251834
Position 12122: 0.022284242638789045
Position 32967: 0.020433463664593764
Position 16607: 0.020074506008693857
Position 11956: 0.018354084427295896
Position 927: 0.01763352480082619
Position 12396: 0.01624545755302751
Position 30473: 0.015928842642777764
Position 21798: 0.01590036498339585
Position 3257: 0.01554438016555582
Position 17101: 0.01544511283298221
Position 5968: 0.014657236236174648
Position 378: 0.014551624605521877
Position 20805: 0.01373180168900924
Position 13440: 0.012678501348585235
Position 12275: 0.012090690401329327
Position 240: 0.011806500246041724
Position 6850: 0.011791612672489802
Position 21658: 0.011063571914791438
Position 4378: 0.010857482380222083
Position 7072: 0.010633003870465365
Position 21475: 0.009545053708998266
Position 8: 0.009264207994352049
Position 16825: 0.009082584887386797
Position 4108: 0.008888779476018363
Position 2671: 0.0087587241808226
Position 16191: 0.00800184143958663
Position 3225: 0.0079390188142302
Position 5131: 0.007104062628500846
Position 4627: 0.006987417719727294
Position 1591: 0.0060887633550296685
Position 17335: 0.006021350775780748
Position 85: 0.00552504729300189
Position 16879: 0.005338365995893378
Position 9420: 0.004693164525525467
Position 8179: 0.004659025134705659
Position 9173: 0.0037467743363614366
Position 21598: 0.0034300449047561035
Position 5127: 0.003249596427270185
Position 1550: 0.0031923129195930502
Position 17638: 0.003030428534603098
Position 2474: 0.003022179632398871
Position 9770: 0.003020273759667452
Position 15772: 0.0026909591858401533
Position 4169: 0.002661503957068845
Position 21389: 0.002653474956171416
Position 8101: 0.0025286255071947064
Position 9355: 0.0023448104667686312
Position 2255: 0.002228040925444641
Position 5353: 0.0022001742101338
Position 21051: 0.001988080537962313
Position 16020: 0.0019377848299251884
Position 2025: 0.001879320798827895
Position 4803: 0.0018573628902310714
Position 7524: 0.0017763985836770511
Position 16114: 0.0015760174057778574
Position 16656: 0.001455007031699337
Position 2016: 0.0013435766151510395
Position 5208: 0.0011529557215747789
Position 7019: 0.0011191251594354446
Position 32617: 0.000975139041653752
Position 5420: 0.0009156953042331518
Position 21666: 0.0008896151599851457
Position 1736: 0.0008841561580876273
