Gene = NIT1
index = 943
Annotated 5SS: [  78  781 1288 1512 1852 2132]
Annotated 3SS: [ 684 1032 1407 1717 2005 2397]
SMsplice 5SS: [ 109  781 1094 1512 1852 2132]
SMsplice 3SS: [ 684 1032 1407 1717 2005 2397]
top_k =  1000
Partition function (log Z): -0.5158025204251595

Sorted 5' Splice Sites (High to Low Probability):
Position 1512: 0.9683793664239959
Position 781: 0.9129132785238045
Position 2132: 0.8880381893574542
Position 1852: 0.7875787745281296
Position 109: 0.6488276880035596
Position 1094: 0.5017438481201214
Position 1288: 0.41504006749363
Position 451: 0.21776741903692967
Position 78: 0.14327165417937598
Position 125: 0.0673206334478099
Position 515: 0.031439896346111953
Position 1145: 0.019988820617778992
Position 2483: 0.019261806037995922
Position 2677: 0.018762022026645366
Position 420: 0.017165496454636456
Position 917: 0.016942026873552903
Position 1313: 0.014196092171686756
Position 330: 0.005587218626861783
Position 1251: 0.004885097148600143
Position 2500: 0.0048588978759331785
Position 2503: 0.004566286850594044
Position 1933: 0.004235471859022564
Position 884: 0.0040849047869612
Position 334: 0.0026287188164799834
Position 59: 0.002089214803310896
Position 348: 0.0020803251742222456
Position 570: 0.0011792984318584705
Position 99: 0.0010447029392641992
Position 1134: 0.0010230922190077362
Position 424: 0.0008935678673358034
Position 1167: 0.0008836634336231406
Position 761: 0.0007165254431248393
Position 520: 0.0006461247469163264
Position 466: 0.0005703081626721544
Position 139: 0.0005668058241846613
Position 307: 0.0005236299439351595
Position 1665: 0.0004746059143968552
Position 205: 0.0002716666572863244
Position 655: 0.00026769088518862987
Position 265: 0.0002476896995278839
Position 444: 0.00019639010634466114
Position 282: 0.0001175256059841432
Position 1858: 0.00011357192798011029
Position 1714: 9.02949086358971e-05
Position 796: 8.909239286423918e-05
Position 604: 8.493326115945917e-05
Position 939: 8.464793021509609e-05
Position 2274: 7.377296535550052e-05
Position 1079: 6.527521429750918e-05
Position 1904: 5.121774824168301e-05
Position 618: 4.657274619616346e-05
Position 2314: 4.6374569294614705e-05
Position 1831: 4.3557052448045815e-05
Position 2322: 4.289218729061394e-05
Position 367: 4.1182770166856166e-05
Position 827: 3.8975680116153166e-05
Position 1085: 2.7950491540163832e-05
Position 355: 1.9899534758595414e-05
Position 1493: 1.8619880772723322e-05
Position 904: 1.3875817036534705e-05
Position 235: 1.2638878836931412e-05
Position 1615: 1.1517003598315324e-05
Position 1373: 9.574776279916855e-06
Position 1358: 6.9415553262855955e-06
Position 1618: 5.982578170484213e-06
Position 730: 3.6890739794878034e-06
Position 768: 3.5346441453612917e-06
Position 793: 2.804689163855041e-06
Position 388: 2.0853151807370404e-06
Position 1387: 1.8744939821817288e-06
Position 1237: 1.622750577948922e-06
Position 525: 1.1533154003261102e-06
Position 1332: 8.834644053733417e-07
Position 137: 8.682059364361938e-07
Position 1576: 8.058380786090185e-07
Position 843: 6.854105177506195e-07
Position 805: 6.78855411015764e-07
Position 659: 5.757750228002995e-07
Position 1985: 3.972805207768842e-07
Position 2265: 3.9316965531898386e-07
Position 2524: 2.3323513524555027e-07
Position 910: 2.239751267928138e-07
Position 2398: 2.017813371513416e-07
Position 798: 1.5969929522932974e-07
Position 2326: 7.209611964099571e-08
Position 2200: 3.3740335162266466e-08
Position 732: 3.347021574849961e-08
Position 831: 1.185240495239282e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1407: 0.9641795354249835
Position 2005: 0.8799101853715494
Position 684: 0.8145080125993738
Position 1032: 0.793152652300047
Position 1717: 0.7832941441313389
Position 2397: 0.5639881590635081
Position 2569: 0.25813390398547764
Position 258: 0.22487535802017888
Position 1223: 0.04816379802215447
Position 1093: 0.04590979543750653
Position 974: 0.04569021884429779
Position 2430: 0.040285568844147225
Position 2589: 0.030669697999233872
Position 2616: 0.0298126799624802
Position 2803: 0.01783597094242436
Position 1192: 0.016797584241897007
Position 2200: 0.015374030813484546
Position 714: 0.014779274890430016
Position 1762: 0.014158923348453792
Position 702: 0.012949108905194311
Position 2548: 0.01108153241324111
Position 1605: 0.010757635337120723
Position 2747: 0.009480951538719577
Position 1967: 0.008032331416869787
Position 2288: 0.007662033989509769
Position 805: 0.006864651202052012
Position 2265: 0.00627867855250392
Position 1349: 0.004430115072514269
Position 1038: 0.003964147867786584
Position 2541: 0.0034555272789268386
Position 2015: 0.003373426001381558
Position 2725: 0.0029546686922581975
Position 2686: 0.0027695118162002243
Position 2066: 0.0027646554695560563
Position 2246: 0.0027348153714887233
Position 1739: 0.0025238486727664493
Position 596: 0.0024239806960148344
Position 533: 0.0022976636070739737
Position 2096: 0.0022654149127799375
Position 1972: 0.0021150614022810974
Position 1951: 0.0018055707942503882
Position 2375: 0.0016484853980228567
Position 2440: 0.0012921880175558508
Position 1764: 0.0011713562199465305
Position 2114: 0.0009805253964202888
Position 2743: 0.0009639933686240038
Position 583: 0.0009565264441911606
Position 649: 0.0008416047891369236
Position 569: 0.0007698282547017163
Position 300: 0.0007375538626057969
Position 652: 0.0007307333556934254
Position 1629: 0.0007182509593142557
Position 2521: 0.000567827964566131
Position 2776: 0.0005404018101452071
Position 2446: 0.0004804439196839078
Position 897: 0.00045551238893477966
Position 1723: 0.00045319534714494103
Position 2624: 0.00041454938108181726
Position 1817: 0.0003399285525145743
Position 843: 0.00033529173171175557
Position 1225: 0.00029338204979039985
Position 1669: 0.0002533336579703794
Position 1332: 0.00023378457005269148
Position 1612: 0.00023141569770677387
Position 2449: 0.00022072186978917802
Position 1447: 0.0002163627146594743
Position 2665: 0.0001895709323911974
Position 552: 0.00018878961405389706
Position 334: 0.00016758844744083453
Position 761: 0.00015639250864768605
