Gene = PRKRIP1
index = 1072
Annotated 5SS: [  515  2180 12053 12426 32641 33802 35752 40787 43602]
Annotated 3SS: [ 2057 11925 12314 32079 33722 35650 40700 43536 61116]
SMsplice 5SS: [  310   515  2180 12053 12426 16721 31993 32227 33802 35752 40787 43602]
SMsplice 3SS: [  397  2057 11925 12314 16587 31822 32079 33722 35650 40700 43536 61116]
top_k =  1000
Partition function (log Z): 6.529929750813628

Sorted 5' Splice Sites (High to Low Probability):
Position 2180: 0.9923428007548821
Position 40787: 0.9911137036070126
Position 35752: 0.9752335087026707
Position 43602: 0.9706703095800446
Position 515: 0.9691133585295931
Position 12426: 0.9666017612709017
Position 310: 0.9386236223545785
Position 12053: 0.8748957771161352
Position 31993: 0.8552621700799392
Position 16721: 0.8310208624760931
Position 33802: 0.7656956056733641
Position 32227: 0.5793666153530482
Position 3621: 0.4488835108159656
Position 37322: 0.24681032891091526
Position 41026: 0.21868597384916008
Position 44066: 0.17352405316601335
Position 37340: 0.15621923792567133
Position 49395: 0.1533806783026656
Position 18887: 0.14024303787499723
Position 967: 0.13535927176005463
Position 19011: 0.09615813743626458
Position 34167: 0.07968106382787421
Position 47175: 0.07937287972463716
Position 12203: 0.07179286313555748
Position 51192: 0.0640312931035802
Position 7444: 0.06247631785922407
Position 42854: 0.05220447652291884
Position 12049: 0.04413306714818872
Position 39922: 0.038052781721119325
Position 3810: 0.03698716955195845
Position 52619: 0.03668636378489204
Position 12399: 0.033355672424022764
Position 42386: 0.02951667272881413
Position 36599: 0.02338016862779815
Position 38900: 0.022000962309045375
Position 819: 0.02025114719936355
Position 35756: 0.020246912537664925
Position 47330: 0.018221306106217805
Position 11473: 0.012745666345480591
Position 42119: 0.011930641743170014
Position 305: 0.011843438630165855
Position 36529: 0.011509312803175685
Position 10315: 0.011005723130166008
Position 46929: 0.010920985323997675
Position 39940: 0.009907147041193618
Position 40841: 0.008800219648977701
Position 40983: 0.008150787167664441
Position 46918: 0.008015589221770843
Position 37501: 0.007942728940933706
Position 5722: 0.007352551142640764
Position 40251: 0.0073397612327428625
Position 2002: 0.007002512515132779
Position 150: 0.006041922274561471
Position 40037: 0.005498204190002406
Position 38968: 0.005430974247085203
Position 1060: 0.005005655565859579
Position 1786: 0.004211510001011206
Position 37778: 0.004198156992218076
Position 45509: 0.003988831853789449
Position 37606: 0.0036832099180956687
Position 15419: 0.00361401393184438
Position 11825: 0.003362303653313057
Position 35796: 0.003323302489336143
Position 16551: 0.0032058495581669087
Position 12712: 0.003138579499206591
Position 14118: 0.0029558243994110374
Position 42527: 0.0029071004672296635
Position 41349: 0.0028550860335111415
Position 42686: 0.0028024628859819522
Position 40401: 0.0027361844415775714
Position 15758: 0.0027316252253328606
Position 12016: 0.0025986665916637778
Position 37656: 0.0025860399763609886
Position 2239: 0.002430988551677981
Position 39912: 0.002214494585564786
Position 15774: 0.0021521673625500225
Position 16763: 0.0021433936814766338
Position 13638: 0.002119724623022638
Position 37375: 0.002003379866813925
Position 12792: 0.001994918407842764
Position 39916: 0.0019044690351369467
Position 14410: 0.0017993566197185644
Position 13501: 0.0017048446134243754
Position 44160: 0.001646596962348353
Position 41421: 0.0013860256959438149
Position 3257: 0.0013512310525320734
Position 1000: 0.0010160605013664634
Position 1912: 0.0009502259841102093
Position 42810: 0.0009397596625817441
Position 745: 0.000924664585467855
Position 6927: 0.0009097602787688653
Position 47631: 0.0008741298955241128
Position 984: 0.0007050104710811939
Position 44061: 0.0006925902269698033
Position 2495: 0.0006608769815837964
Position 890: 0.0006391334384305119
Position 17305: 0.0006137797122805089
Position 226: 0.0005886256877799808
Position 38940: 0.0005494608839992659
Position 408: 0.000513135137374016
Position 43104: 0.0004966742516846384
Position 2896: 0.000495680165581705
Position 9966: 0.00047878700975220777
Position 823: 0.00043297415715478493
Position 271: 0.0004320276220456395
Position 269: 0.00042233677193731923
Position 1092: 0.00041481493739988146
Position 2614: 0.0003657930231682737
Position 44157: 0.0003403723940146406
Position 135: 0.0003363910509632062
Position 7639: 0.00033193764818286966
Position 6303: 0.00033069792633025813
Position 971: 0.0003211672798183479
Position 42455: 0.0003201256905104382
Position 41845: 0.0002978521187896417
Position 123: 0.0002894755782672331
Position 996: 0.0002703869418602741
Position 2058: 0.0002596915888730911
Position 17854: 0.00024282986240708695
Position 2656: 0.0002415656875054059
Position 8567: 0.0002358075799651957
Position 7837: 0.00023467000187677014
Position 2889: 0.00022374509690731794
Position 2795: 0.0002115904127388259
Position 567: 0.000208169165359637
Position 11456: 0.00019521727110080727
Position 14: 0.00018530699230027967
Position 556: 0.00016927506452039877
Position 10240: 0.0001592286542933795
Position 424: 0.0001564848678086187
Position 1293: 0.00014805031912399374
Position 17293: 0.00014185762219787962
Position 7421: 0.00013843362143837307
Position 1445: 0.00010336985459268436
Position 3184: 0.00010055225168584024
Position 718: 9.911430402597166e-05
Position 1818: 9.445641479341933e-05
Position 2359: 8.366199804446044e-05
Position 43931: 6.999852994291648e-05
Position 893: 6.706988040493448e-05
Position 178: 5.090750649737172e-05
Position 1108: 4.944043813540161e-05
Position 43806: 3.8188275628134216e-05
Position 3456: 3.7513429678443675e-05
Position 1994: 3.714062089850937e-05
Position 12430: 3.636204534402647e-05
Position 3278: 3.5021488595990885e-05
Position 40807: 3.402983264231601e-05
Position 3470: 3.2551390498600694e-05
Position 1877: 3.2114592105926116e-05
Position 7076: 2.9721477562710936e-05
Position 368: 2.787204321412484e-05
Position 851: 2.7406056269689762e-05
Position 43645: 2.6039030910682853e-05
Position 2403: 2.5961511530198022e-05
Position 44509: 2.4540024071203715e-05
Position 1838: 2.0023288799059755e-05
Position 273: 1.9644000612281205e-05
Position 772: 1.962825758616267e-05
Position 44922: 1.8086575461461106e-05
Position 3332: 1.5805915168913394e-05
Position 46547: 1.550341824544351e-05
Position 3625: 1.364608993975021e-05
Position 3460: 1.2866063045953154e-05
Position 43628: 1.247892769193896e-05
Position 413: 1.0271402120767412e-05
Position 13285: 9.702761422038567e-06
Position 2911: 9.257255511660842e-06
Position 2660: 9.084876898988404e-06
Position 41173: 6.9337231317494085e-06
Position 13347: 6.1198715748808584e-06
Position 229: 6.08163990889246e-06
Position 3646: 4.545537599546423e-06
Position 2009: 4.329385076343249e-06
Position 13889: 3.97038209732046e-06
Position 69: 3.939302712250292e-06
Position 13279: 3.297704919493497e-06
Position 13431: 3.2306060944250254e-06
Position 13744: 2.2894222851192664e-06
Position 526: 2.284804349549018e-06
Position 2243: 2.079426609366105e-06
Position 41640: 1.97329965948285e-06
Position 12356: 1.918264700725607e-06
Position 12827: 1.735180153212468e-06
Position 3586: 1.3010898684697442e-06
Position 12316: 1.0724103747005878e-06
Position 519: 8.571257974967735e-07
Position 13343: 8.303949296521758e-07
Position 14550: 7.482046360459359e-07
Position 637: 7.003823976840981e-07
Position 14069: 6.733890419051535e-07
Position 12508: 5.729288426594721e-07
Position 3464: 5.60229169924226e-07
Position 13268: 5.106440816280628e-07
Position 2604: 4.338536229185616e-07
Position 2666: 3.8623831355175516e-07
Position 3374: 3.764740802321549e-07
Position 3311: 3.7140508622772044e-07
Position 485: 3.6197533097826235e-07
Position 2353: 3.1521725220419733e-07
Position 12434: 2.840324208025707e-07
Position 561: 2.2152460762187181e-07
Position 588: 2.1702438240160313e-07
Position 571: 1.7296381572529925e-07
Position 650: 1.5618443304012202e-07
Position 586: 1.0484596570255762e-07
Position 604: 9.771502011356585e-08
Position 51: 9.00162874734336e-08
Position 275: 7.575545104836194e-08
Position 13412: 6.064593789100229e-08
Position 12610: 5.7771529545740504e-08
Position 1113: 4.173812393533191e-08
Position 2145: 3.213316013563369e-08
Position 742: 3.2051285945091975e-08
Position 2198: 2.8259435523076867e-08
Position 569: 2.6067936981270313e-08
Position 2121: 2.497302311214446e-08
Position 849: 2.2013203426417434e-08
Position 1015: 8.313726012078322e-09
Position 13097: 7.1357947425813315e-09
Position 2184: 6.826507136751588e-09
Position 720: 6.63035275035794e-09
