Gene = CD74
index = 331
Annotated 5SS: [  127  5600  5871  6493  7667  8072  9631 10189]
Annotated 3SS: [ 5426  5790  6429  7570  7983  9438 10125 10500]
SMsplice 5SS: [  127  5871  6493  7667  8072  8753  9631 10189]
SMsplice 3SS: [ 5790  6429  7570  7913  8609  9499 10125 10427]
top_k =  1000
Partition function (log Z): 7.988208753360457

Sorted 5' Splice Sites (High to Low Probability):
Position 127: 0.98745159310119
Position 5871: 0.9855984776198341
Position 8072: 0.9163964894658998
Position 7667: 0.9046369909960105
Position 6493: 0.9029093485312502
Position 10189: 0.8244008732931645
Position 9631: 0.7579157279877183
Position 8753: 0.6233533624804746
Position 5600: 0.5795902824823216
Position 1335: 0.489031114621919
Position 2487: 0.22717835336254605
Position 5245: 0.19343408784833543
Position 4501: 0.1662170486905414
Position 1669: 0.114270126717881
Position 7275: 0.11080748920434044
Position 1806: 0.0977670138344631
Position 2229: 0.06329878102963019
Position 8809: 0.05217477678319822
Position 1852: 0.04708371370243053
Position 4151: 0.04470080494301203
Position 7179: 0.036610070513991885
Position 10261: 0.03226029548982494
Position 4314: 0.021400128792444306
Position 7675: 0.01958018857289735
Position 2086: 0.01754430724309599
Position 3184: 0.016630749983418628
Position 1250: 0.011679619034633142
Position 1218: 0.010258456489488752
Position 1699: 0.009471193885996388
Position 2433: 0.00825347208119042
Position 5702: 0.008220851636581676
Position 1784: 0.007131462328923065
Position 3794: 0.0069974758681849636
Position 10011: 0.006297332055852234
Position 133: 0.006210779488444219
Position 5250: 0.00574204646430737
Position 9566: 0.005592808564439733
Position 6043: 0.00505435024135362
Position 2411: 0.004990309433595315
Position 6028: 0.004937629710155528
Position 3816: 0.004840360947452431
Position 5124: 0.004805033253527643
Position 7250: 0.004397963243532367
Position 7814: 0.0036123180780157976
Position 8458: 0.0034629116672126037
Position 10080: 0.003285600039640224
Position 2263: 0.0031136490043182797
Position 5905: 0.0030836489319065966
Position 10046: 0.0030105815221779498
Position 4618: 0.002850787336947829
Position 9681: 0.0026366151277583713
Position 6450: 0.0023875215231947316
Position 8444: 0.0023123651251230593
Position 9224: 0.0022324281566701806
Position 6297: 0.0021978610653460543
Position 2513: 0.002168876346689537
Position 8330: 0.001957615373375683
Position 10331: 0.001957094797894894
Position 5891: 0.0018878699124922048
Position 4412: 0.0015040223440139142
Position 970: 0.001402126304813523
Position 3136: 0.0013859137503690307
Position 925: 0.0013039266281172043
Position 2445: 0.0012735236550385056
Position 1429: 0.0012264570492462666
Position 1621: 0.0011847311174923694
Position 6403: 0.00117593018242333
Position 9313: 0.0010765153851043457
Position 7498: 0.0010052302171544836
Position 259: 0.0009844387614127942
Position 6268: 0.0009473378421831918
Position 9591: 0.0008854139399475345
Position 711: 0.0008779201866128858
Position 5470: 0.0008223379896264349
Position 6624: 0.0007282734416907629
Position 10428: 0.0007272062381006842
Position 1257: 0.0006644401260659929
Position 7737: 0.0005590144283781301
Position 8352: 0.0005577110395134745
Position 7732: 0.0005501119736839903
Position 6947: 0.000519210209557922
Position 1282: 0.00044347624316275517
Position 176: 0.00043436365847974496
Position 8559: 0.000422034716549715
Position 1412: 0.00040009997582959395
Position 8324: 0.0003860855867095556
Position 3485: 0.00037885321635396205
Position 10508: 0.00034587133223973966
Position 184: 0.00030127395275134154
Position 10162: 0.00029613192449378853
Position 10368: 0.0002504549147477208
Position 2035: 0.00023404147925966612
Position 1544: 0.00022957054083860986
Position 1686: 0.0002164842737277472
Position 5240: 0.00021384297806641896
Position 858: 0.00012089861651476268
Position 667: 0.00011887133329597125
Position 4264: 0.00011699327195506244
Position 732: 0.00011519232348112919
Position 5802: 0.0001115357119527202
Position 5888: 0.00010810712617329306
Position 8633: 0.00010194558199715293
Position 2256: 9.852971777858896e-05
Position 2091: 9.764243729901999e-05
Position 3142: 7.892448854960324e-05
Position 7171: 6.754806446013424e-05
Position 7984: 6.737508855258596e-05
Position 8410: 5.7078508236254044e-05
Position 131: 4.704233437340795e-05
Position 705: 4.5594520727026586e-05
Position 1480: 4.4003805497024386e-05
Position 7823: 4.2399942532781666e-05
Position 1252: 4.155499066920028e-05
Position 1548: 4.0355184928656016e-05
Position 746: 3.489907631179457e-05
Position 7589: 2.9217999373479416e-05
Position 1151: 2.90353306179558e-05
Position 7743: 2.4966459972422863e-05
Position 7708: 2.4048427485331307e-05
Position 8542: 2.361374349078225e-05
Position 977: 2.1512648085033586e-05
Position 6323: 2.1011635723522597e-05
Position 1012: 1.7734744489825782e-05
Position 936: 1.6885682639846138e-05
Position 1660: 1.6319180775780075e-05
Position 1305: 1.604264776445451e-05
Position 646: 1.3418543658662152e-05
Position 397: 1.3074628683400275e-05
Position 273: 1.2673754194867019e-05
Position 927: 1.1971312662002137e-05
Position 931: 1.03761569679957e-05
Position 469: 9.965091952025443e-06
Position 344: 8.172019523077842e-06
Position 1749: 8.067287991504441e-06
Position 2562: 6.04787252329131e-06
Position 1573: 5.979320960624193e-06
Position 630: 5.562665876183083e-06
Position 1153: 4.8493827132121106e-06
Position 1442: 4.774073062176252e-06
Position 1863: 4.6550202967971396e-06
