Gene = ORC5
index = 986
Annotated 5SS: [  215  3906  7290 10323 12905 19797 23925 24105 39575 41276 42813 46976
 71268]
Annotated 3SS: [ 3812  7088 10247 12792 19665 23875 24013 39521 41162 42764 46864 71154
 81154]
SMsplice 5SS: [  215  3906 10323 12905 19797 24105 32937 42813 46976 71268]
SMsplice 3SS: [ 3812 10247 12792 19665 24013 32843 42764 46864 71154 81154]
top_k =  1000
Partition function (log Z): -30.63626035710025

Sorted 5' Splice Sites (High to Low Probability):
Position 24105: 0.9780276075059824
Position 19797: 0.9711204825042573
Position 3906: 0.9271526454639325
Position 12905: 0.8879552427564269
Position 10323: 0.8312482699966695
Position 215: 0.8091079645348891
Position 7290: 0.5025279457931267
Position 5671: 0.4923583847128078
Position 24421: 0.47657453844957215
Position 6603: 0.296436923131325
Position 23433: 0.28867645865275693
Position 572: 0.2838198117840499
Position 23925: 0.21328892408867342
Position 9425: 0.17918059617439624
Position 20287: 0.1259696283056832
Position 7565: 0.09451778443714963
Position 24274: 0.09325019380344972
Position 17178: 0.08866240984908154
Position 16178: 0.08534306809101286
Position 1264: 0.07104752887956509
Position 18634: 0.07042165350906429
Position 1715: 0.05983094916657737
Position 13901: 0.05665155497369942
Position 5637: 0.055771100098958144
Position 10407: 0.0403304934269
Position 10777: 0.03515839132150441
Position 21990: 0.03323690829204846
Position 13128: 0.028070273212293356
Position 604: 0.027507738798289716
Position 3553: 0.025944143746759584
Position 5394: 0.024911519759677266
Position 261: 0.024423209064847958
Position 1949: 0.024061562360398754
Position 25855: 0.022809527796297746
Position 6936: 0.022295980321049413
Position 7248: 0.022183751080431826
Position 9849: 0.02122530333226071
Position 12530: 0.020917580377198233
Position 9060: 0.01828700008070391
Position 14082: 0.017989761551197546
Position 445: 0.016722557069374127
Position 14218: 0.016670880642023038
Position 19992: 0.016614167528977694
Position 720: 0.014407938015696715
Position 25848: 0.01344378275219056
Position 10332: 0.012182985501987481
Position 20258: 0.011734532569684148
Position 36: 0.009994092152988595
Position 1623: 0.007521427592521809
Position 11530: 0.007325675382506393
Position 6976: 0.007116730348386464
Position 5311: 0.006484645259538138
Position 5852: 0.006421196154304468
Position 2925: 0.006190897154449031
Position 19978: 0.006135173457973063
Position 5136: 0.005074990542608855
Position 4555: 0.004891063479942705
Position 3303: 0.004789119068127264
Position 1841: 0.004763310126642964
Position 18782: 0.004735373592673981
Position 8078: 0.004428636352045254
Position 185: 0.004057336949780317
Position 991: 0.003987528756123579
Position 595: 0.003952149583731756
Position 1005: 0.003701577135068147
Position 20201: 0.0030207330090226015
Position 474: 0.002921537226138761
Position 8403: 0.002793328957207631
Position 161: 0.002692729382323776
Position 4763: 0.002675570716368414
Position 5562: 0.002589721137048915
Position 7470: 0.001973047578694872
Position 3657: 0.0018043804209337507
Position 11952: 0.001655478751256285
Position 56: 0.0014555064807779754
Position 164: 0.0013620165156110885
Position 2164: 0.0012850424105625934
Position 10327: 0.0012628422030139183
Position 131: 0.0009890358311765524
Position 6739: 0.0009618518530385459
Position 824: 0.0009370917655407314
Position 13655: 0.0008706611795591293
Position 6786: 0.0008481564217017496
Position 3545: 0.0008299758415092484
Position 666: 0.0007661724427962825
Position 10846: 0.000760512355762836
Position 6941: 0.0007362107991168959
Position 1882: 0.0007290425019853306
Position 3476: 0.0006583875801532997
Position 11284: 0.0003959803015229415
Position 19830: 0.00033343842377985553
Position 97: 0.00027407171543479433
Position 128: 0.00025809875503236905
Position 102: 0.0002506956019503076
Position 9012: 0.00024910368676586144
Position 41: 0.00022886617727823483
Position 220: 0.00019371860445376995
Position 713: 0.0001516817385212391
Position 5618: 0.00013157546864909096
Position 4538: 0.00010605722716631483
Position 20238: 0.00010598510075401574
Position 949: 8.609343442282319e-05
Position 1031: 8.121953871454519e-05
Position 623: 7.130246625377572e-05
Position 6258: 6.982270774056854e-05
Position 797: 5.229849447513058e-05
Position 1454: 5.2090166805294625e-05
Position 1206: 4.851088853118802e-05
Position 1280: 4.6601607999269607e-05
Position 1382: 4.173472933834741e-05
Position 20194: 4.003936189775262e-05
Position 20210: 3.94456175396966e-05
Position 223: 3.804649175339372e-05
Position 590: 3.612121527953727e-05
Position 7294: 2.7386538363340583e-05
Position 20233: 2.6753902603262232e-05
Position 1061: 2.5433817649025416e-05
Position 5004: 2.5379261077199328e-05
Position 1408: 2.5298141342614297e-05
Position 1726: 1.9608729824833315e-05
Position 205: 1.787621221391328e-05
Position 1142: 1.6332656355428235e-05
Position 966: 1.6136719132433977e-05
Position 4779: 1.4340561127160473e-05
Position 171: 1.407567500079187e-05
Position 1447: 1.3759208553498378e-05
Position 1635: 1.246902327802996e-05
Position 1430: 1.2332934220159201e-05
Position 178: 1.215523700099743e-05
Position 89: 1.1274322728806413e-05
Position 255: 6.475610316723982e-06
Position 535: 5.418090938552965e-06
Position 298: 5.362426307176445e-06
Position 498: 5.14539808159036e-06
Position 187: 4.4384945839026935e-06
Position 1186: 4.4004374377261414e-06
Position 1096: 3.6852567505103726e-06
Position 199: 3.5183357928254667e-06
Position 1119: 2.9910968368708223e-06
Position 354: 1.613088009903125e-06
Position 829: 1.494707299717225e-06
Position 768: 1.1211784172638757e-06
Position 4531: 1.027532337894611e-06
Position 264: 1.0080012612280038e-06
Position 615: 9.54827156342437e-07
Position 544: 8.291405991794086e-07
Position 696: 6.850834702900094e-07
Position 1889: 6.839892832700657e-07
Position 555: 6.670486817583006e-07
Position 330: 6.532297294356196e-07
Position 804: 5.969769577896653e-07
Position 341: 4.6451750544792853e-07
Position 276: 4.575398632223257e-07
Position 1969: 3.6740329058881754e-07
Position 343: 2.5409298326629926e-07
Position 546: 1.3552580656677495e-07
Position 374: 1.289891869515183e-07
Position 576: 1.1296426720851059e-07
Position 349: 7.048329485305001e-08
Position 296: 5.3982925246307864e-08
Position 657: 4.6410445996246665e-08
Position 613: 3.86984744834272e-08
Position 231: 2.7911134292292502e-08
Position 608: 1.6852549995098966e-08
Position 346: 1.3200614599694525e-08
Position 777: 1.256462622696083e-08
Position 288: 1.1206988746977085e-08
Position 402: 8.082440627714398e-09
Position 505: 6.944365077229779e-09
Position 433: 2.922325090387871e-10
Position 84: 1.5456729449945345e-10
Position 322: 3.679201486112307e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 19665: 0.9716860096658321
Position 12792: 0.8986444906698461
Position 10247: 0.8764543279009708
Position 3812: 0.7852851957567356
Position 24013: 0.7262459375010735
Position 39521: 0.5955062931695582
Position 5502: 0.39753044484308375
Position 23875: 0.3022970102478337
Position 23331: 0.29098309612584705
Position 7088: 0.26928359142377345
Position 6424: 0.2477779375152956
Position 7067: 0.24207190440999565
Position 24180: 0.18804340562998342
Position 24352: 0.18715789544456346
Position 23966: 0.16939921612903486
Position 24269: 0.15551273527699916
Position 362: 0.12118297110240271
Position 20079: 0.11756795723130896
Position 3785: 0.10432051759278942
Position 17095: 0.08871575585930538
Position 35887: 0.08812128072888437
Position 5613: 0.07566391496197009
Position 13772: 0.0733710215297688
Position 18526: 0.07042891061858594
Position 32843: 0.06660518734940533
Position 338: 0.062464974717303175
Position 9214: 0.06118819531823826
Position 32457: 0.06086945279172774
Position 9325: 0.06049179292785658
Position 1567: 0.05872372262569992
Position 7446: 0.05436129511012389
Position 16032: 0.0539277374049996
Position 9346: 0.05035951074949471
Position 25783: 0.04982852498210283
Position 24331: 0.04160037149982507
Position 6450: 0.03680169107001122
Position 5541: 0.036046338874072194
Position 3814: 0.03176167032038614
Position 31789: 0.03129646045717965
Position 374: 0.03066302551730027
Position 21883: 0.030583227180709254
Position 3402: 0.03003244389314753
Position 20175: 0.02677014379328695
Position 898: 0.02598579648216591
Position 19894: 0.023147562669302534
Position 1840: 0.02238167206936951
Position 9655: 0.021225303332260692
Position 32314: 0.01964604550089301
Position 30029: 0.019477982736090207
Position 5586: 0.018047972138529492
Position 1166: 0.01802753057815881
Position 7400: 0.017604056579197048
Position 12327: 0.017261364985822716
Position 14132: 0.016688185646637897
Position 28622: 0.016565944111618016
Position 16089: 0.016349043672659408
Position 6875: 0.01572034639773978
Position 6691: 0.014394688626968759
Position 5466: 0.014189687313238449
Position 27748: 0.014085038318442655
Position 12824: 0.013931021312608287
Position 5160: 0.013214057248333189
Position 24835: 0.012526850287002012
Position 7174: 0.012435618464185116
Position 5132: 0.012409664929582093
Position 1506: 0.012034599851193555
Position 10746: 0.011559079881675321
Position 8751: 0.011523366344151655
Position 16116: 0.01147618985154901
Position 24553: 0.011365114045758571
Position 6430: 0.010628136638817324
Position 10653: 0.008935271022310348
Position 1113: 0.0083965175266367
Position 10526: 0.008374383901769615
Position 7410: 0.007895880310151935
Position 24939: 0.007875562695678719
Position 5203: 0.007792673573831968
Position 10113: 0.0073840706844575
Position 11412: 0.007325803551547812
Position 24610: 0.005964286335296515
Position 5337: 0.005586795056547267
Position 8921: 0.005382361475433089
Position 18675: 0.004735373592673947
Position 7464: 0.004596112719768388
Position 7555: 0.004533277884502077
Position 1005: 0.004411322482152888
Position 2660: 0.004034521170279115
Position 471: 0.004033743866520748
Position 9129: 0.003876350661500151
Position 5445: 0.003782671630342447
Position 12390: 0.0036580528157253117
Position 16076: 0.0035911847213301925
Position 26258: 0.0035349605174557967
Position 20416: 0.003305452795532489
Position 4431: 0.002853501674968139
Position 20460: 0.0028335069894948983
Position 4977: 0.0027525185898975837
Position 21670: 0.002683647342467232
Position 3064: 0.0026427109565410295
Position 7956: 0.002512630901445883
Position 3702: 0.002401235739676252
Position 24677: 0.0023941509752012677
Position 27092: 0.002354150052563414
Position 541: 0.0022359808529526706
Position 10568: 0.0022271615314794994
Position 12687: 0.002177433139770651
Position 29120: 0.002138627327336671
Position 7451: 0.0020967314779086798
Position 7809: 0.0019143082692347144
Position 1703: 0.0019033650449752405
Position 7387: 0.0017716787047968117
Position 8319: 0.0017479190653082663
Position 7372: 0.0017322444081976861
Position 9387: 0.0016788196929136124
Position 11819: 0.0016581723538487236
Position 8954: 0.001595015673646912
Position 9050: 0.001585926824393009
Position 6781: 0.001548895199414432
Position 24487: 0.0015336314760405706
Position 4372: 0.0015081570345732472
Position 398: 0.0014787439591921498
Position 2693: 0.0014662431619370962
Position 1138: 0.00144446899985875
Position 7132: 0.001441113411736257
Position 4671: 0.0013700233007588034
Position 13521: 0.0013584321405002483
Position 393: 0.0013499994978645627
Position 5022: 0.001336745307437635
Position 12967: 0.001333539344351698
Position 25418: 0.001268607202149595
Position 10620: 0.0012456400985883598
Position 6570: 0.0011967404794810343
Position 10309: 0.0011868607686984175
Position 10406: 0.0011816880460102557
Position 429: 0.0011099279892707984
Position 5806: 0.0010853160464883097
Position 8293: 0.0010454098918993647
Position 10436: 0.0010428719240812463
Position 5784: 0.0010289840095016618
Position 10574: 0.0010088017355837063
Position 5240: 0.000956748277426972
Position 3188: 0.0009351370531456261
Position 3081: 0.0008503481235964482
Position 3750: 0.0007911931896652559
Position 7498: 0.0007739749426140383
Position 4303: 0.000691981711184785
Position 2826: 0.0006897978416283293
Position 553: 0.0006750758472642453
Position 2046: 0.0006631241176821744
Position 1090: 0.0006429487122715107
Position 13831: 0.0006143784264159821
Position 1010: 0.0006117247516957972
Position 5758: 0.0005851208566741035
Position 4632: 0.0005827677608157911
Position 6538: 0.0005798267726902288
Position 3436: 0.0005544223823783839
Position 2066: 0.0005192034916035401
Position 3826: 0.000501554291544493
Position 598: 0.0004729460889646174
Position 5618: 0.0004659149564418955
Position 20499: 0.00046065202171050154
Position 1924: 0.0004604674576842606
Position 11137: 0.0003959803015229415
Position 6393: 0.00036295642815581804
Position 1031: 0.0003527836184835121
Position 10455: 0.0003450792387298364
Position 4609: 0.0003397144613476912
Position 20731: 0.0003239601392984702
Position 5736: 0.0002733415932205851
Position 3417: 0.000254564018284238
Position 309: 0.00024254787104182558
Position 3862: 0.00023580743176021085
Position 21334: 0.00023486993079596476
Position 1183: 0.0002044993978070326
Position 5057: 0.0001975208290483602
Position 3252: 0.00018338002105591214
Position 3009: 0.00017754291378824404
Position 691: 0.00017400744167578075
Position 13577: 0.00016967378459819643
Position 4824: 0.000163022407338315
Position 3903: 0.00016189931833671716
Position 5765: 0.00015998527768453405
Position 5415: 0.0001518791262052422
Position 22679: 0.00014890070144619894
Position 5294: 0.00014105125747932554
Position 1152: 0.00013401989687329937
Position 5003: 0.00013309685862523688
Position 4713: 0.00012326892998455575
Position 474: 0.0001038100810397269
Position 2042: 0.0001027148012768776
Position 4455: 0.00010246749762908622
Position 402: 9.824617660060123e-05
Position 637: 9.181718283565001e-05
Position 1359: 9.029140577342137e-05
Position 3633: 8.902911858226268e-05
Position 1581: 8.781878220295565e-05
Position 1122: 8.74359674571505e-05
Position 576: 8.43378334198015e-05
Position 4710: 8.212143335715059e-05
Position 1065: 7.971837669272433e-05
Position 1847: 7.313278734181023e-05
Position 1783: 5.996816647312819e-05
Position 1523: 5.9811144447167796e-05
Position 1094: 5.729963854061533e-05
Position 22437: 5.25481676266513e-05
Position 488: 5.230382197446966e-05
Position 1714: 4.927184348041462e-05
Position 5707: 3.7635637755874554e-05
Position 6150: 3.723504528065933e-05
Position 8924: 3.659208252552399e-05
Position 20702: 3.619534112724496e-05
Position 4274: 3.392801366545504e-05
Position 15156: 3.3682891601598115e-05
Position 6130: 3.2587662459909104e-05
Position 21361: 2.9643070596717922e-05
Position 5691: 2.771751497865283e-05
Position 17930: 2.3182426372343057e-05
Position 14519: 2.2939296662148082e-05
Position 13803: 2.0244749684034047e-05
