Gene = SUSD1
index = 1358
Annotated 5SS: [   276  17909  26165  31938  33089  51152  62638  63755  73233  76939
  95335  96871 112472 116981 123010 133542]
Annotated 3SS: [ 17794  26008  31784  32908  50971  62539  63567  73122  76745  95242
  96683 112374 116721 122969 133447 133915]
SMsplice 5SS: [   276   2318  10201  15653  17909  26165  33089  51152  62638  63755
  72937  73233  95335  96871 112472 116981 123254 133542]
SMsplice 3SS: [  2211  10117  15413  17794  26008  32908  50971  62539  63567  72829
  73122  95242  96683 112374 116802 123058 133447 133915]
top_k =  1000
Partition function (log Z): -54.81455152257656

Sorted 5' Splice Sites (High to Low Probability):
Position 17909: 0.9999395527477987
Position 276: 0.9912422733901769
Position 26165: 0.985421714679991
Position 33089: 0.8358722824382138
Position 2318: 0.793551249025175
Position 15653: 0.6192011757732878
Position 10201: 0.5448540090924601
Position 29430: 0.5355603259783024
Position 5179: 0.3293548106003236
Position 25276: 0.2350432939026529
Position 15533: 0.19699135026811937
Position 5148: 0.11126009298268964
Position 2665: 0.09083641304125853
Position 8685: 0.03652754066304214
Position 34810: 0.03199509733517759
Position 4846: 0.016393953805958497
Position 36301: 0.015554444801294691
Position 1905: 0.015129268251913982
Position 13551: 0.014926020205376036
Position 6944: 0.010191947121874462
Position 1171: 0.008298743922087291
Position 6962: 0.008080891497068397
Position 2713: 0.008019449551151404
Position 8689: 0.007746033431075881
Position 403: 0.005983167404279643
Position 14567: 0.005804589905770634
Position 1073: 0.005408543641357604
Position 27336: 0.004917834604470342
Position 1082: 0.004496692257195487
Position 32986: 0.003946557214609204
Position 2387: 0.0038760699181462134
Position 34596: 0.0035968959775208634
Position 3969: 0.003357877581499534
Position 4178: 0.0031984165960437126
Position 1015: 0.0029539626858613817
Position 2999: 0.0029216800358734547
Position 4254: 0.0028870253769005872
Position 11024: 0.0025506446059033153
Position 2670: 0.0017451069485159897
Position 30953: 0.0016704569057373428
Position 3999: 0.0016368836595601853
Position 27765: 0.0012999486115124555
Position 772: 0.0011057673665908253
Position 2842: 0.0009032711295950195
Position 4855: 0.0006793742697477523
Position 759: 0.000602311908296399
Position 3099: 0.0005382024456070103
Position 2333: 0.0005181434476945913
Position 3134: 0.0004339257728719606
Position 4227: 0.00038866656359436694
Position 2392: 0.00035404957545581863
Position 845: 0.00034048054692937917
Position 7767: 0.0003219114497618071
Position 280: 0.00031736317514583217
Position 27276: 0.00027297360548595345
Position 1979: 0.0002628881750174788
Position 2632: 0.00022400700779428046
Position 1568: 0.00020691966387114378
Position 3537: 0.0001584549041602385
Position 1791: 0.00015800039887833769
Position 978: 0.00015726185481006145
Position 3561: 0.00013779233599600635
Position 7568: 0.00012274060813588714
Position 1673: 0.00012100282813203784
Position 1385: 0.00012076367507807125
Position 2963: 0.00011687490062597631
Position 4931: 0.00010503413838810136
Position 7614: 0.00010263316067524811
Position 4815: 9.03983509367807e-05
Position 568: 8.027646932067098e-05
Position 1036: 7.740912118813179e-05
Position 865: 7.273483616834906e-05
Position 5034: 7.133901369319393e-05
Position 2409: 6.939834451586762e-05
Position 1075: 6.331288879207425e-05
Position 968: 5.953208438648951e-05
Position 103: 5.60359165302469e-05
Position 2547: 5.548702543783242e-05
Position 3965: 5.2892284414099315e-05
Position 1423: 5.079687574665797e-05
Position 8509: 4.655861070928828e-05
Position 1883: 3.4638165513175e-05
Position 382: 3.1175918978841936e-05
Position 914: 2.8774740088134978e-05
Position 6165: 2.2917773703132738e-05
Position 7691: 2.2647514823014374e-05
Position 5760: 2.2208629998321836e-05
Position 6714: 1.9189336909468953e-05
Position 83: 1.8869272407529664e-05
Position 2351: 1.2986412480058416e-05
Position 4372: 1.0484247704404599e-05
Position 3936: 1.0442497174638667e-05
Position 668: 9.286704585703975e-06
Position 2418: 9.177910855755313e-06
Position 2164: 8.875205749538836e-06
Position 1060: 8.227402777091173e-06
Position 939: 8.111522608250533e-06
Position 19228: 7.513232058375662e-06
Position 19072: 7.335138937315985e-06
Position 18926: 7.077477946861801e-06
Position 1539: 6.375150005869403e-06
Position 2071: 6.126135895005884e-06
Position 1109: 6.060147951878409e-06
Position 889: 4.8032056762815655e-06
Position 2379: 4.137777551744628e-06
Position 21259: 3.3349476746090023e-06
Position 2399: 3.1549856701335815e-06
Position 18704: 3.079906043287888e-06
Position 2304: 3.0738986425255707e-06
Position 2256: 2.037707364043246e-06
Position 18749: 1.4478111370763458e-06
Position 2527: 1.547172711383948e-07
Position 3721: 9.938589006029464e-08
Position 514: 9.635605853500784e-08
Position 2611: 3.9766429159959414e-08
Position 2658: 3.901614583891274e-08
Position 20051: 2.6228207153791357e-08
Position 392: 1.7417641104707055e-08
Position 734: 1.030382060023481e-08
Position 223: 1.6243258202069683e-09
Position 202: 1.5393843247955222e-09
Position 782: 6.681657943208303e-10
Position 421: 8.51381854905207e-11
Position 648: 2.97790382662463e-11
Position 1162: 1.5603952306717534e-11
Position 790: 1.467270586383384e-11
Position 731: 6.656357248944931e-12
Position 635: 1.7229868113211124e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 17794: 0.9999547920167537
Position 26008: 0.9863769675585494
Position 32908: 0.8440495044922942
Position 2211: 0.7576460593177234
Position 15413: 0.6126818897075396
Position 10117: 0.5435220645395649
Position 34901: 0.5034244430728246
Position 29234: 0.36377227012248503
Position 5118: 0.3005518638901655
Position 25198: 0.23508501097500167
Position 29398: 0.1729813122984325
Position 15336: 0.13057026682565703
Position 5063: 0.11326343668424568
Position 38304: 0.08136769517431061
Position 15572: 0.07296138051444587
Position 33248: 0.06774488138285771
Position 36391: 0.06423180168612505
Position 2475: 0.062300985142788666
Position 33219: 0.0563477542393233
Position 38837: 0.05040876645638548
Position 34897: 0.03953083994534636
Position 35668: 0.03729974056935629
Position 34699: 0.03673403080646474
Position 36155: 0.031103519948144684
Position 5001: 0.025462105453761225
Position 2526: 0.02422615038820428
Position 8643: 0.01725192517536806
Position 4745: 0.017147019159737223
Position 822: 0.016978482854617876
Position 2294: 0.016805944888110366
Position 28506: 0.015154604113415368
Position 13435: 0.014926467067741672
Position 8561: 0.013912935825614765
Position 30827: 0.013042223600000635
Position 2256: 0.011589484838304404
Position 2225: 0.009136343897259789
Position 27166: 0.009026283596759804
Position 8525: 0.008384263981013673
Position 3881: 0.00808797027286394
Position 1760: 0.007038052254386333
Position 33349: 0.006726707650577892
Position 34487: 0.006664271643754323
Position 1727: 0.00643165552919128
Position 14427: 0.005804589905770634
Position 6854: 0.005555074289841682
Position 35428: 0.0052470111648435375
Position 8599: 0.00472569474385097
Position 6801: 0.004576217469592725
Position 2550: 0.004393071387987843
Position 2538: 0.004173531415277236
Position 29537: 0.003953372728690091
Position 6911: 0.0037210383281141655
Position 34921: 0.0035804313112296413
Position 2521: 0.003486139159037817
Position 6927: 0.003051191101175662
Position 33977: 0.00293758839600526
Position 27642: 0.0028344420883954246
