Gene = RAD50
index = 1115
Annotated 5SS: [  516  2430 18991 22565 23129 30753 31152 31943 32900 34469 35097 38107
 38873 46552 47109 48062 51788 52272 52459 59193 61357 80263 81286 83868]
Annotated 3SS: [ 2345 18838 22378 22923 30623 30985 31748 32692 34285 34938 37930 38634
 46361 46981 47867 51676 52178 52344 59064 61131 80176 81142 83733 85239]
SMsplice 5SS: [   72  2430 18991 22565 22731 23129 30753 31152 35097 37740 38107 46552
 47109 48062 51788 52272 52459 59193 61357 79794 80263 81290 83868]
SMsplice 3SS: [ 2345 18838 22378 22643 22923 30623 30985 34938 37623 37930 46361 46981
 47867 51676 52178 52344 59064 61131 79714 80176 81142 83733 85239]
top_k =  1000
Partition function (log Z): 19.22072011106472

Sorted 5' Splice Sites (High to Low Probability):
Position 61357: 0.9999992866711902
Position 80263: 0.999975989499721
Position 30753: 0.9913565391718869
Position 59193: 0.983305907853899
Position 52459: 0.9776096659935511
Position 51788: 0.9675371826223479
Position 35097: 0.9566888650067833
Position 47109: 0.9518147022572742
Position 48062: 0.9486369018680986
Position 52272: 0.9421033982917842
Position 81290: 0.9274119929402215
Position 2430: 0.9111231334294735
Position 22565: 0.8865721886120025
Position 38107: 0.8760513899738456
Position 46552: 0.8430330136010447
Position 37740: 0.7873565182610782
Position 83868: 0.7302441604172178
Position 72: 0.6376933845959982
Position 18991: 0.6049193121857261
Position 23129: 0.6001460803995278
Position 38873: 0.5696060234674084
Position 31152: 0.5084233202563949
Position 22731: 0.48556513667735235
Position 83179: 0.4721769201683665
Position 516: 0.40202825124650077
Position 18926: 0.34537080804949405
Position 43201: 0.3067540410530167
Position 5430: 0.30431419663990955
Position 32900: 0.2724532202312875
Position 43901: 0.2657570851525153
Position 28828: 0.24290745760678062
Position 8800: 0.235244650861016
Position 23058: 0.23118098510490034
Position 21732: 0.15830063902708283
Position 47676: 0.14061795175441621
Position 80738: 0.13984518247992622
Position 46513: 0.1250995639150359
Position 23866: 0.12292851952619352
Position 26018: 0.12028251084425189
Position 31272: 0.11796374069162306
Position 8257: 0.10614972784736429
Position 23262: 0.10128993071189922
Position 19887: 0.09898674359072583
Position 60455: 0.09866193968571318
Position 34469: 0.09635020260381023
Position 40661: 0.09488932934065626
Position 40312: 0.0902033033503261
Position 84997: 0.08962273516160998
Position 33736: 0.08862909633464836
Position 22955: 0.0876234204582171
Position 38166: 0.08518602924184508
Position 49600: 0.08096587335404351
Position 15908: 0.07807691864515633
Position 27942: 0.07795025278331481
Position 85165: 0.0744471113264436
Position 7929: 0.07288172731210155
Position 85888: 0.07282431959654737
Position 81950: 0.07134667562198811
Position 58413: 0.07098242547887235
Position 1236: 0.06969350712801342
Position 6157: 0.06376856198634867
Position 56416: 0.06256138083615491
Position 363: 0.06016397071938811
Position 25016: 0.05988822419247558
Position 83898: 0.053959080043130984
Position 41840: 0.052095669360616575
Position 39358: 0.050542039242638774
Position 22767: 0.05018472846773127
Position 19044: 0.04949655756734579
Position 11855: 0.04812676318703969
Position 58616: 0.042544316102216026
Position 29060: 0.04239284765075223
Position 30432: 0.04162486829353983
Position 6767: 0.040419429490245344
Position 50427: 0.03861697633430834
Position 58503: 0.03749669795368566
Position 56146: 0.037147423408531055
Position 35836: 0.03702267771059261
Position 38923: 0.036361650961188506
Position 85895: 0.03526710165520392
Position 39336: 0.03296951097730946
Position 31043: 0.03145744995148323
Position 22971: 0.029633265761194075
Position 6920: 0.028659377498535175
Position 55749: 0.02731114738761761
Position 58966: 0.02631468725276196
Position 6465: 0.026267098254128807
Position 82206: 0.02555421249622959
Position 85457: 0.02517029830804207
Position 59317: 0.023644474556493798
Position 7037: 0.023463394353275012
Position 56937: 0.023257905375509074
Position 41430: 0.022587903691635176
Position 50190: 0.02252941702341366
Position 50013: 0.021609166093932833
Position 29232: 0.02105116378354428
Position 38336: 0.02066042402044825
Position 7127: 0.01941157530281684
Position 20737: 0.018633116060631994
Position 52027: 0.018348550770804075
Position 50144: 0.017811277411850134
Position 12771: 0.016440786920217023
Position 55215: 0.015895833940111414
Position 22735: 0.01443866991928984
Position 5471: 0.014112878325769141
Position 40954: 0.014007103508444729
Position 59390: 0.013856049924834312
Position 37550: 0.013500363416977471
Position 10347: 0.01346497380754169
Position 46481: 0.012468362976748791
Position 52463: 0.012306501349633127
Position 47663: 0.011998292601325927
Position 55405: 0.011449747543461704
Position 31895: 0.011416713424532774
Position 51692: 0.011364827653618686
Position 8136: 0.011277206898126483
Position 76: 0.010801821536685583
Position 5792: 0.01066360864514818
Position 53067: 0.010345994759604151
Position 59176: 0.01011918615683176
Position 10427: 0.00969526967761965
Position 8309: 0.009371944725393003
Position 49616: 0.00929510649655226
Position 937: 0.00889306638487041
Position 57404: 0.008851563981615363
Position 5457: 0.00868361860724689
Position 54983: 0.008200193321416631
Position 30588: 0.00811691091489881
Position 53081: 0.00762655721002304
Position 3267: 0.007498050588883299
Position 58490: 0.00732723948348665
Position 32799: 0.007140986926809018
Position 47874: 0.00710467380347573
Position 7089: 0.006942923475029206
Position 85790: 0.006416112124324535
Position 35593: 0.0063469935155625115
Position 13295: 0.00628740959440867
Position 25249: 0.00623259266510359
Position 5250: 0.0059815178092301816
Position 334: 0.005738003020989887
Position 58033: 0.004969557014475584
Position 8106: 0.004741489928089202
Position 55362: 0.004544106450343759
Position 57209: 0.0045070637921745165
Position 85283: 0.004440350449967393
Position 39857: 0.004410073902389289
Position 181: 0.004264324216607454
Position 51628: 0.004080174330154769
Position 733: 0.00398791629638284
Position 30904: 0.0031568960133216543
Position 56373: 0.003115738921741872
Position 60246: 0.0030170100130155154
Position 48341: 0.002989666768501522
Position 60479: 0.002978305731108598
Position 808: 0.0029691489884514145
Position 84230: 0.002457891488541193
Position 3863: 0.0023774885949678563
Position 548: 0.002255006347008317
Position 46644: 0.00217245668870359
Position 2002: 0.00208917547357818
Position 2720: 0.0020786593705164644
Position 1174: 0.0020655036166153484
Position 38398: 0.001992515518125493
Position 4675: 0.0017090823083750495
Position 23735: 0.0016932760741678013
Position 20671: 0.0016776026278115346
Position 356: 0.0016474379891292207
Position 38328: 0.0015584355635160244
Position 40362: 0.001549251512054522
Position 31947: 0.0015338464035120076
Position 30578: 0.001409525927122998
Position 48385: 0.001379631068190368
Position 2019: 0.0012513867672261695
Position 22392: 0.0012482149734333382
Position 19920: 0.0011519292152226959
Position 20423: 0.00111688995723133
Position 60339: 0.0010743756976932474
Position 47098: 0.0009960886062201372
Position 59768: 0.000984430212248934
Position 38056: 0.0009814608479647056
Position 51914: 0.0009734365685788333
Position 84573: 0.0009587638104615627
Position 6583: 0.0009563159104868853
Position 52200: 0.0009548521080317083
Position 8089: 0.0009360094918230248
Position 46545: 0.0009217682923331011
