Gene = DPH3
index = 463
Annotated 5SS: [204 818]
Annotated 3SS: [ 742 4142]
SMsplice 5SS: [204]
SMsplice 3SS: [4142]
top_k =  1000
Partition function (log Z): -8.123036306885627

Sorted 5' Splice Sites (High to Low Probability):
Position 204: 0.9734826026882832
Position 818: 0.2790833880551426
Position 4318: 0.18617470310484768
Position 3819: 0.17259856413146357
Position 5003: 0.12042001974512342
Position 5182: 0.05685298895629627
Position 1689: 0.049916602399823894
Position 1808: 0.036681207802317185
Position 3603: 0.0356897716788504
Position 378: 0.02934733008428578
Position 1381: 0.02878003121280401
Position 1653: 0.02396950836462818
Position 854: 0.01968659843523826
Position 4078: 0.01350607636390929
Position 1849: 0.011969361690561984
Position 2740: 0.011852889002181894
Position 923: 0.010828915271107662
Position 5033: 0.010340929369634379
Position 724: 0.009369181633400548
Position 775: 0.008385432346037648
Position 671: 0.007243293928940354
Position 1546: 0.0060965931630931345
Position 1636: 0.005484479597418588
Position 680: 0.005311217432540345
Position 933: 0.00464859955880426
Position 1682: 0.002703293725682933
Position 6046: 0.0021046740429706908
Position 553: 0.001765949893454214
Position 6210: 0.001745889552765547
Position 803: 0.001586262138313162
Position 5592: 0.0015599236580632354
Position 158: 0.0013045601524393662
Position 6284: 0.0011637156766779416
Position 6003: 0.0008915697215056208
Position 3922: 0.0008293328119758272
Position 21: 0.0007789739024656572
Position 407: 0.0007480199457788207
Position 849: 0.0006348679226733558
Position 1243: 0.0005767241897181126
Position 2110: 0.0005170017951831241
Position 2381: 0.0004803870704047705
Position 278: 0.00043654209112853836
Position 949: 0.0004226108948485784
Position 4064: 0.0004122692063349024
Position 2203: 0.0003563034665696175
Position 3469: 0.0003485828953571822
Position 928: 0.0003394802319036949
Position 117: 0.00028015135125577476
Position 590: 0.00022097887196629882
Position 980: 0.00021997834825858407
Position 1432: 0.0002070505139281463
Position 618: 0.00019106574197136372
Position 32: 0.0001244314136286775
Position 566: 0.00010220514703936358
Position 1661: 9.719415454908343e-05
Position 885: 7.298861307215129e-05
Position 3779: 6.158140441047033e-05
Position 2120: 5.429098644248532e-05
Position 858: 5.207675792363802e-05
Position 555: 4.682914161992279e-05
Position 1598: 3.591975235626291e-05
Position 1182: 3.167373945860173e-05
Position 2837: 2.6042804667195308e-05
Position 178: 1.839191778840214e-05
Position 3567: 1.78119955594427e-05
Position 215: 1.632495741466637e-05
Position 777: 1.5024945680171211e-05
Position 228: 1.436292288147052e-05
Position 252: 3.248680252147404e-06
Position 247: 2.6358865378311733e-06
Position 389: 1.4325028250872652e-06
Position 419: 1.0497704459466886e-06
Position 1010: 7.999866085414155e-07
Position 462: 4.958020851929151e-07
Position 999: 3.9569953650736986e-07
Position 104: 2.807095230438381e-07
