Gene = ZNF593
index = 1615
Annotated 5SS: [313 610]
Annotated 3SS: [546 703]
SMsplice 5SS: [313 610]
SMsplice 3SS: [546 703]
top_k =  1000
Partition function (log Z): -1.5001356001687256

Sorted 5' Splice Sites (High to Low Probability):
Position 313: 0.9661836554377923
Position 610: 0.9330684147169283
Position 760: 0.5211042984031059
Position 620: 0.06185491990169827
Position 1298: 0.03355571778660416
Position 1495: 0.028038009737711728
Position 1692: 0.01806503683621086
Position 1517: 0.017334559850899482
Position 819: 0.015356771253202972
Position 1471: 0.014859296992271518
Position 357: 0.014777630497868498
Position 1482: 0.010331615119341008
Position 1708: 0.0047526507140971865
Position 288: 0.0029968416167926223
Position 350: 0.002744031629035538
Position 420: 0.0026715522984786144
Position 1133: 0.001982384515090827
Position 807: 0.0015776364811991093
Position 424: 0.001342233234621255
Position 887: 0.001252972381261756
Position 1499: 0.0011856105182981103
Position 939: 0.001072481030073357
Position 60: 0.0009990929001593126
Position 1792: 0.0007920734253104121
Position 1738: 0.0006940135241614086
Position 1882: 0.000571277388930218
Position 262: 0.00043679768842543666
Position 1403: 0.00040880830081350223
Position 1826: 0.0002732783682270682
Position 1958: 0.00023587628852567814
Position 1761: 0.00021927439242201788
Position 373: 0.00016840559642431353
Position 670: 0.00016097709070478635
Position 1091: 0.00012039921586773274
Position 1109: 0.00011973544383763729
Position 50: 7.25344550444068e-05
Position 774: 6.629228216059786e-05
Position 1821: 5.581900373140048e-05
Position 2105: 4.624038504757394e-05
Position 733: 4.480796576529249e-05
Position 966: 3.697741439923244e-05
Position 550: 3.0869298326672724e-05
Position 378: 2.9058952996113778e-05
Position 317: 2.6086879479950188e-05
Position 795: 2.2930844374179577e-05
Position 643: 2.2926131152183308e-05
Position 1075: 2.2149078596166008e-05
Position 809: 1.6355279565391573e-05
Position 2100: 1.3712193504379873e-05
Position 462: 1.28662920095115e-05
Position 117: 1.1128277721532834e-05
Position 720: 1.015006594571279e-05
Position 62: 9.206037336513089e-06
Position 300: 7.072276726373879e-06
Position 31: 3.4530373091268202e-06
Position 1179: 1.8932206151689897e-06
Position 1484: 1.2214138918859325e-06
Position 401: 1.151205872457339e-06
Position 1304: 1.0794888814562757e-06
Position 492: 8.567830111242247e-07
Position 1184: 4.462145082642742e-07
Position 1276: 3.2282347481442914e-07
Position 439: 2.9105027670740486e-07
Position 103: 2.1172168982540844e-07
Position 1177: 1.2613678664117168e-07
Position 1727: 1.0778409942833619e-07
Position 1193: 4.7568107858023296e-08
Position 1093: 3.0235462451394466e-08
Position 21: 1.7631955807303298e-08
Position 916: 1.7413880770506635e-08
Position 1033: 1.189188418441424e-08
Position 687: 1.9186784839837853e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 546: 0.9799881254170172
Position 703: 0.9392952209122982
Position 1226: 0.326851503805842
Position 1360: 0.0982369833816735
Position 1585: 0.09679184061542982
Position 1824: 0.07369481039372347
Position 1957: 0.057575438894378224
Position 1026: 0.015225405159089447
Position 985: 0.011364875161125188
Position 2027: 0.009775096033780354
Position 784: 0.008119103707218706
Position 447: 0.00583064045000981
Position 1290: 0.00547545519472567
Position 1768: 0.0039303332762834296
Position 1132: 0.003727138181402186
Position 1446: 0.003464438080418038
Position 1083: 0.003196909758098426
Position 549: 0.0016285429832693296
Position 1686: 0.0015393392101893657
Position 1641: 0.0014595722125280383
Position 1761: 0.001178410980096706
Position 1240: 0.0009884370471760723
Position 577: 0.0009534502610616318
Position 1228: 0.0009175425161492912
Position 1735: 0.0008527530307045592
Position 2092: 0.0008303117150169071
Position 1139: 0.0007762735581210808
Position 1160: 0.0007666323539513355
Position 158: 0.0006478504230608861
Position 857: 0.00048501755813035825
Position 1372: 0.00047683506024086
Position 1276: 0.0004718300835021395
Position 1914: 0.0004254120499860277
Position 1425: 0.00040467321398501263
Position 1966: 0.00037426374596180036
Position 2181: 0.0002889549930972558
Position 1589: 0.0002744962692390127
Position 1880: 0.00026963306940416945
Position 596: 0.00026715437042318174
Position 2033: 0.0002462477846054945
Position 1248: 0.00024290065013656136
Position 1055: 0.00022185812535354348
Position 953: 0.0002080097926261493
Position 674: 0.00020228277265217065
Position 733: 0.0001845174065423939
Position 710: 0.00012836508490783163
Position 1089: 0.00011890152266173626
Position 134: 0.00011746864639756564
Position 166: 9.819772476386205e-05
Position 1422: 9.259886596588996e-05
Position 713: 8.978643075088575e-05
Position 827: 7.099454230015359e-05
Position 1177: 6.572659374818762e-05
Position 1298: 6.553442683815218e-05
Position 1202: 6.552584718397462e-05
Position 2095: 6.238716859714529e-05
Position 1394: 6.060174676111449e-05
Position 466: 5.938053552654299e-05
Position 1166: 5.534882042539368e-05
Position 1245: 5.4520910887348506e-05
Position 1695: 4.4564201570142815e-05
Position 863: 4.076351833022786e-05
Position 1721: 3.713665322692268e-05
Position 1867: 3.6671686535645935e-05
Position 887: 3.534818315066754e-05
Position 1492: 3.207809827741714e-05
Position 818: 2.9339103517087265e-05
Position 795: 2.7050063509554942e-05
Position 1369: 2.513259219847872e-05
Position 1302: 2.010080285292419e-05
Position 2056: 1.7066852956367526e-05
Position 1870: 1.696605848386962e-05
Position 1648: 1.6045604097404142e-05
Position 2132: 1.6035575099640203e-05
Position 2159: 1.3991617065480131e-05
Position 902: 1.2586064760187467e-05
Position 1921: 1.165423215748364e-05
Position 1153: 1.1430401058027621e-05
Position 948: 1.0571396096989891e-05
Position 807: 1.0465056965166707e-05
Position 2039: 9.613092922151955e-06
Position 390: 9.273953206420792e-06
Position 2036: 8.05244459170288e-06
Position 1389: 6.960765396443767e-06
Position 281: 6.943807635517884e-06
Position 226: 6.919755478463967e-06
Position 244: 4.154264410848709e-06
Position 473: 4.081039918785118e-06
Position 1383: 3.3131361019431226e-06
Position 1398: 3.1792291965224537e-06
Position 172: 2.7450546593302503e-06
Position 504: 2.124290652945014e-06
Position 737: 1.6219254242806013e-06
Position 378: 1.3932851632502634e-06
Position 394: 1.0945461531121966e-06
Position 146: 1.0898471298148517e-06
Position 399: 1.0593388915660864e-06
Position 491: 9.838156577155416e-07
Position 653: 6.6661769928938e-07
Position 384: 6.099083899001533e-07
Position 1548: 5.676838123068238e-07
Position 1454: 4.98965854956035e-07
Position 477: 4.6749959896365583e-07
Position 1561: 4.5458105601716555e-07
Position 650: 3.270975501341939e-07
Position 604: 3.2545514967015366e-07
Position 1304: 2.3572972392851922e-07
Position 483: 2.326122358226811e-07
Position 998: 2.2965574720482232e-07
Position 401: 1.564870246259816e-07
Position 1000: 1.2273005497696873e-07
Position 262: 9.883158857401923e-08
Position 214: 7.464513216421005e-08
Position 370: 7.133794909087292e-08
Position 178: 4.7453676867003495e-08
Position 725: 3.919461849749177e-08
Position 202: 3.2015345909999246e-08
Position 1257: 3.0000977872459024e-08
Position 487: 1.3040604345379986e-08
Position 348: 1.1473559346056696e-08
Position 317: 8.018730550752946e-09
Position 345: 6.2019168988866685e-09
Position 609: 3.888317498473982e-09
Position 328: 3.5731614322547736e-09
Position 617: 1.3354034576706963e-09
Position 756: 4.1647480261883556e-10
Position 743: 3.314171630301972e-10
Position 741: 1.9188853190316163e-10
Position 657: 1.672274567359069e-10
Position 751: 7.571192283603198e-11
Position 749: 7.354478414659641e-11
Position 718: 6.394079640035374e-11
Position 868: 3.5926431141271605e-11
Position 624: 2.9813720152341214e-11
Position 870: 5.220421407091345e-12
Position 896: 4.808299051604189e-12
Position 620: 8.320230634412847e-13
Position 914: 2.2076090048994775e-13
Position 629: 4.787368909159634e-14
