Gene = TADA1
index = 1370
Annotated 5SS: [  168  6565  6883 12504 14125 16142 18209]
Annotated 3SS: [ 6472  6816 12405 13914 15989 18045 18607]
SMsplice 5SS: [  168  6565  6883 12504 16142 18209]
SMsplice 3SS: [ 6472  6816 12405 15989 18045 18607]
top_k =  1000
Partition function (log Z): 1.8244292034936667

Sorted 5' Splice Sites (High to Low Probability):
Position 16142: 0.9706062269322143
Position 6565: 0.96766651531113
Position 18209: 0.9408789276390634
Position 12504: 0.8804349920767749
Position 168: 0.6425604053960007
Position 6883: 0.5781788443174224
Position 14125: 0.32919829269255035
Position 988: 0.23912101903039368
Position 6912: 0.2315824827317804
Position 9140: 0.22213822069765302
Position 7649: 0.19381699041045095
Position 631: 0.1919522714102597
Position 958: 0.1847387402988195
Position 465: 0.14325515724493304
Position 13665: 0.12365176398936091
Position 8092: 0.11879238205853135
Position 7699: 0.0960356250898327
Position 17818: 0.08181720117319234
Position 7813: 0.07829223147208338
Position 1010: 0.07612099995676998
Position 4086: 0.07288939771328534
Position 17849: 0.071336411467259
Position 18519: 0.05896292869630148
Position 11358: 0.04797836119095708
Position 12933: 0.044650929212381577
Position 18184: 0.03538922876178955
Position 12652: 0.03367777668402986
Position 13803: 0.029003669330583928
Position 12508: 0.02535289081038883
Position 17775: 0.024496803291558688
Position 17626: 0.02286342447591408
Position 2629: 0.021763073744351533
Position 4232: 0.020493144389444575
Position 16472: 0.017630420733336254
Position 4035: 0.017500275411206908
Position 7082: 0.017217336361143948
Position 655: 0.01718735629108059
Position 16965: 0.01669362457288835
Position 14900: 0.015930387444403733
Position 16078: 0.01517127112646187
Position 846: 0.01499485467086287
Position 13748: 0.014509340579615681
Position 18477: 0.014278209427624922
Position 1905: 0.01384281089970312
Position 993: 0.01308276908392096
Position 18775: 0.012857711849819958
Position 3610: 0.01219094187125844
Position 10308: 0.011889664251121892
Position 7329: 0.011523666334834355
Position 3321: 0.010959622639432046
Position 13275: 0.010621573490974506
Position 1647: 0.009946397928158837
Position 8043: 0.009862171453985259
Position 14395: 0.009853220309318043
Position 18492: 0.008982581438060041
Position 9334: 0.008757592718446321
Position 17004: 0.008735019734062108
Position 12486: 0.007127128422284259
Position 3781: 0.0071233172313922245
Position 14158: 0.007029184393110028
Position 10172: 0.007022285721397224
Position 10165: 0.006859218036947732
Position 3575: 0.006702185623249671
Position 3977: 0.006427407394263407
Position 8017: 0.006336271307450692
Position 106: 0.006058047169868573
Position 1019: 0.005817618113024088
Position 5608: 0.005093138448119747
Position 16402: 0.004997226251083159
Position 9620: 0.004935620320877195
Position 18176: 0.004910546841834415
Position 12523: 0.004462764822641096
Position 2247: 0.004419916984564439
Position 19056: 0.004256355205649648
Position 4165: 0.0038127696407996153
Position 7690: 0.0037161321144358306
Position 9144: 0.0036714670532406453
Position 17541: 0.0035206057955227237
Position 419: 0.0034911911478511977
Position 15263: 0.0032210204182727014
Position 8138: 0.003198611384431419
Position 918: 0.002923336642767546
Position 676: 0.002676429980901288
Position 9132: 0.0026528222803363965
Position 7012: 0.002644659326966238
Position 16113: 0.0026110101936226695
Position 9432: 0.002492200097758997
Position 14518: 0.0024908350800906414
Position 160: 0.0022700682536882567
Position 6308: 0.0019394679428945574
Position 516: 0.001872763738531977
Position 18515: 0.0017384651199404163
Position 5122: 0.0017383015882690672
Position 19024: 0.0017214308742191213
Position 7199: 0.0014079240802687837
Position 3765: 0.0013495322167421855
Position 16945: 0.0013101271509231404
Position 7949: 0.0013003477703167326
Position 17804: 0.001199314511866662
Position 6016: 0.001157861737239898
Position 12860: 0.0011363807595557744
Position 1338: 0.0011122289190391823
Position 18278: 0.0010678189183116382
Position 589: 0.0010383522749579553
Position 1241: 0.0009857206559418991
Position 1667: 0.0009373036351413541
Position 7434: 0.0008170784444376659
Position 13878: 0.0007859413064944898
Position 18937: 0.0007502332912433623
Position 14129: 0.0007400083494120556
Position 3455: 0.0007018100567098627
Position 866: 0.0006349205336651969
Position 791: 0.0006304951413900808
Position 1193: 0.0006295729182509116
Position 721: 0.000570724863949276
Position 8666: 0.0005089373072838395
Position 6908: 0.0004002348545661989
Position 208: 0.0003611192640733679
Position 608: 0.0003557676695682492
Position 13739: 0.00031999380719436286
Position 71: 0.0003136232803735408
Position 16315: 0.0002907772876141931
Position 16083: 0.0002490889080425494
Position 13388: 0.00023760602822626433
Position 64: 0.00022538726160660616
Position 281: 0.00021519522631404016
Position 12545: 0.00016339572308249356
Position 18504: 0.00014468255147315093
Position 6621: 0.0001440173181464414
Position 13397: 0.00012827920442419236
Position 6674: 0.0001250498698502838
Position 8934: 0.00012372025414880868
Position 13295: 0.00012070986950114517
Position 28: 7.282527621007801e-05
Position 304: 7.062136189584134e-05
Position 6646: 6.465385649855058e-05
Position 6585: 6.286504266360976e-05
Position 709: 5.4968507662977065e-05
Position 485: 4.449406279343776e-05
Position 599: 4.244131837519581e-05
Position 190: 3.507459313378156e-05
Position 269: 3.2574324753801714e-05
Position 12897: 3.0412203569706396e-05
Position 408: 2.01089536344036e-05
Position 535: 1.773973715162023e-05
Position 18713: 1.4612881282684986e-05
Position 687: 1.0126522353921618e-05
Position 40: 9.354544303734916e-06
Position 6906: 8.401629036942763e-06
Position 18608: 6.628713965151341e-06
Position 1078: 5.838305792781437e-06
Position 18754: 5.537873968799237e-06
Position 18856: 5.511628780469004e-06
Position 983: 4.676719261392528e-06
Position 836: 3.7575221381637074e-06
Position 32: 3.598227473785364e-06
Position 53: 3.4359912791419145e-06
Position 872: 3.2340874714891116e-06
Position 16054: 2.7583436850297697e-06
Position 610: 2.005400080628331e-06
Position 16612: 1.8441372303280461e-06
Position 254: 1.5447438218805192e-06
Position 18573: 1.4323978469048966e-06
Position 782: 1.2882194132558755e-06
Position 860: 1.2846227090195403e-06
Position 1377: 8.999189198780296e-07
Position 18849: 5.546002039316679e-07
Position 1867: 5.463802973929308e-07
Position 1245: 4.452168570781357e-07
Position 43: 2.9896557982362237e-07
Position 1100: 2.3229272710670264e-08
Position 976: 1.0826767727100882e-08
Position 395: 8.096672958816098e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 15989: 0.9840971337454164
Position 6472: 0.9700309319909389
Position 12405: 0.9462907310883166
Position 18045: 0.8608868852547604
Position 6816: 0.799485197549473
Position 18607: 0.5423196949361115
Position 816: 0.5258107272358513
Position 18320: 0.2921157001079091
Position 7547: 0.27240934491411684
Position 9042: 0.2306253391599201
Position 13914: 0.19527104822650931
Position 13624: 0.15734194493729314
Position 17705: 0.13426974249288157
Position 7948: 0.13258860832819133
Position 13945: 0.11002784519146158
Position 3942: 0.10213850719604514
Position 17522: 0.06477178450049371
Position 18079: 0.05508606331881113
Position 7430: 0.04941894653917276
Position 18972: 0.04762671559018235
Position 18660: 0.045044600239434705
Position 18003: 0.043854017206703046
Position 19500: 0.03694428176579908
Position 19187: 0.034167422846817855
Position 18444: 0.03194226386520735
Position 12773: 0.02781167497842043
Position 7450: 0.02140499721110759
Position 11215: 0.0208032787600768
Position 11246: 0.02043426345041716
Position 10120: 0.01580842744188464
Position 7736: 0.01272713626337213
Position 13551: 0.011842027012871067
Position 1570: 0.011084907827201142
Position 13224: 0.010957403719092805
Position 14685: 0.010790951590073759
Position 14029: 0.010559089653585372
Position 13599: 0.01055860369590274
Position 16237: 0.010556418180376975
Position 18400: 0.010187339899667117
Position 10155: 0.009962740567582213
Position 16401: 0.009795195567254864
Position 16593: 0.009118391294071356
Position 6863: 0.008900916933325025
Position 3369: 0.008817643546511291
Position 12823: 0.008806187681100645
Position 9222: 0.008670918204221558
Position 2497: 0.008271799004787618
Position 16826: 0.008252466222982955
Position 18053: 0.008111401629792205
Position 4063: 0.007738126128782834
Position 779: 0.007303731075910845
Position 14277: 0.0072056382646590875
Position 7130: 0.0070521858060239575
Position 17769: 0.006700807254601478
Position 1735: 0.0061393116049447164
Position 17902: 0.005950431731288025
Position 12809: 0.005912414031701765
Position 7758: 0.005839907197977281
Position 3220: 0.005688551761887998
Position 19475: 0.005631366136127992
Position 2506: 0.005505026731144401
Position 16949: 0.005472403590872838
Position 19553: 0.00541618264835011
Position 7995: 0.005324008084889092
Position 18118: 0.0052710149722506984
Position 19315: 0.005197269163990512
