Gene = MTERF1
index = 890
Annotated 5SS: [ 64 666]
Annotated 3SS: [ 606 5955]
SMsplice 5SS: [  64 6854]
SMsplice 3SS: [6726 7151]
top_k =  1000
Partition function (log Z): -8.034512596117033

Sorted 5' Splice Sites (High to Low Probability):
Position 6854: 0.6989481063149667
Position 3843: 0.6172298603752345
Position 64: 0.5584603464161736
Position 6352: 0.33077152274099575
Position 81: 0.3224791777269624
Position 5639: 0.1993146746557516
Position 4732: 0.16654877674454252
Position 4236: 0.09147321618064606
Position 78: 0.061983281228002826
Position 5851: 0.0567971298042199
Position 666: 0.047744724397496996
Position 6126: 0.04063591802635701
Position 5535: 0.03865521168485542
Position 1108: 0.028592640246686306
Position 733: 0.02519578375732682
Position 4872: 0.024851152494778695
Position 488: 0.023971453985152574
Position 4726: 0.023275563079238424
Position 3796: 0.019227436972084407
Position 6395: 0.017236908416505457
Position 4019: 0.01653895443909325
Position 6591: 0.011657764531638493
Position 2011: 0.008504085178906835
Position 5383: 0.008253401417264555
Position 239: 0.008030329607971575
Position 2733: 0.006045850331199043
Position 4334: 0.00576012856301689
Position 196: 0.00500885040956085
Position 949: 0.00457219317855035
Position 2518: 0.003934666170875866
Position 5651: 0.003528295299194478
Position 1806: 0.003258471517006126
Position 7025: 0.0029556340252562844
Position 6862: 0.0028522261604739083
Position 6840: 0.0027012473631465067
Position 277: 0.0021107407735131366
Position 115: 0.001892648557895567
Position 52: 0.0017844715967538984
Position 4857: 0.001701134921033079
Position 967: 0.0016456795073634132
Position 6102: 0.001590130895343594
Position 57: 0.0013051412467277074
Position 7548: 0.0012887746944534107
Position 2849: 0.001082515182550483
Position 5438: 0.0009812317385174002
Position 2628: 0.0008982366091089255
Position 2146: 0.000784236035940724
Position 1655: 0.000783165182591889
Position 5516: 0.0006663874535453249
Position 3929: 0.0004986214221106314
Position 28: 0.0004907226851383332
Position 2832: 0.00019592876151484538
Position 459: 0.00012319492868326587
Position 219: 9.947931515798403e-05
Position 524: 6.840143228577716e-05
Position 387: 4.933971287006782e-05
Position 119: 4.3674381127914096e-05
Position 430: 4.279330887077681e-05
Position 307: 4.110353485840107e-05
Position 3973: 4.0147455880837183e-05
Position 807: 2.816786519207278e-05
