Gene = ENSDARG00000076277
index = 466
Annotated 5SS: [ 285  695 1228]
Annotated 3SS: [ 352 1185 1358]
SMsplice 5SS: [  13  285 1228]
SMsplice 3SS: [ 120 1185 1358]
Partition function (log Z): -3.0070593291254033

Sorted 5' Splice Sites (High to Low Probability):
Position 285: 0.9866864260020495
Position 13: 0.8958257877513135
Position 1228: 0.6611895050427771
Position 695: 0.32032877831487533
Position 476: 0.1191483290375418
Position 509: 0.07054301074621049
Position 1514: 0.03454311622067607
Position 502: 0.027415756399896598
Position 434: 0.012684566137498373
Position 1536: 0.011242755253422252
Position 1495: 0.003994375300434768
Position 1505: 0.0033755265653398485
Position 776: 0.002562724044408497
Position 2175: 0.002550208484440668
Position 403: 0.0024613309648025385
Position 2348: 0.002001358007673294
Position 413: 0.001750187095632632
Position 528: 0.0015678880818101207
Position 610: 0.0013930770314479848
Position 457: 0.0013060115130856158
Position 1445: 0.0008776779409180033
Position 490: 0.0007952637924689734
Position 2342: 0.0007772471029292307
Position 1657: 0.0005212873840552346
Position 633: 0.0004863777570180647
Position 535: 0.0004688635498542845
Position 1300: 0.0004208204605593092
Position 717: 0.0004095266101468526
Position 259: 0.00036856633324609025
Position 612: 0.000319175622828267
Position 620: 0.0002910445663970374
Position 2314: 0.00025384689189901564
Position 426: 0.00019233719052070313
Position 1362: 0.00017671772698551262
Position 1388: 0.00015010378389204932
Position 1294: 0.00014395302742918053
Position 1629: 0.00013636786970152892
Position 1350: 0.00013394059047707916
Position 419: 0.00011423608857323423
Position 538: 9.771990923156438e-05
Position 813: 8.765994955022524e-05
Position 2011: 8.487207152523457e-05
Position 1962: 8.445146458560478e-05
Position 1044: 8.11025644659012e-05
Position 167: 7.696602020750568e-05
Position 2327: 6.421980414564332e-05
Position 1221: 6.234243616850512e-05
Position 699: 5.949954929404426e-05
Position 628: 5.3040414050167904e-05
Position 1581: 4.590101505770747e-05
Position 1978: 4.407308325573041e-05
Position 1343: 4.2531655426906315e-05
Position 726: 4.1792215530208565e-05
Position 1785: 3.640357051727829e-05
Position 1845: 2.993245791430803e-05
Position 823: 2.798204865984177e-05
Position 432: 2.6604197086548038e-05
Position 1436: 2.565912033997392e-05
Position 795: 2.4582404392195738e-05
Position 641: 2.294837555173106e-05
Position 289: 2.1108860997008012e-05
Position 1816: 1.5018389574256192e-05
Position 1056: 1.3725970364198135e-05
Position 1101: 1.2676560076310701e-05
Position 97: 9.968756664120578e-06
Position 213: 9.818976107784065e-06
Position 1005: 9.726409190579715e-06
Position 1426: 9.228185505777435e-06
Position 682: 8.755089966970792e-06
Position 805: 8.681939058970394e-06
Position 2004: 8.253188302444559e-06
Position 801: 8.15372300646758e-06
Position 803: 7.993008911218183e-06
Position 1947: 7.939302475439543e-06
Position 807: 7.3784146184349445e-06
Position 797: 7.371157094773045e-06
Position 809: 7.079357297665575e-06
Position 701: 7.024878247916453e-06
Position 793: 6.9940712265320994e-06
Position 837: 6.7361904842860724e-06
Position 799: 6.714889461319565e-06
Position 2006: 6.338949781220316e-06
Position 421: 6.2830100444909355e-06
Position 724: 5.848837809111234e-06
Position 2188: 5.4417714701397284e-06
Position 186: 5.418808129787681e-06
Position 1613: 4.955641025893697e-06
Position 2352: 4.812486157624534e-06
Position 766: 4.449858326834606e-06
Position 1837: 3.899994388748219e-06
Position 311: 3.886778115895638e-06
Position 2203: 3.372481842342729e-06
Position 164: 2.577391382141456e-06
Position 1407: 2.505865456716672e-06
Position 2055: 2.4704248699429908e-06
Position 170: 2.4514766845341918e-06
Position 934: 2.3900303962483426e-06
Position 1085: 2.050653887917361e-06
Position 393: 1.8636075374337422e-06
Position 2337: 1.7385595959311986e-06
Position 1072: 1.5841219415779559e-06
Position 1682: 1.5142714809379555e-06
Position 884: 1.2392352938977765e-06
Position 1051: 1.1575372146770786e-06
Position 52: 1.1487414769328215e-06
Position 1773: 1.0442830337849135e-06
Position 1372: 1.0284453127836774e-06
Position 358: 1.0073431988273162e-06
Position 817: 7.205470794668035e-07
Position 1749: 6.644851446810444e-07
Position 216: 5.979711143918839e-07
Position 1720: 5.307991492206529e-07
Position 181: 3.5734685514219913e-07
Position 66: 3.480035570246854e-07
Position 337: 3.355787501636208e-07
Position 183: 3.202319041702497e-07
Position 1824: 2.6975353805348866e-07
Position 1405: 2.382991782388165e-07
Position 1870: 2.1314487049680264e-07
Position 78: 1.600385091926899e-07
Position 811: 1.1913472669968708e-07
Position 1175: 5.791261270157393e-08
Position 1616: 5.61893852036652e-08
Position 2137: 3.813695837206399e-08
Position 2373: 3.35946249107868e-08
Position 1161: 2.5699996578518074e-08
Position 2281: 2.124194317345256e-08
Position 2265: 1.631186416623307e-08
Position 352: 1.405738006995873e-08
Position 1054: 1.0576732711888367e-08
Position 1179: 7.846777997829314e-10
Position 2225: 7.640028251764397e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1185: 0.7353692338822138
Position 120: 0.731496318955078
Position 352: 0.5897282584070207
Position 1358: 0.3763687788667758
Position 2249: 0.3727188017859252
Position 204: 0.09884259844955531
Position 631: 0.05158967664985368
Position 78: 0.04936132953281644
Position 374: 0.038422353071092444
Position 1766: 0.03719845685197514
Position 1311: 0.017806841831049445
Position 1629: 0.007877492037698405
Position 1388: 0.006512774607306261
Position 2390: 0.005234689684391406
Position 1456: 0.004869349324161061
Position 2270: 0.004307451099607987
Position 1300: 0.0036198429253089153
Position 2292: 0.0034486144547710533
Position 97: 0.0032430149303732505
Position 1157: 0.003148828569847616
Position 2429: 0.0031342786231100513
Position 951: 0.0021402887146958686
Position 2108: 0.002036823129665946
Position 1397: 0.0018433936681683566
Position 1913: 0.0017219039112257115
Position 2134: 0.0016809824120047794
Position 1720: 0.0013871810900783635
Position 1367: 0.0012708441823022349
Position 1145: 0.0012557494799118095
Position 2274: 0.0010554026760795185
Position 388: 0.0009797011788376005
Position 567: 0.0009548706925692318
Position 2272: 0.0009051939679184641
Position 2137: 0.000799643180921236
Position 585: 0.0006907404047219059
Position 216: 0.0006872184086525613
Position 1853: 0.0006461313923467335
Position 224: 0.000596810818095787
Position 457: 0.000520053533946475
Position 2217: 0.0005090301619683557
Position 2277: 0.00048662216193466417
Position 528: 0.00046862608705555903
Position 2299: 0.0004378250044276185
Position 1870: 0.00043525602929379907
Position 2337: 0.0003828326729385649
Position 164: 0.0003795877947821585
Position 1784: 0.00036352565418074653
Position 1682: 0.00034751811265771454
