Gene = ENSDARG00000099373
index = 696
Annotated 5SS: [361 759]
Annotated 3SS: [611 922]
SMsplice 5SS: [361 759]
SMsplice 3SS: [611 922]
Partition function (log Z): -4.387234490890843

Sorted 5' Splice Sites (High to Low Probability):
Position 759: 0.9636600735679169
Position 361: 0.9378587071435942
Position 827: 0.01371159118242473
Position 247: 0.009311215786264987
Position 532: 0.0024691613423069793
Position 1343: 0.0024524955481809683
Position 691: 0.0021154668877884767
Position 427: 0.002032794209263864
Position 1115: 0.0019316831080551545
Position 507: 0.0012109185216351227
Position 403: 0.0011958893212263622
Position 551: 0.0011707788703563548
Position 310: 0.0010750065625292396
Position 398: 0.0009683372486822254
Position 331: 0.0006082047765910117
Position 525: 0.0005902100892839732
Position 295: 0.0004711957818086545
Position 775: 0.00041900500744910765
Position 1000: 0.00041476863656575896
Position 340: 0.00035615109922408183
Position 263: 0.0003530364588999086
Position 701: 0.00026858263858884756
Position 746: 0.00023296377143448805
Position 365: 0.00023045056416556517
Position 539: 0.00019467532275431124
Position 400: 0.0001852464718149584
Position 417: 0.00016266270900636043
Position 778: 0.00015144459157244146
Position 1016: 0.0001450861308969203
Position 713: 0.0001354425016357281
Position 15: 0.00011147860026634425
Position 649: 0.00010453076889423464
Position 64: 9.736474987883005e-05
Position 799: 8.99860032531686e-05
Position 483: 8.434070805717902e-05
Position 1141: 7.422582631602255e-05
Position 841: 6.242945508643649e-05
Position 993: 4.6236154271237985e-05
Position 1159: 4.581650414955053e-05
Position 1190: 3.965228635796478e-05
Position 391: 3.6187018405914885e-05
Position 1130: 3.5943766473237084e-05
Position 1020: 3.052678267630485e-05
Position 846: 2.7565989126136318e-05
Position 816: 2.1934326976976216e-05
Position 802: 2.02400574028702e-05
Position 49: 1.7464558007671913e-05
Position 541: 1.732140205827072e-05
Position 792: 1.726902624138535e-05
Position 1038: 1.3560241583679863e-05
Position 74: 1.1350029770420028e-05
Position 99: 6.273873096513634e-06
Position 13: 5.46277368202522e-06
Position 1123: 4.757733829480132e-06
Position 509: 4.404070417703639e-06
Position 693: 4.399769408498304e-06
Position 1214: 2.5697722647582424e-06
Position 1372: 2.4446880027107525e-06
Position 1414: 2.110398640426058e-06
Position 668: 2.1041683252315948e-06
Position 856: 2.0150828521907116e-06
Position 1091: 1.775769233872565e-06
Position 1216: 1.5408123344175188e-06
Position 1108: 1.249297992835916e-06
Position 557: 7.081562301424218e-07
Position 1282: 6.966465879098964e-07
Position 868: 6.838790213187261e-07
Position 195: 4.5961517968769326e-07
Position 608: 4.4617828973871446e-07
Position 1427: 4.159554175007831e-07
Position 675: 3.2191488174621975e-07
Position 859: 2.7140100815501016e-07
Position 862: 2.560089255960868e-07
Position 575: 1.276002950264508e-07
Position 600: 1.2094478095524553e-07
Position 872: 9.674883124126354e-08
Position 565: 9.155923630018496e-08
Position 1291: 4.992537389608809e-08
Position 567: 2.977502852805461e-08
Position 573: 1.5624375473219882e-08
Position 1503: 8.196096796192822e-09
