Gene = ENSDARG00000039477
index = 236
Annotated 5SS: [ 363  601  868 1019 1188 2003]
Annotated 3SS: [ 518  727  971 1098 1913 2081]
SMsplice 5SS: [  22  363  868 1019 1188 2003]
SMsplice 3SS: [ 110  727  971 1098 1913 2081]
Partition function (log Z): 4.154348390614812

Sorted 5' Splice Sites (High to Low Probability):
Position 1188: 0.9910126975948411
Position 1019: 0.9617752767005184
Position 868: 0.9337799503524312
Position 22: 0.7634819118781563
Position 2003: 0.6619311857973146
Position 363: 0.5179642680825133
Position 601: 0.15777359283912104
Position 212: 0.10637757274840864
Position 2350: 0.04998542459035148
Position 264: 0.035545995632249194
Position 2363: 0.0129960775961514
Position 1412: 0.004884154227138026
Position 1213: 0.0038026332901752186
Position 1600: 0.0035223972980925845
Position 1151: 0.003461918559939681
Position 191: 0.0028432667444488187
Position 2303: 0.0026002965578368954
Position 2267: 0.0023446729823099225
Position 2206: 0.0018816139840101384
Position 185: 0.0017010332278102585
Position 1951: 0.001662937395925709
Position 2285: 0.0014863981607374185
Position 884: 0.0013880162113885381
Position 1984: 0.0010184046209141722
Position 875: 0.0009660503778728066
Position 1203: 0.0007796135570926972
Position 615: 0.0006405378489063746
Position 559: 0.0006190583792329443
Position 1653: 0.0005642797553101646
Position 347: 0.000558719952401502
Position 2245: 0.00041231455570849435
Position 41: 0.0003566939317457349
Position 1784: 0.0003190951934804083
Position 377: 0.0003173183629427127
Position 2083: 0.00031716553964860245
Position 375: 0.00028844484617128935
Position 245: 0.00022216598400104945
Position 26: 0.00021403297739898167
Position 1641: 0.00020003957669317366
Position 603: 0.00019831341275488245
Position 2223: 0.00016708535914641799
Position 994: 0.00016317368695834735
Position 907: 0.00015886569061449832
Position 1849: 0.0001503351094136696
Position 1964: 0.00014389742152473922
Position 1514: 0.00013649031928591012
Position 914: 0.00013168792918541865
Position 56: 0.0001268628636766993
Position 216: 0.00012407908146646576
Position 499: 0.00012051239641611368
Position 1712: 0.00010668467653284198
Position 393: 9.137115853042798e-05
Position 1219: 9.002963337627481e-05
Position 1825: 6.905182983479815e-05
Position 322: 5.7420058729063356e-05
Position 813: 5.689280701749312e-05
Position 610: 5.489599562607168e-05
Position 11: 5.117795429149598e-05
Position 858: 4.8156884449949264e-05
Position 1834: 4.776212055816555e-05
Position 2369: 4.315465894895367e-05
Position 2337: 4.2899850869373044e-05
Position 479: 4.1916748430688826e-05
Position 2159: 3.7282874384926334e-05
Position 570: 3.5706497836172866e-05
Position 886: 3.323240903263276e-05
Position 900: 2.981354639544433e-05
Position 2503: 2.533819250152393e-05
Position 195: 2.40062430513193e-05
Position 301: 2.3405796209127628e-05
Position 1704: 2.1601403036112736e-05
Position 1523: 2.1541350761952093e-05
Position 1194: 2.124651751074893e-05
Position 2384: 1.9170813763485925e-05
Position 2279: 1.894502241949572e-05
Position 805: 1.845766769700093e-05
Position 1629: 1.729771470156996e-05
Position 170: 1.6870657597251754e-05
Position 152: 1.3799747939281113e-05
Position 822: 1.2624231705683665e-05
Position 335: 1.1946677609451421e-05
Position 1099: 1.1658129884076609e-05
Position 2529: 1.1597596637970289e-05
Position 1418: 1.0706067507261753e-05
Position 1575: 9.917078028037763e-06
Position 796: 9.25153836925489e-06
Position 739: 6.96503677005189e-06
Position 1961: 5.81465921389047e-06
Position 54: 4.709614587731738e-06
Position 1292: 4.565406355205226e-06
Position 1720: 4.269145093509813e-06
Position 788: 4.192578170205738e-06
Position 117: 4.164514247433837e-06
Position 2059: 3.803122892183537e-06
Position 1387: 3.693758091626797e-06
Position 1788: 3.503490935233512e-06
Position 1429: 3.34407628212106e-06
Position 840: 3.022073462679953e-06
Position 1324: 2.8879386918853224e-06
Position 2110: 2.747147660273807e-06
Position 1029: 2.5916566712503306e-06
Position 1718: 2.4876379976499112e-06
Position 1813: 2.3940293085677207e-06
Position 491: 2.3635493405929643e-06
Position 6: 2.1602181141044632e-06
Position 1955: 2.127979771342913e-06
Position 105: 2.0834553129754543e-06
Position 750: 2.081551109554014e-06
Position 96: 2.073839974455716e-06
Position 1031: 1.3412072474819693e-06
Position 24: 1.2214936511401215e-06
Position 2405: 1.1632042900360544e-06
Position 509: 1.0519643792421495e-06
Position 1275: 1.0268670567218292e-06
Position 2542: 9.2762280234882e-07
Position 1617: 9.00493920577446e-07
Position 768: 8.993937346310575e-07
Position 1779: 8.832362066494075e-07
Position 518: 7.869708951470104e-07
Position 1374: 7.764714806544696e-07
Position 1372: 7.188601197669265e-07
Position 1890: 7.117475230244934e-07
Position 2204: 6.810059420218617e-07
Position 716: 6.137735084274012e-07
Position 811: 5.434524435589593e-07
Position 1348: 5.330074888749755e-07
Position 333: 5.220983768247888e-07
Position 1677: 4.858021725789244e-07
Position 210: 4.6343084593962583e-07
Position 1645: 4.579848401885352e-07
Position 1034: 3.722385175498904e-07
Position 1343: 3.683170473122613e-07
Position 1047: 3.3340007653489656e-07
Position 944: 2.981713106546426e-07
Position 1263: 2.1189504034543755e-07
Position 1129: 1.5477093645005455e-07
Position 2087: 1.4729860256979905e-07
Position 781: 1.4218926167304708e-07
Position 2553: 1.2066182369363938e-07
Position 960: 1.1877694417477227e-07
Position 1933: 1.164882644105491e-07
Position 2465: 1.1193650234655865e-07
Position 924: 1.10330289076197e-07
Position 2288: 8.031389091907813e-08
Position 2462: 7.011869562812764e-08
Position 2498: 6.790197178944538e-08
Position 2457: 6.379673814871084e-08
Position 1902: 6.348451484734769e-08
Position 147: 5.791804307729362e-08
Position 2507: 5.707527888154361e-08
Position 1416: 4.868127033706043e-08
Position 952: 4.178769129140794e-08
Position 1049: 3.9939227017720195e-08
Position 2096: 3.511035193634481e-08
Position 2580: 3.384059673877383e-08
Position 2493: 3.3256225200735624e-08
Position 2041: 2.845630572127437e-08
Position 1146: 2.725552131318758e-08
Position 2409: 2.6520817881304388e-08
Position 2576: 2.2527331125577687e-08
Position 1091: 1.656854061112905e-08
Position 2540: 1.4270433697377468e-08
Position 1083: 1.214800791216127e-08
Position 2054: 1.0885426508408655e-08
Position 2033: 1.0791586493147792e-08
Position 1086: 7.663995683412298e-09
Position 2422: 6.938119872568215e-09
Position 2469: 5.7189120494735085e-09
Position 2412: 4.042859932005089e-09
Position 1094: 2.955765759768354e-09
Position 1282: 2.5443536205072435e-09
Position 2064: 1.2610672367719132e-09
Position 2429: 7.563716667849576e-10
Position 2432: 3.4510487895850687e-10
Position 2075: 1.7506398730453951e-10
Position 2446: 1.2844586336937365e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1098: 0.996764156912413
Position 2081: 0.9906467208304216
Position 971: 0.936349012081116
Position 727: 0.9000989582672313
Position 1913: 0.4442108315893073
Position 110: 0.4384032355908639
Position 1875: 0.09971378399324064
Position 156: 0.0738986638773904
Position 2446: 0.07100642632931878
Position 1917: 0.06897850035515757
Position 518: 0.039184189425895875
Position 158: 0.025096618554659566
Position 469: 0.022905613178842876
Position 1944: 0.02103094164963827
Position 1627: 0.01368888924880608
Position 333: 0.01031681148298319
Position 697: 0.00970428018085197
Position 524: 0.008070294095468177
Position 739: 0.007993913630739318
Position 475: 0.005669299315073494
Position 1735: 0.0048809251626020815
Position 1830: 0.004599033014183954
Position 1291: 0.004383318418069363
Position 1788: 0.004075397120437886
Position 852: 0.0036622199661678475
Position 434: 0.002475861844856206
Position 2479: 0.0020441149325061683
Position 2284: 0.0020135026257682757
Position 1341: 0.001791803578110369
Position 1929: 0.0016731293452188648
Position 1502: 0.001632991296026378
Position 1946: 0.001362165365338766
Position 2457: 0.0013375412167124226
Position 993: 0.0012668599807665922
Position 2166: 0.0009187671616284507
Position 809: 0.0008109759568326217
Position 309: 0.0008073085572511865
Position 1282: 0.0007667231997743232
Position 1629: 0.0007138015888043604
Position 2498: 0.0006557171933386652
Position 554: 0.0006472089408175203
Position 792: 0.0005873749916895751
Position 1732: 0.0005623852075315502
Position 760: 0.0005293562357789912
Position 1951: 0.00044518901259352114
Position 1343: 0.0004332201790253281
Position 1480: 0.0004115494314333306
Position 1968: 0.0003989748170066459
Position 2054: 0.0003958736153826457
Position 781: 0.00035812444887860597
Position 778: 0.0003143761162458098
Position 1701: 0.00026909377703495453
Position 1075: 0.0002663941500572848
Position 768: 0.00023331182444655545
Position 1009: 0.00021438532206353856
Position 347: 0.00021013758147405806
Position 191: 0.00020514932793196496
