Gene = ENSDARG00000013307
index = 66
Annotated 5SS: [  61 1243 1598 1847 2211]
Annotated 3SS: [1135 1474 1725 2099 2332]
SMsplice 5SS: [  61 1243 1598 1847 2211]
SMsplice 3SS: [1135 1474 1725 2099 2332]
Partition function (log Z): 19.459748453488437

Sorted 5' Splice Sites (High to Low Probability):
Position 1598: 0.9976026802516483
Position 2211: 0.9959241242086465
Position 1847: 0.9931196137372207
Position 61: 0.9870384736482778
Position 1243: 0.8709843986250443
Position 314: 0.01159793829826871
Position 1375: 0.006273637863245886
Position 1261: 0.0049081874780580155
Position 1886: 0.004186605373925489
Position 1365: 0.002815472669361491
Position 1290: 0.0025861890641676413
Position 281: 0.0016470277626584632
Position 1594: 0.0014971111327831902
Position 1328: 0.0014906138675251123
Position 2226: 0.0014454619113779899
Position 1857: 0.0014190591674796463
Position 1380: 0.001197261968430845
Position 688: 0.0011144732015643884
Position 2215: 0.0010682089069766621
Position 2217: 0.0008868652368493595
Position 228: 0.0007996713674633263
Position 635: 0.0007204977149152977
Position 1067: 0.0007086004360270026
Position 79: 0.0007047454656723528
Position 1897: 0.000672872136713752
Position 1385: 0.0006728131579595714
Position 1370: 0.0005417912033134522
Position 1194: 0.00048441133683089057
Position 1382: 0.00042871430275480247
Position 1341: 0.0004156729107728149
Position 1630: 0.0003258956199242382
Position 1789: 0.0002894573506269367
Position 293: 0.00024147961071506382
Position 953: 0.0002403252823921661
Position 1406: 0.00023125935093643065
Position 211: 0.00018702913293164723
Position 241: 0.00018571975726782602
Position 2228: 0.00017336106070926522
Position 841: 0.00016202722346763152
Position 291: 0.00015623057178007087
Position 1040: 0.00014044842985438242
Position 1580: 0.0001276773535562669
Position 308: 0.0001096204791941578
Position 510: 9.405448596721592e-05
Position 832: 9.280314982192094e-05
Position 501: 8.97138584371195e-05
Position 259: 8.318692092073342e-05
Position 1901: 7.948274587637109e-05
Position 486: 6.73556126958846e-05
Position 206: 6.321572831537863e-05
Position 479: 5.9154507829247976e-05
Position 439: 5.504824478199109e-05
Position 1299: 5.145758381567509e-05
Position 648: 4.857971652324937e-05
Position 1014: 4.84455821728131e-05
Position 1069: 4.603833149711792e-05
Position 712: 4.571802368860552e-05
Position 386: 4.308481367244184e-05
Position 338: 4.301914230951909e-05
Position 1643: 4.2231965678448856e-05
Position 233: 3.695633453012426e-05
Position 1350: 3.3428734715859474e-05
Position 428: 3.2612701848342545e-05
Position 65: 2.9988845443622017e-05
Position 1649: 2.4959126502198212e-05
Position 530: 2.4405226534983434e-05
Position 1753: 2.433421744121651e-05
Position 1958: 2.3791266271153584e-05
Position 261: 2.3760404657664242e-05
Position 2260: 2.159837688705654e-05
Position 202: 2.1271613399617853e-05
Position 1934: 2.0486067169775903e-05
Position 328: 2.0277184705509774e-05
Position 2129: 1.878780244435379e-05
Position 2265: 1.8140747872915444e-05
Position 264: 1.50146098547302e-05
Position 1196: 1.1990034282242469e-05
Position 1032: 9.041116625703276e-06
Position 1583: 8.343410706557196e-06
Position 1813: 8.299944177771277e-06
Position 1297: 7.760429688751794e-06
Position 1531: 6.9145236581796376e-06
Position 1927: 5.872696101168659e-06
Position 343: 5.526603015191453e-06
Position 627: 5.30873978124294e-06
Position 1417: 4.9905357901362956e-06
Position 1738: 4.910611106301168e-06
Position 1073: 4.843251347345506e-06
Position 680: 4.563415436472329e-06
Position 733: 4.104795780581776e-06
Position 553: 3.9662934974294475e-06
Position 1004: 3.769498370800632e-06
Position 1487: 3.6468717012877044e-06
Position 2374: 3.6095010826751672e-06
Position 1726: 3.3485625904205998e-06
Position 941: 3.1532275215032116e-06
Position 1076: 2.729732195925177e-06
Position 993: 2.6557943742355643e-06
Position 139: 2.1579533712563565e-06
Position 321: 2.139770301431759e-06
Position 879: 2.0937681561587444e-06
Position 848: 1.8801176339218e-06
Position 889: 1.8670580177293934e-06
Position 1942: 1.8419268669271798e-06
Position 861: 1.8124802773029127e-06
Position 1918: 1.7940136542905296e-06
Position 1936: 1.6794103067827722e-06
Position 2032: 1.455960300371157e-06
Position 795: 1.3114589153729293e-06
Position 605: 1.275931245336745e-06
Position 351: 1.2103913053891974e-06
Position 998: 1.0961387129276207e-06
Position 398: 9.89409038359431e-07
Position 963: 9.758348649753827e-07
Position 788: 8.328719158487877e-07
Position 147: 7.665299738651687e-07
Position 1170: 6.728809346687343e-07
Position 539: 6.635816667002784e-07
Position 1798: 6.457569061274251e-07
Position 1442: 6.293748058634773e-07
Position 168: 5.727221111189476e-07
Position 116: 5.56789259577292e-07
Position 836: 5.557621601450696e-07
Position 585: 5.484142144326349e-07
Position 593: 4.795634681283887e-07
Position 244: 3.3723820008335794e-07
Position 1541: 3.058512090633957e-07
Position 1071: 2.8893801663769854e-07
Position 1135: 2.8700236368291053e-07
Position 1415: 2.632521600176072e-07
Position 1766: 2.479178233704988e-07
Position 2100: 2.1698209468421109e-07
Position 1180: 2.0702927903114646e-07
Position 119: 1.6299438238651052e-07
Position 2112: 1.5162183863987886e-07
Position 1505: 1.1374201783635015e-07
Position 391: 1.105101412212543e-07
Position 961: 8.756686498382524e-08
Position 854: 7.911510506554111e-08
Position 749: 5.5369145598127016e-08
Position 1495: 5.372701220735529e-08
Position 2365: 5.22335602189903e-08
Position 396: 3.2297881503842025e-08
Position 2134: 2.623472772490396e-08
Position 2136: 2.6220169162621985e-08
Position 1103: 2.2206997687102857e-08
Position 1769: 1.892954542369066e-08
Position 786: 1.7527030316852687e-08
Position 1525: 1.678120109984627e-08
Position 793: 1.3484969732908001e-08
Position 1491: 1.3000975466003086e-08
Position 150: 1.8988999018190927e-09
Position 2290: 1.6674589328358294e-09
Position 2380: 1.2495927613500666e-09
Position 1455: 3.071272143710865e-10
Position 1129: 1.6766758551415977e-10
Position 1704: 1.436167486122931e-10
Position 2353: 9.905974160891193e-11
Position 1459: 7.126097782664062e-11
Position 1699: 5.958802991752766e-11
Position 1715: 3.859196051171492e-11
Position 1466: 3.0558251441754056e-11
Position 2082: 2.404577480960377e-11
Position 1686: 2.1678550078879232e-11
Position 2350: 3.826622815595295e-12
Position 2086: 3.2995656556642785e-12
Position 1713: 2.7306059715059187e-12
Position 2313: 6.585870000522802e-13
Position 2298: 2.1695966347065066e-13
Position 2319: 2.1786804600584466e-14
Position 2332: 1.6330039816059136e-14
Position 2303: 7.7476676531125e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1474: 0.9982371831030469
Position 1725: 0.9981800480725781
Position 2099: 0.9974720431946839
Position 2332: 0.993466161825635
Position 1135: 0.8785291357815047
Position 1081: 0.012489012599385459
Position 180: 0.006441184134095732
Position 2339: 0.005410409141860259
Position 2108: 0.0016159094429219574
Position 1690: 0.0013311404503310294
Position 1144: 0.0009472276868671857
Position 2303: 0.0008133084232999186
Position 917: 0.0003805857404320929
Position 588: 0.00035616597620002666
Position 1518: 0.0003556581709206594
Position 1521: 0.00034006322994279184
Position 2127: 0.00029507244818099233
Position 2035: 0.0002842617265129374
Position 1151: 0.00022901562376047033
Position 1350: 0.00021587184942421897
Position 1730: 0.00021312980775134115
Position 1043: 0.00020565410242106777
Position 1168: 0.0001311111227290457
Position 1732: 0.00011826094741442749
Position 1442: 0.00011218455422107505
Position 214: 0.00010423157604817924
Position 1500: 9.82568339675915e-05
Position 385: 9.580915547028909e-05
Position 1357: 9.04762730016912e-05
Position 150: 7.355554293501055e-05
Position 1154: 6.390384247942147e-05
Position 2270: 6.365939092936143e-05
Position 1942: 5.584267257098796e-05
Position 1156: 3.264688632448261e-05
Position 570: 2.909362838160762e-05
Position 1766: 1.9595338056313745e-05
Position 2045: 1.8300626334093017e-05
Position 2360: 1.3552264987122568e-05
Position 412: 1.3017461374852957e-05
Position 1190: 1.2872543052159525e-05
