Gene = ENSDARG00000059816
index = 347
Annotated 5SS: [145 331]
Annotated 3SS: [274 413]
SMsplice 5SS: [145 331]
SMsplice 3SS: [274 413]
Partition function (log Z): -0.06418840971964199

Sorted 5' Splice Sites (High to Low Probability):
Position 145: 0.9888975302551046
Position 331: 0.9830711635885082
Position 855: 0.008667457552753815
Position 860: 0.007268553636136327
Position 680: 0.006607035108937896
Position 1126: 0.001001421703923393
Position 156: 0.0007197114543497049
Position 493: 0.0005398201652182736
Position 573: 0.0005275420915847642
Position 650: 0.000333144454450372
Position 175: 0.0002234164304455416
Position 663: 0.00021914143722776648
Position 729: 8.218212157398938e-05
Position 866: 5.163082600993626e-05
Position 1119: 4.2726555392803705e-05
Position 497: 3.219064241805128e-05
Position 202: 2.6993560549222755e-05
Position 473: 2.017677263526599e-05
Position 1095: 1.5617301731090525e-05
Position 1146: 1.383755460457983e-05
Position 1213: 1.0963536863097194e-05
Position 304: 1.0058356834284776e-05
Position 423: 5.559642680316073e-06
Position 587: 4.808562880178801e-06
Position 907: 3.674574925770907e-06
Position 307: 3.247218203006205e-06
Position 1221: 3.2243718869182225e-06
Position 91: 3.1629642764112083e-06
Position 10: 2.7699887485523443e-06
Position 1349: 2.5181026664155686e-06
Position 495: 2.4348227444512728e-06
Position 1347: 1.9442666121619995e-06
Position 211: 1.85716602694325e-06
Position 415: 1.7452669632246526e-06
Position 803: 1.6932210293568547e-06
Position 1169: 1.5414749102047944e-06
Position 354: 1.1794059285471608e-06
Position 1188: 1.0393488739081916e-06
Position 597: 1.0106959815669414e-06
Position 453: 7.870153237095623e-07
Position 30: 7.634474448716525e-07
Position 1060: 7.255991718953609e-07
Position 1533: 7.045420199277808e-07
Position 394: 6.621239983536623e-07
Position 46: 6.348236256650771e-07
Position 1537: 4.7465099996491447e-07
Position 1353: 4.1137215941820744e-07
Position 1198: 3.213281087771918e-07
Position 585: 3.0881671751167056e-07
Position 910: 2.627528918456771e-07
Position 978: 2.361681174184109e-07
Position 26: 1.7930772063768952e-07
Position 51: 1.2592436439873177e-07
Position 1048: 1.0871580334202365e-07
Position 200: 7.663124937814327e-08
Position 1429: 5.645564184788529e-08
Position 1021: 4.909625377204595e-08
Position 359: 4.34518176897052e-08
Position 933: 4.0867284916260966e-08
Position 757: 2.7410384714194757e-08
Position 218: 2.6837266721280285e-08
Position 1281: 2.5205850053708095e-08
Position 364: 1.8079573730045978e-08
Position 1033: 1.7973809190605394e-08
Position 1278: 1.622762687380329e-08
Position 947: 1.3829785389615325e-08
Position 1357: 1.3646419658008408e-08
Position 967: 1.2966606476888408e-08
Position 1045: 1.277881413924105e-08
Position 982: 1.1973770785539837e-08
Position 230: 1.1710123543730002e-08
Position 1351: 9.819480552953502e-09
Position 37: 8.12823099901009e-09
Position 1490: 7.377805445756052e-09
Position 1008: 6.511342004516333e-09
Position 1030: 5.516381480193932e-09
Position 396: 5.035014667258916e-09
Position 1403: 3.947006499673368e-09
Position 398: 3.3040212219458282e-09
Position 1462: 3.2116392389451216e-09
Position 969: 2.9111417720092996e-09
Position 1370: 2.8110491388713514e-09
Position 216: 1.9536351241036067e-09
Position 222: 1.8970566071112715e-09
Position 1408: 1.5238089829748802e-09
Position 257: 1.441991969010976e-09
Position 945: 1.2856441643284914e-09
Position 1285: 1.2498182160133545e-09
Position 380: 8.847941968559593e-10
Position 391: 7.614400589921419e-10
Position 1375: 6.872907220193896e-10
Position 400: 4.912073176358374e-10
Position 402: 4.440912994091631e-10
Position 1014: 4.144849062092344e-10
Position 1413: 2.866420297377944e-10
Position 1411: 2.021565134558703e-10
Position 228: 1.9674536950616193e-10
Position 1440: 6.456750933759475e-11
Position 1406: 4.7047692377412244e-11
Position 1535: 1.6683491153889802e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 413: 0.9972117729195785
Position 274: 0.9735806738782361
Position 956: 0.01555647850410343
Position 1428: 0.005480695784319973
Position 757: 0.0033536253086428602
Position 1003: 0.0008549729672979193
Position 1386: 0.0007451941934514424
Position 278: 0.0005950327538799144
Position 1483: 0.00033914301712352485
Position 1370: 0.0002493103359387031
Position 798: 0.00012813735287354666
Position 1314: 8.324124976293937e-05
Position 787: 6.439636698015205e-05
Position 1595: 2.989409134770666e-05
Position 1281: 2.0392341652516957e-05
Position 1505: 1.8743258606753602e-05
Position 298: 1.6281795079062367e-05
Position 602: 1.5789008703449322e-05
Position 1268: 1.119952413663911e-05
Position 1490: 8.88006351161221e-06
Position 422: 8.561110865891586e-06
Position 1082: 8.168606025531023e-06
Position 510: 5.349038120884091e-06
Position 1541: 5.20258927222155e-06
Position 1512: 5.113336790608366e-06
Position 836: 4.438221046659071e-06
Position 1139: 3.1838436038089755e-06
Position 318: 2.8331865931061436e-06
Position 433: 2.5740953295486215e-06
Position 803: 2.3502368854192384e-06
Position 380: 2.2270910953302728e-06
Position 214: 1.88668028798e-06
Position 1545: 1.6298795858489826e-06
Position 1146: 1.445963567120286e-06
Position 515: 1.3101686389736768e-06
Position 568: 1.2122547290040234e-06
Position 200: 1.1540743991610109e-06
Position 1347: 1.1175912624240941e-06
Position 304: 1.112209122613892e-06
Position 1021: 9.684444722699944e-07
Position 914: 7.04306025839898e-07
Position 1338: 5.196879811334461e-07
Position 609: 4.941227500025389e-07
Position 1326: 4.794801985654194e-07
Position 1316: 4.665734017704659e-07
Position 1211: 3.935268885077207e-07
Position 211: 3.4679189200410226e-07
Position 1084: 3.3718259769082525e-07
Position 819: 2.928600062900816e-07
Position 391: 2.675935610802139e-07
Position 1125: 2.579184562878417e-07
Position 84: 2.4138854331913716e-07
Position 461: 2.0497318282229478e-07
Position 1575: 2.0406821693182639e-07
Position 573: 1.8180220903726444e-07
Position 810: 1.7471889932479007e-07
Position 549: 1.6973083325924645e-07
Position 440: 1.5183783255115625e-07
Position 453: 1.3281209782837963e-07
Position 1060: 1.2099338210612988e-07
Position 485: 1.1255445690100977e-07
Position 89: 9.669520822296187e-08
Position 1119: 9.469728982944711e-08
Position 464: 9.405554104014691e-08
Position 534: 8.765130050061045e-08
Position 580: 7.684884943745568e-08
Position 96: 7.623230849061678e-08
Position 1142: 7.454210059703849e-08
Position 1203: 6.117658045784672e-08
Position 520: 5.3697716396603356e-08
Position 733: 4.994762344533938e-08
Position 66: 4.95234833878129e-08
Position 321: 3.640593991397716e-08
Position 531: 3.5808554232334186e-08
Position 1229: 3.0635200402498205e-08
Position 102: 2.2767882565412913e-08
Position 74: 2.184887365025041e-08
Position 876: 1.24743451184391e-08
Position 327: 1.2302276823824099e-08
Position 1110: 9.154135347963749e-09
Position 847: 6.2126890332011315e-09
Position 528: 5.165182897710608e-09
Position 493: 4.5851653313156286e-09
Position 99: 3.755289719248841e-09
Position 129: 3.071728612421733e-09
Position 859: 3.0000081832535963e-09
Position 469: 2.881153627527833e-09
Position 1218: 2.8170207761806176e-09
Position 663: 1.0666971705395454e-09
Position 615: 9.969672050111677e-10
Position 680: 8.607944753185355e-10
Position 583: 8.244518172126093e-10
Position 350: 2.2425161399894508e-10
Position 354: 5.246926305881761e-11
Position 633: 4.554874452464654e-11
Position 342: 2.5443868140410802e-11
Position 359: 1.6313519299944646e-11
Position 684: 1.0237804569222005e-11
Position 137: 8.595188289215428e-12
Position 330: 6.70504348695618e-12
Position 175: 1.6703844134386914e-12
Position 141: 1.1219426598938304e-12
Position 144: 5.064398450748272e-13
