Gene = ENSDARG00000096579
index = 655
Annotated 5SS: [149]
Annotated 3SS: [680]
SMsplice 5SS: [149]
SMsplice 3SS: [680]
Partition function (log Z): -6.209603992748628

Sorted 5' Splice Sites (High to Low Probability):
Position 149: 0.9969280238945345
Position 130: 0.0024848617562679993
Position 419: 0.0007313463159567229
Position 284: 0.00040743489332018397
Position 410: 0.0003841926117357448
Position 318: 0.0003364441382264702
Position 681: 0.00027431367861295065
Position 548: 0.00024371884408206756
Position 483: 0.00019778518858221055
Position 343: 9.486095284354671e-05
Position 761: 9.045668993534933e-05
Position 325: 8.838324430078682e-05
Position 134: 7.902606165724612e-05
Position 562: 7.217204970018155e-05
Position 592: 7.123750147079009e-05
Position 725: 5.755802165601105e-05
Position 807: 5.042645984560915e-05
Position 392: 4.415819387966487e-05
Position 691: 2.8762776993588122e-05
Position 515: 2.6242239240976585e-05
Position 558: 2.545022677367743e-05
Position 437: 2.215299166765929e-05
Position 431: 1.8359448286487855e-05
Position 735: 1.717369044590591e-05
Position 308: 1.3047148872948519e-05
Position 828: 9.686787460273658e-06
Position 203: 9.473436281058749e-06
Position 598: 9.278125757207062e-06
Position 683: 8.226930354809867e-06
Position 69: 7.771443477974606e-06
Position 466: 6.775550659013869e-06
Position 832: 6.3638042429383125e-06
Position 45: 4.5233124956563265e-06
Position 300: 3.6945658852378913e-06
Position 276: 3.320965879847288e-06
Position 291: 3.153691653771431e-06
Position 456: 2.9164629560792952e-06
Position 569: 2.472499740727052e-06
Position 289: 2.445851848145769e-06
Position 968: 2.3782089300161423e-06
Position 920: 2.2474575826944545e-06
Position 706: 1.6897666113728942e-06
Position 208: 1.5335057962231477e-06
Position 922: 1.4567058829282032e-06
Position 601: 1.132930372742363e-06
Position 960: 6.812030037724346e-07
Position 596: 6.375701940018545e-07
Position 939: 5.330815693420312e-07
Position 973: 4.316422851145437e-07
Position 617: 4.102366596380129e-07
Position 322: 3.9637486345312356e-07
Position 271: 3.807862232672203e-07
Position 248: 2.3692073025890995e-07
Position 658: 2.06455137797522e-07
Position 67: 1.8856573518987836e-07
Position 278: 1.7675738294044282e-07
Position 850: 1.4356348679768885e-07
Position 1041: 1.1031681400782192e-07
Position 1002: 3.804614995987088e-08
Position 1029: 2.880132058586732e-08
Position 1058: 5.364027847346503e-09
Position 1012: 2.2422618837862966e-09
Position 1066: 1.0646730773896997e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 680: 0.8456390446745915
Position 268: 0.05198289943524826
Position 582: 0.04797332036865361
Position 606: 0.025477506062894617
Position 303: 0.007577734243753705
Position 300: 0.0031437063661736886
Position 276: 0.0030203959131910544
Position 621: 0.0025745376032868567
Position 832: 0.002290023126395723
Position 895: 0.0018553161223255604
Position 472: 0.0015703897417824754
Position 1076: 0.0015286238415006836
Position 533: 0.0015234124567837675
Position 1029: 0.0014022502839563236
Position 687: 0.0011944492407389097
Position 749: 0.0007822936470894678
Position 1120: 0.0006717166894517283
Position 390: 0.000482826248018029
Position 584: 0.00029954684639536637
Position 1109: 0.00023751288275139222
Position 850: 0.0002306367344031459
Position 208: 0.0002050091449019128
Position 701: 0.0002009074430210095
Position 544: 0.00016412658512677226
Position 1002: 0.00016238589438670464
Position 217: 0.00010747490277628329
Position 347: 0.00010720808255635732
Position 547: 7.594259606147923e-05
Position 466: 7.385808836218012e-05
Position 917: 4.982965747423276e-05
Position 784: 3.6757745944060346e-05
Position 497: 3.426507629977913e-05
Position 392: 3.321047099999239e-05
Position 322: 2.245281107977157e-05
Position 318: 2.212200392000515e-05
Position 774: 2.17610997687459e-05
Position 363: 1.7738682572673555e-05
Position 329: 1.2661691928141593e-05
Position 630: 1.2029054925602579e-05
Position 960: 1.0932266569934529e-05
Position 401: 8.194299350733832e-06
Position 284: 6.327856623101647e-06
Position 410: 5.835914382364626e-06
Position 343: 5.505459838250067e-06
Position 422: 5.294344172757829e-06
Position 308: 4.652576755241441e-06
Position 354: 3.893651394455348e-06
Position 341: 3.4736075619058178e-06
Position 404: 2.924707591924231e-06
Position 751: 1.4827852667240232e-06
Position 706: 1.4411255379773209e-06
Position 632: 1.4387926333434267e-06
Position 973: 1.1877178376141384e-06
Position 968: 1.1019322845369454e-06
Position 479: 7.97845562151177e-07
Position 148: 1.8646976163758513e-07
Position 486: 1.331812759703579e-07
Position 483: 4.3033831182378756e-08
Position 761: 6.628521186481652e-09
Position 122: 4.911387331522952e-10
Position 128: 3.782337799457661e-10
Position 113: 2.6491739513857424e-10
Position 105: 8.956512648233615e-11
Position 116: 6.821393152143583e-11
Position 98: 6.753158545852915e-12
