Gene = ENSDARG00000093783
index = 595
Annotated 5SS: [369 702]
Annotated 3SS: [ 638 1662]
SMsplice 5SS: [369 702]
SMsplice 3SS: [ 638 1662]
Partition function (log Z): -8.723326432227655

Sorted 5' Splice Sites (High to Low Probability):
Position 369: 0.9332984594120941
Position 702: 0.5433447750697552
Position 556: 0.024484431175603377
Position 973: 0.008224288836580697
Position 568: 0.006241470167103013
Position 1799: 0.004515852946696338
Position 112: 0.004143470805709355
Position 1764: 0.003457457454960968
Position 732: 0.002705070950795973
Position 421: 0.0026426545588783324
Position 1700: 0.002404266605819241
Position 692: 0.0020724462436915152
Position 1817: 0.001169215949803389
Position 485: 0.0004886860283662903
Position 207: 0.00040459915176041224
Position 1462: 0.0003273698318882015
Position 1825: 0.00026939142220984115
Position 1341: 0.00024857287935966063
Position 800: 0.00022029374371921229
Position 473: 0.000156116880459345
Position 1844: 0.00015563959411087514
Position 297: 0.0001506151423219453
Position 714: 0.00013067446917546102
Position 1801: 0.0001280126181546008
Position 832: 0.00012728048403715884
Position 1768: 0.0001230477067311815
Position 286: 0.00011742314502208343
Position 909: 9.046475938784466e-05
Position 1807: 8.96054857002804e-05
Position 740: 8.896391853235247e-05
Position 686: 8.892782036446502e-05
Position 428: 7.601323844936704e-05
Position 709: 7.233731081413618e-05
Position 238: 6.858386113473222e-05
Position 1704: 6.059599658937606e-05
Position 1838: 5.6546082318755074e-05
Position 53: 5.653722422225352e-05
Position 507: 5.6466023076824696e-05
Position 200: 5.5694898760086535e-05
Position 959: 5.427681242373383e-05
Position 66: 5.2089111308115335e-05
Position 229: 4.6041977296689486e-05
Position 533: 4.141644014385505e-05
Position 760: 3.7121514228291946e-05
Position 509: 3.708912856934476e-05
Position 25: 3.324937570915574e-05
Position 531: 2.820383839221032e-05
Position 148: 2.7223849213212707e-05
Position 58: 2.388431455200069e-05
Position 270: 2.1655847239973957e-05
Position 301: 1.9781915518477323e-05
Position 327: 1.621331335879166e-05
Position 47: 1.6105364326435596e-05
Position 1663: 1.4864541445377386e-05
Position 493: 1.3578966653957926e-05
Position 785: 1.0780852109835893e-05
Position 1874: 1.0747946540298224e-05
Position 977: 1.0500480626410862e-05
Position 1858: 9.526826369708919e-06
Position 882: 8.572762300915686e-06
Position 1841: 8.012150088984588e-06
Position 657: 7.978434933179684e-06
Position 596: 6.852687581349597e-06
Position 584: 2.400194207513487e-06
Position 1708: 2.3636733532179993e-06
Position 1326: 2.191987520436549e-06
Position 1448: 2.1811805531469577e-06
Position 1561: 1.9883703897751355e-06
Position 1396: 1.5742629936505874e-06
Position 142: 1.4767606315805945e-06
Position 2037: 1.425777118057577e-06
Position 788: 1.3004942772303832e-06
Position 851: 8.810735588389064e-07
Position 1504: 8.737779817816667e-07
Position 1881: 8.409434555949693e-07
Position 2016: 7.270019086479022e-07
Position 1406: 7.056973366598512e-07
Position 1958: 6.967695846159018e-07
Position 1276: 6.10892653385794e-07
Position 1993: 5.102974781318907e-07
Position 92: 5.035006873911256e-07
Position 1551: 4.5561416413728806e-07
Position 1964: 4.2082744185639946e-07
Position 1692: 3.929587911127365e-07
Position 1908: 3.135417916817e-07
Position 56: 2.120209056408062e-07
Position 1536: 1.9648693339568347e-07
Position 1589: 1.9219213553513743e-07
Position 1685: 1.8565637287644863e-07
Position 1129: 1.3797655046427904e-07
Position 1317: 1.2304235936861905e-07
Position 2060: 1.1300110257028172e-07
Position 1623: 1.1237349333918717e-07
Position 1366: 1.109219477980707e-07
Position 1549: 6.820175604133503e-08
Position 1308: 5.530975454048022e-08
Position 1077: 4.45972948999756e-08
Position 1936: 3.466796931366898e-08
Position 1962: 2.7173317188407163e-08
Position 1066: 1.4968645261957594e-08
Position 1616: 1.3508857418188685e-08
Position 627: 1.0909076555243432e-08
Position 1602: 1.0301801405330812e-08
Position 1292: 9.92145138003921e-09
Position 1928: 7.0481070690705935e-09
Position 1409: 3.3581799447229844e-09
Position 1295: 2.8147356494741186e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 638: 0.7184480382139589
Position 1662: 0.5962548681647463
Position 1925: 0.15274480486871225
Position 1928: 0.015208874216749638
Position 1852: 0.008677619958473229
Position 826: 0.007253629646952143
Position 1899: 0.0046964211740461925
Position 880: 0.0045649869416967675
Position 1323: 0.003999509841254832
Position 1674: 0.0036101121534702334
Position 1981: 0.003285260371896016
Position 777: 0.0032338906951524414
Position 1383: 0.0017962406324978242
Position 2093: 0.0017318718415560875
Position 800: 0.001422734391683554
Position 596: 0.0013811133657734595
Position 1602: 0.0012293712644258483
Position 2142: 0.001167083315469058
Position 648: 0.0010158751502199834
Position 785: 0.0009459499091522846
Position 1589: 0.0009063070186025287
Position 667: 0.0008147429165825151
Position 249: 0.0007924193150015477
Position 1274: 0.0006469150948969627
Position 686: 0.0006389230123653661
Position 1721: 0.0006062183764461301
Position 2046: 0.0005533216082195075
Position 2076: 0.0005185027542404818
Position 2034: 0.0004904101025549819
Position 2070: 0.0004107042100793576
Position 1798: 0.00037227105308239186
Position 1620: 0.0003522095226472661
Position 1817: 0.00031687292288659565
Position 1102: 0.00026971085753013413
Position 368: 0.00021442501958372263
Position 458: 0.0002097390398141028
Position 672: 0.00020036628173854184
Position 1281: 0.00017689451679726417
Position 760: 0.00014531837490150418
Position 1902: 0.00013104945800683016
Position 217: 0.00011280380597068278
Position 286: 0.00010976922050134518
Position 1121: 0.0001006227425697597
Position 935: 9.615005750177396e-05
Position 2050: 8.356250440847183e-05
Position 945: 8.139243461574832e-05
Position 828: 7.844312828132074e-05
Position 740: 6.839043720233045e-05
Position 1700: 6.690920144485605e-05
Position 560: 6.420744200169039e-05
Position 264: 6.046505613180252e-05
Position 882: 5.880033333752753e-05
Position 227: 5.438401592116112e-05
Position 2037: 4.935542451651487e-05
Position 488: 4.89466786528229e-05
Position 567: 4.066360214099361e-05
Position 696: 3.979999110468295e-05
Position 1825: 3.957270795633928e-05
Position 832: 3.925299756314587e-05
Position 1936: 3.800307217958483e-05
Position 424: 3.670997457902658e-05
Position 461: 3.172454514163074e-05
Position 270: 3.1227666605555495e-05
Position 1732: 3.095425663225116e-05
Position 1446: 2.9799410770362932e-05
Position 1616: 2.368701278941472e-05
Position 1737: 2.3499553408923593e-05
Position 564: 1.8716693701670907e-05
Position 894: 1.87059742702684e-05
Position 1697: 1.2230184144717473e-05
Position 131: 1.2198115845428725e-05
Position 1345: 1.1889977478507025e-05
Position 1764: 1.1490807322123798e-05
Position 1442: 1.134450127977285e-05
Position 220: 1.0327951252778109e-05
Position 200: 9.099500026261909e-06
Position 242: 8.42700317053521e-06
Position 650: 8.355040849366328e-06
Position 1993: 8.344670608882012e-06
Position 1406: 6.6570791049111e-06
Position 428: 5.9652509743988675e-06
Position 701: 5.78845805755837e-06
Position 1750: 5.337980031612371e-06
Position 2011: 5.134936258442232e-06
Position 507: 4.877550364144418e-06
Position 1692: 4.686315771406305e-06
Position 109: 4.3617828128815845e-06
Position 470: 4.118789048252773e-06
Position 414: 4.082178992211654e-06
Position 698: 3.5428931488792686e-06
Position 1127: 3.4201619454307753e-06
Position 2000: 3.2634914476885774e-06
Position 977: 2.810333631955368e-06
Position 1385: 2.803424390047632e-06
Position 1143: 2.4406159819541744e-06
Position 1409: 1.8262983556579755e-06
Position 175: 1.5194487404855009e-06
Position 1420: 1.2252620672239886e-06
