Gene = ENSDARG00000093284
index = 588
Annotated 5SS: [228]
Annotated 3SS: [1980]
SMsplice 5SS: [228]
SMsplice 3SS: [1980]
Partition function (log Z): -7.308673316770868

Sorted 5' Splice Sites (High to Low Probability):
Position 228: 0.8694555467213988
Position 188: 0.12353298741143355
Position 1838: 0.04581398296657037
Position 414: 0.028586319916267037
Position 251: 0.003982283620865957
Position 536: 0.0023617263978701537
Position 1902: 0.0023611015695857666
Position 446: 0.002084810047535433
Position 603: 0.001517929185458537
Position 570: 0.0005893017282443165
Position 900: 0.0005839260200672218
Position 436: 0.0005295276360628396
Position 531: 0.0005282839410645284
Position 922: 0.0004913169647761531
Position 507: 0.0004130544997427938
Position 215: 0.0004113250759357056
Position 512: 0.0003817949982668838
Position 261: 0.00037543529595911775
Position 928: 0.00036411511748052203
Position 1796: 0.00029238305272601557
Position 271: 0.00028905886503880493
Position 302: 0.0002385125100789323
Position 363: 0.00023588800438209401
Position 1821: 0.0002004032995086749
Position 1892: 0.00018426486855471552
Position 1824: 0.00018180950794726935
Position 428: 0.00015865957863094756
Position 1894: 0.00014289972478406676
Position 1906: 0.00014069923432164763
Position 1819: 0.00013741155022423262
Position 486: 0.00013613730487849226
Position 696: 0.00012857850741793294
Position 1898: 0.00011070924965129246
Position 1888: 0.0001037285519170767
Position 910: 8.588860995456372e-05
Position 1801: 7.766271201008608e-05
Position 1877: 7.367200043469438e-05
Position 735: 6.407424199791892e-05
Position 1875: 6.327688653439836e-05
Position 747: 5.939132454287849e-05
Position 1854: 5.44049327053973e-05
Position 1956: 4.957743635880098e-05
Position 403: 4.416618501740857e-05
Position 259: 4.1811523225102584e-05
Position 1027: 4.0316802017609475e-05
Position 416: 3.993074553336154e-05
Position 385: 3.395093712349153e-05
Position 398: 2.8660714982394003e-05
Position 864: 2.6837862309452305e-05
Position 664: 2.5744947971123847e-05
Position 533: 2.4983994105040786e-05
Position 960: 2.361501295771971e-05
Position 1387: 1.9425771768439816e-05
Position 800: 1.83112704117791e-05
Position 345: 1.720127183269653e-05
Position 1521: 1.6375413049847636e-05
Position 1290: 1.6370543799762335e-05
Position 323: 1.5048511264955743e-05
Position 1470: 1.3628477753644286e-05
Position 779: 1.3544860659998976e-05
Position 1567: 1.2942501934912634e-05
Position 63: 1.2866346551100527e-05
Position 1919: 9.822399636023479e-06
Position 745: 9.226455895636732e-06
Position 659: 8.3296193689857e-06
Position 1428: 8.299405218240684e-06
Position 1732: 7.932642134918734e-06
Position 1441: 6.187878450285192e-06
Position 1482: 5.041265188423792e-06
