Gene = ENSDARG00000096667
index = 656
Annotated 5SS: [ 153 1051 1530]
Annotated 3SS: [ 959 1206 1621]
SMsplice 5SS: [ 153 1051 1530]
SMsplice 3SS: [ 959 1206 1621]
Partition function (log Z): 1.4016462156408935

Sorted 5' Splice Sites (High to Low Probability):
Position 153: 0.9994785109392181
Position 1530: 0.9628373483046985
Position 1051: 0.7043812994509638
Position 1039: 0.10071304960525927
Position 1266: 0.007092369800482654
Position 440: 0.00553541453739421
Position 1043: 0.004736673896943591
Position 26: 0.003522290191891352
Position 304: 0.0028268893849847584
Position 1062: 0.0011034412396833146
Position 329: 0.000896990753381022
Position 1308: 0.0006441642112934686
Position 1517: 0.00054677669449067
Position 1322: 0.0004742055338115007
Position 1289: 0.0003019929025845552
Position 1136: 0.00018052789149761945
Position 793: 0.00012909904440334909
Position 748: 0.00012579317022154454
Position 1544: 8.174407246976913e-05
Position 775: 7.444868634487338e-05
Position 514: 6.964753641178602e-05
Position 1144: 6.752998202025001e-05
Position 474: 5.7529063307270116e-05
Position 778: 4.8436302114529345e-05
Position 333: 4.69262832677669e-05
Position 508: 2.5752802184804297e-05
Position 727: 2.3981553895850044e-05
Position 312: 1.916347352721901e-05
Position 744: 1.8778083236860545e-05
Position 342: 1.7738685417033184e-05
Position 336: 1.533156496874261e-05
Position 874: 1.5281024935564967e-05
Position 1421: 1.270480564363008e-05
Position 851: 1.2202146612986658e-05
Position 1349: 1.1034602197945594e-05
Position 1060: 1.1002561281129482e-05
Position 799: 9.37629092568045e-06
Position 320: 9.354704767802405e-06
Position 645: 8.654295130882839e-06
Position 1400: 5.9734214907096816e-06
Position 1549: 5.300462672912099e-06
Position 289: 5.209686505222596e-06
Position 876: 3.539008790327384e-06
Position 551: 3.5028283753444e-06
Position 1440: 2.259717440725192e-06
Position 387: 1.8665920207004877e-06
Position 254: 1.1469121809572316e-06
Position 242: 9.85186363148037e-07
Position 600: 9.769624117811762e-07
Position 849: 9.354228040837275e-07
Position 1226: 7.32486957229438e-07
Position 358: 7.047393997095046e-07
Position 586: 6.777574976284957e-07
Position 1459: 4.4829665711056804e-07
Position 236: 4.4400154241483517e-07
Position 247: 4.3837848723890056e-07
Position 572: 3.933688056665793e-07
Position 1164: 3.794247978604366e-07
Position 649: 2.1162334469385934e-07
Position 885: 1.9925010473017567e-07
Position 1680: 1.682906486454849e-07
Position 55: 1.5692521415578462e-07
Position 292: 1.5116930447322435e-07
Position 639: 1.2730524032148178e-07
Position 1186: 1.1798228870040703e-07
Position 1648: 7.805884754363781e-08
Position 1578: 7.432775693397719e-08
Position 1167: 5.492021285071819e-08
Position 940: 4.944981064467728e-08
Position 1169: 4.919813383023533e-08
Position 213: 3.781017116747537e-08
Position 345: 3.5042652934912774e-08
Position 79: 3.454139198606814e-08
Position 106: 2.9451750551326586e-08
Position 1172: 2.0581665215330543e-08
Position 947: 1.5726366745489088e-08
Position 37: 6.956767675647503e-09
Position 951: 1.7693439738191906e-09
Position 240: 1.6049760443605996e-09
Position 1603: 5.792552361570876e-10
Position 1612: 1.9120266050889201e-10
Position 1610: 1.711094649905859e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1206: 0.9743643851682948
Position 1621: 0.9689812571191102
Position 959: 0.7944392224057775
Position 236: 0.008490015906569611
Position 1355: 0.008294115248357213
Position 913: 0.00827188016175784
Position 894: 0.006127406069755396
Position 962: 0.00579758663327743
Position 1376: 0.004745070060944572
Position 1172: 0.0037625295952086984
Position 85: 0.003332154793340236
Position 1215: 0.0018568918861837085
Position 1213: 0.0015669821703393285
Position 1624: 0.0009060886378015193
Position 1379: 0.0007413712074726741
Position 649: 0.0006023038634611663
Position 1318: 0.0005576317297055717
Position 400: 0.0003250256871900139
Position 1430: 0.0003085070432360581
Position 1260: 0.00023146202168391303
Position 1265: 0.00022894118688360161
Position 685: 0.0002274891300518372
Position 247: 0.00022234373182564222
Position 1659: 0.00020816798503811974
Position 1433: 0.00018561052378646898
Position 1400: 0.00013807149373218862
Position 1690: 0.00012792009162130994
Position 1459: 0.000109695443585851
Position 933: 0.00010957959884526944
Position 254: 0.00010556708720358738
Position 413: 9.856301188337555e-05
Position 928: 7.833460692470934e-05
Position 1454: 6.217079734796135e-05
Position 336: 5.088927692163566e-05
Position 1440: 4.881769642426771e-05
Position 1711: 4.769303318850935e-05
Position 292: 4.0176509476709725e-05
Position 604: 3.8560215935175506e-05
Position 1224: 3.301487625730933e-05
Position 1456: 3.082528560164761e-05
Position 1591: 2.6202626774295047e-05
Position 940: 2.4546344735012904e-05
Position 1415: 2.4253943985554086e-05
Position 1289: 2.316436281878233e-05
Position 551: 2.225483348040527e-05
Position 1471: 1.7552053608162662e-05
Position 1387: 1.6492139473520234e-05
