Gene = ENSDARG00000099453
index = 698
Annotated 5SS: [ 74 765 916]
Annotated 3SS: [ 637  844 1016]
SMsplice 5SS: [ 74 765]
SMsplice 3SS: [637 844]
Partition function (log Z): -4.613635032288521

Sorted 5' Splice Sites (High to Low Probability):
Position 765: 0.9623927158927418
Position 74: 0.6782819439979302
Position 916: 0.38174435676220375
Position 552: 0.11454023481747605
Position 1343: 0.05794411634239294
Position 29: 0.05220764560800196
Position 379: 0.03121940064004829
Position 734: 0.024407925675143483
Position 57: 0.0180475054567189
Position 483: 0.015876410071407564
Position 374: 0.013282542676791183
Position 279: 0.010532626605248908
Position 1423: 0.0082851768744584
Position 752: 0.006883462399276134
Position 1581: 0.006568271759226863
Position 99: 0.005127387211933693
Position 1091: 0.003989974498477874
Position 158: 0.0034584109302654934
Position 509: 0.003407263341406046
Position 757: 0.0033170850437192812
Position 1588: 0.0032167845606151228
Position 1195: 0.0030428592371226624
Position 1078: 0.002219487246029845
Position 330: 0.0020805744578028884
Position 69: 0.0019139356025450046
Position 1099: 0.0012989207380078305
Position 1705: 0.0012847008613373085
Position 536: 0.001134529975989106
Position 309: 0.0011157272952417754
Position 196: 0.0010145486214717205
Position 423: 0.000961762237560081
Position 496: 0.0009346244299461945
Position 533: 0.0009244341226243063
Position 1366: 0.0008705109505278435
Position 438: 0.0008407952954047873
Position 1495: 0.000829631192104805
Position 1585: 0.0007234299714834263
Position 1039: 0.0006852479858488349
Position 1186: 0.0005966681809661925
Position 170: 0.0005931080913283017
Position 1062: 0.0005633366198269783
Position 1778: 0.0005549777518068736
Position 504: 0.0004993110950672543
Position 1381: 0.0003652485580945898
Position 33: 0.00036355043285963147
Position 351: 0.00034936451514341725
Position 238: 0.0003473146910759148
Position 1031: 0.00032921321660322377
Position 1541: 0.00031043028953495547
Position 882: 0.0003008664608921179
Position 470: 0.00025967796384943135
Position 1243: 0.0002523959946757983
Position 976: 0.0002470331972855156
Position 1310: 0.00023208508285221065
Position 148: 0.00022507816886371582
Position 500: 0.00021041732481206577
Position 134: 0.00016552793765134372
Position 1474: 0.000165074036240592
Position 347: 0.00014242303137254516
Position 877: 0.00012175177147548375
Position 983: 0.00011591592048547703
Position 1612: 0.00011372401193697109
Position 1081: 0.00010653079126402687
Position 409: 9.952313788230058e-05
Position 11: 9.452486020587301e-05
Position 211: 9.179807009632008e-05
Position 717: 8.689153527671738e-05
Position 414: 8.489539329150886e-05
Position 226: 6.205830273087781e-05
Position 371: 6.131344868444263e-05
Position 1137: 5.762206098311037e-05
Position 531: 5.4769352179097575e-05
Position 228: 4.9608173963370215e-05
Position 771: 4.4378420201710105e-05
Position 1391: 4.298943417414441e-05
Position 1131: 3.850287343115226e-05
Position 1791: 3.732691516145477e-05
Position 1470: 3.6136150649477384e-05
Position 1583: 3.508851893181285e-05
Position 204: 3.354258614465753e-05
Position 406: 2.9924091337194556e-05
Position 886: 2.8998193100953693e-05
Position 1363: 2.7645402349969928e-05
Position 185: 2.099869009536876e-05
Position 1619: 2.0908601166271115e-05
Position 1141: 2.054948007035319e-05
Position 1552: 2.0401833576561916e-05
Position 1299: 1.8830790540114657e-05
Position 1037: 1.622112717569826e-05
Position 1716: 1.436575454601937e-05
Position 1516: 1.3700099583616727e-05
Position 1697: 1.223964957080559e-05
Position 1626: 1.1470160340927413e-05
Position 1805: 1.127490494905096e-05
Position 1834: 9.341665674349267e-06
Position 1526: 8.249177590320726e-06
Position 454: 7.92634094946957e-06
Position 991: 6.578311159535932e-06
Position 231: 5.648640955459808e-06
Position 1227: 5.4842646641734485e-06
Position 1167: 5.440114174381177e-06
Position 1354: 4.6261876908556505e-06
Position 1444: 4.353279115547898e-06
Position 997: 4.161785652571723e-06
Position 781: 3.6689468528581704e-06
Position 884: 3.2652934437012327e-06
Position 498: 2.608556880004736e-06
Position 986: 2.345635507856619e-06
Position 587: 2.0099899127556335e-06
Position 1812: 1.999964948008214e-06
Position 1198: 1.4134843516047195e-06
Position 132: 1.372450432735274e-06
Position 1433: 1.2992085221133345e-06
Position 1135: 1.087429746504982e-06
Position 1723: 8.675700517397608e-07
Position 784: 5.62745146621719e-07
Position 989: 5.388083146739996e-07
Position 1452: 3.888995879141205e-07
Position 1524: 3.402964522304244e-07
Position 794: 2.6005998862191173e-07
Position 1454: 1.972781594412509e-07
Position 1709: 1.4703690173816339e-07
Position 1268: 1.4385850421552337e-07
Position 1810: 1.350826476168674e-07
Position 1543: 1.340205451362495e-07
Position 1843: 1.0689010232526604e-07
Position 1659: 1.0632092898425166e-07
Position 1686: 8.50085307539205e-08
Position 831: 2.8217108723442772e-08
Position 853: 2.1221698990674703e-08
Position 663: 1.598681719438722e-08
Position 1846: 1.508641556719516e-08
Position 1657: 8.276517853152759e-09
Position 619: 4.429116801259674e-09
Position 634: 1.7231908021276973e-09
Position 637: 6.254260524587295e-10
Position 1876: 7.219491589165981e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 637: 0.9573856554973108
Position 844: 0.9429975274820646
Position 1667: 0.1985476679219356
Position 1016: 0.17182972048647166
Position 1473: 0.06779483018022753
Position 1274: 0.057844052275142874
Position 891: 0.00795224938967794
Position 1861: 0.006659735777209674
Position 1238: 0.005202630082677644
Position 1891: 0.003832208448578056
Position 1732: 0.0026856855632527493
Position 1540: 0.002042210686500273
Position 1494: 0.0018159367126152112
Position 647: 0.0013673001980162973
Position 482: 0.0009866613152919774
Position 1805: 0.0008548509702779284
Position 894: 0.0008424328748896995
Position 1186: 0.0006071852890682459
Position 1281: 0.0005718607277358326
Position 1918: 0.0004406895729363795
Position 1192: 0.00043280839504272506
Position 902: 0.00040097578073076593
Position 1703: 0.00027685088004721423
Position 1422: 0.0002311039017322651
Position 454: 0.0002048055836104718
Position 659: 0.00013618501948559205
Position 1243: 0.00011792667514877648
Position 1334: 0.00010741594752829904
Position 1044: 0.00010050964373728823
Position 1810: 9.00653683302484e-05
