Gene = ENSDARG00000087920
index = 527
Annotated 5SS: [403 575]
Annotated 3SS: [484 740]
SMsplice 5SS: [403]
SMsplice 3SS: [484]
Partition function (log Z): -5.256744498812906

Sorted 5' Splice Sites (High to Low Probability):
Position 403: 0.9977176253202392
Position 575: 0.06614132173400775
Position 669: 0.003154559672892387
Position 175: 0.0018617590029594302
Position 396: 0.0011006025327181099
Position 180: 0.0009569816477036196
Position 130: 0.0008777090525531969
Position 228: 0.00018957968104059593
Position 52: 0.00016287280634505143
Position 158: 6.745595073239714e-05
Position 532: 5.5118993293960954e-05
Position 409: 4.2089410655621436e-05
Position 18: 2.6578180079645374e-05
Position 605: 2.6227789655800385e-05
Position 203: 2.512512792844672e-05
Position 677: 1.9320216842946517e-05
Position 217: 1.663854343493992e-05
Position 108: 1.3557100653209464e-05
Position 138: 6.824937681968032e-06
Position 270: 3.999952243302425e-06
Position 15: 3.7383679376036733e-06
Position 116: 2.2972214501799656e-06
Position 121: 1.3715544829355729e-06
Position 119: 1.3039608608962435e-06
Position 63: 1.2639315883265125e-06
Position 433: 1.0846092373712722e-06
Position 315: 1.006195704030053e-06
Position 503: 6.416459441137196e-07
Position 69: 4.153561796352762e-07
Position 346: 3.0482286071668405e-07
Position 36: 1.779998792515419e-07
Position 690: 1.6399567995782267e-07
Position 711: 1.223024506089877e-07
Position 813: 3.4601734182518324e-08
Position 457: 2.2898633195371138e-08
Position 265: 1.24761217549538e-08
Position 774: 1.0874962637566645e-08
Position 808: 7.414712430171264e-09
Position 758: 3.446054665952347e-09
Position 481: 8.482640178052767e-10
Position 760: 6.153212695862127e-10
Position 834: 2.614816314095402e-10
Position 836: 1.4195418987623958e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 484: 0.991268201498313
Position 740: 0.07496612403407428
Position 260: 0.0023656836245584735
Position 503: 0.0009863413483632726
Position 652: 0.000915152707364603
Position 292: 0.0004727774104264531
Position 539: 0.00044975024120688423
Position 529: 0.0002943347878065666
Position 130: 0.00014996117755098124
Position 217: 0.00012026523084060568
Position 677: 8.936183288952658e-05
Position 769: 6.594065403762688e-05
Position 758: 5.771499926228787e-05
Position 774: 4.969707536937795e-05
Position 433: 3.503103044488221e-05
Position 796: 3.3078947338830514e-05
Position 224: 3.1821396332357056e-05
Position 544: 2.839765085643713e-05
Position 200: 2.1075350286346804e-05
Position 711: 1.5278864256871024e-05
Position 690: 1.15907165067884e-05
Position 546: 8.017603032056156e-06
Position 629: 7.456461559084241e-06
Position 147: 6.232960870416791e-06
Position 89: 5.431347307869219e-06
Position 883: 4.872887494819573e-06
Position 780: 4.46346596927326e-06
Position 893: 4.258562460064528e-06
Position 605: 2.4067470909779094e-06
Position 880: 2.3914949453560186e-06
Position 864: 1.4889032821994194e-06
Position 877: 1.465434114954988e-06
Position 78: 1.4362158725540683e-06
Position 658: 9.318803399857222e-07
Position 388: 2.8393078906800084e-07
Position 164: 2.461693990576483e-07
Position 95: 2.2533990869798195e-07
Position 102: 1.7503359173792706e-07
Position 99: 1.545281952018966e-07
Position 228: 1.3986787281501527e-07
Position 560: 9.268745791636323e-08
Position 396: 7.774466238182043e-08
Position 782: 5.8709300249037966e-08
Position 171: 3.453075600651343e-08
Position 402: 1.0112798093878342e-08
