Gene = Commd4
index = 285
Annotated 5SS: [  60 1265 1557 1816 2160 2430 2920]
Annotated 3SS: [1192 1490 1775 2039 2348 2742 3050]
SMsplice 5SS: [  60 2160 2430 2920]
SMsplice 3SS: [2039 2266 2742 3050]
top_k =  100
Partition function (log Z): -7.10081116776935

Sorted 5' Splice Sites (High to Low Probability):
Position 60: 0.9937060079788048
Position 2430: 0.8286621829554403
Position 2160: 0.6168313973916252
Position 2920: 0.5269372644911391
Position 1816: 0.1486611421262646
Position 2857: 0.09176071524072837
Position 944: 0.04985609054865876
Position 2925: 0.008907711683304054
Position 505: 0.002925582992993147
Position 89: 0.0017752885984757747
Position 967: 0.0004912120588836508
Position 1448: 0.00047638743613535487
Position 1557: 0.0004315431813812225
Position 586: 0.00041306372993574886
Position 542: 0.000413038290474921
Position 1453: 0.00027339143104404415
Position 331: 9.302790906433734e-06
Position 1117: 3.111991853960482e-06
Position 195: 1.0489102648891178e-06
Position 225: 7.442848729315574e-07
Position 107: 5.322409610962371e-07
Position 112: 2.6397939920654687e-07
Position 171: 1.492815133121618e-07
Position 302: 1.432706157450548e-07
Position 205: 1.410995870500907e-07
Position 84: 1.2066777922897963e-07
Position 297: 6.060069457297782e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3050: 0.9142564953265762
Position 2039: 0.5188250698427671
Position 2742: 0.5168776225377978
Position 2266: 0.25263020184019364
Position 2348: 0.23967959026431634
Position 2319: 0.18764859188784141
Position 2316: 0.16913062342351864
Position 1775: 0.08958314060456411
Position 2856: 0.0765245114851425
Position 1684: 0.06945266133874367
Position 2895: 0.04573091296452457
Position 819: 0.03710424992002547
Position 1932: 0.035163380571666666
Position 2091: 0.022245796860808395
Position 2834: 0.019409706990686695
Position 1870: 0.015202821864021969
Position 1757: 0.015102465213729295
Position 3264: 0.00950414168262445
Position 1953: 0.008093787113856108
Position 1192: 0.007717371162019611
Position 804: 0.005710482735347284
Position 2657: 0.003953148585394776
Position 851: 0.0038042763589612965
Position 3238: 0.003603539552491138
Position 862: 0.0014818058563848598
Position 416: 0.001437590993419196
Position 778: 0.0012319303833891217
Position 705: 0.0006271053134573933
Position 526: 0.0005176670221475447
Position 1426: 9.520290273541397e-05
Position 1490: 7.116062083958386e-05
Position 1287: 6.082293410067976e-05
Position 893: 3.365818772404512e-05
Position 388: 1.3053642199989027e-05
Position 308: 9.612593774359366e-06
Position 921: 3.43867594346852e-06
