Gene = Gm36210
index = 482
Annotated 5SS: [232]
Annotated 3SS: [7019]
SMsplice 5SS: [232]
SMsplice 3SS: [7019]
top_k =  100
Partition function (log Z): -6.7553349477003355

Sorted 5' Splice Sites (High to Low Probability):
Position 232: 0.9998186244435481
Position 6528: 0.15282509794451685
Position 1363: 0.1037852460301397
Position 6819: 0.07097128215176968
Position 7307: 0.02758681346638338
Position 973: 0.02752782586934525
Position 4003: 0.016289247692876214
Position 7599: 0.014581303500790812
Position 1178: 0.009311963890261486
Position 2696: 0.006676393453623971
Position 940: 0.0007621730576254765
Position 932: 0.0001501509162910813

Sorted 3' Splice Sites (High to Low Probability):
Position 7019: 0.6850618528933763
Position 6411: 0.16533380825856467
Position 7953: 0.14226776137781233
Position 6742: 0.07097128215176968
Position 1109: 0.04427532549160615
Position 7317: 0.0427926390359858
Position 1181: 0.040738630477628074
Position 7506: 0.0324985617808857
Position 3876: 0.025074357198105898
Position 5850: 0.023359148039234497
Position 878: 0.02275724176180964
Position 7596: 0.016920670459472716
Position 1134: 0.01188664146241835
Position 5823: 0.009845963571342547
Position 7969: 0.00879872033039818
Position 2853: 0.007458878139599367
Position 7419: 0.007136857493786908
Position 1262: 0.00627620107545798
Position 2352: 0.00592896387818875
Position 1227: 0.005883306289621708
Position 7354: 0.004948209104355456
Position 7868: 0.004511862316988883
Position 4581: 0.0041105746856082695
Position 1296: 0.004048629878439741
Position 1045: 0.003631121630596497
Position 5689: 0.0036111121203337773
Position 6480: 0.003174075095473656
Position 930: 0.002982585803635021
Position 4867: 0.0028949832974172504
Position 2555: 0.0028414415337955925
Position 1499: 0.0026935749427976297
Position 2622: 0.0024419914681802902
Position 4560: 0.0015952740174921722
Position 1435: 0.0015886575061345313
Position 4783: 0.001445751283743548
Position 3182: 0.0013975612804886777
Position 1465: 0.0013023141116424513
Position 3496: 0.0009153484239765372
Position 672: 0.0008117211097502513
Position 847: 0.0007506564587131137
Position 4139: 0.0007356472021014707
Position 861: 0.0006973483632369427
Position 3971: 0.0005801962656204467
Position 3654: 0.0004853509203826799
Position 1815: 0.0002498797623930004
Position 349: 0.00012896407680462876
Position 833: 0.0001052885015903009
Position 829: 9.281400696836421e-05
Position 764: 5.993023031118932e-05
Position 652: 5.111820257832082e-05
Position 665: 4.5837452590607205e-05
Position 1148: 3.345374676412504e-05
Position 746: 2.1344853170098196e-05
Position 771: 1.4983894491473926e-05
Position 716: 1.2714922054851043e-05
Position 1321: 6.992779486984511e-06
