Gene = C130079G13Rik
index = 194
Annotated 5SS: [ 293 1746 3843 6513 7535]
Annotated 3SS: [ 1537  3619  6442  7362 10912]
SMsplice 5SS: [ 293 3843]
SMsplice 3SS: [3619 7718]
top_k =  100
Partition function (log Z): -7.137892389726241

Sorted 5' Splice Sites (High to Low Probability):
Position 293: 0.9990829476404623
Position 3843: 0.9791929802784108
Position 6513: 0.2357743693476091
Position 2424: 0.12913994948329033
Position 2981: 0.0973472249792717
Position 7290: 0.07841587280832935
Position 7242: 0.0726323831247864
Position 3120: 0.07069403398353
Position 1746: 0.06655118187936873
Position 7535: 0.05964132186161168
Position 1999: 0.05906596882599638
Position 3314: 0.04189705161306472
Position 3220: 0.037673943807896765
Position 1372: 0.032581764096535015
Position 6613: 0.018630551835157404
Position 3031: 0.007128081276887715
Position 6321: 0.0045174434898013465
Position 6317: 0.004181477216087915
Position 6836: 0.00403722260741787
Position 3060: 0.003953660877884739
Position 75: 0.0014314521031656938
Position 4034: 0.0013948115065994526
Position 1727: 0.0009464853138092264
Position 1076: 0.0007726854729041264
Position 856: 0.0002870628147189388
Position 9: 0.0001418700167500053
Position 636: 0.0001248667162719853
Position 629: 3.920738018258943e-05
Position 903: 3.555464026010471e-05
Position 4: 2.5098073562846786e-05
Position 14: 6.593305276457257e-06
Position 147: 1.6698510811744837e-06
Position 181: 5.338506529367705e-07
Position 79: 4.829675245830186e-07
Position 68: 3.4931840650528114e-07
Position 89: 2.2503366907305785e-07
Position 251: 1.2950688329725303e-07
Position 107: 1.1238282970474749e-07
Position 105: 7.467541270304816e-08
Position 77: 7.15016488906683e-08
Position 316: 3.801441839322946e-08
Position 174: 2.9619119712212232e-08
Position 50: 1.7557389617611563e-08
Position 400: 3.889993393175344e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3619: 0.9111211273801624
Position 7718: 0.6131005534488824
Position 6442: 0.39331658882465886
Position 7109: 0.17563065809918008
Position 2861: 0.15259382796785995
Position 2256: 0.11890727973946424
Position 6409: 0.07802001050397338
Position 5165: 0.06628724254522489
Position 3146: 0.06545417257064398
Position 1537: 0.06449748854592587
Position 7362: 0.05964132186161168
Position 1851: 0.05906999189766248
Position 3683: 0.05502218030997934
Position 2893: 0.02662429977096615
Position 3707: 0.018364322161118656
Position 8008: 0.01816264691942735
Position 3201: 0.014116822850317425
Position 6647: 0.013726049154362562
Position 1156: 0.012786779710513063
Position 6201: 0.008698920705889256
Position 5286: 0.00852003666793049
Position 6699: 0.008292879739639757
Position 1314: 0.007364849192100099
Position 5132: 0.006877344077621788
Position 5776: 0.006469093184363109
Position 2298: 0.005566947691056434
Position 2322: 0.005155191029467427
Position 1074: 0.005070702853759499
Position 4247: 0.004836337944509115
Position 1334: 0.0035599177266967138
Position 4865: 0.0033962763179792646
Position 1250: 0.0030410803454470024
Position 1629: 0.002596759359117532
Position 6930: 0.002481278074064087
Position 3963: 0.002401894571773037
Position 4958: 0.0021210700052640146
Position 841: 0.0007711899947525817
Position 1884: 0.0005208849716484316
Position 1253: 0.0004409093958278811
Position 508: 0.00043535102303128256
Position 1119: 0.0003588985057281231
Position 184: 0.00025291298202765515
Position 1533: 0.00024083952130231605
Position 2695: 0.00022553167218585825
Position 1581: 0.00017017646601407294
Position 1009: 0.00016234293871305978
Position 105: 0.00016124346866579138
Position 1491: 0.00013391000218847127
Position 1643: 0.00011759479317118761
Position 195: 8.904210079593874e-05
Position 167: 8.73832151313337e-05
Position 239: 6.1551036018842e-05
Position 1902: 5.4971642574472546e-05
Position 202: 3.956300461696263e-05
Position 1669: 3.658406820409206e-05
Position 816: 2.424682167485594e-05
Position 709: 2.061898216743799e-05
Position 604: 1.9719299424175337e-05
Position 707: 1.4947209115456043e-05
Position 561: 5.374779774992061e-06
Position 802: 3.5610931063447e-06
Position 722: 3.0265813520118767e-06
Position 481: 2.5337271140634422e-06
