Gene = Eed
index = 361
Annotated 5SS: [  572  4087  8753  9444 10678 11413 13271 16255 18728 24729 25453]
Annotated 3SS: [ 3933  8659  9377 10551 11330 13178 16120 18621 24569 25378 25919]
SMsplice 5SS: [  572  4087  8753 10678 11413 13001 13271 16255 24729 25453]
SMsplice 3SS: [ 3933  8659 10551 11330 12893 13178 16120 24569 25378 25919]
top_k =  100
Partition function (log Z): -1.1008140080990714

Sorted 5' Splice Sites (High to Low Probability):
Position 16255: 0.9837747108328573
Position 4087: 0.9761012270060982
Position 13271: 0.91662567807638
Position 11413: 0.916188320373024
Position 8753: 0.8786945872469413
Position 572: 0.8030558129591422
Position 19933: 0.7368503220266979
Position 10678: 0.65951749260582
Position 13001: 0.542805453869384
Position 24729: 0.3397083599248565
Position 67: 0.3200560031836071
Position 2297: 0.3006540987198528
Position 9625: 0.18930195271561187
Position 18728: 0.18759248625088207
Position 4670: 0.13608022335245135
Position 12997: 0.12161369872577306
Position 8774: 0.12130541275305745
Position 11671: 0.0874109890110713
Position 11403: 0.07468813479372782
Position 917: 0.05668232691272969
Position 5952: 0.05071722612564297
Position 14897: 0.047111953503649856
Position 13287: 0.04185284135259556
Position 12920: 0.03894388509034084
Position 13435: 0.026974465354675584
Position 3002: 0.01734613501230035
Position 13515: 0.011823080683716724
Position 9651: 0.006632881925052594
Position 13521: 0.005626000419768124
Position 9288: 0.0019923211520514253
Position 258: 0.0012947813052362278
Position 111: 0.0006968249096180617
Position 5631: 0.0005997881738484686
Position 4980: 0.00044794657968027677
Position 4779: 0.00015413126595834994
Position 169: 0.00012639449797829708
Position 240: 9.249588123423322e-05
Position 13236: 6.708654460982345e-05
Position 87: 3.806395715941167e-05
Position 11: 1.2372181766649556e-05
Position 49: 8.272814291533568e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 8659: 0.9999999999999991
Position 16120: 0.996543599493085
Position 3933: 0.9761012270060981
Position 13178: 0.9467948601031596
Position 11330: 0.9333125491385393
Position 12893: 0.7151137835559241
Position 24569: 0.6762698174582624
Position 10551: 0.6595174926058199
Position 19802: 0.45635183091781206
Position 25919: 0.4372994457958177
Position 19840: 0.2994034515359027
Position 18621: 0.19578100127655235
Position 2047: 0.1243251606077781
Position 2165: 0.12261391356039134
Position 20043: 0.12079744787723469
Position 9469: 0.08128237734320833
Position 9377: 0.07706369337851454
Position 4610: 0.06622904018217866
Position 11578: 0.05997689150945657
Position 11269: 0.05756390602821307
Position 4350: 0.05464798982824454
Position 5769: 0.05071722612564297
Position 2058: 0.04765864081207902
Position 14804: 0.04711195350364983
Position 13344: 0.04709265702941548
Position 9540: 0.03758876391894157
Position 497: 0.03448033988616347
Position 11599: 0.02607314472927873
Position 377: 0.02352662512822961
Position 692: 0.023376369995457412
Position 21767: 0.019472409351852512
Position 21398: 0.018133356056442382
Position 152: 0.01794280164303961
Position 2866: 0.01734613501230036
Position 702: 0.012400679581920463
Position 4452: 0.010551391302931729
Position 276: 0.010010006517338087
Position 20388: 0.009926482511731803
Position 675: 0.008694979450191886
Position 155: 0.008026604880092558
Position 21945: 0.007976735269863072
Position 754: 0.006278110113649453
Position 1904: 0.006056383739604354
Position 366: 0.0054413882329564945
Position 333: 0.005414865886106447
Position 520: 0.005029174020410443
Position 4425: 0.004805933305054723
Position 17172: 0.00436381504924032
Position 473: 0.0037704374516044606
Position 426: 0.0035295162617042363
Position 819: 0.003021239029438983
Position 799: 0.0027033299411719485
Position 453: 0.002115575848877017
Position 517: 0.002085527374564632
Position 279: 0.002002776348551271
Position 414: 0.001928694815029924
Position 11650: 0.001360952772336022
Position 9191: 0.0011849585079118027
Position 16635: 0.001093436103750541
Position 16907: 0.0010566498308315325
Position 9187: 0.00080736264413962
Position 5437: 0.0005997881738484686
Position 13367: 0.00045353963309832684
Position 13578: 0.0003337503025605679
Position 4778: 0.00027636128774468174
Position 4892: 0.00017158529193559503
Position 790: 0.00012624645279024694
Position 695: 8.137234810931143e-05
Position 434: 7.668739536705707e-05
