Gene = Akip1
index = 107
Annotated 5SS: [  87  481 1342 3822 5332]
Annotated 3SS: [ 255 1260 3707 5250 8059]
SMsplice 5SS: [  87 1342 3602 3822 5332]
SMsplice 3SS: [1260 3501 3707 5250 8059]
top_k =  100
Partition function (log Z): -1.275162432835812

Sorted 5' Splice Sites (High to Low Probability):
Position 3822: 0.9863025787740903
Position 87: 0.9523868062028235
Position 5332: 0.9035149971994736
Position 1342: 0.8976799945823158
Position 3602: 0.6069417016981655
Position 481: 0.1836534444348995
Position 1851: 0.07233969245430291
Position 6373: 0.027126178552334953
Position 5771: 0.024189173978770958
Position 6565: 0.023343863500440074
Position 5802: 0.014981894976791057
Position 1430: 0.011457212868360924
Position 7362: 0.0106856009583834
Position 447: 0.009479497464337096
Position 7859: 0.008294968785062879
Position 2153: 0.007417194883383693
Position 7058: 0.0044614530016398694
Position 3417: 0.004365760886935039
Position 1331: 0.003987711487568057
Position 659: 0.003054959527739863
Position 1963: 0.0028720172800391786
Position 5030: 0.0018938176224493207
Position 4217: 0.0016124217013466994
Position 49: 0.0007561778395687804
Position 64: 0.0006065435932628164
Position 1693: 0.0003464735801892973
Position 106: 0.00018863295020884625
Position 97: 0.00015276967087443177
Position 43: 4.6882020515393044e-05
Position 343: 1.4971041527885473e-05
Position 136: 8.742568019239065e-06
Position 121: 5.006953021317801e-07
Position 41: 1.9083358684931473e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3707: 0.9763705311176556
Position 5250: 0.8779468003007443
Position 8059: 0.829046793670553
Position 1260: 0.621265103068326
Position 3501: 0.2638615799720791
Position 1129: 0.22338439329915963
Position 3322: 0.141309804820591
Position 255: 0.11809815243101061
Position 3578: 0.08071072317378673
Position 3400: 0.051598388321785704
Position 3283: 0.0473206362603676
Position 6266: 0.041275711451138467
Position 5581: 0.040226336907812625
Position 1767: 0.03832254779823808
Position 5208: 0.036111862444399456
Position 1719: 0.02895212638602929
Position 7480: 0.027441844070801562
Position 3298: 0.027325515992832398
Position 6844: 0.022716192446652857
Position 1227: 0.021180202544467595
Position 6343: 0.01969815337839474
Position 5612: 0.018561243036088873
Position 7525: 0.017433143917331015
Position 1286: 0.014427603914416795
Position 1216: 0.014127962901392234
Position 7987: 0.010917134776424012
Position 7324: 0.0106856009583834
Position 1133: 0.00988153517641517
Position 7432: 0.009605382922641778
Position 1213: 0.00846715399224545
Position 7766: 0.008294968785062879
Position 426: 0.007949078921716736
Position 7483: 0.007940464866653636
Position 2032: 0.007417194883383685
Position 318: 0.00739692941313868
Position 3729: 0.007318496546676279
Position 5408: 0.006297907132665403
Position 388: 0.005822549541509782
Position 8130: 0.005800320846090888
Position 1723: 0.005389652203615332
Position 6473: 0.00430212368977852
Position 6442: 0.003910843907587146
Position 7862: 0.0035171572018687387
Position 5635: 0.003397423048601829
Position 178: 0.0033446593785190493
Position 5632: 0.0033269627202904043
Position 230: 0.003314558606733523
Position 5971: 0.0028058023888225415
Position 3766: 0.002596782642004419
Position 4024: 0.0025696266251588
Position 1738: 0.0025473833464594023
Position 6903: 0.0025429399285053717
Position 4976: 0.002127318482282184
Position 438: 0.0007818415158232532
Position 475: 0.0006309258235824653
Position 557: 0.0005351338450086261
Position 5261: 0.000522294457963329
Position 465: 0.0005058617380697298
Position 554: 0.00042249525292571455
Position 536: 0.00039558105477452155
Position 259: 0.000336953528182957
Position 3911: 0.00023693030397218965
Position 623: 0.00023005735427009718
Position 1571: 0.00022291899003471568
Position 184: 0.0001705362555280284
Position 1153: 0.00016997532369591182
Position 390: 0.0001598580051874411
Position 540: 0.00015628484839146653
Position 1041: 0.00015275296359582426
Position 1095: 6.80384595301737e-05
Position 1613: 4.49911681856298e-05
Position 1472: 4.3826824081873396e-05
Position 5669: 4.266812143510994e-05
Position 1530: 3.473659788707848e-05
Position 149: 2.5672880185772487e-05
Position 338: 2.507096200753161e-05
Position 298: 2.5007316339471192e-05
Position 398: 2.2910169760572135e-05
Position 1389: 1.972949998710386e-07
