Gene = Spata45
index = 1008
Annotated 5SS: [  74 3218]
Annotated 3SS: [2905 6239]
SMsplice 5SS: [236]
SMsplice 3SS: [6239]
top_k =  100
Partition function (log Z): -9.619779370986498

Sorted 5' Splice Sites (High to Low Probability):
Position 236: 0.6804184342572228
Position 74: 0.31492093483458233
Position 2084: 0.06195767766355465
Position 978: 0.013896878520548989
Position 3218: 0.012247931517161473
Position 414: 0.007911582110937374
Position 220: 0.005092837816294926
Position 561: 0.0019115872316082842
Position 399: 0.0014407923370638937
Position 391: 0.0005822513088542169
Position 39: 5.8446092859374706e-05
Position 181: 1.5122018065099769e-05
Position 81: 1.2910639074339328e-05
Position 47: 7.068039756337858e-06
Position 139: 5.464361003613359e-06
Position 44: 4.01591535977522e-06
Position 176: 2.903547228619195e-06
Position 198: 2.6381778206745906e-06
Position 114: 1.2664273922664229e-06
Position 224: 1.1853338833640286e-06
Position 157: 1.0901915595959029e-06
Position 226: 5.121743550879165e-07
Position 104: 4.77805456449292e-07
Position 19: 8.190188532218807e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6239: 0.3081671675375723
Position 4472: 0.1317580777387753
Position 5693: 0.10017873502944166
Position 3415: 0.09499853935271296
Position 687: 0.08881747222081796
Position 1963: 0.0819894426796504
Position 2905: 0.05002780317516514
Position 288: 0.04753694223181181
Position 2943: 0.03549941067237453
Position 1937: 0.019049587758956855
Position 4037: 0.015046857490924569
Position 5522: 0.013633536218300274
Position 1796: 0.013488771236822735
Position 1668: 0.011438783643950913
Position 4982: 0.01033422030948885
Position 480: 0.009587854651813124
Position 2259: 0.008960234023368787
Position 640: 0.0071698790641287966
Position 670: 0.0071240919206254074
Position 4100: 0.006354413122027735
Position 3579: 0.00589975755093488
Position 2206: 0.00571062216918689
Position 496: 0.005600935712114042
Position 896: 0.0052652905599482784
Position 796: 0.0025638933242991494
Position 2409: 0.002115673412156225
Position 2815: 0.0020823905256053253
Position 2363: 0.001971252780951331
Position 2544: 0.0019456331308047201
Position 1770: 0.0018735817050496153
Position 2124: 0.0017015109296169262
Position 261: 0.0006776296730409564
Position 700: 0.0006229683215544513
Position 655: 0.000604858233388593
Position 168: 0.0003094496963829273
Position 176: 0.0001203301585885599
Position 112: 5.737457401874907e-05
Position 443: 4.485003606570415e-05
Position 208: 4.4092737565341156e-05
Position 138: 3.9585586228868944e-05
Position 872: 3.1911959192238386e-05
Position 145: 2.5350762293883445e-05
Position 212: 2.3326605809195347e-05
