Gene = Ift81
index = 562
Annotated 5SS: [   81  3576  4441  5346  7551 11834 12251 14079 19994 21469 23439 41879
 45608 47258 53860 54822 55364 59022]
Annotated 3SS: [ 3410  4336  5164  7460 11767 12139 13993 19829 21372 23291 41728 45478
 47167 53772 54749 55277 58975 63314]
SMsplice 5SS: [  325  3576 11834 12251 14079 19994 21469 23223 23439 37238 41879 45608
 47258 49234 53860 54822 55364 59022 63459]
SMsplice 3SS: [ 3410 11767 12139 13993 19829 21372 23087 23291 37097 41728 45478 47167
 49140 53772 54749 55277 58975 63314 63578]
top_k =  100
Partition function (log Z): -14.09997057316862

Sorted 5' Splice Sites (High to Low Probability):
Position 21469: 0.9999999999999977
Position 3576: 0.9999999999999964
Position 23439: 0.9946297124617429
Position 23223: 0.9851627265138404
Position 14079: 0.9552299748290957
Position 12251: 0.9095586984647221
Position 11834: 0.8589391623240942
Position 325: 0.6278610004331574
Position 5302: 0.51448775620907
Position 7551: 0.3921763552961947
Position 81: 0.35266988875756977
Position 19994: 0.3031938870207751
Position 14395: 0.24433876598174673
Position 5346: 0.24360521633735996
Position 6255: 0.19243531979122422
Position 4441: 0.1618738704440128
Position 2517: 0.15878389215283592
Position 11841: 0.13864324803591277
Position 1367: 0.11515777780803449
Position 5889: 0.11039932312973248
Position 9434: 0.09552473070801014
Position 22987: 0.06193452006347847
Position 15949: 0.060447240826832185
Position 14083: 0.036682087366698056
Position 2545: 0.03403176697223925
Position 2789: 0.03395063589565477
Position 13500: 0.03272488089904724
Position 462: 0.031499470720217304
Position 2622: 0.01447467421360846
Position 5100: 0.014435503681630726
Position 2363: 0.013499483084125295
Position 1267: 0.013021115587303088
Position 534: 0.011945030130950407
Position 23133: 0.01090688131432578
Position 321: 0.0036074279611046094
Position 335: 0.0022324282315519498
Position 49: 0.0020661259428082844
Position 57: 0.002049048752038079
Position 188: 0.0016294990147620299
Position 11948: 0.0015242621766935684
Position 155: 0.0013468194207884503
Position 2151: 0.0010606555119671702
Position 12401: 0.0009805797360696266
Position 2139: 0.0009704771516019105
Position 4241: 0.0006986305127257421
Position 22476: 0.0005541811071730401
Position 1478: 0.00047518435861658627
Position 1459: 0.0003864194686544197
Position 520: 0.00034422040857634095
Position 497: 0.0003222563616794506
Position 514: 0.0002817949589256953
Position 1958: 0.0002225942984234209
Position 313: 0.00018734601830430945
Position 1619: 0.000172097941533326
Position 278: 0.00014899363547246674
Position 234: 9.029121324863402e-05
Position 65: 5.941142075874374e-05
Position 101: 5.112072459149432e-05
Position 22329: 5.068634368783928e-05
Position 173: 2.6886482560549025e-05
Position 201: 2.067949229273998e-05
Position 284: 1.7019726922008123e-05
Position 211: 9.548709291462125e-06
Position 329: 8.06985531662217e-06
Position 10: 4.963379286249593e-06
Position 221: 4.7530059413193055e-06
Position 60: 3.5507177198412966e-06
Position 36: 2.3212006591965738e-06
Position 130: 8.817191506098436e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 21372: 0.9999999999999988
Position 11767: 0.9991066725367018
Position 3410: 0.9978219148941511
Position 12139: 0.9059944320719823
Position 23087: 0.8644037066071623
Position 5164: 0.7516146495968756
Position 13993: 0.7142961623326473
Position 34243: 0.5268365316167344
Position 23291: 0.42338099913447097
Position 7460: 0.392176355296195
Position 23312: 0.375263158742776
Position 19829: 0.3031938870207751
Position 2258: 0.2547404523184637
Position 13903: 0.24224740943369155
Position 14279: 0.19473413586710522
Position 6095: 0.18885586298103896
Position 22930: 0.15630224390222622
Position 24638: 0.14399719275388972
Position 4336: 0.13169387338477917
Position 28747: 0.10775658504132156
Position 27699: 0.09650263422185801
Position 9337: 0.09552473070801014
Position 5825: 0.09422445047658673
Position 23319: 0.08619126966991034
Position 1218: 0.08440065940623363
Position 23316: 0.07647587357321935
Position 15830: 0.060447240826832185
Position 14332: 0.04960463011464163
Position 394: 0.03945286772820731
Position 23339: 0.03552289474634564
Position 14011: 0.03474400538960101
Position 13396: 0.032724880899047265
Position 1193: 0.03010291466928027
Position 23071: 0.029730932194299724
Position 23592: 0.02601648705731316
Position 24357: 0.018084055010001196
Position 23757: 0.016480685498732564
Position 5709: 0.016171090858626662
Position 4978: 0.01443550368163073
Position 1336: 0.013593900331455553
Position 4340: 0.012996088269991171
Position 24505: 0.010475599307247552
Position 26902: 0.008692404658700898
Position 26778: 0.008140631711961105
Position 4251: 0.007995093389450984
Position 4303: 0.007456543342841095
Position 26485: 0.006734570833450022
Position 24551: 0.006424980183761403
Position 24478: 0.005867006600243059
Position 25766: 0.005739385064199742
Position 12109: 0.004544846128807777
Position 5237: 0.004154105203791095
Position 25552: 0.0038982931893760107
Position 23006: 0.0037251627221238826
Position 6032: 0.003579456810185469
Position 22877: 0.0028622236910231043
Position 5217: 0.0023242177457630745
Position 24288: 0.0022189197192579793
Position 3169: 0.002178085105845508
Position 2098: 0.0020311326635690796
Position 24531: 0.0019318876231223556
Position 4353: 0.0017322720569503546
Position 24303: 0.0017132223053277446
Position 22910: 0.0012643029733325664
Position 4046: 0.0006986305127257445
Position 13649: 0.0006244850398539342
Position 22446: 0.0005541811071730397
Position 1674: 0.00022259429842342118
Position 227: 0.00015310142461562198
Position 22187: 5.068634368783946e-05
Position 5670: 3.781794519099917e-06
