Gene = Gatad1
index = 422
Annotated 5SS: [186]
Annotated 3SS: [7508]
SMsplice 5SS: [ 186 7589]
SMsplice 3SS: [7508 7741]
top_k =  100
Partition function (log Z): -12.93397325901573

Sorted 5' Splice Sites (High to Low Probability):
Position 186: 0.9959990040138338
Position 7589: 0.30033400859993725
Position 7955: 0.20048398524969105
Position 7653: 0.11079365867980923
Position 1491: 0.02729942955844007
Position 903: 0.006562358268145835
Position 398: 0.003240341586881149
Position 1331: 0.002163919394901475
Position 239: 0.00014998340012618538
Position 38: 0.00011609203481097427
Position 962: 4.489142335914558e-05
Position 352: 4.424341816567617e-05
Position 969: 4.263779550652755e-05
Position 132: 1.9156472782935456e-05
Position 411: 1.4170889251975407e-05
Position 407: 1.3021106360952285e-05
Position 146: 9.86438809589622e-06
Position 532: 9.125338225241147e-06
Position 346: 3.435173634303211e-06
Position 96: 3.302988857454565e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 7508: 0.5304827492687091
Position 7741: 0.44568411734611046
Position 8056: 0.29782510199289086
Position 2093: 0.048756022316337334
Position 5842: 0.02864238705672413
Position 1451: 0.02456853806816775
Position 397: 0.021460957290223435
Position 1576: 0.020423552220668904
Position 2456: 0.018760754699513164
Position 798: 0.01844999079119271
Position 1385: 0.017168823065333214
Position 1821: 0.015981469065228415
Position 1940: 0.015662944251236932
Position 3394: 0.014707109687212212
Position 839: 0.014363415637634838
Position 6779: 0.01420683869854314
Position 2473: 0.01303341788404965
Position 5619: 0.01224005363698356
Position 1632: 0.00796984414680794
Position 5218: 0.007152018476811839
Position 2551: 0.006779769166078138
Position 5459: 0.006452195112615059
Position 4838: 0.006319704834700077
Position 1365: 0.006138941315603695
Position 1957: 0.005535745235650008
Position 1127: 0.004022555512617116
Position 2131: 0.0037286749054869835
Position 2006: 0.0032737657250771083
Position 2114: 0.002370058093056816
Position 585: 0.002201176180660773
Position 2783: 0.0020401929670845983
Position 2504: 0.002031634796793303
Position 2565: 0.0019114441403085493
Position 2255: 0.0013160773111021682
Position 2031: 0.0012682419276197215
Position 1610: 0.0009549206188242632
Position 888: 0.0008128511626511222
Position 1007: 0.0007742136064411494
Position 1087: 0.0007266018179251629
Position 410: 0.000447230320550262
Position 314: 0.0003365154964723346
Position 1165: 0.00023999856804624142
Position 1133: 6.143228443233794e-05
Position 1189: 3.927587905020395e-05
Position 1108: 2.3307201590331995e-05
