Gene = Izumo2
index = 599
Annotated 5SS: [ 233  389 1600 1790 6710]
Annotated 3SS: [  313  1512  1768  6585 11000]
SMsplice 5SS: [389]
SMsplice 3SS: [7802]
top_k =  100
Partition function (log Z): -9.51597139412

Sorted 5' Splice Sites (High to Low Probability):
Position 389: 0.9346008099329542
Position 1536: 0.5073508252489848
Position 229: 0.43311680604345804
Position 824: 0.37663073172677974
Position 1790: 0.25656401118139677
Position 245: 0.23548883593829315
Position 4337: 0.21242612254835147
Position 6710: 0.09450430680205378
Position 6645: 0.0704183242862498
Position 1920: 0.06961451642075796
Position 233: 0.06416712882532791
Position 1600: 0.06126605240561812
Position 1455: 0.03957268554205867
Position 799: 0.036784383096274215
Position 171: 0.016881674825216134
Position 1913: 0.014899106360175243
Position 909: 0.01489679712496318
Position 607: 0.014580720711968018
Position 534: 0.008694552795552491
Position 78: 0.00744336641309163
Position 567: 0.0023042914707312283
Position 249: 0.0019054918278804522
Position 102: 0.00162213024939091
Position 363: 0.0014877902615730292
Position 107: 0.0008226293519211043
Position 22: 0.0008061640859232031
Position 220: 0.0007171356460258412
Position 237: 0.0006791837683533652
Position 69: 0.0004242548047589197
Position 118: 0.00019406499810393298
Position 235: 0.00010469799917578113
Position 82: 7.424262442805425e-05
Position 334: 4.525554638509446e-05
Position 32: 2.758760514382955e-05
Position 30: 8.422991522329976e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 7802: 0.9874561051044419
Position 313: 0.5443413481697554
Position 723: 0.4147078541102322
Position 1292: 0.35297884565560184
Position 1512: 0.2665294631123222
Position 4255: 0.21242612254835158
Position 292: 0.16905309537854601
Position 6585: 0.16492263108830357
Position 1768: 0.13589904345306247
Position 1642: 0.10452692652525608
Position 1624: 0.07703925449512994
Position 1660: 0.02035294952493418
Position 474: 0.016881691070600106
Position 711: 0.006662427016183131
Position 857: 0.002478174474561649
Position 730: 0.0023728293281652826
Position 697: 0.0012443695226314532
Position 2386: 0.0009289714509071105
Position 478: 0.00014123840693027175
Position 252: 9.667554733677611e-05
Position 495: 8.458365805673924e-05
Position 334: 1.426396027157096e-07
Position 351: 1.3901313665944505e-07
Position 259: 6.569586046157436e-08
Position 197: 6.490158990437319e-08
Position 257: 3.4060937567741865e-08
Position 358: 2.470911994962092e-08
Position 150: 1.7068796911936284e-08
Position 372: 1.373048782313818e-08
