Gene = Snrpd2
index = 998
Annotated 5SS: [ 173 1676]
Annotated 3SS: [1495 2753]
SMsplice 5SS: [ 173 1676]
SMsplice 3SS: [1495 2753]
top_k =  100
Partition function (log Z): -7.057615693855479

Sorted 5' Splice Sites (High to Low Probability):
Position 1676: 0.9908152384293825
Position 173: 0.6571863732014616
Position 214: 0.09591277024771225
Position 108: 0.0923899494046086
Position 488: 0.042324838426874636
Position 2925: 0.039506145585749566
Position 2695: 0.03294450646789744
Position 69: 0.029774003716027217
Position 1260: 0.018627881614493094
Position 732: 0.011655411525474469
Position 221: 0.010218833157796736
Position 536: 0.010196844395563094
Position 691: 0.008679487766076773
Position 266: 0.00842649983296322
Position 2362: 0.006377555485089667
Position 1318: 0.0053766940165619285
Position 286: 0.0038753676634190885
Position 146: 0.003644405729006324
Position 749: 0.0032054128276925347
Position 237: 0.0029172595838325576
Position 542: 0.002813878534135839
Position 3295: 0.0027250506123194284
Position 3658: 0.0024993336394398048
Position 1659: 0.00024352001740293218
Position 15: 2.581773208445933e-06
Position 41: 1.6476335613754268e-06
Position 248: 1.3978647168672219e-06
Position 396: 3.143053876500363e-07
Position 306: 1.5056115504892804e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1495: 0.8848513078326126
Position 2753: 0.34457068678535546
Position 3277: 0.11530944820202443
Position 2447: 0.07725734021235489
Position 3377: 0.07476713645071087
Position 2281: 0.07370152962774536
Position 1391: 0.06573858620885337
Position 3740: 0.03935931830956422
Position 2069: 0.03322736613122482
Position 3018: 0.030498162653935717
Position 2206: 0.02932319785537172
Position 2569: 0.028878058081506477
Position 2726: 0.02781936329920289
Position 2085: 0.027570421758589578
Position 3548: 0.023946394381454725
Position 3153: 0.02185375666654146
Position 2054: 0.020073604230646795
Position 1517: 0.018245373988779127
Position 1788: 0.017280430911934683
Position 1905: 0.016632981248261104
Position 2619: 0.01462649735703456
Position 3116: 0.01181520690677903
Position 1584: 0.010782598091486788
Position 2015: 0.009306116113583701
Position 1544: 0.009077520082026874
Position 1572: 0.006904486905721537
Position 3596: 0.006131663824445553
Position 3521: 0.004849200977633096
Position 3552: 0.004629742259456811
Position 2344: 0.004103580809400497
Position 2285: 0.003970278572056786
Position 2168: 0.0037103726120234
Position 2536: 0.0036772284342482947
Position 2234: 0.003582221938055332
Position 2101: 0.0034337262538287868
Position 1056: 0.0029854897760269177
Position 1972: 0.002213859610018751
Position 314: 0.001373843393952166
Position 1200: 0.0011317221907531977
Position 2549: 0.0009942722960059526
Position 1126: 0.0007260468435533454
Position 1155: 0.0003622344319164347
Position 2784: 0.0002906316942541322
Position 259: 0.00023340188556006218
Position 1279: 0.00020989637883666532
Position 464: 9.014691724825821e-05
Position 2817: 8.028728941080152e-05
Position 385: 7.05698124118931e-05
Position 362: 6.719861899778496e-05
Position 1021: 8.846905610448243e-06
