Gene = Wdr1
index = 1184
Annotated 5SS: [  291   727 10430 14863 16133 21006 21303 21794 24668 26623 28323 30792
 31870 32282]
Annotated 3SS: [  604 10338 14714 15951 20927 21221 21559 24579 26465 28234 30680 31695
 32136 33893]
SMsplice 5SS: [  291  7353 10430 14863 18637 21006 21303 21794 24745 28323 30792 31870
 32282]
SMsplice 3SS: [ 7313 10338 14714 18487 20927 21074 21688 24579 28234 30680 31695 32136
 33893]
top_k =  100
Partition function (log Z): 20.6986168340093

Sorted 5' Splice Sites (High to Low Probability):
Position 21006: 0.9996044922062918
Position 10430: 0.9994025932390479
Position 32282: 0.9978207887328401
Position 30792: 0.9972023183318534
Position 21794: 0.9897801159163262
Position 31870: 0.9798072533280154
Position 21303: 0.9026658911910571
Position 28323: 0.842566116549452
Position 18637: 0.8131918357145892
Position 14863: 0.8072597151947656
Position 291: 0.7658317594965006
Position 24745: 0.6009478891696656
Position 7353: 0.5451972180407132
Position 727: 0.5224801654793776
Position 7443: 0.40379953832166093
Position 26623: 0.3936567430280382
Position 32035: 0.3653940945746903
Position 5138: 0.2560197767287524
Position 5046: 0.25213084605195457
Position 14826: 0.19274028480523123
Position 503: 0.19196907604838215
Position 3887: 0.1618428440688571
Position 32491: 0.15995812288463754
Position 702: 0.11619877205392731
Position 31503: 0.08012342711917894
Position 28860: 0.07010090140611294
Position 18673: 0.06622156831777984
Position 21255: 0.06078381317690158
Position 19973: 0.05593417122892026
Position 30989: 0.04969744647123788
Position 18642: 0.049593792201106005
Position 11876: 0.04871147712152873
Position 24686: 0.046480866237729165
Position 11756: 0.03422407985103451
Position 23211: 0.02842298596970946
Position 11048: 0.02530159787820314
Position 295: 0.02426618632391969
Position 15042: 0.022458328834162045
Position 22105: 0.02128214087833901
Position 9045: 0.02108065192881126
Position 18724: 0.02005390489734201
Position 21133: 0.01844896096232804
Position 33286: 0.018448150762358957
Position 280: 0.01125934089033837
Position 19024: 0.00972830256597607
Position 23072: 0.009126080378552852
Position 30971: 0.006631622924224392
Position 22241: 0.006160808858493299
Position 31082: 0.005129100170379314
Position 31129: 0.0038924396460336633
Position 265: 0.003437387578074366
Position 30763: 0.002783389362559946
Position 21168: 0.0025752759120612227
Position 31834: 0.00231571965613418
Position 21098: 0.0019365923402799524
Position 337: 0.0018380591310648163
Position 21142: 0.0008595786200157363
Position 10395: 0.0005974067609515537
Position 332: 0.00034484117158209985
Position 142: 0.00029751025041372113
Position 32933: 0.00029156860448619815
Position 122: 0.00022504993541599865
Position 381: 0.00020729105031605698
Position 32235: 0.00020497270201172015
Position 32374: 0.000150652267792452
Position 237: 0.0001438944635704976
Position 104: 0.00013328473754588722
Position 258: 2.6301499196924626e-05
Position 299: 2.001742367436832e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 10338: 0.9999999999999974
Position 14714: 0.999999999999997
Position 20927: 0.9995331097755482
Position 31695: 0.9994218121433213
Position 30680: 0.9720391754626045
Position 18487: 0.9194160760455476
Position 7313: 0.9187176208578626
Position 28234: 0.842566116549453
Position 24579: 0.6474287554073952
Position 32136: 0.5618179617801061
Position 21074: 0.5442399895767941
Position 4929: 0.5081506227807061
Position 21688: 0.44249311602180036
Position 21221: 0.42196037527829905
Position 32194: 0.40755372128115935
Position 33893: 0.3943809755211475
Position 26374: 0.3936567430280384
Position 604: 0.37390151713334974
Position 31956: 0.3460926667052235
Position 21685: 0.26200261446757456
Position 32437: 0.21993434536880258
Position 33848: 0.17198354092385196
Position 3836: 0.1618428440688571
Position 630: 0.13227271838983107
Position 21706: 0.1101812652751867
Position 21651: 0.10966185316129363
Position 492: 0.10628281777676091
Position 32367: 0.10596448302562474
Position 34825: 0.09055327348090637
Position 33701: 0.079371854833202
Position 33036: 0.0773635373481995
Position 28732: 0.07010090140611283
Position 30952: 0.06813913769178638
Position 11781: 0.04871147712152873
Position 19884: 0.04245982745783519
Position 7348: 0.030279135504511688
Position 21559: 0.02989548534088891
Position 18422: 0.02964502508526878
Position 21709: 0.028477286181628692
Position 23024: 0.028123680913264764
Position 30695: 0.026348132236511168
Position 10909: 0.02530159787820318
Position 31453: 0.022711723023814082
Position 8816: 0.021080651928811315
Position 31440: 0.0208061632357048
Position 32063: 0.01867174093608331
Position 11640: 0.01828060647616026
Position 31293: 0.016169803801792466
Position 609: 0.015971997387922196
Position 14930: 0.015727532622372805
Position 34386: 0.01569533523418688
Position 19801: 0.013474343771085064
Position 21949: 0.012702948833081743
Position 21122: 0.012592362146555756
Position 33366: 0.012361903277832102
Position 636: 0.010249886845440719
Position 18985: 0.0097283025659761
Position 22974: 0.009425385434997562
Position 11431: 0.00930031077459268
Position 21242: 0.007504924051840663
Position 21723: 0.007056821157897737
Position 22074: 0.007033363665921609
Position 14902: 0.006730796211789225
Position 11710: 0.006643162600281571
Position 22045: 0.006260231940886703
Position 32803: 0.00585676148809356
Position 31350: 0.00549271034698735
Position 31430: 0.005260185784107636
Position 34142: 0.004959649560671898
Position 32099: 0.004798805688439835
Position 31081: 0.0046950238359667685
Position 31977: 0.0035231416022377397
Position 31983: 0.0030997962157560776
Position 31361: 0.002190867808195097
Position 30490: 0.0015983999952981875
Position 22026: 0.0014464052969422542
Position 21132: 0.0009597596862041984
Position 31643: 0.0005781878566781767
Position 32398: 0.0004078292414394441
Position 20553: 7.138416897186641e-05
Position 21095: 1.1014160728313654e-05
Position 21407: 7.340483175201758e-06
Position 21274: 6.0193908723047085e-06
Position 30956: 6.014216337063647e-06
Position 30902: 2.406586362493712e-06
