Gene = Ssr3
index = 1033
Annotated 5SS: [ 219 1299 4892 9632]
Annotated 3SS: [ 1171  4792  9499 10588]
SMsplice 5SS: [ 219 1299 4892]
SMsplice 3SS: [1171 4792 9499]
top_k =  100
Partition function (log Z): -10.30438382153032

Sorted 5' Splice Sites (High to Low Probability):
Position 1299: 0.976229693849702
Position 4892: 0.933681132409156
Position 219: 0.6300293823321018
Position 361: 0.11932838483036322
Position 532: 0.07963699629080957
Position 7193: 0.0563917718584246
Position 643: 0.02945436011001035
Position 811: 0.026399898436155186
Position 3088: 0.023799976931072952
Position 200: 0.02146746905074969
Position 9091: 0.020801347810434977
Position 1644: 0.018633314112848864
Position 515: 0.01782363036260233
Position 193: 0.01584671782193978
Position 9171: 0.010402735373691347
Position 823: 0.00925936030147334
Position 202: 0.007010870020963121
Position 240: 0.006618792110878564
Position 1074: 0.006588844267060622
Position 831: 0.005799810661443767
Position 169: 0.005773261279046355
Position 855: 0.003830087448615269
Position 157: 0.0037882513956579754
Position 5143: 0.003733527328140555
Position 337: 0.003082431519770117
Position 652: 0.0029297050728366763
Position 1240: 0.001986955771023322
Position 4058: 0.0016758777973484974
Position 659: 0.001620701133373133
Position 5291: 0.001175655112762774
Position 3238: 0.0010789411275371266
Position 1479: 0.0008595648910792636
Position 1303: 8.493429683153748e-06
Position 178: 3.5753211617599553e-06
Position 254: 2.1243085996916347e-06
Position 281: 1.3089195793333804e-06
Position 316: 1.0596596133646967e-06
Position 13: 7.777042434917989e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4792: 0.9652551245148747
Position 1171: 0.9358276288949287
Position 9499: 0.2716184364912641
Position 8965: 0.2331768353418933
Position 5395: 0.08285150239664865
Position 10828: 0.08215390486431602
Position 10588: 0.07561949047809573
Position 7039: 0.06400458282762375
Position 7541: 0.0482695660057344
Position 6488: 0.02769148402170332
Position 1226: 0.025633622229305316
Position 3033: 0.024775886308790997
Position 10455: 0.02168641203821114
Position 8442: 0.02031606216853165
Position 1426: 0.016385835329427827
Position 10077: 0.014648188498883798
Position 7675: 0.014363575506730068
Position 6994: 0.011917054642116025
Position 4753: 0.00858578376604862
Position 8515: 0.008355579859184899
Position 7951: 0.007624954750875984
Position 8153: 0.0069614175797782065
Position 6135: 0.006955066347331812
Position 5349: 0.006458788413499251
Position 5096: 0.006314342423913852
Position 7327: 0.00557826614947712
Position 8232: 0.005034768390986176
Position 8337: 0.004867211128243469
Position 5027: 0.00393258533129446
Position 1460: 0.0038751422512744342
Position 7155: 0.0037856878836112708
Position 1053: 0.00372328714379573
Position 934: 0.0036192684063513555
Position 7864: 0.003580649440117928
Position 5879: 0.002919754667248936
Position 3883: 0.0023811077967884264
Position 1540: 0.0016542955500522254
Position 5400: 0.0014915429165345846
Position 5205: 0.0014672367616235262
Position 5255: 0.0013437408364508894
Position 451: 0.001201553706350323
Position 1107: 0.0011770020625252583
Position 397: 0.001101408458450016
Position 3062: 0.0010595898999928902
Position 5438: 0.0010242789172443608
Position 5323: 0.0009404426688858971
Position 454: 0.0008543034301501886
Position 682: 0.000710048527948034
Position 506: 0.0005095769243618895
Position 4010: 0.00040419304058933063
Position 3409: 0.0003884487974124074
Position 642: 0.0002533011567013699
Position 4794: 0.00022138170043030058
Position 5049: 0.00017214813825637914
Position 985: 2.23309064108301e-05
Position 811: 8.062574366638806e-06
Position 889: 3.0468983084204902e-06
