Gene = Tcaim
index = 1062
Annotated 5SS: [  150  3298  6355  9050 13488 19047 20752 21400 26320 28119]
Annotated 3SS: [ 3227  6218  8892 13234 18923 20653 21307 26080 27986 29196]
SMsplice 5SS: [  150  3298  9050 13488 18380 19047 20752 21400 26320]
SMsplice 3SS: [ 3227  8892 13310 18241 18923 20653 21307 26080 29196]
top_k =  100
Partition function (log Z): -3.945407325934554

Sorted 5' Splice Sites (High to Low Probability):
Position 9050: 1.0000000000000024
Position 19047: 1.0000000000000013
Position 3298: 0.9960660008807318
Position 20752: 0.9704977633631764
Position 13488: 0.9476453650292169
Position 150: 0.7332964202364278
Position 21400: 0.7172917266299713
Position 18380: 0.4644320363942735
Position 6355: 0.4321530665031481
Position 13653: 0.3580857194813217
Position 3669: 0.2967932672905183
Position 248: 0.2469972326073546
Position 3641: 0.15549798297778267
Position 6474: 0.11614812087011889
Position 7061: 0.08303914719155601
Position 22152: 0.06381541692244252
Position 3552: 0.044102356840342305
Position 1699: 0.038593946856178375
Position 1691: 0.037331291878386665
Position 16353: 0.02307698343266922
Position 275: 0.01860498850826698
Position 2763: 0.017975098292549948
Position 4173: 0.01743994141273817
Position 418: 0.016415163550061593
Position 4433: 0.016081638650175537
Position 2528: 0.0050748580654697275
Position 2523: 0.0033568859675823987
Position 2325: 0.0030881837279153057
Position 1327: 0.0030369565288528013
Position 1046: 0.0030330480295442308
Position 3335: 0.001306344600179902
Position 174: 9.09354900865966e-06
Position 252: 6.5041481140473804e-06
Position 111: 3.6226501444166932e-06
Position 109: 5.8209828990707286e-08
Position 88: 3.507839897074525e-08
Position 45: 1.9738809810605654e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8892: 1.0000000000000027
Position 18923: 1.000000000000001
Position 3227: 0.8362197696302592
Position 20653: 0.7597189192875753
Position 13310: 0.7122491185116241
Position 6218: 0.548301187373267
Position 21307: 0.5446406934048081
Position 18241: 0.46443203639427355
Position 3404: 0.41476516313165596
Position 21328: 0.39677963703328517
Position 13554: 0.35139317265533443
Position 13234: 0.23539624651759283
Position 20555: 0.20764670974073357
Position 22376: 0.15721076357366529
Position 21906: 0.14845658636558554
Position 3202: 0.13841670463908823
Position 22915: 0.1058576378142317
Position 25201: 0.08752721455301318
Position 6979: 0.08303914719155606
Position 24964: 0.07870042293674556
Position 3373: 0.07623682687368288
Position 1568: 0.07592523873456497
Position 24589: 0.06558834036316971
Position 25418: 0.05813472639977882
Position 22043: 0.049664758736066426
Position 24877: 0.04259213895392623
Position 16105: 0.02307698343266922
Position 3129: 0.020854259159643115
Position 2617: 0.016535299099224424
Position 22334: 0.016386180216032553
Position 2402: 0.009871543226377653
Position 231: 0.009315876859008632
Position 3966: 0.00774817050288074
Position 21804: 0.0073581573456663295
Position 13608: 0.006692546825987337
Position 4269: 0.006531272025885649
Position 240: 0.006017261417404936
Position 22632: 0.00586778537717566
Position 4114: 0.00578978227662789
Position 22636: 0.0053943054183855765
Position 4295: 0.00471393426582602
Position 19969: 0.004332409928073429
Position 4054: 0.0039019886332295386
Position 22151: 0.003757650976112576
Position 20359: 0.0031321343348676344
Position 4214: 0.002715849093042663
Position 3595: 0.002555795308193668
Position 1218: 0.002269697928416389
Position 4373: 0.0021205832654212055
Position 3043: 0.0018816120519209627
Position 20867: 0.0018297588719694247
Position 2217: 0.0017337752386710626
Position 3408: 0.001463574593409137
Position 3573: 0.001372247201701731
Position 2148: 0.0013544084892442418
Position 850: 0.0012512963524695703
Position 898: 0.0010972594888695745
Position 21275: 0.0010279752847231149
Position 1190: 0.0007672586004364115
Position 838: 0.0006844921882050883
