Gene = Tecpr1
index = 1067
Annotated 5SS: [  121  5102  6390  6713  7363  9371  9560 11043 12211 13756 15021 16222
 17199 17451 18991 20208 22604 22801 23886 24487 25061 25724 27264 27484]
Annotated 3SS: [ 4866  6206  6589  7236  9195  9458 10940 12064 13249 14874 16065 17048
 17292 18862 20104 22506 22720 23828 24305 24924 25630 27156 27363 27597]
SMsplice 5SS: [  121  1839  6347  6713  7363  9371  9560 11043 12211 15021 16222 17451
 18991 20208 22604 22801 24487 25061 27264 27484]
SMsplice 3SS: [ 1736  6206  6589  7236  9195  9458 10940 12064 14874 16065 17355 18862
 20104 22506 22720 24305 24924 27156 27338 27597]
top_k =  100
Partition function (log Z): 24.589956113473907

Sorted 5' Splice Sites (High to Low Probability):
Position 18991: 0.9999999999999997
Position 15021: 0.9999999999999986
Position 22604: 0.9977034246592174
Position 11043: 0.9746238874580488
Position 12211: 0.9587246549035222
Position 121: 0.9576432688003993
Position 7363: 0.951330275250383
Position 27264: 0.9393302410929624
Position 16222: 0.9297922174677444
Position 22801: 0.9112653949412959
Position 27484: 0.9028072598421721
Position 20208: 0.8509702479883704
Position 9371: 0.8333185397894772
Position 17451: 0.7761949065929105
Position 24487: 0.7089686248004359
Position 9560: 0.6721217702136456
Position 25061: 0.667171561797877
Position 6713: 0.5514702970424386
Position 17199: 0.5498404088106762
Position 13275: 0.5163389375835491
Position 1839: 0.4894171761636262
Position 11253: 0.3470688406826304
Position 6676: 0.3314385087656026
Position 13756: 0.2865146487997417
Position 23886: 0.2661313881220212
Position 4941: 0.22211663417213892
Position 5102: 0.20794039676097342
Position 1899: 0.17314615105089456
Position 21737: 0.13414969384210237
Position 9967: 0.12736784815058286
Position 11238: 0.1200471096750989
Position 27812: 0.11330439834189016
Position 7969: 0.10716672078642259
Position 16948: 0.09787621799984049
Position 7899: 0.09398561757412732
Position 7878: 0.08084656073783561
Position 7926: 0.07420913968945374
Position 3590: 0.06808808547381323
Position 7973: 0.06615385562201215
Position 21538: 0.05799460342562701
Position 7930: 0.05054445816541705
