Gene = Ahctf1
index = 103
Annotated 5SS: [  328  4470  8004 10038 11335 13382 14032 15492 16713 16986 17611 18673
 19591 20734 22038 22825 24077 25981 26178 27673 28349 32882 33092 34372
 34692 35386 37803 40211 41136 43419 45746 48232 51370 55124 56501]
Annotated 3SS: [ 4341  7749  9856 11126 13264 13946 15340 16579 16803 17548 18543 19499
 20643 21896 22719 23982 25856 26120 27525 28160 32736 32959 34220 34540
 35277 37609 40006 40717 43318 45650 48025 49607 54989 56423 57151]
SMsplice 5SS: [  328  4470 10038 11335 14032 15492 16713 16986 19591 22038 22825 24077
 25981 28349 32882 33092 34372 34692 37803 40211 40942 43419 45746 49992
 51045 56501 58564]
SMsplice 3SS: [ 4341  9856 11126 13946 15340 16579 16803 19499 21896 22719 23982 25856
 28160 32736 32959 34220 34540 37609 40077 40717 43318 45650 49833 50911
 56423 58475 58647]
top_k =  100
Partition function (log Z): 21.158814301885336

Sorted 5' Splice Sites (High to Low Probability):
Position 25981: 0.9999999999999896
Position 4470: 0.9999999999999875
Position 19591: 0.9995812981674156
Position 28349: 0.99875212830694
Position 24077: 0.9916854103402575
Position 16713: 0.9902219121727016
Position 11335: 0.9819448775832038
Position 37803: 0.974781859722847
Position 16986: 0.9678497091347732
Position 32882: 0.9653694032404636
Position 10038: 0.9542744527323919
Position 33092: 0.9174749651527263
Position 34372: 0.906391200563283
Position 22825: 0.8991493130965718
Position 40211: 0.8618114178189159
Position 15492: 0.8496251771864529
Position 34692: 0.8459518613213937
Position 14032: 0.826208392365085
Position 40942: 0.7807620099818527
Position 22038: 0.7596354099455029
Position 328: 0.7207005159175405
Position 45746: 0.6422356942374496
Position 43419: 0.5945904108237988
Position 18673: 0.5175980599979019
Position 8004: 0.4694108108247144
Position 13382: 0.4669495464049771
Position 26864: 0.3751607223279721
Position 22454: 0.36608635584273025
Position 35436: 0.2977417469956065
Position 17611: 0.26780910558707666
Position 28883: 0.2609741123260547
Position 6623: 0.2547145667697631
Position 714: 0.24823403200129418
Position 11659: 0.19156704876729713
Position 35386: 0.17941222675737548
Position 24307: 0.15887589476841849
Position 28627: 0.15062295575718135
Position 26800: 0.13647213309373932
Position 5877: 0.12005559058834037
Position 13714: 0.09915224713328923
Position 34645: 0.07978718111077149
Position 17674: 0.07927816457780838
Position 16428: 0.07093178069138861
Position 20734: 0.068161493066118
Position 98: 0.06727126633566488
Position 3629: 0.05815238607683536
Position 27426: 0.05488230321865947
Position 1079: 0.0537236865065923
Position 26789: 0.05248320655517773
Position 20498: 0.044071639152279136
Position 27420: 0.039227597435982406
Position 26805: 0.03720378806274846
Position 5545: 0.028758287099535866
Position 11023: 0.024232771913927392
Position 6652: 0.024169159418739393
Position 4072: 0.023254782681078064
Position 20573: 0.01985948255866292
Position 40998: 0.019003404634169125
Position 15480: 0.017385297208157444
Position 22023: 0.016308455126609285
Position 16862: 0.01571822652677035
Position 27869: 0.01521415288048331
Position 24474: 0.014146715822267031
Position 2553: 0.013555189523002166
Position 15713: 0.013101620501432678
Position 27673: 0.010346683753644826
Position 10993: 0.006199691838780155
Position 26850: 0.005304059397644557
Position 24966: 0.0042424992927713855
Position 13114: 0.003935500303042882
Position 10805: 0.003373431516749661
Position 6521: 0.003348192278504627
Position 6949: 0.0032066616038162543
Position 9956: 0.002903529878546409
Position 24119: 0.0027669750332880525
Position 5201: 0.0027392045452913016
