Gene = Atp5j2
index = 150
Annotated 5SS: [ 560 4937 7531]
Annotated 3SS: [4828 7413 8194]
SMsplice 5SS: [ 560 4937 7531]
SMsplice 3SS: [4828 7413 8194]
top_k =  100
Partition function (log Z): -2.087175135011103

Sorted 5' Splice Sites (High to Low Probability):
Position 560: 0.9947258297155664
Position 4937: 0.971830846475945
Position 7531: 0.6612052539687555
Position 6360: 0.4762320679692627
Position 180: 0.37405454261726934
Position 4218: 0.23497414976146735
Position 375: 0.2153954468506206
Position 200: 0.21283295719488002
Position 5369: 0.14291266841039288
Position 2598: 0.032319067737514265
Position 189: 0.027717700893454416
Position 6584: 0.027500567964407426
Position 100: 0.02492472198753078
Position 3870: 0.02251828857952788
Position 5012: 0.020798049120857844
Position 7683: 0.015112092601375499
Position 151: 0.011698689054333508
Position 353: 0.009077695831366831
Position 6340: 0.008688251624715017
Position 3168: 0.008315523206561823
Position 6243: 0.0067237481189419265
Position 3188: 0.006463672628584516
Position 7640: 0.005797683698101869
Position 1078: 0.0036000685769374888
Position 3290: 0.003185767475012232
Position 415: 0.002792785040324087
Position 5033: 0.0023902833834234883
Position 8075: 0.002149241660335493
Position 1119: 0.001870827511608509
Position 6696: 0.0017292484630589387
Position 367: 0.0017119253291638813
Position 1539: 0.0015665007661400522
Position 6194: 0.0011454420294452795
Position 119: 0.0010525178798227249
Position 219: 0.0006784660966479821
Position 102: 8.28619136474082e-05
Position 391: 8.134136325232962e-05
Position 52: 6.929769089299014e-05
Position 156: 6.545321388104188e-05
Position 439: 5.35310529298783e-05
Position 109: 2.6340215556760126e-05
Position 633: 2.3685782430377583e-05
Position 117: 1.7422580602109935e-05
Position 482: 5.176646942994701e-06
Position 3: 1.7367064022561813e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 4828: 0.998345304041604
Position 7413: 0.9676025690088997
Position 6193: 0.5009320398349002
Position 8194: 0.4698951110542426
Position 269: 0.43596260129234093
Position 479: 0.4028222005061631
Position 4126: 0.2070490163392352
Position 7898: 0.1014760972717273
Position 7975: 0.10059797338163938
Position 5307: 0.07950276686720059
Position 5133: 0.0309172473536923
Position 5164: 0.030240672695816886
Position 3913: 0.027925133422232126
Position 6107: 0.027777923139679563
Position 503: 0.02644693741536313
Position 3097: 0.01796496331015857
Position 7811: 0.01728877794848027
Position 3739: 0.016733991821246245
Position 2487: 0.016436703187739564
Position 2514: 0.015882364549774697
Position 500: 0.00735718685881299
Position 6570: 0.006838517593603602
Position 3803: 0.005784296758281638
Position 753: 0.005516903126710005
Position 414: 0.004112372468688088
Position 8284: 0.0040974575070590385
Position 7614: 0.0038137281291731845
Position 6583: 0.0017292484630589385
Position 1397: 0.0015665007661400522
Position 4756: 0.0013729998937214035
Position 5078: 0.0010894076744212844
Position 7611: 0.0004159075654236874
Position 243: 0.0002596708598526031
Position 4714: 0.00023568902651087376
Position 436: 0.00010526518504757235
Position 287: 2.285018532603638e-05
Position 537: 5.356869019102569e-07
Position 522: 5.051990227529422e-07
