Gene = Il6
index = 575
Annotated 5SS: [  97  447 1832 5041]
Annotated 3SS: [ 261 1717 4890 6266]
SMsplice 5SS: [  97  447 1832 5041]
SMsplice 3SS: [ 261 1717 4890 6324]
top_k =  100
Partition function (log Z): -0.10009605536030342

Sorted 5' Splice Sites (High to Low Probability):
Position 97: 0.988974128301305
Position 1832: 0.9680515315458316
Position 5041: 0.9480006620055459
Position 447: 0.8417704766665496
Position 6020: 0.13163473443922574
Position 824: 0.11827216486121814
Position 2408: 0.11557813434607693
Position 451: 0.1033481980413209
Position 2530: 0.09159295406993391
Position 3615: 0.0876866506244133
Position 6505: 0.06439285107061371
Position 6015: 0.05022381801231986
Position 2018: 0.031120027157033114
Position 6136: 0.02988039610880726
Position 1998: 0.024834494030506343
Position 6434: 0.023373668719785315
Position 2497: 0.022077062533775556
Position 3633: 0.017178296438980202
Position 561: 0.0128269192524222
Position 393: 0.00976367661412507
Position 142: 0.005464245421683892
Position 330: 0.0020165681712859714
Position 155: 0.0020092313912169054
Position 721: 0.001962245423990413
Position 860: 0.0018118772653276818
Position 1871: 0.000842285236425307
Position 176: 0.0007122673815196781
Position 2247: 0.0006439644726453629
Position 180: 0.0002023269727152461
Position 101: 0.00014110218720563277
Position 83: 3.274155342296269e-05
Position 110: 2.6387096964671586e-05
Position 153: 1.5771024317268243e-05
Position 59: 1.2592270065294063e-05
Position 22: 3.4654451035478585e-06
Position 18: 3.0812104903401942e-06
Position 414: 1.0201596319459988e-06
Position 375: 5.347096015381742e-07
Position 240: 7.94527250261396e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4890: 0.9595513527711199
Position 261: 0.9543271234960631
Position 1717: 0.9525075153245816
Position 6324: 0.6308919629369661
Position 6266: 0.35189177951692496
Position 2404: 0.14455641428414714
Position 3520: 0.10486494706339353
Position 5921: 0.08497633227822186
Position 2246: 0.0660418862644663
Position 5918: 0.05384227028668006
Position 706: 0.045763527891753565
Position 720: 0.045649247372984585
Position 1905: 0.04516608938605525
Position 5874: 0.036983230969798636
Position 6671: 0.03447533487782931
Position 1766: 0.023881189388393873
Position 6000: 0.022855568642637207
Position 6723: 0.018980970253588456
Position 2292: 0.014373859396616078
Position 6821: 0.014140502408797153
Position 6504: 0.011432163388401001
Position 5773: 0.008008026119407053
Position 264: 0.007713113374397091
Position 6644: 0.0076185319336670755
Position 670: 0.006876144590433788
Position 536: 0.006870837586806698
Position 614: 0.005440061482960876
Position 645: 0.005280243880834236
Position 5956: 0.00507352026360801
Position 2350: 0.005050810461667793
Position 515: 0.002975070003331454
Position 786: 0.002663309916544844
Position 4080: 0.0025947452829085393
Position 330: 0.0023534541184270937
Position 1870: 0.0019023783137037988
Position 370: 0.0012639768363043272
Position 6789: 0.0011190169281160252
Position 4063: 0.0008901551404097935
Position 1787: 0.0007604265739014718
Position 609: 0.0006831754690535269
Position 2576: 0.0005084453892939639
Position 276: 0.0005013113834529602
Position 2116: 0.00047096231435047746
Position 1665: 0.00041536371574513165
Position 1911: 0.00037573444654738313
Position 651: 0.00035391078036290584
Position 545: 0.0003371792299838435
Position 2917: 0.00031404589630239975
Position 681: 0.00030044417044130845
Position 2704: 0.0002560612441463324
Position 2074: 0.00012244871066723417
Position 1969: 8.593135522357911e-05
Position 1915: 7.607272481873057e-05
Position 351: 3.300167183532029e-05
Position 191: 2.7728999619889562e-05
Position 393: 6.7988522632620775e-06
Position 188: 4.013822629712564e-06
Position 342: 2.078873138543082e-06
Position 337: 6.321899707295587e-07
Position 208: 5.133818058556565e-08
Position 399: 3.647335414199061e-08
Position 198: 2.3584283046671743e-08
Position 339: 4.667823205333133e-09
Position 205: 3.931009391481282e-09
