Gene = Polr3c
index = 833
Annotated 5SS: [  280  1795  3832  4115  5089  8168  8395 10962 11200 11995 12509 13370
 13534 14148]
Annotated 3SS: [ 1628  3575  3928  5002  8062  8301 10880 11147 11933 12357 13267 13483
 13997 15567]
SMsplice 5SS: [  280  1795  4115  5089  8168  8395 10962 12509 13370 13550 14148]
SMsplice 3SS: [ 1628  3928  5002  8062  8301 10880 12357 13085 13483 14049 15567]
top_k =  100
Partition function (log Z): 17.282616506025317

Sorted 5' Splice Sites (High to Low Probability):
Position 10962: 0.9982256429222839
Position 8395: 0.9938020126996413
Position 12509: 0.98709632758188
Position 4115: 0.9266375222549361
Position 1795: 0.8874665350282355
Position 14148: 0.8587936202707217
Position 5089: 0.8516068453662357
Position 13370: 0.8220262290136318
Position 8168: 0.809118048005715
Position 13550: 0.7869554456169999
Position 280: 0.4723827776970835
Position 516: 0.44954427470095104
Position 15484: 0.41594381714095424
Position 3832: 0.3171976032815355
Position 6016: 0.2643816924985682
Position 13534: 0.21261247871557906
Position 8210: 0.15180698482140106
Position 11995: 0.1151114004128122
Position 11200: 0.10700770148744845
Position 3672: 0.10350200168114916
Position 6143: 0.09130013432795
Position 3698: 0.0575131594001585
Position 13360: 0.047840582797159005
Position 3689: 0.04577641087443214
Position 3955: 0.03877994628329223
Position 166: 0.038730394288122146
Position 2029: 0.03827934572625033
Position 14569: 0.03656316888907327
Position 1354: 0.03497106370278272
Position 7157: 0.03102786257190162
Position 1700: 0.03030006280206782
Position 8179: 0.02847877500827386
Position 3727: 0.02538111628799807
Position 179: 0.0239320432082091
Position 1913: 0.02074855399945187
Position 12976: 0.01634067573422547
Position 7197: 0.015515972727074511
Position 485: 0.013968533169678847
Position 3722: 0.01338733040922166
Position 2080: 0.012855325234968707
Position 15404: 0.009324670277950689
Position 11480: 0.007389620098883049
Position 15801: 0.006865273508259813
Position 1157: 0.006350866057802269
Position 7347: 0.005889834676890456
Position 4533: 0.00583676813959119
Position 3801: 0.005500382810153931
Position 6611: 0.004686470247201172
Position 1886: 0.004530068018999334
Position 13233: 0.004071014817051017
Position 12425: 0.00405294570291
Position 8138: 0.004016144415629026
Position 3782: 0.0035257312449125965
Position 422: 0.003062972298394175
Position 1164: 0.002672674826960562
Position 8183: 0.002579797311996619
Position 424: 0.0020139573506409284
Position 131: 0.0019315317344423748
Position 2277: 0.0018544961098729746
Position 1365: 0.0016018865826956206
Position 1408: 0.0009294471924355384
Position 74: 0.0008344597637190245
Position 1087: 0.0007677574118289625
Position 10923: 7.639641803254848e-05
Position 335: 1.208185677897042e-05
Position 148: 8.701712945743063e-06
Position 11880: 6.101159082660269e-06
Position 109: 9.459389216945821e-07
Position 764: 3.9634578064523043e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 8062: 0.9947123816313075
Position 8301: 0.9938001809706085
Position 13483: 0.9647379471058752
Position 3928: 0.9643766389894279
Position 1628: 0.9420675908777292
Position 10880: 0.9187236516148005
Position 15567: 0.8831750774617949
Position 5002: 0.7889322783181169
Position 12357: 0.7405100992875651
Position 13085: 0.5904705246283458
Position 3575: 0.5546458449042543
Position 15403: 0.4672240305297326
Position 14049: 0.43146082197429636
Position 13997: 0.4106226535066448
Position 5898: 0.3479114112517411
Position 13267: 0.2491368144756936
Position 12400: 0.2360390993983206
Position 11933: 0.10165693772032582
Position 10860: 0.0762588032966683
Position 11055: 0.06388088743497143
Position 5008: 0.06267456704811883
Position 7038: 0.052433669975866626
Position 15320: 0.051288746581253215
Position 11147: 0.05051643415135998
Position 1231: 0.03350931842790376
Position 13446: 0.033076076762820705
Position 14405: 0.025920019153165105
Position 1988: 0.02323521624560218
Position 13150: 0.01960125507752864
Position 3688: 0.018178720634106346
Position 12378: 0.014600074598903797
Position 11549: 0.013460563851569022
Position 15508: 0.01247892410007113
Position 999: 0.010816359940730345
Position 13904: 0.010108047643124424
Position 1882: 0.009832477440252299
Position 12803: 0.009394094603976428
Position 1956: 0.008529675044164069
Position 5874: 0.007770415574777016
Position 13302: 0.007757770474691982
Position 14265: 0.007470106467569235
Position 13337: 0.006976264180275593
Position 15906: 0.006865273508259813
Position 15857: 0.0061630506475258435
Position 12833: 0.005519018564125323
Position 419: 0.005124166162822423
Position 14062: 0.004853233746521389
Position 6455: 0.004686470247201172
Position 14462: 0.0038139522467498534
Position 4415: 0.0037932263388728467
Position 2029: 0.0037071444614834056
Position 1917: 0.003184098570492773
Position 10822: 0.003078135638349144
Position 13425: 0.0021811739226129806
Position 1203: 0.0021696301415342744
Position 14496: 0.0020077302201830295
Position 1430: 0.0017572306485565288
Position 13817: 0.0017488634001344308
Position 12827: 0.0014275625661237198
Position 1864: 0.0013416628167374786
Position 7941: 0.0012873679317067378
Position 1851: 0.001233282909377232
Position 4441: 0.0011863681046338833
Position 15293: 0.0011743776059355596
Position 4351: 0.0008571736960844585
Position 266: 0.0007546203756131998
Position 14518: 0.0006835656265760547
Position 1589: 0.0006554590514504826
Position 2219: 0.00041984142881644617
Position 359: 0.00040087769166027414
Position 279: 0.00039394201057527724
Position 320: 0.00027698027881310283
Position 386: 0.0002747612464527934
Position 10888: 0.00015529039298187267
Position 10922: 8.61583975160171e-05
Position 1578: 4.594482276526197e-05
Position 1457: 2.0872166485487193e-05
Position 8306: 1.83172903423663e-06
