Gene = Cwc15
index = 307
Annotated 5SS: [ 165 1438 2310 3070 4324 7353]
Annotated 3SS: [1298 2196 2980 4215 7233 9582]
SMsplice 5SS: [ 127 1438 2310 3070 4324 7353]
SMsplice 3SS: [1298 2196 2980 4215 7233 9582]
top_k =  100
Partition function (log Z): 1.8825645936966435

Sorted 5' Splice Sites (High to Low Probability):
Position 4324: 0.999999999999999
Position 1438: 0.9135284746750316
Position 3070: 0.8946104856696265
Position 7353: 0.8808825927890648
Position 2310: 0.8432428686545624
Position 127: 0.3659051332351001
Position 685: 0.29792781436677157
Position 6203: 0.22852686235675612
Position 3997: 0.22211851580953107
Position 141: 0.18874004658520266
Position 5420: 0.08804219277859705
Position 308: 0.06471506190764365
Position 4138: 0.05855705327711215
Position 2368: 0.05054484015572134
Position 7392: 0.049160622261711404
Position 8707: 0.047973318984860756
Position 8402: 0.03765925608847107
Position 165: 0.03250160465535068
Position 5550: 0.03211702349616723
Position 2572: 0.031223559527558398
Position 344: 0.030131046115667616
Position 3529: 0.025109751460428296
Position 7375: 0.02191325096386615
Position 5594: 0.021028381815330108
Position 3780: 0.020987899761806744
Position 644: 0.02027564495343017
Position 5184: 0.015827330700458317
Position 185: 0.015288211219410961
Position 4023: 0.012567368160111702
Position 3372: 0.01240322462852992
Position 383: 0.010407959009557849
Position 2321: 0.010365308086949234
Position 9709: 0.010289464197706294
Position 7342: 0.009147828695727599
Position 9271: 0.007979627928315396
Position 3363: 0.006585524669877124
Position 1605: 0.006257393857029726
Position 2436: 0.005308475168516445
Position 8414: 0.00412047638223159
Position 2854: 0.004085550034589569
Position 2360: 0.004040423699013355
Position 7369: 0.003714583741805757
Position 2561: 0.001755996881732279
Position 1898: 0.001291548287650637
Position 2841: 0.0010711011320487802
Position 301: 0.0002212044782361002

Sorted 3' Splice Sites (High to Low Probability):
Position 7233: 0.9678033525314261
Position 4215: 0.9327502577233527
Position 9582: 0.9196799729294075
Position 2196: 0.8656089139472525
Position 1298: 0.8534911719751653
Position 2980: 0.842756706973352
Position 3843: 0.1810288865970692
Position 5988: 0.09575587797912724
Position 4114: 0.07520104700423841
Position 5886: 0.07070737639264309
Position 6139: 0.06206360798498576
Position 5235: 0.05849586652384091
Position 8471: 0.055468929315654836
Position 5470: 0.05314540531149732
Position 1183: 0.03932567741245215
Position 3258: 0.03639430981310555
Position 3001: 0.03142285107300571
Position 4218: 0.029928474895198977
Position 5331: 0.029396592920604807
Position 8178: 0.028747550064249564
Position 2088: 0.02525803078745226
Position 8206: 0.024931814069147917
Position 3828: 0.023926786083009074
Position 2481: 0.021769370190209178
Position 3861: 0.020236345787468316
Position 9190: 0.018636946549213683
Position 4222: 0.0186040724666103
Position 7458: 0.018331229379326203
Position 2939: 0.017150216136091113
Position 5089: 0.015977064034609623
Position 2209: 0.014981000024104253
Position 524: 0.014784512104015046
Position 3620: 0.013644902848483603
Position 450: 0.012684326205531796
Position 3937: 0.009493865502096206
Position 8943: 0.00876352018459789
Position 9607: 0.008663501673491999
Position 9792: 0.007786158424185915
Position 538: 0.007013430699708077
Position 2422: 0.006123031484401977
Position 7158: 0.005813403183551777
Position 2244: 0.00572278743315925
Position 1537: 0.005543993178939031
Position 2714: 0.004505400965663716
Position 3586: 0.00384773040453241
Position 477: 0.003632804308736246
Position 3653: 0.003495266508790732
Position 3351: 0.0031915980054003654
Position 4689: 0.0029586701294973816
Position 2982: 0.002851462716898854
Position 8315: 0.002752667826489349
Position 482: 0.0027034756315629117
Position 9821: 0.002503305773520384
Position 559: 0.0023944311050331257
Position 3290: 0.0022571060518396685
Position 3285: 0.0022554868884897545
Position 2046: 0.002084841764434349
Position 4276: 0.0019155004001886768
Position 1025: 0.0018389305521180272
Position 2446: 0.0015249189016979167
Position 2149: 0.0014795180510784264
Position 2741: 0.0010804989712540707
Position 2123: 0.001008855091586207
Position 2012: 0.0009078032310168968
Position 1604: 0.0008252433481839898
Position 564: 0.0007125432617324393
Position 1825: 0.0004663049394666473
Position 252: 0.0004258374990913855
Position 1544: 0.0004059258054511852
Position 234: 0.0003495700929166109
Position 1561: 0.0003074748726395098
Position 656: 0.00028237628864042426
Position 4264: 0.00015770078752150692
Position 1982: 1.2401267660492537e-05
Position 966: 2.0954927194631543e-06
Position 1051: 1.0185719818061555e-06
