Gene = Adpgk
index = 101
Annotated 5SS: [  309  6194 11994 18791 21679 22294]
Annotated 3SS: [ 5967 11930 18669 21481 22194 23172]
SMsplice 5SS: [  309  6194 11994 18791 19261]
SMsplice 3SS: [ 5967 11930 18669 19180 22194]
top_k =  100
Partition function (log Z): -20.059007113082874

Sorted 5' Splice Sites (High to Low Probability):
Position 309: 0.9948077599278067
Position 6194: 0.532498129256875
Position 6241: 0.04981279051992602
Position 2133: 0.04549416798441307
Position 1364: 0.02600206955098465
Position 3554: 0.022797066623359813
Position 1098: 0.007366881325381564
Position 5149: 0.004181341760506051
Position 2138: 0.002016420904196726
Position 58: 0.0015894500949555214
Position 66: 0.0013229365512553743
Position 483: 0.0012745104490614718
Position 609: 0.00044020525927198755
Position 427: 0.0003623394785988344
Position 355: 6.090223208480226e-06
Position 371: 3.84237639045378e-06
Position 499: 1.0445904545745653e-06
Position 387: 2.0305215735897598e-07
Position 464: 1.5519854913553185e-07
Position 99: 1.480807700420866e-07
Position 298: 4.642794150932434e-08
Position 313: 4.2087611129532975e-08
Position 217: 4.1529341336675215e-08
Position 211: 2.8744961982020685e-08
Position 416: 2.6875391819169927e-08
Position 124: 2.546466530895773e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5967: 0.5168767937496163
Position 10501: 0.18850466878650252
Position 10781: 0.1353050841605058
Position 6016: 0.12738455733272605
Position 7092: 0.11624132082466529
Position 6473: 0.09917768367929786
Position 5939: 0.08872472863522964
Position 3320: 0.0843386226556036
Position 5040: 0.05736466703973486
Position 8405: 0.03596688718769309
Position 6391: 0.029780808953380304
Position 2014: 0.023416691471759322
Position 584: 0.0221847721774815
Position 681: 0.02032095776099352
Position 4076: 0.01562847953184078
Position 7005: 0.015599584514603254
Position 4226: 0.010765324092955714
Position 3255: 0.010557866534920678
Position 1254: 0.01010693093890695
Position 2039: 0.010071727897817774
Position 1984: 0.009038953539641811
Position 1206: 0.0069704989363152505
Position 638: 0.0054359653096326165
Position 2011: 0.005138410630260368
Position 1225: 0.005138070895879076
Position 608: 0.004588481941056799
Position 1210: 0.00438717440862556
Position 1173: 0.003618741104091173
Position 3552: 0.0035796061763767543
Position 759: 0.0031627932124828092
Position 4170: 0.002764059912040094
Position 3167: 0.0022515926775616845
Position 795: 0.0021978020545418667
Position 2480: 0.0018915044083602846
Position 2580: 0.0018395804936977463
Position 1838: 0.0017888964468816798
Position 1076: 0.0016026430357643172
Position 3087: 0.0015103814384467501
Position 458: 0.0013852087125894278
Position 1012: 0.0010421996916833878
Position 1628: 0.0009314771180823076
Position 970: 0.0007785649073857208
Position 661: 0.0003120995203863031
Position 897: 0.00016227643718142012
Position 930: 0.00013028857042188163
Position 560: 7.852994061417364e-06
Position 416: 4.481838351046359e-06
