Gene = Eif2d
index = 366
Annotated 5SS: [  245  1239  2071  2543  5119  7444  8222 10385 11326 11589 12029 13242
 15060 17931]
Annotated 3SS: [ 1047  1986  2451  5010  7228  8103 10338 11221 11438 11938 13145 14938
 17755 18739]
SMsplice 5SS: [  245  1239  2071  2543  5119  7444  8222 10385 11326 11589 12029 13242
 15060 17931]
SMsplice 3SS: [ 1047  1933  2451  5010  7281  8103 10338 11221 11438 11938 13145 14938
 17755 18739]
top_k =  100
Partition function (log Z): 11.835217526613992

Sorted 5' Splice Sites (High to Low Probability):
Position 12029: 0.9895178012828902
Position 245: 0.9735109965145645
Position 11326: 0.9693112513897968
Position 2071: 0.9645601662124371
Position 8222: 0.9401156835776447
Position 11589: 0.9352836481991226
Position 5119: 0.8860188452325011
Position 1239: 0.8767880489032019
Position 13242: 0.8173449069695166
Position 7444: 0.7911360000849181
Position 10385: 0.7421305250526499
Position 17931: 0.7060059894950792
Position 15060: 0.700974489322688
Position 2543: 0.5981644940476041
Position 630: 0.31625154573827824
Position 8804: 0.10554156272043388
Position 8570: 0.08980668226020144
Position 8343: 0.05739989630457209
Position 1244: 0.0505687150875573
Position 7768: 0.04380192702861943
Position 14302: 0.038483804003345834
Position 7299: 0.03740498275776665
Position 8566: 0.02568562376334896
Position 7365: 0.023821558205361006
Position 12443: 0.0227676197904271
Position 3356: 0.017231620149554486
Position 592: 0.01400470197188809
Position 1194: 0.010892946262709119
Position 14699: 0.010499786305060911
Position 12129: 0.01048219871711006
Position 1853: 0.008314143381873905
Position 11749: 0.007432097777911832
Position 2375: 0.005036991569838971
Position 5227: 0.002326210191332578
Position 8279: 0.0020714128361039807
Position 527: 0.001632390698302663
Position 357: 0.001449285282962016
Position 716: 0.0008449789251440277
Position 799: 0.00040026529414216453
Position 660: 0.00036980749112727713
Position 606: 0.0002704194459713404
Position 2605: 0.00012887648820304807
Position 292: 0.00012390759790421957
Position 215: 4.158580316769219e-05
Position 191: 3.7801179789805215e-05
Position 105: 3.0382571674986214e-05
Position 210: 2.8449685581076063e-05
Position 12: 7.248692282469166e-06
Position 98: 4.795596379266307e-06
Position 16: 4.216534755663548e-06
Position 75: 3.833244341902156e-06
Position 148: 3.7664200579441007e-06
Position 46: 3.0036769075401016e-06
Position 152: 9.818262001375363e-08
Position 132: 7.683053846277388e-08
Position 127: 4.648523122331993e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8103: 0.9994680139582551
Position 11221: 0.9693128693069221
Position 11938: 0.9660400074542371
Position 1047: 0.8536194064787456
Position 5010: 0.8140303694723482
Position 13145: 0.808264728355046
Position 17755: 0.7979960806637447
Position 10338: 0.7421305250526492
Position 11438: 0.6839354873589603
Position 14938: 0.6068494501211252
Position 2451: 0.5661426152014726
Position 1933: 0.5610994842537177
Position 7281: 0.5536887302184007
Position 18739: 0.4125999132453036
Position 385: 0.30232933643944554
Position 1986: 0.28609282710855405
Position 8482: 0.19975910977699735
Position 11524: 0.1701646129001877
Position 7218: 0.15387456248538348
Position 14799: 0.11959007489263612
Position 7316: 0.11758294574850843
Position 18840: 0.1104293992106001
Position 18104: 0.09963679867975907
Position 1902: 0.09607274950433486
Position 11481: 0.07723113068238452
Position 4948: 0.06895909232966875
Position 18025: 0.062286811929583394
Position 15277: 0.05234617399289857
Position 18385: 0.050797610269821394
Position 7618: 0.04380192702861943
Position 1097: 0.04273456885630823
Position 1050: 0.037482521342197234
Position 11814: 0.03225056648512957
Position 15419: 0.029934052912315667
Position 7173: 0.027018832455856307
Position 2466: 0.019068227276882756
Position 13043: 0.017831119574998406
Position 14135: 0.01768536878387075
Position 3141: 0.017231620149554476
Position 1742: 0.015329074578935564
Position 18622: 0.014754827153240994
Position 18553: 0.0145297052168859
Position 8605: 0.013948834833319448
Position 2248: 0.013321769015402083
Position 13980: 0.012656969390190646
Position 14243: 0.01192343382300937
Position 14612: 0.010499786305060911
Position 1746: 0.00944481884155908
Position 14825: 0.009247561533274998
Position 12704: 0.008650669408306576
Position 12293: 0.008403637631160818
Position 8627: 0.005916090383099517
Position 11657: 0.005853846400407465
Position 11551: 0.005529050717969804
Position 12153: 0.005232388499292961
Position 2286: 0.004762582168461419
Position 13332: 0.004171073041534517
Position 12256: 0.00390694953682774
Position 1790: 0.003275651337429541
Position 12234: 0.0031286627816200273
Position 4869: 0.003029383430484044
Position 5146: 0.002326210191332579
Position 1073: 0.002210465930418167
Position 532: 0.0021278133360369406
Position 1054: 0.00171585597606035
Position 11942: 0.0017088818640059679
Position 8782: 0.0014098337505678855
Position 12179: 0.0013330569986874682
Position 1838: 0.001167581521098563
Position 406: 0.000970538433207652
Position 574: 0.0008305768083496479
Position 12346: 0.0007629243428380878
Position 13186: 0.0006273675924833487
Position 992: 0.00047201683683277746
Position 356: 0.00042875457290972286
Position 436: 0.0004073228607140004
Position 1761: 0.00039212244868125953
Position 432: 0.0003626828765895651
Position 506: 0.0003533950738706215
Position 487: 0.0003513762257337275
Position 660: 0.0002972492971940177
Position 527: 0.0002494887390825531
Position 7228: 0.00019747013989682673
Position 489: 0.00014664405900527934
Position 576: 0.00013414245797131098
Position 8284: 0.0001189787600644587
Position 2499: 3.5168443427189166e-05
Position 612: 3.428268350089001e-05
Position 1163: 1.4874832906025512e-05
Position 11780: 5.441966278339521e-07
