Gene = Rpap2
index = 914
Annotated 5SS: [  126   833  4111  5890  6152  9259 20442 23021 26062 28234 35397 57576]
Annotated 3SS: [  786  3995  5790  6085  9169 20405 22086 25966 28152 35327 57421 63745]
SMsplice 5SS: [  126   833  4111  4247  5890  6152 20442 26062 28234 35397 44196 57576]
SMsplice 3SS: [  786  3995  4220  5790  6085 20405 25966 28152 35327 44047 57421 63745]
top_k =  100
Partition function (log Z): -28.344839888410103

Sorted 5' Splice Sites (High to Low Probability):
Position 6152: 0.9975948456317519
Position 5890: 0.9415029130118012
Position 126: 0.889010691445812
Position 4111: 0.786546455553958
Position 833: 0.7131668056547462
Position 4247: 0.4778648036630923
Position 9259: 0.42522246022805876
Position 10792: 0.2149345703345218
Position 4125: 0.1698265121191922
Position 4316: 0.1596605756075452
Position 5167: 0.13160727366827762
Position 4408: 0.08966047987553419
Position 9291: 0.06788137188051017
Position 328: 0.06305303629150757
Position 3814: 0.06001261952944434
Position 1945: 0.050674283531464186
Position 5945: 0.047311129902172774
Position 10: 0.03517394267345326
Position 1289: 0.034394083842678655
Position 2518: 0.03185348603369887
Position 1157: 0.02691379477150636
Position 5412: 0.025829650497455604
Position 5161: 0.022571184908426353
Position 843: 0.02008231287456931
Position 361: 0.013281473939551796
Position 569: 0.013129146158382518
Position 4107: 0.01127538478495046
Position 4768: 0.007333265336407385
Position 355: 0.007254360487242128
Position 5894: 0.004616579712573041
Position 4493: 0.003390842585753305
Position 1330: 0.0033687374122852607
Position 171: 0.0026421841026862836
Position 4117: 0.0026301235476821404
Position 5887: 0.00227893123941473
Position 562: 0.0017411411437477816
Position 407: 0.001710509313121611
Position 177: 0.001143380200370442
Position 5909: 0.0011174060708258695
Position 90: 0.0008069167988483825
Position 6004: 0.0008041985976477152
Position 235: 0.0006853487080575995
Position 4109: 0.0004947973538964011
Position 5995: 0.0004474481552366015
Position 144: 0.00035352444500081465
Position 398: 0.000221711340216155
Position 342: 0.00016641413908875227
Position 16: 9.191515426553572e-05
Position 268: 8.318840568216903e-05
Position 68: 7.777025275431461e-05
Position 21: 1.146304597844474e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 6085: 0.9973179131336437
Position 3995: 0.9907184605913074
Position 5790: 0.9840294859582818
Position 786: 0.7561232210206685
Position 4220: 0.7106315145002984
Position 11835: 0.6257006602632493
Position 10693: 0.2687864561496139
Position 9169: 0.22710788021219716
Position 5065: 0.168674631529248
Position 9195: 0.16008392703784155
Position 11449: 0.11581254701362804
Position 9180: 0.10203595938831808
Position 13630: 0.08061658343822209
Position 3726: 0.06001261952944451
Position 11832: 0.05198665119065944
Position 1738: 0.03352932949727342
Position 2429: 0.03185348603369887
Position 83: 0.025624521444992554
Position 1178: 0.02433734209928752
Position 8684: 0.015076674120504738
Position 5746: 0.014067711517668353
Position 7407: 0.013245285319977148
Position 9555: 0.012627411385181912
Position 5036: 0.011294190695461004
Position 9220: 0.01054053048423092
Position 4640: 0.0073332653364074005
Position 1814: 0.007317163421380873
Position 8170: 0.007029104551820372
Position 8625: 0.0060755763116185114
Position 6379: 0.005806833968136317
Position 1161: 0.005668993057229916
Position 1852: 0.004393689874849494
Position 473: 0.003559395805141115
Position 1288: 0.003368737412285246
Position 1791: 0.002857303716425878
Position 6097: 0.0026634960800863356
Position 674: 0.0025874049794038056
Position 1661: 0.0025767970215345277
Position 1184: 0.0019582445500696006
Position 427: 0.001855623707691024
Position 309: 0.001351452075522289
Position 6276: 0.0013011785051379177
Position 264: 0.0010019463301831277
Position 6259: 0.0006782373130263258
Position 318: 0.0005829719177555358
Position 6537: 0.0005691412400197327
Position 6240: 0.0005526101814573131
Position 206: 0.00018898769991277715
Position 481: 0.00015005298477579085
Position 105: 0.00011269201928570439
Position 514: 5.599945314106162e-05
Position 5097: 3.9286849450455176e-05
Position 610: 2.0667908755976774e-05
Position 717: 1.5598135441277357e-05
