Gene = Tdo2
index = 1066
Annotated 5SS: [  544   879  1882  4566  6713  8118  9218 12281 13478 14770 15733]
Annotated 3SS: [  772  1790  4494  6584  7930  9109 12168 13419 14689 15641 17257]
SMsplice 5SS: [  544   879  1882  4566  6713  8118  9218 12281 13478 14770 15733]
SMsplice 3SS: [  772  1790  4494  6584  7930  9109 12168 13419 14689 15641 16840]
top_k =  100
Partition function (log Z): 4.289778552821513

Sorted 5' Splice Sites (High to Low Probability):
Position 8118: 0.9999999999999983
Position 6713: 0.9940101268975825
Position 14770: 0.9816174007433105
Position 12281: 0.9638905170997335
Position 879: 0.9225197730219553
Position 4566: 0.8374462229156301
Position 1882: 0.8333708603809913
Position 15733: 0.7407098765375962
Position 9218: 0.7327053056005707
Position 13478: 0.6848209848405569
Position 544: 0.5209564959016507
Position 1256: 0.37827724673863145
Position 4817: 0.316522974474432
Position 381: 0.3158407309877797
Position 12612: 0.1561431228007783
Position 1895: 0.09288460282844012
Position 8932: 0.08477109217133667
Position 7436: 0.05802830415422245
Position 1909: 0.03134680459199804
Position 1319: 0.020641515585192775
Position 7473: 0.011891617417580276
Position 8906: 0.011285347528387031
Position 1354: 0.009615799359290297
Position 7477: 0.008974047626632998
Position 354: 0.008679233316941056
Position 1481: 0.006850282643843915
Position 15755: 0.006193266166005244
Position 1192: 0.005737869078457336
Position 6657: 0.002233080322496595
Position 454: 0.0020696380673026825
Position 266: 0.001963590129860784
Position 442: 0.0015439065781439685
Position 883: 0.0014636881959666007
Position 513: 0.0011996439366093361
Position 390: 0.0011376705271586222
Position 539: 0.0011056648918833594
Position 180: 0.001075049884161128
Position 109: 0.000994274202494222
Position 49: 0.0008743204432610324
Position 190: 0.0007812881279943371
Position 274: 0.0006130457611622011
Position 183: 0.0003611101089431125
Position 504: 0.000280847281360815
Position 622: 0.000265464192292463
Position 83: 1.5796783464839924e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 7930: 0.9981423873100976
Position 6584: 0.9962334592942774
Position 14689: 0.9835614307007949
Position 12168: 0.9638905170997334
Position 1790: 0.8665795288960874
Position 4494: 0.7909354617645896
Position 772: 0.7423088866486224
Position 13419: 0.6478153446493221
Position 9109: 0.6035892243699119
Position 16840: 0.4606136840212278
Position 15641: 0.4440705840096809
Position 1022: 0.36727591960580447
Position 15582: 0.29474491717563805
Position 4655: 0.2883441271779767
Position 8998: 0.12911412254210305
Position 12465: 0.113884490157028
Position 18670: 0.10165571011529378
Position 17314: 0.08524397454560917
Position 1747: 0.07803220819197186
Position 7355: 0.06173503278268494
Position 17364: 0.05713961230175935
Position 4454: 0.056387042555903405
Position 17257: 0.05637651185749164
Position 18050: 0.054315502454126335
Position 8852: 0.04964670822504535
Position 8844: 0.04089247691390943
Position 16787: 0.040416231302245406
Position 15198: 0.03972382810801964
Position 13168: 0.03797096265058798
Position 12402: 0.031117091951741335
Position 800: 0.024500453181135595
Position 15906: 0.022968834123446788
Position 1081: 0.022018996891269637
Position 4431: 0.01724508990694318
Position 18315: 0.016969866479365787
Position 14720: 0.015283667353131145
Position 15821: 0.01527249976819246
Position 16008: 0.014827755137998682
Position 15400: 0.011295376601186423
Position 12437: 0.011141540692008943
Position 7181: 0.010468476977580899
Position 987: 0.009790863235579959
Position 15065: 0.009474045628315655
Position 1657: 0.009264533415008947
Position 1121: 0.009237316393885949
Position 644: 0.007958279241908436
Position 1390: 0.006071135720654696
Position 7230: 0.005332128751399906
Position 475: 0.005127179440240285
Position 1703: 0.0037259972983612567
Position 8869: 0.003517712542679305
Position 15883: 0.003418221438448209
Position 838: 0.0022557848842168784
Position 7826: 0.0017714357980457302
Position 1084: 0.0015862723001735465
Position 1339: 0.0014346418713574837
Position 7288: 0.0013583306867699701
Position 1101: 0.0012733240220941103
Position 990: 0.001227950460694768
Position 1283: 0.0011463856725841127
Position 8639: 0.001111168191603723
Position 4533: 0.0010574759846491897
Position 8603: 0.0008894585885397675
Position 810: 0.0003207864710111254
Position 530: 0.00031764204149525925
Position 668: 0.0002477609340231085
Position 417: 0.00020770801883116032
Position 9360: 0.00018296786558616858
Position 813: 0.00014392443993154256
Position 7740: 8.617689185477715e-05
Position 672: 6.125822333298603e-05
Position 1124: 5.990723131705843e-05
Position 453: 5.484656185526072e-05
Position 292: 4.3713647645816994e-05
Position 495: 3.9142369353386626e-05
Position 537: 3.8851731482095006e-05
Position 572: 2.5291471374130872e-05
Position 335: 2.4626986366287002e-05
Position 584: 1.8576741453288804e-05
Position 622: 1.723173756190514e-05
Position 504: 1.2763543207243512e-05
Position 6245: 9.747925801589832e-06
Position 143: 2.18632367320765e-06
Position 9188: 8.739265016999979e-07
Position 878: 1.2059654835074963e-07
