Gene = Pold3
index = 829
Annotated 5SS: [  202  1892  9296 13054 15003 21146 22102 25193 28194 31914 33502]
Annotated 3SS: [ 1835  9192 13013 14869 20883 22028 25029 28083 31809 33422 37710]
SMsplice 5SS: [  202  2556  9296 13054 15003 21146 22148 25173 28194 31914 33502]
SMsplice 3SS: [ 2452  9192 12946 14869 20883 22028 25029 28083 31809 33380 38636]
top_k =  100
Partition function (log Z): -16.915321618635186

Sorted 5' Splice Sites (High to Low Probability):
Position 2556: 0.9999997445076452
Position 9296: 0.9999950081836649
Position 13054: 0.9138431169941098
Position 15003: 0.9123990069314819
Position 22148: 0.9053459245915955
Position 202: 0.6161929807603526
Position 21146: 0.6065913545714423
Position 16941: 0.4296869696659152
Position 25173: 0.23193073723498658
Position 20994: 0.20002052415377014
Position 252: 0.10399898349031886
Position 25193: 0.07762021016892916
Position 1892: 0.06615820665363839
Position 20979: 0.04212977411636504
Position 358: 0.040851819247999695
Position 224: 0.03805190548002005
Position 67: 0.03117447911496202
Position 177: 0.027421697015892546
Position 16832: 0.022748296109930632
Position 1669: 0.020844949464924833
Position 156: 0.02038697265846857
Position 830: 0.019467183416838733
Position 464: 0.01938094772133424
Position 431: 0.0181797025894966
Position 331: 0.013428101881134991
Position 1836: 0.01078645384537645
Position 672: 0.008528557090668312
Position 112: 0.0073880095873147
Position 426: 0.00606711441743945
Position 277: 0.005000531593144838
Position 694: 0.004477098447970888
Position 468: 0.0027910372364986988
Position 241: 0.0025879076022878016
Position 515: 0.0019330967299705226
Position 2170: 0.001555981136333399
Position 2097: 0.000738076110411747

Sorted 3' Splice Sites (High to Low Probability):
Position 9192: 0.9999977705981091
Position 2452: 0.9948283009531275
Position 22028: 0.9726950290066382
Position 14869: 0.9124930128364692
Position 20883: 0.873621864086577
Position 12946: 0.6681757363967831
Position 25029: 0.569272036116252
Position 16700: 0.4528874751209601
Position 13013: 0.24569097478210647
Position 25276: 0.21128449385411877
Position 27271: 0.1894895651642301
Position 23573: 0.08837992828993957
Position 24833: 0.06735969038667018
Position 24914: 0.06204561918975422
Position 1835: 0.03955641642028859
Position 1725: 0.03357564242554547
Position 22484: 0.013166470022978948
Position 23177: 0.00902144856173909
Position 2391: 0.005171695354233253
Position 22226: 0.004877620409824243
Position 1622: 0.0042008656646786244
Position 1558: 0.002421092118859634
Position 1965: 0.0022940572467451442
Position 19810: 0.001176910933964646
Position 725: 0.0011455964473233596
Position 1732: 0.0009908388847818487
Position 744: 0.0008348560453642059
Position 1527: 0.0006518768241343653
Position 565: 0.0006114963946860962
Position 1504: 0.0005749624522979616
Position 1465: 0.00053409236808634
Position 15378: 0.000375120185044176
Position 15119: 0.0001964968027274366
Position 13254: 4.992374925739794e-05
Position 13224: 2.656640409834014e-05
Position 12143: 1.3358016542720818e-05
Position 10976: 7.816560011588398e-06
Position 9993: 3.765845499543887e-06
Position 2937: 7.900270894412214e-07
Position 5877: 4.5710076535557644e-07
Position 4775: 3.083268810498685e-07
Position 2692: 2.71088807513403e-07
Position 3620: 1.4736599013714712e-07
Position 2455: 3.6926466497825216e-09
